,0
32,Who's most at risk of head injury in youth #football?  http://bit.ly/2x8Hj2k  via @HealthDayEditor @daviddodick
33,Sage advice from @EHAumbrella pres at #migraine science day. 45 countries/3000+ participants! Full day @cgrpforum pic.twitter.com/TS1M2wfwcB
34,Looking forward to migraine science day  http://www.cgrpforum.org/migraine-science-day/ …. A major global event in migraine education. @cgrpforum
35,I just made a donation to Crutches 4 Kids for Crutches 4 Kids https://www.classy.org/checkout/donation?eid=61771 …
36,Mayo Clinic Sports Medicine to host ice hockey concussion summit https://newsnetwork.mayoclinic.org/discussion/mayo-clinic-sports-medicine-to-host-ice-hockey-concussion-summit/ …
37,"Day 1 #WCN2017 in beautiful #Kyoto. Meeting looks superb, honored to be speaking on #migraine, #Cluster headache pic.twitter.com/sZHRNfjDOM"
38,".@daviddodick: ""We're here b/c of patients. At the end of the day, this all needs to translate into improved treatment for them."" #IHC2017"
39,"#IHS_Trainees emerging leaders, #trainees & #residents special interest committee- Have your voice heard within @ihs_official @daviddodick pic.twitter.com/R6pmZCdFAw"
40,Dr. Juliana VanderPluym addresses audience at #IHC2017 to discuss central mechanisms in #migraine. @MayoClinicNeuro pic.twitter.com/efGQfpsOtM
41,"President of @ihs_official @daviddodick kicks off #IHC2017, introducing the congress theme ""New Horizons."" Welcome to all! #headache pic.twitter.com/xwZ2oBiCyi"
42,We’re so excited to announce that the inaugural Global Patient Advocacy Summit is nearly here! Follow along tomorrow via #GPAS and #IHC2017. pic.twitter.com/x4z8cLXIQw
43,"@ABFbrain @AANMember @AANmember, @abfbrain and @ihs_official are awarding a clinical research training scholarship in headache. More at  https://buff.ly/2eMCbdn  pic.twitter.com/hG250ERmbT"
44,@ihs_official is proud to host a joint summit with  global #patient #advocacy #GPAS in #Vancouver.  Best care for all patients! #IHC2017 pic.twitter.com/f7krUsHT8K
45,Counting down to the greatest scientific event on #headache #medicine in 🌎 #IHC2017 #Vancouver#Migraine#Neurology#Pain pic.twitter.com/t0X5ySdxZf
46,"#IHC2017 Opening Ceremony &Presidential Symposium, Sep 7th 1:40-4pm. Hadfield’s  video, an astronaut’s view of earth & renowned speakers pic.twitter.com/prUYSCOL8s"
47,"Patient & Clinician Perspectives on Preventive Therapy for #Migraine w/ Drs. @daviddodick Burnstein,Halker,&Passman  http://ow.ly/3dJv30dvexU  pic.twitter.com/xqOXwjaonO"
48,"Mayo Clinic ranks No. 1 in Arizona, Florida and Minnesota in the 2017 @usnews annual #BestHospitals list.  http://mayocl.in/2wEgIcZ  pic.twitter.com/dNEX0CrRna"
49,Groundbreaking Chronic #Migraine Study Enrolling  http://poht.info/2uTAHr7  @daviddodick #chronicmigraine pic.twitter.com/jH5eng35b0
50,"Join Us at @MayoClinic  Ice Hockey Summit III: Learning to Better Prevent, Diagnose and Treat #Concussion @MayoMedEd Sept 17-18,Rochester MN pic.twitter.com/uX076IUnnI"
51,Watch on Facebook Live tonight if you can't attend in person! #concussion @kingdevicktest pic.twitter.com/cBtVdeEjxM
52,#CGRP forum is live! Rich resource for breaking science on #CGRP treatments for #migraine/other #headache disorders.  http://www.cgrpforum.org/ 
53,Overview of the proceedings of the 2017 American #Headache Society Scientific Meeting @ahsheadache @amfmigraine https://americanmigrainefoundation.org/understanding-migraine/spotlight-on-the-59th-annual-scientific-meeting/?utm_campaign=Newsletters&utm_source=hs_email&utm_medium=email&utm_content=54166334&_hsenc=p2ANqtz-9mxfdFRTk1TiUPu9E5a7MtP7umZ0K04ke5zbsE60TQ-yefGq4cbYMWj_3rlpw_x39KB9L-C_3UdPgofAJXTw9T9oq1Hw&_hsmi=54277409 …
54,Outstanding debate with Bob Cantu and @VernWilliamsMD on raising age of head/body contact in youth sports @ConcussionLF @AANMember #AANSCC pic.twitter.com/ZMqpCSYWx7
55,"Terrific, thoughtful session on role/responsibility of media in the area of sports #concussion with @eric_adelson @samanthapeszek #AANSCC pic.twitter.com/zxa5rGWiaY"
56,Who Are Migraines Hurting? https://www.headachemigraineforum.org/resources/2017/6/29/who-are-migraines-hurting …
57,patient+MD perspectives on #migraine prevention @amfmigraine @Medscape @rashmihalker @RamiBurstein @VickiPassman http://www.medscape.org/viewarticle/881542 …
58,SR on LT effects of #concussion in sport calls for research on CTE. @DIAGNOSECTE important study to address imp Qs .  http://www.medscape.com/viewarticle/881491_print …
59,"#migraine, 1 of the historically most under-appreciated diseases WRT cause, cost and consequence @amfmigraine  http://journals.lww.com/neurotodayonline/_layouts/15/oaks.journals/ImageView.aspx?k=neurotodayonline:2017:06220:00001&i=FF1&year=2017&issue=06220&article=00001&type=Fulltext …"
60,Defining the Clinical Value of Endpoints Used in #Migraine Trials with Dr. @daviddodick & Dr. Peter J. Goadsby  http://ow.ly/VPwi30cMcNk  pic.twitter.com/AJjQnmmkSR
61,Congratulations to my Common Threads fam!!! Best short at the California Women's Film Fest plus 3 other noms!!!! 💗🎉 see you guys soon!! pic.twitter.com/1go0q7kh5R
