,0
42,Is déjà vu harmless? https://upmc.me/2La2MCw 
43,"If you have a sweet tooth, read this. https://upmc.me/2LcfbFX "
44,Should you be doing this to get a better workout? https://upmc.me/2LdNQTK 
45,"On your mark, get set, go! 👟 Join us Sat., July 21 at the North Shore Riverfront Park for the 8th Annual @VioletRippy5k  for #PulmonaryFibrosis! Register Today:  https://upmc.me/2LcfXPZ . #Pittsburgh pic.twitter.com/RDHFw2p258"
46,This snack is so easy. No baking involved. pic.twitter.com/zqQiib2UGo
47,Need an excuse to get another puppy? pic.twitter.com/lbZkoIIhrL
48,"The microJoint, a 3D model that replicates a human joint on a small scale, is under development in Pittsburgh. Once completed, it could revolutionize treatment of conditions related to joint complications, such as osteoarthritis. #UPMCInnovates #UPMCNext https://upmc.me/2La4osI "
49,In the mood for something sweet? pic.twitter.com/QzzsOwFbh0
50,"UPMC’s Dr. Michael Lynch contributed his #opioidcrisis expertise to ""Opioid Rescue"" - a virtual reality simulation designed to teach people how to administer #naloxone during an #overdose.Listen and read more:  http://wesa.fm/post/don-t-panic-pitt-hopes-virtual-reality-can-help-people-train-overdose-emergency … #VR #HealthIT #HCLDR #OpioidEpidemic pic.twitter.com/NKVKOGNB6G"
51,The Project SEARCH program at UPMC is a one-year training and education program leading to employment for individuals with disabilities. Learn more about the program and its graduates.  https://upmc.me/2L7VKxU  #UPMCinnovates pic.twitter.com/fiErHGScDO
52,@AllofUsPA #Precisionmedicine is changing the standard of #healthcare. @MylyndaM of @AllofUSPA explains how healthcare professionals are beginning to use #genomic data to implement personalized care and the challenges the practice faces #RiseOfGenomics  https://bit.ly/2u9bvuU  pic.twitter.com/Pmi078CjRB
53,Our friends at @fittcity put together the ultimate farmers market list! https://upmchp.us/2L4k6Je 
54,Could being stressed cause acne?  🤔
55,"Learn what it means when a product is labeled ""low-fat."" pic.twitter.com/5Bt84KCNKm"
56,A young mother's candid social media message is being praised for revealing lesser known symptoms of anxiety and depression. Dr. Holly Swartz discusses.  https://upmc.me/2KM7Q0o  via @TODAYshow pic.twitter.com/STIFDWpXTL
57,"Thanks to a new generation of antiviral drugs, the cure rate for hepatitis C is 95 percent. Hospitals like @UPMCnews are using this breakthrough to access a larger pool of donor hearts — saving the lives of people like Michelle Hagerty. #DonateLife http://ow.ly/abxz50hUEOA "
58,Learn more about Noelle's life changing story. #UPMCLifeChangers  https://upmc.me/2tYEgJQ  pic.twitter.com/VNBnfimBU7
59,"Stress affects the voice. Listen to otolaryngology researcher and clinician, Dr. Jackie Gartner-Schmidt, talk about why our voice cracks, quivers, or completely disappears in times of stress.  https://upmc.me/2NBKB7a  #TEDxPGH via @TEDxPittsburgh pic.twitter.com/pPSA1J4NId"
60,Dinner tonight? Done ✔️ pic.twitter.com/HpmpJIkpg1
61,"This summer, learn the do's and don'ts of #grilling safety to keep you and your family injury free. https://upmchp.us/2MXo4jW "
62,Is it possible to prevent a cold? https://upmc.me/2KSDJUm 
63,There's no question technology has changed how we grow up. So how is it affecting your teen? https://upmchp.us/2u1hMcc 
64,Learn about Tim's experience with the UPMC Heart and Vascular Institute. https://upmc.me/2KFWon0 
65,Is a training mask an effective way to improve your workout? https://upmc.me/2KH2Ium 
66,Learn about shallow-water blackouts and how you can prevent them. https://upmc.me/2J3DQrc 
67,Prep your pucker for #InternationalKissingDay with these tips https://upmc.me/2lYpyij 
68,A new study suggests dehydration can impair your ability to think clearly. Dr. Ronald Roth discusses.  https://upmc.me/2KQE8qh  via @Reuters pic.twitter.com/dSbyFf0N5G
69,Here's some #FridayMotivation 🥦 Have a healthy weekend! pic.twitter.com/u9KG18PTuE
70,"UPMC’s Chief Innovation Officer, @RasuShrestha, discussed utilizing API projects to close the #healthdata gap between patients and clinicians to provide better care.Read more from @politico:  https://www.politico.com/newsletters/morning-ehealth/2018/07/03/good-news-for-remote-monitoring-reimbursement-270324 … #hcldr #HealthIT pic.twitter.com/F7M5oHnWUW"
71,Soup is a great idea on rainy days. pic.twitter.com/bIqhq2lkc5
72,"The most obvious risk of #flooding is being swept away by moving waters, but keep these other health risks in mind too. https://upmc.me/2KyhMe2 "
73,Positivity is more powerful than you might think. https://upmchp.us/2IUGBet 
74,Help Pitt researchers test how well a new #eye imaging device works compared with others. Find out more at  https://goo.gl/ru3ugF  pic.twitter.com/6hohJ9CWAG
75,Sip on something sweet (and healthy) this summer🍉 pic.twitter.com/d6jP3wL2t4
76,We can't wait to break out these refreshing drinks at our #July4th BBQs! https://upmchp.us/2MOYWMl 
77,Researchers can help equip children with the tools they need to grow throughout their lives by studying healthy #MentalGrowth & development. Here are #ChildDevelopment studies that may interest you.  https://goo.gl/oEHTgE  pic.twitter.com/C4a5BR811w
78,More pets go missing during the Fourth of July weekend than any other. Check out tips to prevent accidents and keep your pet safe this summer. https://upmchp.us/2KOVtjD 
79,Wishing you and your family a safe and happy #4thofJuly! pic.twitter.com/Ek73rKOdDK
80,"Together, we can help create a healthier future for generations to come. We’re asking one million people to #JoinAllofUs and help lead the way. For info:  http://www.JoinAllofUsPA.org  pic.twitter.com/cG7418qveT"
81,"We're less than 3 weeks away!  Register at  http://www.violetrippy5k.org  by this Friday, July 6 to be guaranteed a t-shirt!  #VioletRippy5K #IPF #PulmonaryFibrosis @UPMCnews pic.twitter.com/f3FTE0w2xi"
82,Pitt researchers are testing a new rehabilitation program on daily activity levels after #stroke. Learn more at  https://goo.gl/9xpvhz  pic.twitter.com/hsObd0WCaj
83,Can drinking wine lower bad cholesterol? pic.twitter.com/bAo9VpiDmf
84,Dr. Jackie Gartner-Schmidt of UPMC's Voice Center on what your voice says about you https://twitter.com/TEDx/status/1014168549982703617 …
85,Is the hot summer sun giving you dry skin? pic.twitter.com/KIDuMt10RQ
86,". @PittTweet, @UPMC open large-scale #genome-sequencing center #UPMCInnovates http://ow.ly/wuJz30kIeua "
87,Central Pennsylvania patients seeking hepatology services and pre-liver transplant evaluations can now attend appointments at the UPMC Liver Transplant Evaluation Clinic at @UPMC_Pinnacle. Read more via @CPBJ:  https://upmc.me/2MFrY0U  pic.twitter.com/jWIaPOSrW3
88,Why pay for an overpriced smoothie bowl when you can make one at home? pic.twitter.com/QZffTHKzpv
89,"""I love engaging with and understanding the needs of people, while helping to create solutions to leverage talent. UPMC wants to be the employer of choice in Pennsylvania and we are proud of our values-based culture."" Read more about her #PGH story:  http://bit.ly/ChristalMorris  @UPMC pic.twitter.com/adm5r0FNhU"
90,"Today UPMC Magee-Womens Hospital opens its Parent Partnership Unit, which allows opioid-dependent moms and babies to stay together in the hospital. Learn more:  https://upmc.me/2KFs9IP  pic.twitter.com/T6SfafYLw3"
91,Good info from @UPMC derm Dr. Laura Ferris. @UPMCnews    The burning question: how much sunscreen?  https://www.wsj.com/articles/the-burning-question-how-much-sunscreen-1530277200 … via @WSJ
92,Learn how Noelle changes lives every day at UPMC Children’s Hospital of Pittsburgh.  https://upmc.me/2tYEgJQ  #UPMCLifeChangers pic.twitter.com/9t5W8Mq2IY
93,Celebrate #IndependenceDay the right way and keep yourself and your family safe from homemade fireworks displays. #fireworkssafety  https://upmc.me/2tYNQwy  pic.twitter.com/nJNrhzmFjb
94,"As #PrideMonth draws to a close, here's a look back at some of our favorite moments. #BeYouUPMC pic.twitter.com/Gohip4gquS"
95,"As a national leader in living donor liver transplants, UPMC is bringing world-class care and expertise to @UPMC_Pinnacle through a new Liver Transplant Evaluation Clinic in Harrisburg.Read and watch:  https://fox43.com/2018/06/28/upmc-pinnacle-harrisburg-adds-liver-tranplant-clinic-to-services/ … pic.twitter.com/AgfBPuUzAP"
96,"Two of Pittsburgh’s most iconic hospitals are getting new names, sort of.As of July 1, @ChildrensPgh will officially be renamed 'UPMC Children’s Hospital of Pittsburgh,' and Magee-Womens Hospital of UPMC will become 'UPMC Magee-Womens Hospital.' pic.twitter.com/ewqEGGPesX"
97,It was a paw-fect day at the Third Annual Pet Therapy Recognition Event at UPMC Hillman Cancer Center. 🐾Check out some of the highlights: pic.twitter.com/pvqQmqrw2v
98,Hand washing vs. hand sanitizer - which is best for #NationalHandshakeDay?  https://upmc.me/2MvWWZj  pic.twitter.com/6SAmaauftJ
99,"@penguins Here's Harper, our Magee Baby @Penguins Fan of the Month! You can enter your little penguin on Twitter and Instagram using #greatday4ababy. Winners have a chance to be featured on in-arena signage at PPG Paints Arena! pic.twitter.com/c3wcQ2GiL6"
100,"Learn more about the new @UPMC Genome Center — where researchers break DNA down into smaller, more easily read pieces to help advance #precisionmedicine ➡️  https://upmc.me/2yIhkV1  #H2P pic.twitter.com/MU6LX75ZXV"
101,Pitt and @UPMC launch UPMC Genome Center to deliver personalized medicine research and therapy using 5 NovaSeq 6000 could-connected computers and rapid robots.  https://hubs.ly/H0cQ3wS0  #bioinformatics
102,"It sounds like science fiction, but researchers at the McGowan Institute of Regenerative Medicine are growing actual human muscle in their labs. This isn’t happening anywhere else in the world, so why is it happening here? #UPMCNext #UPMCInnovates https://upmc.me/2ySmnCg "
103,Tips for choosing the right sunglasses! 😎 #NationalSunglassesDay https://upmc.me/2Mt5Vuh 
104,We’re only one month away from the 8th Annual Violet Rippy 5K for #pulmonaryfibrosis. Sign up now at  http://violetrippy5K.org  before registration closes on July 19. Hope to see you there!
105,"DNA genome sequencing machines!Super interesting, behind-the-scenes stuff today @UPMCMore info 4 patients & doctors 4 better treatments! pic.twitter.com/udmRaOA32w"
106,"Know a veteran? Make sure they have all of the information on the newly signed #VAMissionAct, which aims to expand health care for veterans outside of the VA system.More on the groundbreaking decision:  https://share.upmc.com/2018/06/va-mission-act/ … pic.twitter.com/NIaRIpVtJh"
107,"“People always ask, ‘When are you going to cure cancer?’ This vaccine prevents cervical cancer,” said Lyn B. Roberston, associate director of Health Equity, Education and Advocacy at @UPMC #HillmanCancerCenter. #AACImember #HPVvaccine #cervicalcancer https://twitter.com/PittsburghPG/status/1011635634660921344 …"
108,"Receiving bipartisan support in Congress and considered a major win for patients, the Chronic Care Act looks to expand #Medicare benefits to help those with multiple chronic illnesses. More:  https://www.nytimes.com/2018/06/24/us/politics/medicare-chronic-illness-benefits.html … via @nytimes pic.twitter.com/U6s4v9NMLX"
109,Many people become more forgetful as they age. How can you tell the difference between mild forgetfulness and serious memory problems like #Alzheimers?  http://bit.ly/2JySYhd  #AlzheimersAwarenessMonth #TuesdayThoughts pic.twitter.com/0xyY5aTWBs
110,"""Innovation That Sticks"" podcast is now available from @HIMSS. Listen in as I talk about ✔️#Innovation as a strategic imperative✔️#HIMSS Innovation Pathways Maturity Model ✔️How #UPMCinnovates✔️#socialmedia✔️#AI https://www.himss.org/library/podcasts/episode-46-innovation-strategic-imperative … #HIMSS19 #hcldr pic.twitter.com/O9XiiBaio7"
111,"Shorts, sandals, and sunglasses often go hand-in-hand with warm weather. But rising temperatures can also bring out several biting insects — including ticks.  https://upmc.me/2KoerK4  pic.twitter.com/plEO71pfeP"
112,#JoinAllofUs this Friday (6/29) at 2:00 pm EST for @MylyndaM’s presentation on #PrecisionMedicine and #AllofUsPA at the Monroeville Public Library. pic.twitter.com/A34pZFYcER
113,ICYMI: Our 2018 draft picks are in! #greatday4ababy #NHLDraft pic.twitter.com/vAZkOczLon
114,Researchers want to better understand how brain connections change as we age. Learn about a research study at  https://goo.gl/ZeWrcL  #HealthyAging pic.twitter.com/QeAMcw1W7h
115,"Don’t miss Diane Holder speaking at @aspenideas Festival about the ways in which new business models promote hospital consolidation and payer-provider integration. Join in on Twitter Friday, June 22, at 9:10 MST. #AspenIdeas #SpotlightHealth pic.twitter.com/N2vMIGwhnp"
116,Did you know that yoga is good for your heart health? #InternationalYogaDay pic.twitter.com/jkJN5pWTvT
117,.@PghPublicSafety and @UPMC burn center blew up fruit to stress the dangers of illegal fireworks.Video from @ReneeRosensteel for @theinclinepgh:  https://theincline.com/2018/06/21/video-pittsburgh-police-blew-up-fruit-to-stress-the-dangers-of-illegal-fireworks/ … via @mjslaby pic.twitter.com/muNhTDM9Rk
118,Are sweets sabotaging your cholesterol? https://upmc.me/2lorCQB 
119,"Children who lose a parent prior to age 12 are at especially high risk for #depression, @PittPsychiatry and @UPMC study finds. http://bit.ly/2tlKbIx #bereavement #PTSD pic.twitter.com/vLtt9MkHEd"
120,Tired of boring side dishes? pic.twitter.com/75FyvIcEPk
121,Pitt and @UPMC are working to get the new UPMC Immune Transplant and Therapy Center (ITTC) up and running. Learn more about the innovation district's newest addition from @PittMedMag here:  https://bit.ly/2li8u6H  #H2P pic.twitter.com/F1gGvO5tA7
122,"11 students just graduated from @ProjectSEARCHHQ @UPMC Hamot, a program that prepares high school students w/ disabilities for success in employment through internships at UPMC, as well as job prep and soft skill training. Congrats to the graduates! http://www.erienewsnow.com/story/38376181/project-search-program-graduates-eleven-from-upmc-hamot …"
123,"A crisis can be anything from feeling lonely and needing to talk, to feeling overwhelmed with life. No matter how big or small these problems seem, it helps to talk with someone. #MentalHealthAwareness pic.twitter.com/GPCJyF1mEW"
124,Hey @PACCM @UPMC @PittDeptofMed @PFFORG @KathleenLindell check out the billboard!! 16th street bridge! @CityPGH. Sign up and support #IPF care and research @Simmons_ILD. Thank you so much to the tireless @trippy_39 for all her work for @VioletRippy5k!! RT!! pic.twitter.com/5VMgI9nYWe
125,"In a community hit hard by the #opioidcrisis, @UPMCSusquehanna has vowed to continue the work it started with Project Bald Eagle - an organization formed to combat the #opioidepidemic in Central PA.Read the heartfelt letter from UPMC’s Alex Johnson, MHA:  http://www.sungazette.com/opinion/letters/2018/06/fighting-opioids/ … pic.twitter.com/5pwgKbP3Tq"
126,Sleep soundly tonight. pic.twitter.com/Zb7Az3yhRY
127,Volunteers are still needed for the @MOM_PGH free #dentalclinic at PPG Paints Arena on June 29 & 30. Sign up here:  http://www.rsvpbook.com/event.php?569269 … pic.twitter.com/7ey5yogYbM
128,"Ahead of the #NHLDraft, Assistant GM Bill Guerin puts in extra hours scouting future stars for the Pittsburgh Penguins.The @UPMC Baby Draft is on 👶:  http://pens.pe/2JYo9CX  pic.twitter.com/bqQFukhaN5"
129,"This Saturday we're honoring Thomas Starzl—considered the ""Father of Transplantation""—with a special tribute at the Cathedral of Learning. Stay tuned throughout the week to learn more about his incredible legacy or visit  https://bit.ly/2JZO0hf  #H2P pic.twitter.com/c3dOPJbfai"
130,First round draft picks at Magee! 🐧 #greatday4ababy pic.twitter.com/X6IYz4iWvi
131,Be careful out there! Know the signs of heat exhaustion and heat stroke. https://upmc.me/2JMpf8W 
132,"@UPMC UPMC introducing their new AURIS Monarch Platform. This technology helps to diagnose lung cancer in the early stages, earlier than any other technique. @upmc is the first in the country to have this advanced technology. pic.twitter.com/xCHehN9P01"
133,"We’re excited to welcome Bill Guerin, Phil Bourque, and Paul Steigerwald to Magee today to scout our draft picks! #greatday4ababy pic.twitter.com/EsT0BRfLiW"
134,Do you know what heat rash is? https://upmc.me/2ysZkOn 
135,"Our fathers are already our heroes. But when your father is a living donor, he also becomes somebody else’s hero. Thank you to all the dads out there. Happy #FathersDay!  https://upmc.me/2ld1vMh  pic.twitter.com/3SvtwFlTnq"
136,Is bee pollen a superfood? https://upmc.me/2JW5fNa 
137,Make heart healthy choices this weekend. https://upmc.me/2lbTRSl 
138,Did you know that Pennsylvania has one of the highest number of reported #LymeDisease cases in the U.S.? Here are some tips to stop #ticks:  https://goo.gl/8izfya .
139,Do you know the difference? https://upmc.me/2JIwG0z 
140,Your DNA is unique to you. Your healthcare should be too. #JoinAllofUs to help discover the right health approach for each individual. Schedule an appointment today! 412-383-2737 #PrecisionMedicine
141,Can you get a flat stomach with this work-out move? pic.twitter.com/rFfcn9hiVF
142,Tips for a safer #NationalFlipFlopDay  https://upmc.me/2LOPd8f  pic.twitter.com/Zts916kICm
143,A huge thank you to our panelists for participating in our first FLIGHT event! “You just have to remember you are the CEO of your own career” - Ann Evans Get ready to take #FLIGHT! #UPMCinnovates #womeninHIT pic.twitter.com/ffTeiEufdN
144,"Tonight we are hosting a panel featuring @UPMC female leaders Diane Holder CEO of @UPMCHealthPlan, Jeanne Cunicelli EVP of @UPMCEnterprises, Ann Evans CFO of Physician Services, Alissa Meade CEO of @CuraviHealth. Follow us and join in the conversation.#UPMCInnovates #WomeninHIT pic.twitter.com/IRPxSKCzwT"
145,Does drinking sparkling water make you feel some kind of way? https://upmc.me/2JBumsu  pic.twitter.com/4AmXoLahIW
146,"""We start first with empathy."" That's rule #1 for @RasuShrestha when approaching innovation in health care. Listen to Dr. Shrestha explain his vision for design thinking, where clinicians and patients are at the very beginning of the process.  http://bit.ly/2JAeTbS  pic.twitter.com/ANd6UigKpR"
147,Dinner tonight? Done. pic.twitter.com/LfkKaecjft
148,"Recently @PittHealthSci received funding from @BWFUND, @UPMC and Pitt to start the University of Pittsburgh Physician Scientist Incubator program to train the next generation of physician-scientists. More:  https://bit.ly/2MoTW1B  #H2P pic.twitter.com/8ZDN1bq5Ja"
149,A cancer success story: Immunotherapy's promise is boosted by @UPMC #UPMCInnovates  http://ow.ly/ioDb30ktO3j 
150,"As a proponent of responsible, clinically appropriate use of telemedicine, Scott Baker, Chief Government Relations Officer at UPMC, communicated the importance of #telemedicine to PA Senators and urged them to vote in favor of the @SenElderVogelJr Amendment to Senate Bill 780. pic.twitter.com/646gsVQ5o2"
151,Make this restaurant favorite at home! pic.twitter.com/AQIUuppVaq
152,"In emergency medicine, triage is square one. Every patient management decision begins with an assessment of urgency and the prioritization of patients’ needs. How can a video game help improve the triage process? #UPMCNext #UPMCInnovates https://upmc.me/2Jy656q "
153,Knowing these stroke signs could save a life. pic.twitter.com/hbBhN6ekVQ
154,DIY this trendy treat. pic.twitter.com/qr9nYN0mXf
155,"Approximately 37% of the population is eligible to donate blood, but in Pittsburgh, less than 3% do. You can make an impact this Thursday on #WorldBloodDonorDay. Visit  https://goo.gl/V1Cyvo  for @centralbloodorg events in the Pittsburgh region. #BloodDonor"
156,The results are in... https://upmc.me/2LGf7e9 
157,What is metabolism and how does it work? pic.twitter.com/iHMzMtlmGI
158,Do you know what your mucus means? pic.twitter.com/hgAun9tamE
159,Today is the day! UPMC employees rally together at #PittsburghPride2018 #BElieveinYOUrself pic.twitter.com/IX9LnDVOxm
160,Think before you drink. pic.twitter.com/E3md1uiI4C
161,Summer's here. Swim safely. https://upmc.me/2l0HvfZ 
162,Get the most out of your workout. https://upmc.me/2sTJAOl 
163,Dr. Maliha Zahid aims to reduce the amount of radiation that patients are exposed to when undergoing diagnostic imaging. Learn more.  http://bit.ly/pitt_imaging  via @PittTweet pic.twitter.com/fxGhE0yFGc
164,"Staff and volunteers from the UPMC Rehabilitation Institute​, as well as several local vendors, are at UPMC Mercy for the annual Wheelchair Wash & Tune-Up! They will be evaluating potential problems with wheelchairs as well as performing minor repairs. pic.twitter.com/QG4P17ILt6 – at UPMC Mercy"
165,"Last year, UPMC marched in the #PittsburghPride parade. We will see you again this Sunday! #BElieveinYOUrself #BeYouUPMC #ThisIsME pic.twitter.com/SFTWd3Hw83"
166,"""Diversity is how we achieve our mission and how we grow our business. We remain steadfast in our resolve to enhance equitable health care in those communities we are so privileged to serve.”  https://upmc.me/2HzTJoq  #PittsburghPride2018 #PrideMonth"
167,"UPMC believes that each patient, employee, and @UPMCHealthPlan member should feel comfortable and at home when seeking care. Our engagement with #PittsburghPride2018 and @deltafoundation signifies our commitment to pursuing inclusion for all. #PrideMonth #Pride2018 pic.twitter.com/JslZyaAEOe"
168,"""You never know how STRONG you are, until being strong is the only choice you have.""Amazing messages seen today on the ""Healing Wall"" at @UPMC Shadyside and Hillman Cancer Center.❤What's your why?#UPMCinnovates #HCLDR #pinksocks pic.twitter.com/4SuiO55Jo1 – at Hillman Cancer Center"
169,Losing someone to #suicide is devastating. Here are resources to help survivors move forward. https://upmc.me/2JrM6Cg 
170,"Hats off to @UPMCSusquehanna: Monthly opioid-related new prescriptions are down 34%, and new morphine and morphine-related medication are down almost 50%.More on how UPMC Susquehanna is fighting the #opioidepidemic:  http://www.lockhaven.com/news/local-news/2018/06/opioid-prescriptions-down/ … #OpioidCrisis pic.twitter.com/j7x9g3zxQx"
171,"Kind, caring, compassionate. That's Clyde. #UPMCLifeChangers pic.twitter.com/QZ4LU8r5CS"
172,Trolls may do more than just make you 😡 – a new @PittTweet study links negative experiences on social media to increased risk of depressive symptoms.  http://bit.ly/upmc_some  pic.twitter.com/pPregumfJO
173,Keynote Speaker Dr. Mario T. Kinsella from @UPMC discusses the screening and advancements in #lungcancer at the #LUNGFORCE Expo in Pittsburgh this morning. pic.twitter.com/83pUGK3WIZ
174,"Yesterday at #ATC2018Seattle Dr. Swaytha Ganesh presented ""LDLT for High MELD Recipients: A Single Center Experience"". Learn more about this study by visiting our website:  https://upmc.me/2JjV5FK  pic.twitter.com/Sj6tRk4KPr"
175,Dancing is good for you. Take it from Paul. https://upmc.me/2HqDLwT  pic.twitter.com/JZbSxrCuTo
176,"Good News for #Veterans: Today, the #VAMISSIONAct was signed into law. At UPMC, we believe in providing the best health care to our vets and allowing them to seek private care when and where they see fit.📖:  http://thehill.com/opinion/healthcare/391000-trump-signs-va-mission-act-this-is-a-health-care-win-for-vets … pic.twitter.com/o3TXBhikha"
177,Mix up your lunch 🍊🥑🥗🥒 pic.twitter.com/iw4iQqubji
178,How are we supporting #Pittsburgh's transformation into a tech hub? #UPMCInnovates http://ow.ly/KxQc30khY12 
179,Happy #GlobalRunningDay 🏃‍♀️🏃‍♂️ https://upmc.me/2JzIyRR 
