,0
21,"At our @UCSFGeriatrics welcome lunch for new fellows, huge and impressive group of Geriatrics, Palliative Care, T32 Aging Research, VA Quality Scholars fellows and MSTAR students.  So proud of our division for its commitment to (and excellence at) training. pic.twitter.com/UYh2yZdvqS"
22,@SFVAMC Grateful to leadership @sfvamc for nominating me for a Federal Employee of the Year award for work on #plie4dementia and others for their excellent care of #Veterans pic.twitter.com/IoFrmiV9En
23,"#TipsForNewDocsMany people take opiates because it helps their pain.Some of those same people have substance use disorders.Assume the patient is a person with problems, not someone out to fool you, and listen to them."
24,"Large trial of improving care of ppl with #multimorbidity in primary care -> no benefit for QOL. Perhaps need better targeting of interventions to ppl with highest opportunity to benefit, and more sensitive measures. Great work @prof_tweet.  https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)31308-4/fulltext … @TheLancet pic.twitter.com/O5PUBpeEcr"
25,"Hundred of Jews gathered before marching in DC, singing our holiest prayer as loud as we can so the whole world can hear. This is what prayer looks like during a #MoralEmergency.#FamiliesBelongTogetherMarch#KeepFamiliesTogether#EndFamilyDetention pic.twitter.com/3QLr4z5khc"
26,#WhiteCoats4FamiliesBelongTogether pic.twitter.com/A142osjgGh
27,#Sf #KeepFamiliesTogether pic.twitter.com/8ftbb39dUa
28,"Congratulations to the entire @ClalitResearch team for winning (2nd prize) at the AMA & Google Health Innovation Challenge, with our I-Deal Health personal prediction patient empowerment mobile solution. https://wire.ama-assn.org/delivering-care/winners-named-ama-mobile-health-innovation-challenge …"
29,"88% of frequent prescribers of repository corticotropin (HP Acthar gel) received $$ from its manufacturer, 20% got >$10,000.  Acquisition cost of 5 ml vial was $50, now $38 892.  Drug has very little e/o effectiveness. This is a travesty. @JAMANetworkOpen  https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2686039?utm_source=silverchair&utm_medium=email&utm_campaign=article_alert-jamanetworkopen&utm_content=olf&utm_term=062918 … pic.twitter.com/JZ3kh20iHf"
30,We tried to get in but were rejected at the desk. pic.twitter.com/VdPJh7OJnB
31,“Major factors that will affect patients' willingness to deprescribe were physicians' time and support as well as possible future benefits of their regular medications.” Recent study asked how likely an elderly patient is to choose #deprescribing  http://ow.ly/L9U330kHdd7 
32,Doesn't get much better than this#TipsForNewDocs pic.twitter.com/55R21y42l5
33,It's official! This program is now a formal @AHRQNews T32 training program co-led by me and Mark Schwartz. We will have space for a couple of post-docs to start as soon as this fall - apply ASAP - and many more for 2019! @pophealthNYC https://twitter.com/leorahorwitzmd/status/1001546635246292992 …
34,"Me administering memory test : I'm going to say three words, and I want you to remember them.Patient: Are they ""I love you""?#fbf #geriatrics #bestjob #bestpatients"
35,"Spare a thought for the poor pain specialists who aren't eating, drinking, flying and speaking on phama's tab quite as much as they used to. https://www.propublica.org/article/opioid-makers-blamed-for-overdose-epidemic-cut-back-on-marketing-payments-to-doctors?utm_source=STAT+Newsletters&utm_campaign=a45f8d5d3c-MR_COPY_09&utm_medium=email&utm_term=0_8cab1d7961-a45f8d5d3c-150589681 …"
36,"Acute Care for Elders units improve multiple outcomes for older people. Yes, your hospital needs one, and yes, you should ask to be in one if you are older and hospitalized. #DrKellieFloodisassuperhero, ⁦@UCSFGeriatrics⁩ pic.twitter.com/p4JUh1NlcK"
37,"Every time you write “penicillin allergy” in the chart without describing the allergy, an angel gets unnecessarily heavy-duty antibiotics, MRSA, C. diff., two more weeks in hospital, a decubitus ulcer, a massive PE and a goals of care discussion https://www.bmj.com/content/361/bmj.k2400 …"
38,ACE units for hospitalized older adults- UCSF Geriatrics Grand Rounds by Kellie Flood ⁦⁦@uabmedicine⁩ ⁦@UCSFGeriatrics⁩ pic.twitter.com/S3vs1dxC6B
39,"Terrific investigation by my colleague @klipskaMD, presented at #ADA2018, long-acting insulin analogs not associated with reduced hypoglycemia-related ED visits or hospital admissions when compared with NPH insulin, despite costing 5-10x as much https://ja.ma/2ImDOKO "
40,A new paper in @JAMANetworkOpen from CP3 faculty Inma Hernandez (@ihdezdelso) and Yuting Zhang shows a 5-fold increase in risk of overdose in the first 90 days of concurrent benzodiazepine and opioid prescriptions.Read more:  https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2685628 … https://twitter.com/UPMCnews/status/1010194011838173184 …
41,@uscmed A #geriatrics #doctor as new @USCMed Dean!!! Bravo Laura Mosqueda! ⁦@AmerGeriatrics⁩ https://californiahealthline.org/news/first-woman-dean-a-sea-of-change-at-uscs-scandal-plagued-medical-school/ …
42,Would you want to know the #cognitive risk of #surgery?  Who best to tell you about that risk? My opinion? MUST be raised as a part of decision-making around whether to have ##surgery - it’s a BIG risk for #OlderPeople #delirium #Periopbrainhealth #geriatrics #cognition
43,Critical topic - kudos @WrayCharles for writing about it.  Learning to live with uncertainty was one of the most critical steps I took in developing as a physician. https://twitter.com/WrayCharles/status/1009123566829236224 …
44,"As a first year attending, i do alot of “Constructive worrying.”  Thanks for adding a positive spin; and teaching me that it can be a good thing for my patients, and for my own development. https://twitter.com/preetinmalani/status/1006589850835877888 …"
45,Tamulosin is often used in patients with kidney stones in the hope it will speed stone passage.  This RCT shows it is ineffective. https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2684477 …
46,"Our study shows @US_FDA & @PhRMA balanced access & evidence, expanded access programs not generally used until preliminary evidence of safety, efficacy established; worked for patients, but #RightToTry Act may compromise patient safety https://www.statnews.com/pharmalot/2018/06/15/right-to-try-fda-jama/ …"
47,Our @UCSFGeriatrics #geriatrics fellows graduating with their spirit animals today! pic.twitter.com/QWdIgQomws
48,"She wanted to play doctor. During setup her main concern: ""where is the computer?"" During the ""checkup"" she asked me a few questions & spent most of the time typing. This is how a 6-year-old interprets our medical system.#FutureDoctor ?  #UShealthcare pic.twitter.com/LMMISCXAbW"
49,"Dr. Mike Steinman (@MikeSteinman) has been quoted in a @washingtonpost article entitled ""More than a third of American adults take prescription drugs linked to depression, study says"" Read more here: https://www.washingtonpost.com/news/wonk/wp/2018/06/12/more-than-a-third-of-american-adults-take-prescription-drugs-that-may-increase-risk-of-depression-study-says/?utm_term=.f5ba0dfc38bb …"
50,"Absolutely true - be smart, strategic, and respectful about time.  But, if your mentor can never find time to meet with you or is available only rarely, may be a sign to seek out another mentor. https://twitter.com/WrayCharles/status/1007277476114886658 …"
51,Next up: the dog ate my briefing book. https://twitter.com/aaronecarroll/status/1007403399388819456 …
52,Useful to always ask ‘could this be caused by a drug?’ https://twitter.com/MikeSteinman/status/1006574418477240320 …
53,"More than 1/3 of American adults take prescription drugs that carry potential risk of #depression, study finds. Risk of depression as side effect is not well understood, UCSF's @MikeSteinman says.  http://bit.ly/2JT7zYa  pic.twitter.com/zQzD9exM1N"
54,"I am adopting twitter using the same strategy I adopt new medications. Late and after wiser folks than me have conducted repeat trials...inspired by my tweeting mentors @MikeSteinman, @walidgellad, @MKushel."
55,More than 1/3 of US adults using meds that can potentially cause depression - and those using these meds have higher rates of depression. Wake-up call to carefully screen for depression and consider meds as potential cause.  https://www.washingtonpost.com/news/wonk/wp/2018/06/12/more-than-a-third-of-american-adults-take-prescription-drugs-that-may-increase-risk-of-depression-study-says/?utm_term=.64bd11a7141b … @Carolynyjohnson @Deprescribing
56,"I will forever be grateful for the people who made decisions, set up appointments, and got me help. Do that for others. Silence Is the Enemy for Doctors Who Have Depression https://nyti.ms/1OKcg1N "
57,"Just got out of the OR to read this piece about Trump’s new lawsuit to bring back pre-ex condition exclusions. If it won, all four of my patients would be denied coverage on the individual market for the very reasons I did surgery for them. Insane.  https://www.vox.com/platform/amp/policy-and-politics/2018/6/7/17440120/obamacare-penalty-lawsuit-trump-brief?__twitter_impression=true …"
58,"Unfortunately, many BigData advocates believe this nonsense. Yes, in a handful of instances, prediction can be theory-free (Google searches, credit card fraud detection, etc), but most often for scientific inquiry, more sample size will offer precisely wrong answers. https://twitter.com/agoodmanbacon/status/1004562846653583360 …"
59,Excited to be part of the movement to shift costs for complex patients from inpatient to outpatient https://twitter.com/steveaschmd/status/1003767563166203905 …
60,"I’m tired of reading about “quality” and “excellence.” Hospitals need more realistic marketing slogans.“Not the best, but better than nothing, in certain cases.”“Like a hotel, but with more hand washing.”“Yeah, we’ve got sandwiches.”“People wait hours for care like this.”"
61,"The ‘cruel joke’ of compassionate use and right to try: Pharma companies don’t have to comply; new legislation never intended to address this, only to undermine FDA  https://www.statnews.com/2018/06/05/right-to-try-compassionate-use-pharma-compliance/ … via @statnews"
62,Greater flexibility in end-of-life care needed for patients on hemodialysis to accommodate extremely varied end-of-life illness trajectories.  Truly appreciate excellent @Health_Affairs editorial team:  https://www.healthaffairs.org/doi/10.1377/hlthaff.2017.1181 …@UWNephrology @KidneyResInst @ASNKidney @nwkidney
63,Love this. “Practicing medicine with today’s EHRs is like being required to text while driving.” #EHRbuglist https://twitter.com/bruce_lambert/status/1003058264081395712 …
64,Don’t let curious hands get into meds that might be in your bag or suitcase. Keep meds up & away!  http://UpandAway.org  #NationalSafetyMonth #MedsUpAway pic.twitter.com/cLQBNC2YuH
65,I’m sure I’m in the minority among gastroenterologists but I am very ambivalent about the new ACS guidelines that recommend moving the starting age for colorectal cancer screening to 45. 1/
66,Women in academic medicine -read👇🏽 https://twitter.com/choo_ek/status/1002592169729802240 …
67,"@paula_span @MikeSteinman Involving your pharmacist (even before leaving the hospital) may help avoid repeat hospital visits. They can conduct a medication review and give you instructions about your prescriptions, including the correct timing and dosage  https://www.mcmasteroptimalaging.org/blog/detail/blog/2017/10/10/treated-and-discharged-how-to-avoid-repeat-hospital-visits?sid=a8da7ba2-7caf-4313-b1a7-99d8300e4d7b&hl=medication … pic.twitter.com/2nOMFKS5Ix"
68,True - but often we tell people to take meds that do more harm than good. Tight adherence to a flawed regimen isn’t good health care. https://twitter.com/mac_agingnews/status/1002586186551037952 …
69,"The emails from predatory journals just never, ever stop. If it didn't constitute plagiarism, this would be my submission:  http://www.scs.stanford.edu/~dm/home/papers/remove.pdf … pic.twitter.com/3T4tm7LdQq"
70,Congrats Dr. Pei Chen (@peichenMD) for receiving the Geriatric Education Best Paper Award at American Geriatrics Society (@AmerGeriatrics) Annual Conference this year! Read more here:  https://geriatrics.ucsf.edu/about/news.html?id=2286 … pic.twitter.com/RwmBo721LW
71,"Hadn't realized that Toto had moved beyond ""Africa."" https://twitter.com/cxy/status/1002044754249506817 …"
72,My 95 year old grandmother is mentally sharp and gets around well.  She wasn't engaging in group conversations because of hearing loss (she couldn't follow along). We got her a pocket talker which she loves and uses for many things like talking to her younger sister by phone. pic.twitter.com/twOL3u6A4A
73,"As a hospitalist, I've had days where providing a patient a pocket talker was the most productive thing I accomplished. More so than ordering on a CT scan, giving antibiotics, or admitting a patient -- which are the things we are monetarily incentivized to do. Go figure... https://twitter.com/PreetiNMalani/status/1001906346541961217 …"
74,"Wow - up to 26% of older adults experience serious medication-related harms after hospital discharge. Most common meds: antihypertensives and opioids.  And, up to half were preventable.  We can do better. https://twitter.com/Deprescribing/status/1002271033766838272 …"
75,"@the_shpa @TheJPPR @Deequm @nissen_l Yes, #deprescribing should be just a part of good prescribing. But unfortunately too often it was overlooked (or considered too hard). I think giving it a name and some supporting processes/guidelines has helped to make it happen more often."
76,Satan flies commercial. https://twitter.com/charlesornstein/status/1001608896837050368 …
77,Congratulations @geri_doc - winner of the 2018 UCSF Distinction in Mentoring Award. An extremely well-deserved honor.  @UCSFGeriatrics pic.twitter.com/zvbOzif7mF
78,lastnight I was alone in the ER & crying getting an IV put in (always a challenge for me bc of my veins) & my nurse gave me her phone & told me to go through her tinder matches and weed them out for her to distract me.. what did we do to deserve nurses like actually
79,"Epidemiology's persistent resistance to IV handicaps us.  It's a useful tool, not a magical work-around to mimic RCTs but also not a hopelessly implausible undertaking.  Useful and often the best of multiple imperfect options. Like a lot of methods. https://twitter.com/_MiguelHernan/status/1000813140966346753 …"
80,The History Behind the #GoldenStateWarriors #Logo https://buff.ly/2x7QOnb  pic.twitter.com/ZM1AtX6E5J
81,We are all immigrants!! We cannot stand for this horror. https://twitter.com/chrislhayes/status/1000138835827847168 …
82,Doctor: Don’t confuse your Google search with my 6y at medical school.Patient: Don’t confuse the 1-hour lecture you had on my condition with my 20y of living with it.
83,Great choice!   Outstanding physician and colleague! https://twitter.com/ucsfgeriatrics/status/1000100149916454912 …
84,This is sad. “...preceptors seemed to view [patients with chronic pain] as having little educational value.” From a public health standpoint we HAVE to do better by patients with pain. There’s a lot to collectively learn.  https://journals.lww.com/academicmedicine/Fulltext/2018/05000/Medical_Trainees__Experiences_of_Treating_People.43.aspx …
85,How many pills in the #polypharmacy jar? Come by the @Deprescribing table @ #BruyereDay - chance to win a gift card! pic.twitter.com/FX25imeueZ
86,"Congrats Drs. Jason Flatt (@JasonFlattUCSF), Meredith Greene (@geri4life), Leslie Dubbin @yoffi63), and Madeline Deutsch for being awarded a $75,000 Team Science RAP Grant! Read more here:  http://tiny.ucsf.edu/WLrObc  pic.twitter.com/uPeYon1sNk"
87,".@LonaMody is not only a fantastic #geriatrics infectious disease doc-researcher, but also a painter! pic.twitter.com/QLkeQYSu0i"
88,Need help saying no? pic.twitter.com/MZ2a7NgmJC
89,"In other words:- If CMS has zero leverage, it will be difficult to lower drug prices.- If CMS has any rational sort of leverage, for example equivalent to what VA enjoys, it could get substantial discounts on drug prices.Should not be rocket science to figure out next steps. https://twitter.com/walidgellad/status/998907369269678080 …"
90,Need to think about medication non-adherence as a systems challenge that requires systems-based solutions.  Great editorial by @niteeshchoudhry & colleagues.   https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2681650?utm_source=silverchair&utm_medium=email&utm_campaign=article_alert-jamainternalmedicine&utm_content=olf&utm_term=052118 … pic.twitter.com/G9YWSzjOLc
91,"Register now for the Bruyère Deprescribing Guidelines Research Team’s webinar on June 21, hosted by Dr. Barbara Farrell. Dr. Farrell will highlight the common elements of the #deprescribing process and demonstrate approaches to engaging patients  http://ow.ly/299T30k4y3e "
92,"It was 1:50 on 5/18/18 that I decided that the harms of patients having full access to their test results (their anxiety, my time) far outweigh the benefits."
93,"Nope...doesn't make sense.  But that is an apt description of what we do. Every day. (And I think that we, as MDs, have an obligation to point out how absurd these policies are, and point out how little we spend on things like housing, compared to what we spend on health). https://twitter.com/hmkyale/status/998353697615826950 …"
94,the number of school shootings that have happened since the year 2000 around the world:ENGLAND: 0 GREECE: 1 NETHERLANDS: 1 SPAIN: 1 INDIA: 1ARGENTINA: 1 RUSSIA: 1CHINA: 3 MEXICO: 4 AUSTRALIA: 5 CANADA: 5 GERMANY: 5 SOUTH AFRICA: 5 USA: 213#Texas
95,"@marlon_aliberti Geriatric assessment improves care, but often not done because it takes too long. @Marlon_Aliberti describes a valid and reliable 10 minute targeted #geriatrics assessment that is practical and useful  https://onlinelibrary.wiley.com/doi/abs/10.1111/jgs.15303#.Wv-agxL5lw4.twitter …"
96,"Every time I give a talk about homelessness, ppl ask “why don’t they move” (& often suggest WY). Ppl living in poverty have strong social networks: family, friends, churches &, often, jobs. This is their home. https://twitter.com/emilymbadger/status/996094614321836032 …"
97,Nice summary of strengths & limitations of statistical modeling (e.g. regression) vs machine learning.  Thoughtfulness >> dogma.   http://www.fharrell.com/post/stat-ml/   c/o @FralickMike pic.twitter.com/80zkz2IyOb
98,"Using education and a multi-disciplinary approach, the Wicking Dementia Research and Education Centre at the University of Tasmania found success in #deprescribing antipsychotics and benzodiazepines for elderly patients  http://ow.ly/9CpG30jZmJ4  Podcast http://ow.ly/NnUg30jZmMI "
99,New benzodiazepine and Z drug @Deprescribing guideline just released - fantastic resource for when and how to help patients stop these meds.  http://www.cfp.ca/content/64/5/339?platform=hootsuite … pic.twitter.com/DsE7ojaxPx
100,The Bruyère Deprescribing Guidelines Research Team is proud to announce the publication of the BZRA guideline in Canadian Family Physician. A big congratulations to @kevinpottie for this success. #deprescribing http://ow.ly/bFJt30jZL6v 
101,"""The stock prices of Pfizer, Merck...and Amgen all spiked after Trump’s speech.....Even those 'middlemen' Trump condemned were unharmed. Express Scripts, the nation’s largest [PBM], rose 2 percent after the speech."" Not a great day for patients. https://www.statnews.com/2018/05/11/trump-drug-pricing-speech-stocks/?utm_source=STAT+Newsletters&utm_campaign=296690f1f7-STAT_Plus&utm_medium=email&utm_term=0_8cab1d7961-296690f1f7-149772573 …"
102,"Seriously? Not sure that any part of this clause is true but 40 is old ? And the phrase “old women? “ Not cool, @nytopinion. https://twitter.com/nytopinion/status/994678481782034433 …"
103,Fun times were had at the Deprescribing Workshop @AmerGeriatrics — thanks to all involved! Teamwork makes the dream work. Much more work to be done re: #deprescribing @LoveCareLearn @PharmD_DavidLee @kcwagle @MikeSteinman #AGS18 pic.twitter.com/4rJves4LaW
104,Great and entertaining review of tramadol and potential problems with its use.  I learned a lot...check it out. https://twitter.com/DavidJuurlink/status/993523794986848256 …
105,@AlexSmithMD joins @geri_doc and @EWidera for the “Super Happy Fun Time Update in Geriatrics Sing Along”! It feels like we just scored tickets to a live recording of the @GeriPalBlog podcast and we’re loving every second of it! #AGS18 pic.twitter.com/KtGrNLoiNc
106,Last update from the #AGS18 #Geriatrics Literature Update https://www.pscp.tv/w/bb2yATFlV0V5Z3B2bXp4S0F8MU9kSnJacXJFbXdKWDwFNk9oeb6j3gNj-08h2J1w3UU3lSF8-249u2ce0rh_ …
107,@geri_doc @EWidera @AlexSmithMD have changed the conference #LitReview game. Now with Science! #AGS18 pic.twitter.com/FuFpd4Ogat
108,"🤔, this just makes me #happy 👇#ags18 #geriatricslitupdate @AlexSmithMD @EWidera @geri_doc #geriatrics pic.twitter.com/luSEEee7Pb – at Dolphin Convention Center"
109,"""Most doctors treat disease, and figure that the rest will take care of itself. And if it doesn’t -if a patient is becoming infirm and heading toward a nursing home—well, that isn’t really a medical problem, is it? To a geriatrician, though, it is a medical problem."" https://twitter.com/Atul_Gawande/status/992859705017032704 …"
110,#BeersCriteria updates at #AGS18@MikeSteinman @agilis @SunnyLinnebur Todd Semla @AmerGeriatrics Use the guideline and remember to ask the patients what matters the most for them! Very good message and panel. pic.twitter.com/YiI5mzMfbb
111,"@Fran_Nicosia . @fran_nicosia explaining our research - patient and provider perspectives on “what is a medication problem?”  Huge disconnect between patients and MDs. For many patients, med problems inextricable from life experiences, affective response, relationships. #AGS18 @UCSFGeriatrics pic.twitter.com/BB9JBR1Fp3"
112,"Excellent Pro/Con debate between J.Williamson, MD and D.Forman, MD on intensity of HTN therapy in older adults #AGS18 pic.twitter.com/2f6xoQXRhP"
113,"Wow. 1.2 critical errors in inhaler use, per inhaler per patient. So many predictors of poor technique particularly for #geriatric patients. And don’t forget to assess cost/insurance coverage. #GeriPulm #COPD #AGS18 pic.twitter.com/1nDB7gNPz6"
114,"Great talk at #AGS18 about marijuana use in older adults - efficacy, dosing, and adverse effects, and now to document it. Even if you don’t order or recommend it, older adults are trying marijuana for medical reasons- need to know about its use and effects! https://twitter.com/allisonmays/status/992117838709129217 …"
115,"In fact, every time I see one of these stories - how people are banding together to raise money for someone to get care, it makes me sad."
116,This is a nice story. But can we pause for a minute and talk about how ridiculous and horrible it is that this 11-year old needs to do this so that her mom can get health care?I have an 11 year old girl. This breaks my heart. This is America? https://twitter.com/abc/status/991262775358951425 …
117,Bruce Leff giving the clearest explanation of the range of home-based care services I’ve heard.  @UCSFGeriatrics #geriatrics #hpm grand rounds. @HopkinsMedicine pic.twitter.com/ZmiVuzyxwo
118,"How to make home based primary care work: targeted population, right care model, right outcomes. Wisdom from Bruce Leff at @UCSFGeriatrics grand rounds. @geri_doc @AlexSmithMD @klharrisonPhD pic.twitter.com/GeQflhhZeK"
119,Hospital org chart?  ;) https://twitter.com/davidjuurlink/status/988840771833946112 …
120,"Well, this is a twist of the knife. Top Jobs Where Women Are Outnumbered by Men Named John  https://nyti.ms/2vGPHd9  via @UpshotNYT"
121,To the star women in my orbit- how many times did this happen to you this week? https://twitter.com/WGEADirector/status/987847696231710721 …
122,Looking forward to @GeriSciDoc talk at #AGS18. Perhaps this is a sneak peek? https://twitter.com/geriscidoc/status/988601436341723137 …
123,"Great topic. Older adults are adults; often need care but they have agency and the right to make their own decisions even if not ""safe"" https://twitter.com/doctormeera/status/988631836304658432 …"
124,"As the use of opioids in the general population falls, their use amongst adults on benzodiazepines continues to rise. The greater potential for overdose shows the importance of patient education towards medication #deprescribing  http://ow.ly/BFnu30jDga3 "
125,"The key lessons are unchanged: The seriously ill have goals for their care besides just survival. When we don't ask what they are (what tradeoffs they'd make & not make; what quality of life is unacceptable) and tune care accordingly, incl new treatments, the result is suffering."
126,"How Medicare rules for ""inpatient"" vs ""observation"" stays cost patients huge sums of money, create confusion.  High time to correct Medicare's dated rules on the topic. @doctormeera https://www.npr.org/sections/health-shots/2018/04/20/583338114/how-medicares-conflicting-hospitalization-rules-cost-me-thousands-of-dollars …"
127,#Opioids May Carry Unique Risks for Patients on #Hemodialysis  http://bit.ly/2qMJBm5  @MikeSteinman @kljohansenmd @ucsfbiostat #openaccess pic.twitter.com/O0Z0mAhsao
128,"I'm convinced that early performance measurement did much good. But over past 15yrs, I think there is a very good chance that the mandate that ""quality must be measured more comprehensively, but CHEAPLY"" (which in my view is not feasible) has done more harm than good. https://twitter.com/ashishkjha/status/986950817176539136 …"
129,@MikeSteinman NEW in @CJASN from our Dr. Julie Ishida @NIDDKgov K-awardee: Opioids and Adverse Outcomes among Hemodialysis Patients@kljohansenmd @ucsfbiostat @Mikesteinman @USRDS data  http://bit.ly/2qMJBm5  pic.twitter.com/5PFChCLFqO
130,The Clinical Trial Is Open. The Elderly Need Not Apply.  https://nyti.ms/2GW2gXr . The passionate views expressed by Ken Covinsky @geri_doc about the exclusion of older adults from important clinical trials are just a few of the many reasons I'm proud to call him my colleague.
131,"USPSTF downgrades recommendation on vitamin D supplementation for primary prevention of falls in community-dwelling adults from a B to a D; exercise remains a B, fracture prevention remains a D  https://ja.ma/2vl8o65 "
132,"No comment about this drug, but general point:It's very important that we don't rely on PBM executives to make societal determinations about what drug price is responsible. PBMs, through rebates and specialty pharmacies, make money from high priced drugs. https://twitter.com/matthewherper/status/986605201967800320 …"
133,Shouldn't medical care be fully accessible to those with disabilities? Apparently Jeff Sessions does not think so.  Justice Dept rescinds rule to make medical office and diagnostic equipment accessible.  What an outrage. http://www.nejm.org/doi/full/10.1056/NEJMp1800606 …
134,@MKushel @UCSFPCRF @MikeSteinman @AnilMakam We've seen this too. Sometimes the uptitration is so fast before steady state that the BP ends up below 110 systolic! Go slow!
135,"Many older adults have intensification of #hypertension regimen in hospital despite having well controlled BP as outpatient. Response driven by inpatient BP. There is so much work to do already in the hospital why ""solve"" a fake problem @MikeSteinman @UCSFPCRF @MKushel pic.twitter.com/7ywYhFOxRs"
136,"We've got 3 finalists who are ready to SWIM WITH THE SHARKS at #sgim18. This Thursday, 1PM MDT. #SharkTank pic.twitter.com/FD6kDQ03zC"
137,"Attention guideline developers, the instruction manual for developing evidence-based, #deprescribing guidelines can now be accessed here:  http://ow.ly/NqQo30jlaL4  pic.twitter.com/pDRl2RNh7L"
138,Thank you @Medscape for featuring the latest #deprescribing algorithm developed by the Bruyère Deprescribing Research Team @bruyerecare that is focused on #antipsychotic #drugs #polypharmacy
