,0
1,Staying healthy and reducing your risk of disease takes daily work and making some adjustments: Nutrition for Life  http://www.drnimmikapoor.com/nutrition-for-life/ … by @DrNimmiKapoor
2,"Avoiding disease and being healthy is helped by taking some common sense steps, like eating less and eating healthy. Wise words from the amazing @DrNimmiKapoor http://www.drnimmikapoor.com/nutrition-for-life/ …No magic bullets, sorry."
3,"Nutrition for Life - Dr. Nimmi KapoorHere’s my two cents on diet.  It’s based on research, experience, and more http://www.drnimmikapoor.com/nutrition-for-life/ …"
4,. @alexskunz @petertellone @pwcarey Try whole wheat pasta! There’s also other gluten free varieties that are quite tasty.
5,"YOGA&#8230;a quick note of thanks, day 8 http://www.drnimmikapoor.com/yoga-quick-note-thanks-day-8/ …"
6,"a quick note of thanks, day 7 http://www.drnimmikapoor.com/quick-note-thanks-day-7/ …"
7,Thankful...for being able to go ice skating when today’s high was 80 degrees. #loveLA pic.twitter.com/FrvUkMtbpj
8,"a quick note of thanks, day six http://www.drnimmikapoor.com/quick-note-thanks-day-six/ …"
9,@Medscape First Drug for BRCA Breast Cancer: Olaparib  https://www.medscape.com/viewarticle/891245?nlid=120059_3901&src=wnl_newsalrt_180112_MSCPEDIT&uac=240445SV&impID=1532847&faf=1?src=soc_tw_share … via @medscape
10,"a quick note of thanks, day five http://www.drnimmikapoor.com/quick-note-thanks-day-five/ …"
11,"A quick note of thanks, day four http://www.drnimmikapoor.com/quick-note-thanks-day-four/ …"
12,"A quick note of thanks, day three http://www.drnimmikapoor.com/quick-note-thanks-day-three/ …"
13,Primum non nocere #ASBrS #bcsm pic.twitter.com/V2pLp4cJ5k
14,"A quick note of thanks, day one http://www.drnimmikapoor.com/9330-2/ "
15,So I’m trying to share 365 days of being thankful via social media. Hoping that will hold me accountable. Maybe keep me kind-er too? #bcsm
16,Love Oprah...RT @MSCMommyLife: @DrNimmiKapoor We need more Oprah Winfrey speeches to motivate the world! #bcsm
17,Kindness seems to be a needed theme for 2018 #bcsm
18,Bring more engaged #bcsm. Late joining in Happy New Year!🎉
19,Postmenopausal women who shed pounds see lower breast cancer risk https://buff.ly/2pbhv6l 
20,We asked @DrNimmiKapoor: What is the biggest misconception about #breastcancer? #BCAM #BreastCancerAwarenessMonth pic.twitter.com/oTTjApFpwD
21,We asked @DrNimmiKapoor: How can you reduce your risk of getting #breastcancer? #BCAM #BreastCancerAwarenessMonth pic.twitter.com/Sk2IFD1XB7
22,We asked @DrNimmiKapoor: What’s your advice for someone facing a #breastcancer diagnosis? #BCAM #BreastCancerAwarenessMonth pic.twitter.com/S8XQMh5IUK
23,Love this. About time. http://time.com/4975232/women-surgeon-surgery/ …
24,. @patriciaclarkmd wow. Thx for sharing. I see too many of these patients.
25,What is the most important thing you want people to know about #breastcancer? #BCAM #BreastCancerAwarenessMonth pic.twitter.com/iNoR7QvMVj
26,Sunday comics for surgeons! pic.twitter.com/37vkyhW5Je
0,"See my latest in @HuffPost: ""The entire right-to-try approach is based on a myth."" https://www.huffingtonpost.com/entry/opinion-vangroningen-righttotry-bill_us_5b0ebcc4e4b0fdb2aa58c732?ncid=engmodushpmg00000004 …"
1,"Me breaking down the immensely annoying phenomenon that is hiccups, for @SELFmagazine on behalf of @CedarsSinai - https://www.self.com/story/how-to-get-rid-of-hiccups …"
2,"New research shows worldwide use of #antibiotics skyrocketed between 2000 and 2015, despite growing concerns about #antibioticresistance. http://ceda.rs/6012r02J4 "
3,Transgender Woman Breast-Feeds Baby After Hospital Induces Lactation https://nyti.ms/2C2QJCV 
4,Researchers found long-term exposure to the #stress hormone #cortisol is tied to increased levels of #obesity. http://ceda.rs/6013rLmxW 
5,"Alcohol impairment remains the leading cause of traffic deaths, with about 10K occurring each year. How do we get to zero  http://bit.ly/2DBKLJC ? pic.twitter.com/0Be7n3Mnis"
6,Why Stanford Researchers Tried to Create a ‘Gaydar’ Machine https://nyti.ms/2yUEEtL 
7,"Yes, Aaron Hernandez Suffered Brain Injury. But That May Not Explain His Violence. https://nyti.ms/2jRQBhg "
8,My latest for @POPSUGAR: The Most Effective Ways to Avoid Getting a Cold This Season  https://www.popsugar.com/fitness/Ways-Prevent-Colds-Flus-44025820?utm_campaign=desktop_share&utm_medium=twitter&utm_source=popsugar … via @POPSUGARFitness
9,5 Books That Will Inspire All Your Wellness Goals  https://www.popsugar.com/fitness/Best-Wellness-Books-43938260?utm_campaign=desktop_share&utm_medium=twitter&utm_source=popsugar … via @POPSUGARFitness
10,Why a Routine Colonoscopy Is More Essential Than Ever on @goop: http://goop.com/routine-colonoscopy-essential-ever/ …
11,Opioids Aren’t the Only Pain Drugs to Fear https://nyti.ms/2xIElTd 
12,One of many under-discussed health consequences of Hurricane #Harvey: mold.  Great piece @jameshamblin https://www.theatlantic.com/health/archive/2017/08/mold-city/538224/?utm_source=twb …
13,"If you're donating money for #Harvey relief, be careful of scams and suspicious links http://n.pr/2iKRJ5w "
14,"It's time to get curious, aware, and motivated about the #StateofObesity in the U.S.  http://stateofobesity.org  pic.twitter.com/qfGK1mFfpE"
15,Does the Atkins diet work? By @NVanGroningenMD  https://www.quora.com/Does-the-Atkins-diet-work/answer/Nicole-Van-Groningen?ref=sessionsT … pic.twitter.com/vR6diY6MCh
16,"My insights on treating #Asthma naturally, via @mydomaine http://bit.ly/2usXi9H "
17,"UCSF prof. explores whether oxytocin, ""the love hormone"" could treat #PTSD & alcohol abuse.  http://ucsfh.org/2fgK4L3  pic.twitter.com/BzBwA5Jz38"
18,How do doctors approach problem solving? By @NVanGroningenMD  https://www.quora.com/How-do-doctors-approach-problem-solving/answer/Nicole-Van-Groningen?ref=sessionsT … pic.twitter.com/mdtlNdgz8c
19,I'm taking your burning health-related questions on @Quora starting NOW! https://www.quora.com/session/Nicole-Van-Groningen/1?share=4362e92b …
20,I Am a Transgender Female Captain in the U.S. Army https://nyti.ms/2tNLR0u 
21,A homeless man says what it’s really like to be marginalized  http://dlvr.it/PZBx7y  via @kevinmd pic.twitter.com/ut5jO3RuiI
22,Time for a bipartisan effort to reduce costs and improve health and healthcare for all. https://twitter.com/charlesornstein/status/890808965138751488 …
23,This is a make or break moment. A moral moment. Any senator who votes YES on health care repeal does so knowing 22M+ Americans will be hurt. pic.twitter.com/TPQiQyDV4w
24,Here are the facts. https://www.popsugar.com/fitness/Coffee-Bad-You-43787749 …
25,I have a new hero and it's @chrissyteigen https://twitter.com/chrissyteigen/status/889832887041871873 …
26,My latest for @POPSUGAR - Is Coffee Bad For You?  https://www.popsugar.com/fitness/Coffee-Bad-You-43787749?utm_campaign=desktop_share&utm_medium=twitter&utm_source=popsugar … via @POPSUGARFitness
27,All but one of 111 former pro football players had brain injury CTE in study - ABC News -  http://abcn.ws/2vXKKZ5  via @ABC
28,@ehlJAMA Mythbusters: Allergy to Penicillin Isn't Usually Lifelong. The great @ehljama discusses  management of PCN Allergy  http://ja.ma/2uF27xI  pic.twitter.com/RqckYROvUD
0,Is it too early to get a flu shot? And how young is too young? @DrSonuAhluwalia discusses: http://bit.ly/2eMintH 
0,Proud to be part of this team @angelesclinic @CedarsSinai @BJRimelMD @MarkFariesMD https://twitter.com/cedarssinai/status/1003357978500780032 …
1,"OMG @BJRimelMD @CedarsOBGYNres, @DrJenGunter just referred to your article as cool!  We're big fans. https://twitter.com/DrJenGunter/status/1018017681885278208 …"
2,Thank you @NRGonc and @jubileebrown for letting me present my work on KMT2D mutation in granulosa cell tumors at the NRG rare tumor subcommittee meeting today! @MDAndersonNews #endcancer #nrg18
3,Congratulations @MDAndersonNews Dr. Robert Coleman @ocrfa Rosalind Franklin Excellence in Ocarian Cancer Research Award! #ovarianconf TY for putting patient’s first! pic.twitter.com/SLPdTmpmSO
4,"Our own Dr. Eynav Accortt's testimony, along with her colleagues', convinced the CA Senate Cmte on Health to vote ""AYE"" on AB 2193 & AB 3032: two #MaternalMentalHealth bills which support screening, education, referral and case management for pregnant and postpartum moms in need! pic.twitter.com/kahx1IlTDP"
5,"Feeling inspired by my 1st @NRGonc meeting! Excited for the many to come. Big thx to @GOG Fdn and Dr. @rcoledude, and special thx to my #clinicaltrials and philly food #mentor Dr @ShannonWestin !"
6,And the study is in fact open now!  http://www.BFORStudy.com  https://twitter.com/LguzzardiM/status/1004698743915020288 …
7,#Mentorship = good days with friends!! https://twitter.com/leahmarshmd1/status/1011803320715862016 …
8,Stephen Shiao presenting poster discussion for Immunotherapy #ASCO2018 @CedarsSinai pic.twitter.com/Kfqy1ha9i2
9,Excellent talk on genetic testing for gyn cancers by Dr Christine Walsh #brca @CedarsSinaiOBG #ASCO2018
10,#ASCO18 Great comparison of #genomictesting…  https://www.instagram.com/p/BjkfZZAnC-l/?utm_source=ig_twitter_share&igshid=1ex44n45hljn6 …
11,Outstanding talk by @ShannonWestin on molecular testing in gyn cancer. #asco18
12,More and more need to understand the immune environment around tumor cells #ASCO18 #gyncsm pic.twitter.com/Vg3GDkDZtP
13,We’re incredibly fortunate to have @karenluMD back as the Chair of the Department of Gynecologic Oncology https://twitter.com/mdandersonnews/status/1002018328188157953 …
14,Congratulations @RIHospital Dr. MaryAnne Fenton & @MiriamHospital Dr Rochelle Strenger for a brilliant piece on cancer care for adults with disabilities #ASCO18 #LifespanCancerInst https://am.asco.org/coming-out-shadows-addressing-cancer-care-adults-disabilities …
15,"With a true Giant of Cancer , Armando Giuliano Director of Surgical Oncology @CedarsSinai and his team. Proud to be considered a colleague. #worktodo @angelesclinic #ASCO18 @ASCO @GoToPER. pic.twitter.com/zjDXRsuAIf"
16,Poster is up!!! #ASCO18 #residents @CedarsSinaiOBG pic.twitter.com/tsyJV2Yt0T
17,Got the poster! #mentorship @CedarsSinaiOBG pic.twitter.com/4uBXVK9z93
18,At ASCO #poster @CedarsSinaiOBG pic.twitter.com/uS6jIjHUq2
19,Couldn’t have said it better myself. @VinayPrasadMD knocks it out of the park describing the horrendous #RightToTry bill   There are literally hundreds of better things to try - how about an increase in @NIH research funding??!! https://twitter.com/vinayprasadmd/status/1002019598168817665 …
20,@AllofUsResearch Here’s Why the Future is Bright for Health in the U.S.  https://bit.ly/2joak4T  #teamvibrent #joinallofus #NIH @allofusresearch @NIH pic.twitter.com/vSMSYFB99m
21,#ASCCP president Warner Huh giving a great presentation on therapeutic vaccination at #BSCCP2018 pic.twitter.com/IJmipKcGzG
22,Dr. Susan Domchek from @PennMedicine gives an amazing grand rounds @CedarsSinai on the latest in #BRCA testing @CedarsSinaiOBG @CedarsFertility pic.twitter.com/vxjMmiy91x
23,Don't be afraid. Check it out.  #brca #gyncsm @TheBFORStudy https://twitter.com/TheBFORStudy/status/991811325457149953 …
24,OncLiveÂ Names Beth Y. Karlan M.D. as Keynote Speaker for 2018 National Fellows Forum on Gynecologic Oncology: OncLiveÂ the leading digital provider of resources and information for oncology professionals is proud to announce that Beth Y. Karlan M.D.… http://bioportfol.io/QNxXh9 
25,Amazing work done for #medicaleducation!! By our own Dr Christine Walsh @CedarsSinaiOBG https://twitter.com/leitaomd/status/989833984501743616 …
26,SGO at your doorstep 2018 @CedarsSinaiOBG #gynoncologyFellowship pic.twitter.com/dkheIGXHfX
27,Beautiful day and lovely people at Community Memorial Hospital. #grandrounds @CedarsSinaiOBG pic.twitter.com/n6OVB6zH2j
28,Our fearless leader #gyncsm #womenleaders https://twitter.com/thebforstudy/status/978297540268445697 …
29,A new model for #genetic care. Learn more at  http://buff.ly/2GlJ5oL  pic.twitter.com/E4R1NcjiUX
30,"""A single #BRCA test can help spread knowledge about heightened #cancer risk across an entire family."" pic.twitter.com/wPl4pLz5gp"
31,Any person man or woman with at least a grandparent of Askenzazi Ancenstry can get free Genetic testing  http://BFORstudy.com  #CedarsSinai #gyncsm
32,Don’t forget to sign up! SGO at your Doorstep! #SGO@YDS2018.  https://events.r20.constantcontact.com/register/m?oeidk=a07ef7ft01472ba91c5&oseq=&c=&ch= …
33,#gyncsm https://twitter.com/clearityfnd/status/981595519670726656 …
34,Janet Woodcock makes a strong case for a call to action to advance learning in healthcare at #Bridging2018 pic.twitter.com/UKtaa3uvCu
35,Most actions taken in healthcare are based on expert opinion and not evidence based facts per Janet Woodcock #Bridging2018
36,Why are we here today? 50-80% of patients who could benefit from a #clinicaltrial never hear about it from their doc. - Badhri Srinivasan @Novartis #Bridging2018 pic.twitter.com/ISlkqfLPrQ
37,Once more for the people in the back.... https://twitter.com/ClintSmithIII/status/980246895057653760 …
38,To answer this question I think it is C: but all are critical. Excited to hear more at #Bridging2018 pic.twitter.com/3mN5LpZX33
39,Our voices need to be loud and clear: HPV vaccinations are key to cancer prevention for Boys and Girls #Cancerprevention #SGOMtg https://twitter.com/cancernetwrk/status/979716569973641222 …
40,Our @AAGL live surgery is now up on #SurgeryU (use your AAGL password to log in). Completing a total laparoscopic hysterectomy for large #fibroids. @CedarsSinaiOBG @CedarsSinai #AAGL2017 https://surgeryu.com/detail/4511 
41,please read this outstanding article by friend & colleague @KemiDoll  on such an important topic #diversity https://twitter.com/kemidoll/status/979018596251611136 …
42,A nice piece featuring our own Dr. Jessica Chan (@CedarsFertility)! #endometriosis #IVF https://twitter.com/Endofound/status/978663046125154305 …
43,A contemporary framework of #healthequity applied to gynecologic cancer care #gyncsm: A Society of Gynecologic Oncology @SGO_org evidenced-based review. Great work with @BJRimelMD @KemiDoll @ccgunder https://authors.elsevier.com/c/1WnxlKfi8azS9#.Wrtu9VwYJj8.twitter …
44,"Hey, that's us! @CedarsSinaiOBG former resident Dr. Jeanine Staples and @BJRimelMD  https://authors.elsevier.com/c/1Wnxl_24Aq3iXQ … pic.twitter.com/NggNNhyHY4"
45,Such an honor to work on this important topic that affects each and every human. https://twitter.com/kemidoll/status/979015236958134272 …
46,Get ready for the big SGO 5-0 Annual Meeting next year #SGOMtg pic.twitter.com/GfppRCDsJY
47,Be part of the mission to double the patients and physicians involved in clinical research at @Bridging2018:  http://bit.ly/2GZ03pO  CEO @woutbrusselaers will speak about how AI is transforming patient recruitment for #clinicaltrials on April 4. #BridgeTheGap #Bridging2018 pic.twitter.com/3Xac5t1aYs
48,@LarissaAMeyerMD presenting data from @MDAndersonNews at the #SGOMtg shows that the drastic improvements from #ERAS seen in open surgery don’t translate to MIS surgery as patients are already doing better. pic.twitter.com/kHfOsDUEEw
49,Olaparib + durvalumab ORR of 72%  in plt sens recurrent #ovariancancer gBRCA pos patients #SGOMtg pic.twitter.com/hio2vSVxmM
50,I am totally bringing my kids!!! #childcare #SGOMtg https://twitter.com/deannateoh/status/978627041762439168 …
51,So how long should we as oncologists follow a patient? @DrRobDood tries to answer the question. #SGOMtg #survivorship pic.twitter.com/mS2oIW6vOk
52,"#SGOMtg Checkpoint Inhibitors Induce Response, Higher Rates of Side Effects  https://www.curetoday.com/conferences/sgo-2018/checkpoint-inhibitors-induce-response-higher-rates-of-side-effects … via @cure_magazine"
53,Outstanding presentation by Dr Jeanine Staples for SGO Tumor board #SGOmtg
54,Topacio being presented now! #SGOmtg pic.twitter.com/c1CXfel86K
55,Last day to visit the Exhibit Hall at the SGO Annual Meeting #SGOMtg pic.twitter.com/BqCtR8UGzH
56,@JYoungPierce giving a great presentation on lay navigation in gyn onc patients.  #costsavings #fightsmarter #SGOMtg @SGO_org @USAMCI pic.twitter.com/Sdepwju1r6
57,M Greenwade presents work to understand stromal expression of DDR2 and control ovarian cancer metastasis #SGOmtg #gyncsm pic.twitter.com/wGE4w44Qaf
58,Please consider donating to the FWC. Any amount helps! #SGOMtg pic.twitter.com/9KN5Y7viTG
59,Awesome collaboration looking at PROs for #ovariancancer trials with @EmelineAviki !! #SGOMtg @MDAndersonNews and @MSKCC_OncoNotes pic.twitter.com/tCNBUesR8u
60,Hanging with the amazing Dr Deb Richardson!!#SGOMtg #wonderwomen pic.twitter.com/Mt9AQghow5
61,My latest blog post #SGOmtg Twitter highlights - #OCHeroes18 @TESAROBIO @cure_magazine  http://womenofteal.blogspot.com/2018/03/sgomtg-twitter-highlights-ocheroes.html …
62,Dr. Doll leading important PCORI funded collaboration ECANA to build network to overcome disparities in Endometrial cancer.  https://www.sgo.org/newsroom/sgo-issues/sgo-issues-jan-11-2018/ … #SGOmtg #gyncsm pic.twitter.com/JcR2RyXfjG
63,#SGOAmbassadors Advocating to be able to #endcancer DoD FY 2019 Dear Colleague Letter Signers https://www.votervoice.net/Shares/BmYXZASrACqLOA1bjSS7EBA …
64,#SGOmtg Party!  https://www.pscp.tv/w/bYg6EDFNV0V3YXZ5WkFlS2J8MU9kS3JaTk1XcEFLWC2mXK_tVsB6SsMcMaLMqBp7zmzv8taRcIkyMKXJMAWr …
65,Shark bait #SGOMtg  discussing mentorship and policy forum pic.twitter.com/X2Bsp4gda6
66,"If you are at #SGOmtg, we'd love for you to join us for the next #gyncsm chat, Wed. April 11 at 9pm ET, to share the research you found most important and useful to patients."
67,Trastuzumab improves PFS in patients with advanced/recurrent #uterine serous cancer #SGOMtg
68,Wow! Honored to have @JenWargoMD at #SGOMtg giving the ABOG Award lecture!! Cross discipline exchange crucial to advance therapies for all cancers. @MDAndersonNews @AmirJazaeri pic.twitter.com/D9yar1bMXe
69,TSC2 and CTNNB1 mutations appear to be predictive biomarkers for novel agents in the treatment of advanced and recurrent endometrial cancer as presented by Dr Doug Levine #personalizedmedicine #SGOMtg @SGO_org @levinemd pic.twitter.com/qi3pEcPbMS
70,Supporting #SGOWellness from Houston with my co-fellow @katiekurnit! Wish we were @SGO_org #SGOMtg pic.twitter.com/NOoNaZ3d2r
71,This is a powerful way to make a difference and help eradicate gyn cancer! #SGOMtg. #endcancer. #allinfwc https://twitter.com/SGO_org/status/978015800807378946 …
72,“Concomitant chemoRT should be the standard of care in early stage cervical cancer” Dr Sudeep Gupta #cervicalcancer #SGOMtg
73,.@Frumovitz from @MDAndersonNews presenting results from the FILM trial studying novel strategies to detect sentinel lymph nodes in #endometrialcancer and #cervicalcancer #SGOMtg #gyncsm pic.twitter.com/SUmhnRopgU
74,Innovation in payment reform in treatment of women with cervical cancer #SGOMtg. patients and improving quality of care! The current and future state of medicine. pic.twitter.com/FgkA5X0eWR
75,Dr. Laurel Rice addresses disparities in health care and the importance of clinical trials during her Presidential Address at the SGO Annual Meeting #SGOMtg pic.twitter.com/7AHEBhH2Pz
76,Great group of folks and incredible resource for #LynchSyndrome Thanks for being with us at #SGOMtg https://twitter.com/aliveandkickndd/status/977938761978929153 …
77,@Stigetta PORTEC3: ChemoRT vs RT alone: 5y FFS 76v69% (sig) 5yOS 82v77% (NS) #SGOMtg (H/T @stigetta)
78,PORTEC3: ChemoRT schedule is not recommended for high risk stage 1/2 #endomca. I agree. #SGOMtg
79,"Remembering to first, do no harm in high risk #endometrialcancer at the #SGOMtg presentation of PORTEC3 pic.twitter.com/bTRFJTPpUm"
80,"Dr. Marcus Randall discussing GOG 249 results: pelvic RT vs chemo/brachy similar RFS and OS; more acute toxicity in chemo arm, similar late tox #SGOMtg #gyncsm #endometrialcancer pic.twitter.com/cT4zbjoUbc"
81,18% distant Mets seen in #GOG249 in BOTH arms.  More work needs to be done for these patients. #endometrialcancer #SGOMtg
82,No improvement in PFS or OS with vag cuff brachy+chemo #SGOmtg #GOG249 pic.twitter.com/CE0ynzBP5j
83,Mike Bookman on GOG249 “it’s a serious disease” #SGOMtg
84,The original Honey Badger.  Thank you to @LaurelRiceMD for amazing leadership and mentorship!@UWGynOnc #SGOMtg pic.twitter.com/ASkZFpmJVi
85,Inspired (and relieved) to see a leader who has the same...how do I say this... freedom of speech as I do..  Yay @LaurelRiceMD - you are such an inspiration to all of us! #SGOMtg https://twitter.com/BJRimelMD/status/977911175269765125 …
86,"The amazing, relentless and ever inspiring Dr Laurel Rice!!! SGO 49th president! #SGOMtg #womenleaders pic.twitter.com/FlCHVlnrQ2"
87,Great distillation by @UWMedicine Dr. Barbara Norquist at #SGOMtg pic.twitter.com/UDTtlI1k5F
88,Don’t miss Dr Laurel Rice’s Presidential Address coming up at 9am #WomenInMedicine #SGOMtg pic.twitter.com/8bg6eSDtxp
89,"Well deserved award!! Thanks for all the mentorship, Paul!! https://twitter.com/oncoholic/status/977903425395527684 …"
90,.@JDottinoMD from @MDAndersonNews presents eye-popping results for cost effectiveness of niraparib in #Ovariancancer maintenance.  At current cost- this agent does not appear to be cost effective. Selecting by #BRCA is better than treat all but still ideal. #SGOMtg #gyncsm pic.twitter.com/HwanIhbBN3
91,@JDottinoMD giving us food for thought on the cost effectiveness of maintenance niraparib in recurrent ovarian cancer #SGOMtg pic.twitter.com/7GUJBDex1a
92,"We’d like to thank @cure_magazine for a fantastic event – as well as congratulate the Ovarian Cancer Heroes Award winners! Next up, #SGOMtg bright and early tomorrow morning. Follow us for updates during the conference! pic.twitter.com/XA78yXv3au"
93,Research for #ovariancancer #endometrialcancer and #cervicalcancer is grossly underfunded compared to #ProstateCancer - this is a disturbing trend for our patients.  #SGOMtg #gyncsm pic.twitter.com/NfqGNF1h1w
94,#value scorecards for bevacizumab vs. parp inhibitor maintenance therapy for plt sens #ovariancancer #SGOMtg pic.twitter.com/T4SWDXd1SN
95,Consideration of starting dose of niraparib at 200mg in patients with wt less than 77kg or platelets less than 150 in retrospective analysis #SGOMtg pic.twitter.com/pzVM02N7dK
96,Parp Maintenance value scores. #SGOMtg pic.twitter.com/VaYIlaeDbY
97,Great session on immunotherapy moderated by Dr Christine Walsh!! #SGOMtg #cedars pic.twitter.com/Lux66Gpagy
98,Crowd error by Presidential speaker Dr Scott Page #wow #amazingmath #SGOMtg
99,Helpful strategies to reduce opioid prescriptions but provide adequate pain control for patients.  #SGOMtg pic.twitter.com/1LPQWcq4Gl
100,The coverage cap exists within states that did not participate in the #MedicaidExpansion #SGOmtg #gyncsm pic.twitter.com/n9gGVoAZMU
101,Participation in #clinicaltrials improved outcomes for pts with gynecologic cancers - especially among minority patients!  Minorities who participated in #Clinicaltrials had better overall survival then those who did not!  WE MUST GET PTS ON TRIALS!  #SGOmtg #gyncsm
102,Congrats to Dr. Khilen Patel on their important study #SGOMtg #gyncsm pic.twitter.com/vnn4AQOrZb
103,@SGO_org   Congratulations to our fellow Joe Dottino Abstract2 annual meeting!  Speaking on innovations in uterine cancer biology and treatment. pic.twitter.com/h4i02fr3uP
104,What a radical idea! Everolimus releasing polymer rod. Great talk and amazing work by Dr Joe Dottino #SGOMtg
105,Active hormonal therapy for women with #endometrialcancer#SGOMtg #gyncsm https://twitter.com/RTylerHillmanMD/status/977536423778816000 …
106,Daring to move away from chemotherapy for endometrial cancer.  GOG 3007 findings!  #SGOMtg pic.twitter.com/Hv3ClMTjDr
107,This is the editorial you need to read. #SGomtg https://twitter.com/DoctorViv/status/977305730134040577 …
108,Congrats @Kathleen_Gavin of @MNOvarianCancer! @SGO_org Humanitarianism and Volunteerism Award!!!!!!  #SGOMtg #gyncsm pic.twitter.com/DXnmtt9lor
109,@ShannonWestin doing an awesome literature review at the resident/Fellows session at the #SGOMtg #endcancer pic.twitter.com/bN6Sgp7NeC
110,If your not here you are missing it!! Scientific plenary starts in minutes!! #SGOmtg
111,"Congrats to mentor Paul Goodfellow,PhD on the Harry Long Award!! Well deserved!"
112,Fellowship Directors Course.  Training the educators to lead.  #SGOMtg #sgo2018
113,Mark your calendars for special events during the SGO Annual Meeting this weekend #SGOMtg https://www.sgo.org/education/annual-meeting-on-womens-cancer/annual-meeting-special-events/ … pic.twitter.com/XhpfxR0G2N
114,"Resident, Fellow and Candidate Session in 20 min in Empire CD #SGOmtg"
115,SGO MIS Fellows Course - the future is bright with our young surgeons @seoultrainmd @SGO_org #SGOMtg pic.twitter.com/rWCSXamkRG
116,"Ready for #SGOmtgTo my #gynonc buddies, don’t forget to download the app.  Yes, it looks like last year’s but it updates for this meeting. And you don’t lose last year’s abstracts."
117,A great Q&A with our own Dr. Kelly Wright (@MigsRunner)! https://twitter.com/CedarsSinai/status/976910284462927872 …
118,It is up and really running!! New features to help with social media connection and options for pictures as well! #SGOmtg https://twitter.com/edicksonMD/status/972902425848725504 …
119,Getting really excited about the annual meeting.  Under @LaurelRiceMD leadership we have a great program in store for all! #gyncsm #SGOMtg https://twitter.com/sgo_org/status/975752900004732928 …
120,This opportunity was so much fun.  I hope we get to talk again next year!! https://twitter.com/deep6ai/status/964550460333068288 …
121,Oops!! Last tweet was in response to @yafshar discussing direct to consumers BRCA testing. Sorry for confusion!
122,Me too. I can only hope it helps not harms...
123,#grandrounds #obgyn pic.twitter.com/P3FypgJwvy
124, pic.twitter.com/WUms7etxZl
125,Join us at @CedarsSinai @angelesclinic Educational Therapeutics Meeting #Immunotherapy #targetcenter  https://www.cedars-sinai.edu/Education/Continuing-Medical-Education/New-Therapeutics-in-Oncology-Conference.aspx … pic.twitter.com/9XWJptKbNK
126,Join us at @CedarsSinai @angelesclinic Educational Therapeutics Meeting #Immunotherapy #targetcenter  https://www.cedars-sinai.edu/Education/Continuing-Medical-Education/New-Therapeutics-in-Oncology-Conference.aspx …
127,Learning about #Thrombocytopenia in #preecclampsia #grandrounds #CedarsSinai @CedarsOBGYNres pic.twitter.com/HNZ0RNWF15
128,Happy Birthday to my role model Dr Angeles Secord!! pic.twitter.com/U3WuKi4AU6
129,The cost of #healthcare is not always what it seems. Mostly it's how you count. #Medicaid http://theincidentaleconomist.com/wordpress/more-on-senator-cruzs-health-insurance/ …
