,0
45,"On needle biopsy, intraductal carcinoma of the prostate (IDC-P) can occasionally be seen as ""intra-acinar"" (i.e. smaller acinar/duct involvement) - note the enlarged/plemorphic nuclei and mitotic figure in the setting of a readily visible basal cell layer #gupath #prostatecancer pic.twitter.com/YxNlVOKaII"
46,"Today on #WorldKidneyCancerDay around 926 new cases of #kidneycancer will be diagnosed around the world, we are happy to have joined thousands of  patients across the globe raising awareness for #kidneycancer. Huge thanks to @NHSEngland for your support pic.twitter.com/s03Zz6upAy"
47,"I have Kidney Cancer. Maybe you do too, or someone you know. It is World Kidney Cancer Day, so try out this 2 minute quiz to learn more. More information from the brilliant:  @KidneycancerSN @kidneycanceruk @IKCCorg @DebMaskens @campaignkate @THEJamesWhale https://worldkidneycancerday.org/2018-quiz/?platform=hootsuite …"
48,"🔬H&E #GUPath #DailyDx, Day 4:➡️ What’s your #DailyDx of this bladder lesion?➡️ What IHC pattern would you expect in this lesion?➡️ We’ll tweet the answers and some quick facts tomorrow! #UMichPath pic.twitter.com/2KlRHrLDjz"
49,#GUpath: 30ish male with testicular mass.Dx: Epidermoid cyst pic.twitter.com/OrvRJZGnZB
50,Extensive involvement of periurethral ducts by prostate cancer (intraductal growth pattern)- somewhat uncommon but classic! #prostatecancer @UMichPath #pathology pic.twitter.com/oJp8tJ3CP2
51,"It is a great honor to be #ASCP40UnderForty voting for top 5 is on !!! Check out my profile for my work on mentoring, research, advocacy and engagement. Vote-  http://woobox.com/ibeg6a/gallery/QaStgOgH-wc … … or  https://www.ascp.org/content/get-involved/get-recognized/40-under-forty/?utm_source=SilverpopMailing&utm_medium=email&utm_campaign=2018_6_11%20ASCP%2040%20Under%20Forty%20Email%20(1)&utm_content=#patil … … …or  http://bit.ly/2HDJe3J  Appreciate your support for top 5! pic.twitter.com/Yo2Y4TuByx"
52,The cutest urinary bladder biopsy ever! Cystitis cystica @UMichPath pic.twitter.com/fF1EneYY9J
53,"🔬 H&E #GUPath #DailyDx, Day 1:➡️ What’s your #DailylDx of this bladder lesion?➡️ What IHC would you expect to see in this diagnosis?➡️ We’ll tweet the answers and some quick facts tomorrow! #UMichPath pic.twitter.com/m0SZmgWsue"
54,Important work by COG showing that translocation RCC is the most common RCC in the AYA population. RMC is the 3rd most common (26/212 patients). Sickle history known only in 13 so some of these cases may be the RCCU-MP variant.  https://bit.ly/2JUInka  #AYAcancer #endRMC pic.twitter.com/G6eBDjmzbn
55,"Valentina Tereshkova was the first woman to fly in space. In honor of the 55th anniversary of her launch yesterday, we took a photo of a leaf from her tree planted in Baikonur. A tribute to the one who paved the way for female explorers… pic.twitter.com/ZSzE9emRZt"
56,"RETIFORM PATTERN #Patternsinhistopathology Resembling the rete testis and comprises elongated intercommunicating channels or glandular structures. Examples include retiform Sertoli Leydig cell tumor,retiform hemangioendothelioma.Also endometrioid ca and SS can show this pattern. pic.twitter.com/U4qKL9Dy1K"
57,"Yes, we are ready for prime time! Our first digital issue is out. Enjoy reading!  https://euo1-1.elsevierdigitaledition.com/  #uroonc #pcsm #blcsm #kcsm @Els_Urology @Els_Urology @Uroweb @EUplatinum"
58,Cystitis has never been more adorable https://twitter.com/drmehrarohit/status/1007733591680471040 …
59,Researchers in the #ChinnaiyanLab at @UMich pinpoint a new subtype of #ProstateCancer in which tumors with alterations in the CDK12 gene are more responsive to #immunotherapy.  #PrecisionMedicine http://michmed.org/eK5r4 
60,Fantastic discovery with therapeutic implications! #prostatecancer @UMichPath @UMRogelCancer @PCF_Science #arulchinnaiyan https://twitter.com/pcfnews/status/1007396191712079872 …
61,The cutest urinary bladder biopsy ever! Cystitis cystica @UMichPath pic.twitter.com/fF1EneYY9J
62,"Check out our new study led by Dr Alon Weizer, @dcmiller1972 @wandering_gu showing reduced cancer specific survival after incidental upstaging at partial nephrectomy. Free link at  https://authors.elsevier.com/c/1XDR9KZx3KC-W#.WyKHp5BDT6Q.twitter … @urogoldjournal @UMichPath @UMichUrology @UMRogelCancer #kidney #Cancers"
63,"Not your typical lesion to begin the day (a case in 3 tweets) - Bladder paraganglioma - classic ""zelballen"" morphology, vascularity and #IHC profile: chromoganin/INSM (+) #gupath #bladder #endocrinepath 1/3 pic.twitter.com/s4S4S7UFPt"
64,Fantastic time with @soulehoward1 @DrSpratticus @wandering_gu #arulchinnaiyan at @tigers #Detroit Thanks to @PCF_Science for the fight against #prostatecancer pic.twitter.com/f4lLpXCkqh
65,"Adult-type granulosa cell tumor (Sex cord-stromal tumor) freq. associated with estrogenic manifestations. Granulosa cell arranged in a wide variety of patterns: diffuse, trabecular, insular, microfollicular, macrofollicular. Majority clinically malignant  #pathology #pathologist pic.twitter.com/qGzH5qobuC"
66,#ProstateCancer event @tigers game #PCF pic.twitter.com/IYaP8Nabn6
67,Looking forward to a fun game with @DrSpratticus @EHeath4100 @soulehoward1 @wandering_gu @AlvaAjjai #PCF #ProstateCancer #arulchinnaiyan @UMichPath @UMRogelCancer #HomeRunChallenge https://twitter.com/soulehoward1/status/1007007020371890176 …
68,With the @PCFnews and @soulehoward1 @wandering_gu @EHeath4100 @drmehrarohit @AlvaAjjai to raise prostate cancer awareness. #pcsm #prostatecancer #homerunchallenge Let's crush prostate cancer. https://twitter.com/soulehoward1/status/1007007020371890176 …
69,"Where do fat Tregs come from? Treg accumulation in visceral adipose tissue results from molecular and microenvironmental cues driving cell activation in the #spleen, egress from #lymphoid tissues, and final diversification in #adipose tissue  https://www.cell.com/cell/abstract/S0092-8674(18)30577-4 … @harvardmed pic.twitter.com/LNoIeg9xeH"
70,"Microcystic/pseudohyperplastic features in #prostatecancer - displaying lobular growth, enlarged glands, pale pink cytoplasm, yet prominent nucleoli; key references here: 1)  https://www.ncbi.nlm.nih.gov/pubmed/20216381  2)  https://www.ncbi.nlm.nih.gov/pubmed/9777986  3)  https://www.ncbi.nlm.nih.gov/pubmed/10935644  @Angelique_Levi_ pic.twitter.com/GdFrGuujrY"
71,"A: Goblet cell carcinoid tumor (aka adenocarcinoid). Histo: Infiltrative discrete clusters of bland goblet cells. Course: Good prognosis; need to differentiate from 'mixed carcinoid-adenoCA': Morph. is >50% carcinoma, often infiltrating into cecum w/ mets at Dx #UMichPath #GIPath pic.twitter.com/g2BJrO1uBo"
72,"Excited to see our study output @CellReports on testicular Cancer, huge collaborative effort @UMichPath @MSKPathology @TCSociety @VanAllenLab Had a fantastic experience in this #TCGA #testis #Cancers study https://twitter.com/ncigenomics/status/1006565571155103744 …"
73,"Thyroid - 11 year old boy.Multiple densely hypercellular nodules, interespersed with normal thyroid.Some nodules show invasion, several with vascular space invasion.Many nodules show 'RAS-like' nuclear atypia.Yes - it's thyroid carcinoma arising in DICER1 syndrome. pic.twitter.com/3y3gQ1Q4Gl"
74,"A: Candidal esophagitis. PAS or GMS to confirm if u can’t see on H&E. Histo: Hint is neutrophils/microabscesses in superficial epi, PAS/GMS show pseudohyphae & budding spores in squamous debris. A/w immunocompromised, oral/inhaled corticosteroids. DDx: CMV/HSV. #UMichPath #GIPath pic.twitter.com/FTK4RC5Qht"
75,Hot off the Press.. The UK mpMRI Prostate Consensus #BJUI. Congrats to all pic.twitter.com/S9Qyq8lBhI
76,Congratulations to graduating Residents and fellows @UMichPath Had a fantastic time celebrating with the best of the best! #pathology  Here with @Melonfeast @TanmayS19224072 @LibbyTSimon @sska_path pic.twitter.com/962p21qb72
77,"🔬GI #Pathology, Day 4:➡️ What’s your #DailyDx or #DifferentialDx of this esophageal biopsy?➡️ What ancillary testing would you consider?➡️ We’ll tweet the answers and some quick facts tomorrow! #UMichPath #GIPath pic.twitter.com/C30ydwCo8E"
78,@hollenbeck1971 @gpalapa2 @smkaff @UMichPath @daniel_berney @drmehrarohit @wandering_gu Agree with Todd. 1 year and no more cysto
79,"@hollenbeck1971 @gpalapa2 @montrose52 @smkaff @UMichPath @daniel_berney @drmehrarohit If young, healthy, no risk factors, etc. . . Will typically repeat cysto at 1 year and that's it."
80,Nice study by @Andres_Matoso delineating orchiectomy findings in gender dysphoria patients @Human_Pathology  https://www.ncbi.nlm.nih.gov/pubmed/29555572  ; @umichmedicine holds a major gender dysphoria clinic as well-good to see no testis cancer identified (in this study & anecdotally) @UMichPath
81,#GoBlue https://twitter.com/johnbeilein/status/1004395710593294336 …
82,"🔬GI #Pathology, Day 3:➡️ What’s your #DailyDx of this esophageal biopsy?➡️ What’s the typical natural history of this entity?➡️ We’ll tweet the answers and some quick facts tomorrow! #UMichPath #GIPath pic.twitter.com/EiBbH0d2uf"
83,🔬 #GIPath Day 2:➡️ What’s your #DailyDx of this colon polyp?➡️ What syndromes may be associated with this lesion?➡️ We’ll tweet the answer and some quick facts tomorrow! #UMichPath #DailyDx pic.twitter.com/cW7sFUDjXZ
84,"Gastroblastoma is a rare biphasic neoplasm of the gastric muscularis propria (usually antrum) that harbors a MALAT1-GLI1 fusion.  It sometimes behaves aggressively.  The immunostain is a keratin cam 5.2, which stains only the epithelial component.  http://www.innovativepathologypress.com  pic.twitter.com/jYkHAjpLwT"
85,"Prostatic Duct Adenocarcinoma with papillary architecture& pseudostratified columnar epithelium,graded as GS4+4, generally more aggressive than conventional acinar prostatecancer, PIN cocktail(right image)with loss of basal cells& +AMACR #ProstateCancer @UMichPath #Pathologists pic.twitter.com/I70YBOfw19"
86,"Urothelial Papilloma-papillary neoplasm, minimal branching, lined by normal urothelium, prominent umbrella cells(here vacuolated),no significant cytologic atypia; in younger pts,benign course,rare recurrence(<10%);important not to overcall as #BladderCancer @UMichPath #Pathology pic.twitter.com/7G3Ez4dxkg"
87,"Vastitis nodosa- benign ductular proliferation in rxn to obstruction of vas deferens , typically post-vasectomy; spermatozoa in lumen, sperm granuloma, intraneural/perineural invasion occasionally (shown here)- do not overcall as carcinoma! #pathology #cancer @UMichPath pic.twitter.com/9kOH7vJLVF"
88,"Great article, thanks for the heads up! https://twitter.com/drmehrarohit/status/1003487625234305024 …"
89,Our Chair of Medicine @umichmedicine presenting his poster at #DDW18. Commitment! @UMichGIHep @UM_MiCHAMP pic.twitter.com/ryWecvlGnE
90,#CARMENA french trial is released today! GAME CHANGER Breaking News no more CYTOREDUCTIVE NEPHRECTOMY in metastatic #kidneycancer ! 450 pts: Sunitib alone was not inferior to nephrectomy + sunitinib for OS! Stop surgery in these patients #eauguidelines #ASCO18 @ASCO @AFUrologie pic.twitter.com/Yg6dobpnOJ
91,"#GYNpath puzzler time!adult F, history of papillary thyroid carcinoma, tubal ligation specimen submitted for desired post-pregnancy sterilizationDx? pic.twitter.com/1wRpWNlYHs"
92,Proud to be at an institution where the Physician-in-Chief himself is still presenting research posters: @sloan_kettering https://twitter.com/sloan_kettering/status/1002940968205733888 …
93,Fantastic! https://twitter.com/rovingatuscap/status/1002222094019686400 …
94,"Thousands of women with breast cancer can skip chemo. The results from the #TAILORx study of Oncogene DX “will transform care immediately, and for the better,” says @DrHBurstein [#ASCO18 plenary LBA1 ] pic.twitter.com/HrFddhoIJ2"
95,"Grossly well-circumscribed, hemorrhagic pancreatic mass.Spindled, anaplastic, and osteoclast-like giant cells with minimal gland formation.Dx: Undifferentiated carcinoma of the pancreas with osteoclast-like giant cells#GIpath #surgpath #pathology #pancreas #PancreaticCancer pic.twitter.com/C8X9QcAqmv"
96,"Fibrolamellar Hepatocellular Carcinoma: 5% of HCCs, young patients w/o cirrhosis. Normal serum AFP. dd: HCC, FNH, cholangiocarcinoma. IHC: CK7, CD68 and HepPar+. DNAJB1-PRKACA oncogenic fusion gene (>95%). 66% overall survival at 5 yrs. #pathology #cytology #GIPath pic.twitter.com/xVQMBXxh7Y"
97,"Rare, yet distinctive: spleno-gonadal fusion #gupath pic.twitter.com/Bz6V8EQgP3"
98,BAP-ity BAPity-BOO!  Leveraging BAP1 to diagnose malignant pleural effusions. Loss of BAP1 in malignant mesothelioma but retention in most metastatic carcinomas supports the application of BAP1 for this distinction. #Cytopath #PulmPath #Pathology #SurgPath https://www.humanpathol.com/article/S0046-8177(18)30178-3/fulltext … pic.twitter.com/dzUH2xbFIg
99,".@US_FDA approves new micronized (smaller particle size) abiraterone acetate formulation (YONSA®, Sun Pharma) To Treat Metastatic Castration-Resistant #ProstateCancer in combination with Methylprednisolone. https://www.businesswire.com/news/home/20180522006497/en/ …"
100,There is consistent evidence that higher amounts of body fat are associated with increased risks of a number of cancers:  https://www.cancer.gov/about-cancer/causes-prevention/risk/obesity/obesity-fact-sheet#q3 … #ASCO18 pic.twitter.com/1Pi5mvi1bQ
101,"Join the #ASCP community and enjoy access to premier educational materials, resources, programs and initiatives made just for you. Become part of this dedicated team focused on #education by joining or renewing today at  http://bit.ly/2LayA6x . #IAMASCP #StrongerTogether pic.twitter.com/M6BUm031za"
102,Via @MHealthLab: Genome’s Dark Matter Sheds Light on Prostate Cancer Challenge #ChinnaiyanLab  http://bit.ly/2JkqBql  pic.twitter.com/XMcLS99AVB
103,@PCF Thanks to @pcf for supporting our work @UMichPath and #MCTP #ProstateCancer #arulchinnaiyan @NatureGenet https://twitter.com/pcf_science/status/1002550335548715009 …
104,"A: Small cell CA, hypercalcemic-type. SMARCA4 mutations. Age: early 20s; 2/3s w/ hypercalcemia. AGGRESSIVE. Histo: Sheets of small blue cells w/ nucleoli. ⬆️mitoses. Follicle-like structures in 80%. IHC: SMARCA4 LOSS; + EMA, CK, WT1, CK, CD10; - inhibin; #GYNPath #UMichPath pic.twitter.com/oaGD6oDhK2"
105,"🔬 Derm #Pathology, Day 2:➡️ What’s your #DailyDx of this skin lesion?➡️ We’ll tweet the answer, some quick facts, and the next case tomorrow! #UMichPath #DermPath pic.twitter.com/hQmM4xpsf9"
106,@drmehrarohit agree not needed for Dx.But wow I'm ❤️ that perineural invasion pic pic.twitter.com/vVi3dliOml
107,Researchers identify a lncRNA that provides insight into a key driver of prostate cancer -- and a potential target for future therapy. Arul M Chinnaiyan MD   https://goo.gl/qN8sXj  pic.twitter.com/CFrSmSaNe9
108,"Vastitis nodosa- benign ductular proliferation in rxn to obstruction of vas deferens , typically post-vasectomy; spermatozoa in lumen, sperm granuloma, intraneural/perineural invasion occasionally (shown here)- do not overcall as carcinoma! #pathology #cancer @UMichPath pic.twitter.com/9kOH7vJLVF"
109,"Congratulations to everyone from the @sloan_kettering #Pathology department who made @NYMag’s 2018 Best Doctors list, including two members of the @paige_ai's leadership / advisory team, Dr. David Klimstra and Dr. Victor Reuter. #NYMagBestDoctors  http://www.castleconnolly.com/doctors/results.cfm?source=nymetro&speccode=045 …"
110,"“...it is hard...to be a scientist. Your hypotheses are usually going to be proven wrong, and it takes perseverance...big jumps come from fundamental studies of first principles, so the rewards are huge if you take the chance.” @ASCOPost @jamecancerdoc  http://www.ascopost.com/issues/may-25-2018/james-allison-perseverance-and-hard-science-in-cancer-research/?email=82996f5e18210672858ab4259c70d6418c72a87d22b1dcbe274bc05fac84ee17&utm_medium=Email&utm_campaign=TAP%20ETOC%20Emails …"
111,"A: Sertoli-leydig cell tumor, mod-dif. DICER1 Germline truncating mutations in 60%. Histo: Grade based on tubular dif: Moderate = Cellular solid/lobular/corded patterns w/ admixed leydig cells. IHC: ➕ Inhibin, calretinin, SF1 (Leydig > Sertoli); Keratins often➕. EMA➖. #GYNPath pic.twitter.com/Ks6RZXfaIJ"
112,"A: Juvenile granulosa cell tumor. <5% of all GC tumors; >90% in pts <30. Estrogenic à Isosexual pseudoprecocity in kids; Amenorrhea in postpubertal pts. IHC: Same as AGCT; ➕Inhibin, calretinin, SF1, WT1, keratin;➖Synapto/chromo. Genetics: ❌a/w FOXL2 #GYNPath #UMichPath pic.twitter.com/hlsvIAfa4f"
113,"@JAMAOnc Systematic review and meta-analysis shows that current smokers at the time of localized #prostatecancer treatment are at higher risk of biochemical recurrence, metastasis, and cancer-specific mortality via @jamaonc  https://ja.ma/2LsfDgw "
114,"When the Oncologist, the Molecular Biologist, the Biobanker, three investigators and one guy that was passing by, want fresh tumor tissue from your 1x1 mm biopsy. #Pathology #PathologyMemes@martiponi pic.twitter.com/Sp35xhm9zi"
115,"Primary testicular lymphomas are rare, clinically aggressive & the most common testicular tumors in elderly men. Most frequently activated B-cell-like cell of origin--including many CD10/MUM1+ cases when eval by gene expression profiling  http://www.bloodjournal.org/content/123/4/486.short?sso-checked=true … #hemepath #gupath pic.twitter.com/mWMmVOMOW3"
116,"F, 34 y/o, finger lesion. Just because it’s fun! Giant cell tumor of tendon sheat. Here a circumscribed proliferation of mononuclear cells w/ osteoclast-like giant cells, foam cells, siderophages and inflammatory cells. #path #softtissue #tumor #Pathologists pic.twitter.com/Bs3HtDLVT7"
117,"🔬 Ovary #Pathology, Day 4:➡️ What’s your #DailyDx of this ovarian mass?➡️ We’ll tweet the answers, some quick facts, and the next case tomorrow! #UMichPath #GYNPath. pic.twitter.com/SkMCskMiDU"
118,"Comprehensive Evaluation of Programmed Death-Ligand 1 Expression in Primary and #Metastatic #ProstateCancer, authors from @HopkinsMedicine, @BrighamWomens, and @umichmedicine.  FREE to all readers here:  https://ajp.amjpathol.org/article/S0002-9440(17)31179-3/fulltext … pic.twitter.com/DsE1iFF4ni"
119,Kellogg Eye Center will host the first U.S.-based meeting of the World Association of Eye Hospitals @waeh:  http://michmed.org/e94mr  pic.twitter.com/Y6gGoIzomk
120,"🔬 Ovary #Pathology, Day 3:➡️ What’s your #DailyDx of this ovarian mass from a young patient, found during an emergent surgery?➡️ We’ll tweet the answer, some quick facts, and the next case tomorrow! #UMichPath #GYNPath pic.twitter.com/8ARs69lOx2"
121,Another fungal brain abscess- this time in a pt with poorly controlled diabetes. Fungal forms with broad aseptate hyphae: Mucormycosis. Haphazard branching approaching 90 degree angles. Similar findings from this pt’s nasal sinus contents. #neuropath #radpath #infectiousdisease pic.twitter.com/JVHro257eV
122,"Mixed epithelial &stromal tumor (MEST)of kidney in middle aged female-solid &cystic,fibrous/sclerotic/ovarian stroma,cystic component with flat/hobnail/cuboidal/columnar epithelium,stroma ER+PR+,majority benign with rare malignant phenotype @UMichPath #KidneyDisease #pathology pic.twitter.com/To4Z4rFJZm"
