,0
40,#bodypositivity takes on a whole new meaning with gynecologist @DrStreicher's tips for #selflove  http://bit.ly/cw-streicher  pic.twitter.com/GEgHBER97v
41,Looking good at the Delnor Outpatient Infusion Clinic @NorthwesternMed currently under construction. Check out the before and during photos. @KTGY_Group pic.twitter.com/zDakDUmxBp
42,Less than one month away from our #NMAPH18 conference! Sessions will cover Right Ventricle and Pulmonary Thromboembolism. Register here:   http://ow.ly/esqe30kThzR  pic.twitter.com/qwOdD3rqA8
43,"Good news for #coffee drinkers! Drinking coffee is associated with a lower risk of death, according to a large study published in @JAMAInternalMed.  http://bit.ly/2mapTOZ  pic.twitter.com/2hUS1yJX4M"
44,"#Running won’t cause #arthritis, but it can lead to other common knee problems. Here are some symptoms and treatment options. http://bit.ly/2JasNfY "
45,"Transcutaneous osseointegrated implants effective in #pediatric pts w/ aural atresia, according to new findings from colleagues at @NorthwesternMed  https://ja.ma/2KIXgY2  pic.twitter.com/cX7AvjDahf"
46,"“Most seniors don’t want to move to assisted living. So, if we can get things lined up so that they can stay in their own home, then why not do it?” — @LeeLindquistMD, a leader in the movement to help seniors “age in place”  http://bit.ly/2L1NNr3  pic.twitter.com/COxsEiJehH"
47,"Neurologist, Dr. Stephen VanHaerents speaks about this rare condition. https://twitter.com/dailyherald/status/1015901001558024195 …"
48,Go beyond plain old H2O and try some enjoyable options for staying hydrated this #summer. #HealthTips http://bit.ly/2J731Jo 
49,"After being diagnosed with Wilms’ tumor as a child, Chiara Rodgers became an advocate and a symbol of strength for others. When her father was diagnosed with #prostatecancer, she knew exactly how to help him. Learn more about their story. http://bit.ly/2lZPytK "
50,From @NBCNews - @NorthwesternMed study shows game-based HIV prevention program shows results https://nbcnews.to/2m09Xz2 
51,Feeling grateful to have had opportunity to travel and provide a helping hand in Guatemala.  #GuatemalaEstaUnida #Icare #gratitude #Ophthalmology pic.twitter.com/odosa5fu01
52,Trying to lose weight? Set yourself up for success. http://bit.ly/2KSJEW2 
53,The Hispanic Brain and Spine Tumor Program at @NorthwesternMed offers care entirely in Spanish https://youtu.be/uSCMvj9OkMw 
54,Could a #ChicagoHotDog ever be considered healthy? We dare you to try! http://bit.ly/2KN7xhT 
55,Wishing everyone a fun and safe #4thOfJuly! How will you be spending the holiday weekend? Your @KCCougars have a few home games lined up that are enjoyable for the whole family.  https://atmilb.com/2KxLX53  pic.twitter.com/cgQsy5Crvy
56,Don’t let health hazards hijack your fun! Here are some ways to make the most of a day exploring #musicfestivals. #SummerTips http://bit.ly/2KtN9q2 
57,Welcome fellows! We are so excited to see what you will do! https://twitter.com/nmhheartdoc/status/1013951066004754433 …
58,"@American_Heart chose @NorthwesternMed as 1 of 6 centers in a grant-funded national network dedicated to researching atrial fibrillation, the most common type of irregular heartbeat. Congrats to @PassmanRod, who will lead Northwestern's effort. #afib https://bit.ly/2NlekRx "
59,It’s a beautiful #summer day! How are you enjoying this great weather? pic.twitter.com/WXZdJSHyKE
60,A gift of $25 million to @NorthwesternMed from Neil Bluhm through his family’s foundation will go toward using artificial intelligence and machine learning to advance the study and treatment of cardiovascular disease. https://bit.ly/2tUVVSN 
61,On today’s #QuickDose: medical emergencies have their own timeline. Here’s how to prepare before your trip. #HealthTips http://bit.ly/2tZ59gT 
62,Kids who have difficulties standing or walking independently have a chance to be mobile and independent thanks to motorized cars retrofitted by Northwestern students.“The inclusiveness is so important for these kids.” https://trib.in/2KzEscW  pic.twitter.com/MJSNLuCsa3
63,Forgetfulness or dementia? Learn the difference and when it's time to see a physician.  http://bit.ly/2IFJpM7  pic.twitter.com/1NicM6ldbT
64,A new drug is being used to help fight #prostatecancer. @ChrisHushNBC met with @CaPsurvivorship to learn more about this breakthrough clinical trial. https://www.nbcchicago.com/on-air/as-seen-on/web---new-drug-released-for-prostate-cancer_Chicago-486883861.html …
65,#WaterSafety is extremely important. Here is what you should know about #DrowningPrevention. #Parenting http://bit.ly/2yUfWOX 
66,"A new study lead by Maha Hussain, MD, oncologist for Northwestern Medicine and Deputy Director at @LurieCancer, shows promise in significantly lowering the risk of spreading or death for patients diagnosed with aggressive #prostatecancer. http://www.chicagotribune.com/news/local/breaking/ct-met-prostate-cancer-drug-20180626-story.html …"
67,You’re not the only one enjoying the great weather. Find out where germs are hanging out this #summer and how to protect yourself and your family. http://bit.ly/2Iz3Uu6 
68,"#HeartHealthy activities can be fun for the whole family. Here’s a to-do list you’ll actually enjoy finishing, with a little help from #NorthwesternMedicine! http://bit.ly/2yMC5i3 "
69,Pssst! Northwestern Medicine Immediate Care Glenview has a new look. Visit our website for more information:  https://bit.ly/2lBBZQZ . pic.twitter.com/3HuL9hN7v9
70,"Bluhm family gives @NorthwesternMed $25 million, with part of the money funding a center that will use ""artificial intelligence and machine learning to advance the study and treatment of cardiovascular disease"" http://cra.in/Mndt0X3 "
71,"Dr. Katherine Wisner has dedicated her career to understanding how to treat pregnant and postpartum women with mental illnesses, such as #depression. Listen to her interview on our ""Breakthroughs"" #podcast to learn more:  https://bit.ly/2tH6CYU  @AsherCenterNU #pregnancy pic.twitter.com/qeNmlHL6em"
72,"@NMCardiology is launching a new center dedicated to artificial intelligence and machine learning to improve diagnosis, treatment and research for cardiovascular disease, thanks to a generous donation from Neil Bluhm. Read more:  https://bit.ly/2tvCGQe  pic.twitter.com/ZZGskPQqCj"
73,Set your DVRs! @WilcoxHeart and @jonrichmd will be on @WindyCityLIVE on @ABC7Chicago tomorrow talking about heart failure treatment and research @NorthwesternMed. The show starts at 1 pm. #mustseeTV
74,"On Fri, The Who frontman Roger Daltrey delivered a check for $500K on behalf of @TeenCancerUSA to help expand @LurieCancer Adolescent & Young Adult #Cancer program, a joint effort of @LurieChildrens and @NorthwesternMed led by Drs. Jennifer Reichek & Stacy Sanford. #all4your1 pic.twitter.com/acvf6uF6WR"
75,What is the relationship between #diabetes and #heartdisease? Find out why this specific risk factor lands on our list of 10 signs it’s time to see a #cardiologist. http://bit.ly/2Kk0GfB 
76,"""A prevailing myth is that older people are less comfortable with tech.""...Truths: 1) Older people use technology 2) Tech needs to be better designed for older adults. Great article by @chrissyfarr #geriatrics #seniors https://www.cnbc.com/amp/2018/06/22/why-apple-should-hire-your-grandmother.html?__twitter_impression=true …"
77,Scenes from a beautiful day at the #Chicago #PrideParade! 🏳️‍🌈 #pride🌈 #nufeinbergmed #northwestern #pridemonth🌈 pic.twitter.com/WtSrbG7Fw3
78,Happy Saturday! Great time playing giant Operation game at @brookfield_zoo with @NorthwesternMed and my future geriatricians! pic.twitter.com/TTzKMJM7nI
79,"A swimming accident left Julian paralyzed from the neck down, but our relentless care inspired his will to walk again.  http://bit.ly/2lrpl7g  pic.twitter.com/x3vBwqwiqf"
80,"Today, we officially announced our partnership with @LurieCancer to expand the Adolescent and Young Adult (AYA) oncology program.THANK YOU @NorthwesternMed and @LurieChildrens and everyone involved! @TheWho pic.twitter.com/DH9Utq5OSh"
81,"Northwestern Medicine is proud to show our #pride, today and every day. Have a fun and safe time at the parade, Chicago! #PrideMonth 🏳️‍🌈 pic.twitter.com/1uwTckZYBc"
82,Forgetting your keys is normal. Forgetting your car is not. Find out when to see a physician about #memoryloss. http://bit.ly/2Kc2rOY 
83,Happy #NationalSelfieDay 🤳 via @babaksjahromi @MatthewPottsMD @mtwalshmd 😀👨‍⚕️ Lets see your #teamwork #selfie! pic.twitter.com/YA90B07781
84,Throw back Thursday to when @susieQP8 started the #NYerORCoverChallenge ! Pictured below are Drs. Anchala and Liu from @NMOphthalmology #womeninsurgery #womensurgeons pic.twitter.com/npJp1pVDLX
85,Feinberg students and faculty open up about #LGBTQ acceptance.  #NorthwesternDiversity #Pride #PrideMonth #Chicago pic.twitter.com/reVpk1JGIN
86,"Eating nutrient-rich fruits and vegetables is essential to a #hearthealthy diet. The next time you’re at the #farmersmarket, pick up some in-season produce. #HealthyEats http://bit.ly/2K0JZpb "
87,"Struggling to manage your weight? You’re not alone. From diet consultations to the latest surgical procedures, at Northwestern Medicine, our patients have options and bariatric specialist Matthew Pittman, MD, is here to discuss them. Make sure to tune in today at 12:00 pm CST! pic.twitter.com/gteUi78Z8n"
88,"Through innovative transitional care programs, @NorthwesternMed clinicians are helping vulnerable patients achieve healthier lives after leaving the hospital:  http://bit.ly/2yj2HqI  @NorthwesternEM pic.twitter.com/sY97CYyQRI"
89,HEARTWARMING! This Chicago cancer survivor is celebrating his first Father's Day:  https://abc7.ws/2M18dR3  pic.twitter.com/u0tdr1nvwV
90,It's a hot one out there! Make sure you know the signs and symptoms of heat-related illnesses. http://www.nmbreakthroughs.org/daily-health/guide-to-heat-related-illness …
91,"An estimated 3.5 percent of kids and teens in the U.S. have chronic high blood pressure. Experts from @NorthwesternMed, @LurieChildrens, and @LoyolaHealth help explain the rising problem and, more importantly, what can be done about it: http://bit.ly/2I30K31 "
92,"Does size matter? This #MensHealthMonth, we’re decoding the symptoms and dangers of enlarged organs. http://bit.ly/2JWKoJi "
93,When you have babies six weeks apart... you swap places and take same pic in same hospital 🤗 (I’m trying to not be bitter about how AMAZING @NatalieMNBC looks 24 hours after having a baby 😏) #BabyBrooks #BabyGama #ArabellaB #SailorGama #NBC5BabyBoom #NewsBabies @NorthwesternMed pic.twitter.com/octbr3CTcq
94,@LurieCancer Rare catch: the (usually impeccably dressed) Dr. Chandler finally acquiesces to an impromptu selfie w/ @babaksjahromi #selfiesunday #neurosurgery #teamwork #teamworkmakesthedreamwork #workfun #northwesternmedicine #neurosurgerynm #MBTI #sundayfunday @luriecancer @NorthwesternMed pic.twitter.com/wu2h9kv8Wc
95,"Whether the man in your life is a fitness buff or king of the grill, here are some fun gift ideas for #FathersDay. http://bit.ly/2JKbwiM "
96,"Heart transplant @NorthwesternMed gives @cityofStCharles man chance to continue lifesaving work in memory of his daughter, reports @BurtConstable http://bit.ly/2JK45In "
97,"A @NorthwesternMed nurse saved her best friend’s life by getting her emergency care at the No. 1 hospital in Illinois as ranked by @usnews & World Report, 2017-18. In an instant, their lives changed forever.  http://ow.ly/sXZi30kwjGO  pic.twitter.com/bqM6H7IpxP"
98,"What does it mean when your favorite player is sidelined due to an overuse injury? Northwestern Medicine Orthopaedics physiatrist Steven E. Mayer, MD, shares common injuries from repetitive stress in this helpful infographic. http://bit.ly/2lgChg6 "
99,"Beating a rare type of #cancer requires a unique team of specialists. Luckily, Axel found them at #NorthwesternMedicine. http://bit.ly/2yhffz0 "
100,"Craig Garfield, MD, is a pediatrician and a scientist who studies fatherhood. Listen to his interview in our “Breakthroughs” podcast about a class he teaches to expecting fathers:  http://bit.ly/2ydyF7Y #Fatherhood #FathersDay #Podcast #Research #Parenthood @CFGarfield pic.twitter.com/xLzqbmOI3u"
101,We dropped by the weekly Tumor Board meeting to watch/listen to our #MBTI experts & watch the multidisciplinary team discuss #patient cases. They work together to manage all aspects of care.  http://ow.ly/HBdP30kw1pD  #wearwhite #CancerTreatment #clinicaltrials #teamwork #pathology pic.twitter.com/333AFoHEyn
102,Guys...this sunset just keeps getting better. 😍 #BaseballSky pic.twitter.com/awtJi2Qfmq
103,"Earlier this month, little ones learned the valuable lesson of #SafetyFirst at our annual Children’s Health and Safety Fair at the Northwestern Medicine Grayslake Outpatient Center. 🚒🚁 #ThrowbackThursday pic.twitter.com/FQPrqa1wut"
104,"Pediatrician @CFGarfield has published dozens of studies about #fatherhood. His insights on the modern-day dad may surprise you, so take a listen! https://bit.ly/2JY4Nkq "
105,Is there a link between your #bloodtype and your #health? See how it might play a role in your overall well-being. http://bit.ly/2JOTesv 
106,"“Teamwork is the foundation of outstanding patient care, so the more we can help acculturate and educate our students as part of teams, the better,” — Patricia Garcia, MD, (@pmgarcia) associate dean for Curriculum, on the Nursing Role Learning Experience:  http://bit.ly/2l6eAH7  pic.twitter.com/RLL7abXgvm"
107,"Struggling to manage your weight? You’re not alone. From diet consultations to the latest surgical procedures, at Northwestern Medicine, our patients have options and bariatric specialist Matthew Pittman, MD, is here to discuss them. Make sure to tune in on Tuesday! pic.twitter.com/ZF7h9vnFiN"
108,"In our relentless pursuit of providing Better healthcare to more patients and more communities throughout Illinois, we are proud to announce @centegrahealth will join Northwestern Medicine on September 1, 2018.  Read more here:  http://bit.ly/2HGl0FL  #NMBetter"
109,"From #heartdisease to the amount of time he spends in the bathroom, nothing is off-limits. We’re tackling the questions you’re afraid to ask! #MensHealthMonth http://bit.ly/2l3maST "
110,Join us for 'Stop the Bleed' today in Lake Shore Park (808 N Lake Shore) from 1230- 3 pm to learn basic first responder skills taught by our NM experts in collaboration with @AldermanHopkins !!@NorthwesternMed @NUFeinbergMed @NorthwesternU @NorthwesternEM @NMSurgery @NM_365
111,Taking the lead in cardiovascular disease research: @NorthwesternMed investigators are developing better treatments and care for patients with the most prevalent of diseases.  http://bit.ly/2kQK8Ro #CVD #HeartDisease #HeartHealth #NUFeinbergMed pic.twitter.com/5GXBUjTTfV
112,"#Sunburn is common, but it can quickly turn serious. If you've had too much fun in the sun, see what symptoms might warrant a trip to see your physician. http://bit.ly/2sP1Ski "
113,#whyNUEM? We get to work alongside amazing @NorthwesternMed ED nurses! 💜 pic.twitter.com/KLvgJ4qaWD
114,"Following the events from last week, Northwestern Medicine is taking a closer look at suicide. “This is a public health crisis, but there’s a way forward,” says psychologist Mark A. Reinecke, PhD. Here are five important things you should know. http://bit.ly/2l4Zou9 "
115,"#ProtonTherapy is a more targeted radiation treatment for certain cancers that spares surrounding, healthy tissue and minimizes damage to healthy surrounding tissue. pic.twitter.com/x26cscojUh"
116,@NM_Urology has only had 5 Chairmen in it’s history and 2 are Schaeffers! A #FathersDay story with a special twist.... hear more next Sunday on @nbcchicago pic.twitter.com/YkntEgQ97q
117,"Hear @NorthwesternMed and @LurieCancer’s Chief of Hematology and Oncology William Gradishar, MD on @WGNRadio this morning with @DeanRichards at 9:45am #cancer #chemotherapy #beastcancer"
118,"If you or someone you know needs help, please contact the National Suicide Prevention Lifeline at 1-800-273-8255 or seek a #mentalhealth professional at Northwestern Medicine or your nearest hospital. http://bit.ly/2sT1YXk "
119,"Color-coding your closet is easy with #Northwestern purple. President Morton Schapiro has 90 purple ties, 50 purple sweaters and 100 purple shirts.  https://on.wsj.com/2l0yAex  pic.twitter.com/lR0lHyQYPz"
120,"After the sudden passing of #AnthonyBourdain, Inger Burnett-Zeigler, PhD, psychologist at @NorthwesternMed discusses the signs we should all be watching out for to help those with mental health conditions with @WGNErik on @WGNMorningNews TODAY AT 11 AM pic.twitter.com/Gxv1GNiB2r"
121,Northwestern Medicine is proud to offer outstanding high school students opportunities to explore and be better prepared for potential careers in #medicine as future physicians and biomedical scientists. Visit our website to learn more:  http://bit.ly/2xV9oPP . pic.twitter.com/55ciXoWPp4
122,"A @NorthwesternMed nurse saved her best friend’s life by getting her emergency care at the No. 1 hospital in Illinois as ranked by U.S. News & World Report, 2017-18. In an instant, their lives changed forever.  http://ow.ly/2rLz30kiyOP  pic.twitter.com/M3531C2hEl"
123,"Big thanks to Dr. Kalb, Director of the Les Turner ALS Center at @NorthwesternMed who led a tour today showing off some of the amazing work being done by our world-renowned researchers like @DrOzdinler for a world free of #ALS. Thanks to all who attended! pic.twitter.com/2uYXpStZOD"
124,"Curran Phillips is an elite national #gymnast and thanks to the unique care from Northwestern Medicine Orthopaedics, he is achieving his goals, both on and off the high bar. http://www.nmbreakthroughs.org/patient-stories/how-therapy-helped-elite-gymnast-stay-competitive?utm_campaign=patientstory&utm_source=facebook&utm_medium=social&utm_content=advocacy&utm_term=manager&sf89286679=1 …"
125,"Scientists identified a receptor that causes kidney dysfunction when suppressed, according to a study published in @PNASNews:  http://bit.ly/2kV9v4j  #KidneyDisease pic.twitter.com/acsHONfc8B"
126,Super fun day being filmed  @NorthwesternMed Geriatrics   http://PlanYourLifespan.org  . Thank you to an amazing team!!! (and Oprah producer!!!) #AWESOME pic.twitter.com/ZJN2nEASwo
127,"Last week, two musicians from @SharingNotes paid a visit to one of our ICU patients who gave birth to baby boy named Jude. “Hey, Jude. Don’t make it bad. Take a sad song and make it better. Remember to let her into your heart. Then you can start to make it better.” #NMBetter pic.twitter.com/xECKbX0073"
128,"Rather than insisting on constant positivity in the face of life’s big and small challenges, and expecting to “be happy,” the solution may instead be to find a few things you can do to bring more positive emotion into your daily - #NUFeinbergMed's Judith Moskowitz, PhD https://twitter.com/TIME/status/1004188675645890560 …"
129,"A full resident is a happy resident. If you haven’t had the chance to stop by, we’ll be in Fein 3-Conf A with lunch and chair massages until 1:00! pic.twitter.com/ELhdlepRk7 – at Northwestern Memorial Hospital Feinberg Pavillion"
130,"Hey, @NorthwesternMed house staff!  Come to Feinberg 3, Conference Room A anytime between 11:00am and 1:00pm for lunch and chair massages.  Your #wellness is important to us! #wellnesswednesday #weloveourhousestaff pic.twitter.com/y2yQhtvqkr"
131,"Tune into @WGNNews at 4:30 pm to hear from Pedro Dago, MD, medical director of the psychiatric emergency department at @NorthwesternMed to learn about suicide prevention. National Suicide Prevention Lifeline # 1-800-273-8255 pic.twitter.com/D8yhenmjDx"
132,"If you’re planning to #giveblood this upcoming #WorldBloodDonorDay, here is what you should be eating and drinking beforehand. #HealthyTips http://bit.ly/2JdTJjS "
133,Today @JaneMonzures is @NorthwesternMed to learn about how doctors test for color vision loss - and how the eyes see color in the first place! #BehindtheScenes #LivingHealthy #HowItWorks pic.twitter.com/wCuYBuEoQO
134,"In a personal essay, Samantha Schroth, a second-year MD/PhD student, shares how she advocates for people with disabilities, including by organizing a “Day in a Wheelchair” activity for her fellow classmates:  http://bit.ly/2Ho8smj  pic.twitter.com/E2etuQsF7R"
135,"Today join interventional #cardiologists @NMValveDoc Dr. Davidson, Dr. Ricciardi, and Dr. Sweis as they discuss symptoms, treatment and diagnosis of #CoronaryArteryDisease. Tune in here  http://bit.ly/2Hjei8F  pic.twitter.com/HSzJwK5xsu"
136,"ICYMI on @TODAYshow - Dermatologist Dr. Xu talks about the world's smallest wearable device for sun protection, UV Sense, developed in partnership with @LOrealUSA  and @NUFeinbergMed.  https://on.today.com/2LnjVVx  #SkinCare"
137,New music therapy program taking off at @NorthwesternMed Lake Forest Hospital https://jwcdaily.com/2018/05/29/music-therapy-has-positive-impact-on-patients/ …
138,"Did you know yesterday was #NationalEggDay? From sunny side up to hardboiled, here are a few healthy recipes to keep in mind! http://bit.ly/2xMSjXY "
139,Can't wait - won't wait - to start sharing some of the special moments from yesterday's 25th Annual Cancer Survivors' Celebration Walk & 5K! Please use #LurieCelebrates25 to share your favorite memories! pic.twitter.com/UqhfN9G487
140,Summer may soon be the season for Northwestern engineer John A. Rogers' latest invention: A device the size of a dime that can measure a person's exposure to sunlight and is powered by a cellphone  https://on.today.com/2HjcQTy  pic.twitter.com/EcwSjhfI2B
141,"Over 4,000 people came out to celebrate cancer survivors today. https://wbbm780.radio.com/articles/news/cancer-survivors-celebrate-life-annual-5k-sunday …"
142,@NorthwesternMed and @LurieCancer #luriecelebrates25 was a huge success! @miss_cpt_planet @MartinaLeone pic.twitter.com/Z7flU1YMZB
143,"#ChicagoBlackhawks legend, Eddie Olczyk, knows how to win with help from his care team at #NorthwesternMedicine. #cancersurvivors http://bit.ly/2LMYhuY "
144,"99-time #marathonrunner, Leesa Drake, is living proof that determination, tenacity and leading-edge care can help you get through almost anything. #cancersurvivors http://bit.ly/2kF2aFY "
145,The sun is shining & registration is open for the @LurieCancer 25th Annual Cancer Survivors’ Celebration Walk & 5K! Share your favorite photos using #LurieCelebrates25. pic.twitter.com/MW8RLHdIyf
146,"“If you were to write a Hollywood script, you couldn’t do a better job,” says Babak S. Jahromi, MD, PhD. Learn how a childhood best friend saved Christina’s life and how their lives forever changed as a result.  http://bit.ly/2kCdoet "
147,"Three (now six) chemo treatments down, one delicious donut on deck. This #NationalDonutDay, we wish Jen all the best during her journey to being #cancerfree! #FBF @StansDonutsCHI pic.twitter.com/6BZWFjjbLF"
148,A hall of fame hockey player. A woman who ran her 99th marathon. A father receiving treatment from the physician who cared for his daughter. These are some of the stories you’ll hear at the 25th Annual Cancer Survivors’ Celebration Walk & 5K this Sunday:  https://bit.ly/2Lhrezb  pic.twitter.com/1CGUEVlcbL
