,0
35,Couldn’t have a better partner then @petersliang.  Regarding the #colonoscopy bowel prep:  We Can Do Better! #ColonCancerAwareness https://twitter.com/petersliang/status/969370900201132032 …
36,March is  #ColonCancerAwarenessMonth watch as we interview @nyulangone faculty and staff all month long! First up @mlatorremd! pic.twitter.com/a45541XTSq
37,Bone replaces itself every 7-10 years.  Who knew?  The oldest bone in our body is at most 10 years old. @nyulangone #GrandRounds
38,"50 years after Dr. King's last birthday, it's up to all of us to keep his Dream of a Beloved Community alive: don't demean and belittle, inspire and empower; don't isolate and abuse, embrace and serve."
39,"@roddenberry @GineokwKoenig @GeorgeTakei @StarTrek By celebrating the #diversity of #humanity, we can accomplish anything!  #MLKDay #StarTrek #LLAP @NichelleIsUhura @WilliamShatner @LeonardNimoy @nimoycopdfilm pic.twitter.com/h4YfncCWLz"
40,This was my favorite too!  Who would have thought that #StarTrek could have predicted so much in modern medicine?  It was truly visionary. @WilliamShatner @NichelleIsUhura https://twitter.com/drlapook/status/947995551198531584 …
41,"Critical New Year’s Message:  #gratitude, #compassion and #pride that allow us to achieve the high goals we set and, as Desteno writes, “gives us not only grit but also grace”.   The Only Way to Keep Your Resolutions https://www.nytimes.com/2017/12/29/opinion/sunday/the-only-way-to-keep-your-resolutions.html …"
42,"May we all #Reach4TheStars with #Trust, #Integrity, #Excellence, #Compassion, and #TeamWork.  Thank you Dr. Elena Ferran for proudly displaying the #LeadershipRocket on top of your miniature tree.  #HappyHoliday @nyulangone pic.twitter.com/Qm75LK5cW2"
43,Dr. Greg Haber and team remove early #cancer from the #stomach endoscopically saving the patient from total #gastrectomy at live @NYSGE course @nyulangone pic.twitter.com/jZlygZsSyk
44,About to start Live Endoscopy session @nyulangone @NYSGE with a star team of advanced endoscopists. pic.twitter.com/KVHUqiOUQy
45,Thank you @AmCollegeGastro. It takes a team to beat #ColorectalCancer and @AnjeeDavis is a partner https://twitter.com/amcollegegastro/status/939152673395363840 …
46,"There were a lot of tweets #NCCRT2017 , but this one is by far my favorite @BlondeScientist @AnjeeDavis @colon_survivor @NCCRTnews .  Still think we can’t eradicate colon cancer, then watch this video. https://twitter.com/fightcrcandrew/status/938944852083073024 …"
47,@HHampel1 Dr. Hampel: 95% of those w #LynchSyndrome are unaware of their diagnosis. #knowyourfamilyhistory #coloncancerawareness #NCCRT2017
48,16 people per hour are diagnosed with #ColorectalCancer.  #NotAcceptable. Get Screened!  #NCCRT2017
49,The Leadership Rocket is soaring towards the Blue Star #Reach4TheStars @AnjeeDavis #NCCRT2017 https://twitter.com/anjeedavis/status/938926279050620929 …
50,"Lessons learned so far at #NCCRT2017. 80% CRC screening rates are achievable. Different measures alternatively under or over estimate rates. 65 yo rates far exceed rates in 50 to 64 yo. Low education, no insurance, certain occupations = low screening"
51,#Tabletalk  - Grateful to be with #ColonCancer #Rockstars https://twitter.com/markpochapin/status/938807087601156096 …
52,"Solving key problems related to #ColorectalCancer: Get parents screened, focus on 50-54 year olds, and don’t ignore rectal bleeding - especially in young adults. #NCCRT2017 pic.twitter.com/X4cJbiK5Rb"
53,"Work in a small organization?  Work in #construction or #production?  Then, according to @AmericanCancer, you have a much lower rate of being screened for #ColorectalCancer.  Don’t be a statistic.  #GetScreened #NCCRT2017"
54,"According to the CDC, 25.7% of people have never been screened for #ColorectalCancer. Surprisingly, most (85%) have insurance.  #NoExcuses Screening saves lives #NCCRT2017"
55,Only 49.1% of people age 50-54 have been screened for #ColorectalCancer.  We need to do better!  #NCCRT2017
56,I am so proud to be part of the @nyulangone team dedicated to #IBD and show our support for @CCFA_NY @CrohnsColitisFn https://twitter.com/nyulangone/status/930459572157976576 …
57,Love this ez-2-use @AmCollegeGastro app: useful resources for #physicians & their #patients. Download the free app & see 4 yourself! #hcsm pic.twitter.com/d7WTErXnER
58,Join @MarkPochapin & Dr. Ira Goldberg as we talk about the latest diabetes research. Call w your questions 877 698 3627 pic.twitter.com/Vj7eiuA5mM
59,"Dr. @MarkPochapin talks to @MensHealthMag for ""You May Need a #ColonCancer Screening Sooner Than You Think"" #crcsm  https://goo.gl/KmKi1c  pic.twitter.com/iUrCGhwfbm"
60,Our all-star GI staff @nyulangone dressed in pink and denim for #denimday @AmericanCancer #BreastCancerAwareness pic.twitter.com/RMr6Luh6ZO
61,Take the pledge to get screened for the cancers that might affect you. Visit  http://GetScreenedNow.org . pic.twitter.com/ohjUF0msju
62,What a great showing of @nyulangone #hepatologists https://twitter.com/dalhankawi/status/922248398312534016 …
63,Thanks for a wonderful meeting and helping to raise the bar in GI Health @nyulangone @NYUDocs #WCOGatACG2017 https://twitter.com/AmCollegeGastro/status/920942863080415232 …
64,Dr. Abe Khan reviews current techniques to assess #GERD but response to acid suppression still remains important in algorithm #WCOGatACG2017
65,"According to Dr. Susie Kane there are 3 key leadership phrases: “Thank you”, “I’m sorry”, and “What do you think?” #WCOGatACG"
66,Good #leadership is the antidote to #burnout. #WCOGatACG2017
67,Dr. Susie Kane discusses the importance of #leadership in medicine.  #Mindfulness and #Empathy are key! #WCOGatACG2017 @AmCollegeGastro
68,Great that @katiecouric’s sister’s work in fight vs coloncancer recognized at #WCOGatACG2017 in @MarkPochapin Emily Couric Memorial Lecture. https://twitter.com/MarkPochapin/status/920257181345308672 …
69,Dr. David Hudesman presenting on #smallmolecules in #IBD @IBD_REMEDY #WCOGatACG2017 pic.twitter.com/KVpIb12N7K
70,Dr. Daniel Castaneda:  New endoscopic technology decreases adenoma miss rate- Mechanical devices better than optical devices #WCOGatACG2017
71,"Dr. Leslie Park:  Young patients with #colorectalcancer are more likely to have bleeding, pain and change in bowel habits #WCOGatACG2017"
72,Today I’m honored to give the Emily Couric Memorial Lecture.  Emily legislated the 1st #coloncancer screening coverage #WCOGatACG1017 #Hero
73,Dr. Lisa Malter @nyulangone provides a great algorithm for mild to moderate #ulcerativecolitis #WCOGatACG2017 pic.twitter.com/0rvQyyTI1Q
74,Dr. Lisa Malter @nyulangone provides a great overview algorithm for moderate #crohnsdisease #WCOGatACG2017 pic.twitter.com/3ew0dlp8yL
75,"Dr. @MarkPochapin: ""dog scan"" 🐶 of volatile organic compounds in stool/breath detected CRC. The ""Electronic Nose"" may be in our future."
76,#Bariatric surgery is associated with 8% new-onset #alcohol abuse according to Dr. Praneet Wander.  #WCOGatACG2017
77,"Dr. Gilaad Kaplan states that #IBD is increasing in industrialized countries, similar to what was seen in the western world. #WCOGatACG2017"
78,Dr. Carol Burke states that #ABIM recertification is outdated and must change.  Loud applause followed. @AmCollegeGastro #WCOG@ACG2017
79,"Dr Carol Burke presidential address describes outstanding research, clinical, educational and quality programs.  #leadership #WCOGatACG2017 pic.twitter.com/UjA01Uv0B8"
80,Getting ready for live broadcast at the World Congress of Gastroenterology and ACG at 5pm EST channel 110 @SIRIUSXM @NYUDocs #WCOGatACG2017 pic.twitter.com/VaaJTlZqYY
81,Love the #Trekkie part.  #LLAP https://twitter.com/austinchiangmd/status/919650620331741190 …
82,"With my outstanding Sirius XM producer, Beth Ameen @SIRIUSXM @NYUDocs #WCOGatACG2017 https://twitter.com/amcollegegastro/status/919599553959034880 …"
83,"Setting up @SIRIUSXM to talk to leaders in #Gastroenterology today 5-7 pm EST, #DrRadio, Ch 110 @AmCollegeGastro #WCOGatACG2017 pic.twitter.com/hoZoWns3hV"
84,Dr. Gary Falk says #BarrettsEsophagus is overdiagnosed in up to 1/3rd of patients. #WCOGatACG17
85,I love being greeted by people who love #gastroenterology and #gastroenterologists #WCOGatACG2017 @AmCollegeGastro pic.twitter.com/XVO2qKSwcJ
86,On my way to #WCOGatACG17.  Should be an exciting meeting with a lot to tweet about. @AmCollegeGastro pic.twitter.com/h2SDCK67WP
87,Interested in being a Higher Ambition #leader?  Feeling #stressed? listen to @NYUDocs with Mette Norgaard  @SIRIUSXM @nyulangone pic.twitter.com/Iciq19MpfJ
88,David Rubin @IBDMD gave a wonderful talk on #IBD.  Thank you for visiting @nyulangone .  You are now part of the  #NYUGI family. https://twitter.com/ibdmd/status/912687284352319488 …
89,The coolest #LLAP birthday cake from the best crew imaginable.  #grateful #NYUGI @nyulangone pic.twitter.com/NeLyF4UIoB
90,Thrilled to discuss how #StarTrek predicted #MedicalTechnology @DrLaPook @CBSNews @RobertPicardo  https://www.cbsnews.com/videos/star-trek-franchise-and-the-future-of-medicine … @StarTrek #LLAP
91,Yes! #StarTrek got many things right about the future.  Thanks @DrLaPook @RobertPicardo @StarTrek https://twitter.com/drlapook/status/910969770773803008 …
92,"Sunday #PochQuotes :""There are only two outcomes for any venture:  Success or learning""#Leadership #Success"
93,"@YouTube On the 51st anniversary of @StarTrek, I revisit ""The 10 things that came true in #Startrek""  https://www.youtube.com/watch?v=ZhRgnuMKAGI&sns=tw … @youtube #StarTrekDay"
94,"Who knew? The Jetsons predicted wireless capsule endoscopy. ""You just swallow it and it transmits pictures to a TV"". #peek-a-boo-prober #vce pic.twitter.com/9jEqtaVrB9"
95,"Today we talk about #psoriasis and #PsoriaticArthritis on #DrRadio #SiriusXM #nyudocs ch 110, 4pm EST today from the lobby of NYU Langone"
96,"New director of hepatology, Ira Jacobson, MD, is an internationally renowned #hepatology and liver disease expert  http://bit.ly/2viSYdi  pic.twitter.com/0GX5z3ZMh2"
97,"My #Leadership pin: #Reach4TheStarsLead with #integrity#Trust at the core, balanced by #Compassion & #ExcellenceFueled by #HigherAmbition pic.twitter.com/ldw1I6E4Qx"
98,"Welcome to the family! Introducing the new NYU GI, therapeutic, and hepatology fellows! pic.twitter.com/oGPIM1p0r0"
0,Are millennials drinking themselves to death? https://www.nbcnews.com/health/health-news/deaths-liver-disease-are-surging-drinking-blame-n892521 …
1,Checking our blind spots: current status of research evidence summaries in ME/CFS. Behind a paywall but good start - thanks to @sunsopeningband and @4WorkWell https://bjsm.bmj.com/content/early/2018/07/17/bjsports-2018-099553 …
2,"A new medical school admissions cycle is upon us, and I'm happy to report that we sent out the first interview invitations of many for this application season. Congrats to all those invited! @nyuschoolofmed #medschool #admissions"
3,"Does digital tech give teens ADHD? If it does, the effect is modest https://www.nbcnews.com/health/health-news/adhd-may-have-modest-link-teen-tech-use-n892121 …"
4,@DrRobyn @Rebecca_Bauer1 @VaginaPopUp @Mom101 @DrMaryJoPod @JeremyDBond @KristenLilla @LydiaMBowers Thanks for joining tonight’s #ToolkitTalk! @DrNatalieTV @JenniferSMiller @bostonmamas @lydiambowers @kristenlilla @jeremydbond @daacoo @drmaryjopod @cerquiec @sexposparenting @mom101 @vaginapopup @rebecca_bauer1 @PegGraffwallner @drrobyn @juliaammer1 @fatimata_cham1
5,"I saw this “genderbread person” at a school once, and thought it was a great way to explain gender, identity, sexuality, and biological sex. #ToolkitTalk pic.twitter.com/mt6mTrbPeL"
6,"A7 first of all parents, trust your gut-if it’s feeling dangerous, it probably is.  Honestly I don’t think kids r ever too young-starts with “u don’t have to give Mommy a kiss unless u want to” and  it goes from there #toolkittalk https://twitter.com/educationnation/status/1019367414641971200 …"
7,A6 but.....undoubtedly pockets in this county where tolerance and education are severely lacking https://twitter.com/educationnation/status/1019365484205170688 …
8,"A6 this is what worked in my home, it may not be right for everyone-watching tv together and talking about sexual orientation and gender identity, perfect example, MODERN FAMILY-what a great conversation starter, what a fortunate generation #toolkittalk https://twitter.com/educationnation/status/1019365484205170688 …"
9,A6 YES YES YES https://twitter.com/educationnation/status/1019365484205170688 …
10,"According to @GLSEN, just 5% of LGBTQ students reported having health classes that included positive representations of LGBTQ-related topics. More on this topic coming up next... #ToolkitTalk"
11,Ha! I was expecting to be asked to step out of our recent 13 year well visit...... https://twitter.com/doctornatasha/status/1019364674628878338 …
12,A5 this is where talking to ur kids about what they’re learning in school is so important. Schools can absolutely play a crucial role here-they can often initiate the conversation that we as parents may find challenging or uncomfortable #toolkittalk https://twitter.com/educationnation/status/1019363648362467328 …
13,"A4 some of the most important messaging about sex needs to be about health and not just healthy sexuality. Providing correct info re STIs, screening etc has to be part of that conversation regardless of moral/religious beliefs #toolkittalk https://twitter.com/educationnation/status/1019362234433196032 …"
14,"A2 every parent/child relationship is different and no one guidance will work for everyone. In our house, I’m guided by my gut and knowing my kiddos. It’s still not necessarily fun but it is necessary #toolkittalk https://twitter.com/educationnation/status/1019359118459580417 …"
15,"A2 I think it depends on a few things and in particular the maturity and readiness of the child. In my own experience, I started when I 1) I felt my son could handle the info and 2) when it was clear he was being exposed to the topic  #ToolkitTalk https://twitter.com/educationnation/status/1019359118459580417 …"
16,"A1 with such easy access to misinformation on the internet and social media, formal sex education ever more important for this generation’s youth #ToolkitTalk https://twitter.com/educationnation/status/1019357177713225729 …"
17,"Two manufacturers have received warnings that their highly concentrated caffeine supplements violate the federal Food, Drug, and Cosmetic Act because consumers could find it difficult to accurately measure a safe amount of either product. Learn more:  https://ja.ma/2L1juVl  pic.twitter.com/8S9wiMFqRy"
18,"ADHD may have modest link with teen tech use, according to new research. https://nbcnews.to/2zP8zZQ "
19,Don't get burned this summer. The sun’s ultraviolet (UV) rays can damage your skin in as little as 15 minutes. Using sun protection can prevent sunburn and help protect you against future skin cancer. Check out tips from @CDC_Cancer.  http://bit.ly/2oEOMX4  #HealthySummer pic.twitter.com/q3PyLyyU1E
20,"The rankings are in, here are the best laptops of 2018. https://www.consumerreports.org/laptop-computers/best-laptops-of-the-year/ …"
21,An encouraging update from the incredible story of the 12 boys and their soccer coach who were all rescued from a cave in Thailand — new photos show the boys eating together in their hospital room. pic.twitter.com/W6y9C8n3R0
22,"This appalling headline reveals just how deeply, morally barren this administration is making our country. https://www.apnews.com/289b015df6e94ac6b2a35c28b11365b5/Detaining-immigrant-kids-is-now-a-billion-dollar-industry …"
23,"Dog heart disease linked to food, FDA says https://www.nbcnews.com/health/health-news/dog-heart-disease-linked-food-fda-says-n891011 …"
24,"Tomorrow on @NBCHealthyTV: I'm making these sweet #cinnamon buns (I call them Cinnayums)! Each one is packed w/ deliciousness, plus #protein, potassium, & beta-carotene🙌:  https://bit.ly/2uwFaxB Whose DVR is set!? 📺 Check your local listings here:  https://bit.ly/2Jy7A00 "
25,"FDA approves a drug to treat smallpox, just in case we need it https://www.nbcnews.com/health/health-news/now-there-s-drug-treat-smallpox-just-case-n891331 …"
26,Johnson & Johnson told to pay $4.7 billion in latest baby powder case https://nbcnews.to/2NbWYFL 
27,"Vibrio bacteria live in oceans and some coastal rivers and can cause serious illness. If you have a cut or wound, stay out of the water or cover it with a bandage.  http://go.usa.gov/xQbn4  pic.twitter.com/hu9j1z2P31"
28,"The numbers speak for themselves: Reunification of the +2,000 kids will be logistical nightmare  https://www.msnbc.com/stephanie-ruhle/watch/mariana-atencio-reunification-of-kids-will-be-logistical-nightmare-1275566659674 … Thank you @MSNBC @SRuhle for staying on this story"
29,6 Warning Signs of Nursing Home Abuse and Neglect  http://www.uprunforlife.com/6-warning-signs-of-nursing-home-abuse-and-neglect/ … Here are a few things to watch for after you find the right nursing home for your loved one #ElderAbuse #ElderCare
30,This an excellent review- https://twitter.com/consumerreports/status/1017362936677969921 …
31,Yes-just ask my patients! https://twitter.com/clevelandclinic/status/1017370989636747264 …
32,Everything you need to know about this potentially dangerous form of food poisoning: https://trib.al/tpjNfXp 
33,Feds pay two companies to develop at-home flu tests https://nbcnews.to/2KZnd4W 
34,.@stephenwpatrick featured in this encore presentation on #NAS https://twitter.com/CDCgov/status/1017103740317454337 …
35,I will probably always get chills when reading about these brave boys and rescue workers https://amp.cnn.com/cnn/2018/07/11/asia/thai-cave-rescue-aftermath-intl/index.html …
36,Vaccinations are important to ensure optimal protection from diseases that can occur on college campuses.  Here’s what to know before your student leaves this fall. h/t @DoctorNatasha https://nbcnews.to/2u9XAF0 
37,"Update: Summertime may seem like the perfect opportunity to let your guard down, but before you become too relaxed, protect yourself from these five summer scams: https://www.consumerreports.org/scams-fraud/summer-scams-to-avoid/ …"
38,"#AMBERALERT Share - ""Police issue Amber Alert for missing 9-year-old boy, 18-month-old girl from Montgomery Co."" UPDATES:  http://bit.ly/2N59BTj  pic.twitter.com/5FRr2Nhpqy"
39,"July is Juvenile #Arthritis Awareness Month! Over 300,000 kids in the US fight pain every day. Help us find a cure! Read their stories and donate today:  http://bit.ly/2z6mquo  #StrongerThanJA pic.twitter.com/AaCkfBZI8E"
40,Many parents have questions when it’s time to transition babies to solid foods. Pediatrician Dr. Tanya Altmann @DrTanyaAltmann answers seven common questions in @washingtonpost: https://www.washingtonpost.com/news/parenting/wp/2018/07/05/peanut-allergies-fruit-juice-and-first-foods-how-to-safely-transition-your-baby-to-solids/?noredirect=on&utm_term=.b0461792fef5 …
41,Today's shooting at the Capital Gazette newsroom marked a rare fatal attack against journalists in the U.S. https://bsun.md/2ySrNx5 
42,Irrigation canals blamed for romaine lettuce E. coli outbreak https://nbcnews.to/2KtRUMc 
43,"Opioid overdose deaths may be undercounted by 70,000 - https://www.nbcnews.com/storyline/americas-heroin-epidemic/opioid-overdose-deaths-may-be-undercounted-70-000-n887021 …"
44,Great to know I need all the referrals in my area! So many patients to treat.... https://twitter.com/derya_/status/1012043790620688384 …
45,More expensive isn't better when it comes to bike helmets https://nbcnews.to/2IupmjO 
46,Modified polio vaccine helps fight deadly brain tumors - https://www.nbcnews.com/health/health-news/modified-polio-vaccine-helps-fight-deadly-brain-tumors-n886486 …
47,@nbc East & Central time friends: this is your one hour warning. Our @DatelineNBC border special all about how we got here — The Dividing Line — starts at 7/6C on @NBC. #Dateline pic.twitter.com/u4lwMxtyCa
48,"The inclusion of #mecfs and #fibromyalgia on this @NHSEngland page about ""Medically Unexplained Symptoms"" is shocking, dangerous and way out step with both science + emerging medical consensus in US and elsewhere https://www.nhs.uk/conditions/medically-unexplained-symptoms/ …"
49,@nytimes The Trump Appointee Who’s an Addiction Specialist   via @NYTimes https://nyti.ms/2lwsdQe?smid=nytcore-ios-share …
50,"Leaving high school and heading out into the world is one of the biggest changes in life, but you can still be a supportive and understanding resource as they navigate their new adult world. https://nbcnews.to/2Mj9B1B "
51,"""In school, my teachers told me what I needed to know, but in the workplace, I had to figure out what I needed to know—and how to learn it—with little or no guidance."" https://nbcnews.to/2tkNlxc "
52,"I just completed my presentation on #CFSAC webinar meeting, gave an overview and a bit of update on our #MECFS collaborative research center, our scientific rationale and experimental approaches. Great questions from the attendees! Hope it was useful. https://www.hhs.gov/ash/advisory-committees/cfsac/meetings/2018-06-20/index.html …"
53,"All you can hope is that bc of social media, patients may know better than the ‘experts’ treating them. Shameful.  #pwme #MECFS https://twitter.com/anilvanderzee/status/1009394136896720896 …"
54,"Canada will become the first G7 nation to legalise the recreational consumption of marijuana with ""historic vote for Canada""  https://www.bmj.com/content/361/bmj.k2715 … pic.twitter.com/biyNtOUPwO"
55,Mayo Clinic researchers identify method to potentially diagnose #PancreaticCancer earlier.  https://mayocl.in/2tjd3kO  @AGA_Gastro pic.twitter.com/l14D85OnyB
56,"Foster mom describes terrified, traumatized kids ripped away from their parents https://www.nbcnews.com/storyline/immigration-border-crisis/foster-mom-trauma-separated-migrant-children-they-are-coming-crying-n884791 …"
57,@NBCNews Tent cities cost millions more than keeping migrant kids with parents  https://www.nbcnews.com/storyline/immigration-border-crisis/trump-admin-s-tent-cities-cost-more-keeping-migrant-kids-n884871 … via @nbcnews
58,"@nytimes ‘If It Could Happen to Them, Why Can’t It Happen to Us?’   via @NYTimes https://nyti.ms/2llM844?smid=nytcore-ios-share …"
59,Joining the chorus of medical professionals who denounce the current ‘zero tolerance’ policy of this administration: https://twitter.com/amermedicalassn/status/1009375307919515649 …
60,@JeremyDBond @Dale_Chu @MrArenge @AmericasPromise @CityYear @MomOfAllCapes @Upworthy S/O to everyone for your awesome #ToolkitTalk @upworthy @MCCHarvardEd @UWParent @GreatSchools @momofallcapes @cityyear @christinewhelan @americaspromise @DrNatalieTV @thelamp @drbobbiwegner @nbcyouthjuliaa @mrarenge @dale_chu @jeremydbond
61,"A9 from my 13yo-“look at all your options, see what you really enjoy, volunteer”. Sometimes kiddos have all the answers 😌 #ToolkitTalk https://twitter.com/educationnation/status/1009222212556066816 …"
62,"A8 yes! Think about how many hours a day our kids spend away from the home-educators play a pivotal role in their development. Opportunities for volunteerism, philanthropy etc can dramatically influence a young mind #toolkittalk https://twitter.com/educationnation/status/1009221140995338240 …"
63,"Young people are said to be more hopeful + optimistic than their older counterparts. A national @ClarkUniversity Poll of Emerging Adults, 79% of 18-29-year-olds agreed that “it is more important to enjoy my job than to make a lot of money.” #ToolkitTalk"
64,Here are some great conversation starters to talk about work and purpose with your kids:  https://www.parenttoolkit.com/college-and-career/news/career-basics/take-our-daughters-and-sons-to-work-day-conversation-starters … #ToolkitTalk
65,"A5 a recurrent theme in our #ToolkitTalk is setting an example as a parent, teacher, care giver etc. teach your kids to live their lives guided by a greater motive than simply existing by living that way yourself #ToolkitTalk https://twitter.com/educationnation/status/1009217255203319808 …"
66,"A4 a child’s identity begins to form at a very young age, a strong foundational identity sets up a child with an opportunity to cultivate a fruitful purpose #ToolkitTalk https://twitter.com/educationnation/status/1009215548142571522 …"
67,A4 i think they are reciprocal-a strong identity can can foster a fruitful purpose and vice versa #ToolkitTalk https://twitter.com/educationnation/status/1009215548142571522 …
68,"A3 “Our main motivation for living is our will to find meaning in life.” - Viktor Frankl, Author, Man’s Search for Meaning #ToolkitTalk"
69,"@educationnation A3: Studies find that people who set & achieve goals in their 20s are more likely to report a sense of purpose, mastery, agency, and well-being in their 30s, but you don’t have to lock yourself into 1 particular path or singular purpose for the rest of your life. #ToolkitTalk"
