,0
34,"That’s a lot of negativity for one tweet. Physicians have lots to do - provide excellent clinical care, teach, and conduct research in an increasingly hostile and financially challenging environment. But no worries #wewillpersevere @DCRINews @AmerMedicalAssn  https://twitter.com/spendingalpha/status/1004545772166230021 …"
35,Congrats Danny! https://twitter.com/dannymuehlschmd/status/1004706579495735296 …
36,Congrats to an amazing group of DCRI fellows. We look forward to your leadership for many years to come ! https://twitter.com/dcrinews/status/1004777934450823168 …
37,Patient centered outcomes 😎 https://twitter.com/srissundaram/status/1004421741567827969 …
38,Congrats to Dr. Rick Page for his new appointment as Dean of the Larner College of Medicine at Univ. of Vermont!   Has been a tremendous leader and mentor at @uwsmph.  @SarnoffCardio https://tinyurl.com/ybs8lkha 
39,Figure illustrating the different mechanisms through which AF may contribute to cognitive impairment #Europace pic.twitter.com/eV7rVhDGrT
40,Fun discussion with great colleagues Elaine Hylek and Christian Ruff #CABANA #afib #EPeeps @DCRINews @DukeHeartCenter @TIMIStudyGroup @BrighamWomens @BostonU @HRSonline @nih_nhlbi https://twitter.com/theheartorg/status/1002650372639481857 …
41,It shouldn’t be small vs large trials. It should be the appropriate trial design to answer the biological or clinical question. Need both mechanistic and outcomes #RCTs https://twitter.com/thedawnbell/status/1001763194300456960 …
42,Study: Circulating microRNA-21 correlates with left atrial low-voltage areas and is associated with procedure outcome in patients undergoing atrial fibrillation ablation  http://ow.ly/JPJd30kfzHf  #Cardiology #HeartResearch #Biomarker #microRNA #AtrialFibrillation #CardiacFibrosis pic.twitter.com/HAL9hfCYLT
43,Congratulations @ZainabASamad ! https://twitter.com/maryeklotman/status/1001895497236434944 …
44,"Extreme price competition in pharmaceutical industry may put patients at serious health risk, study shows  https://ntrda.me/2sl4czj  pic.twitter.com/hEeiaw8E8N"
45,Ribosomes moonlighting as an autophagy night-time snack. Who knew? http://science.sciencemag.org/content/360/6390/710 …
46,Show of “tweets”- retweet if you’ve helped teach #CPR or #AED use in the past year. #timetodothework. @ocfoundationinc @netta_doc @EJSMD @deering_f @AndreaRussoEP @DrKevinCampbell @HeartofCLT @Carolinas @HRSonline @CSandesa @psharmadoc @JonPicciniSr @EJSMD @LindsayLuvDavis
47,When #3Dprinting met natural #bone powder — what happened next? #research #surgery  http://bit.ly/2Jehfwo  pic.twitter.com/AdDeMFN3gL
48,#Clinicaltrials in a single slide https://twitter.com/bill_gross/status/1000211381109469184 …
49,"#afib Trivia: #EPeeps, what is the first ever randomized clinical trial in #afib? Pubmed suggests it is Byrne-Quinn and Wing (Quinidine vs Placebo) published in the Br Heart J in 1970  http://heart.bmj.com/content/32/3/370.long … pic.twitter.com/gxS5xCFu48"
50,Onward to the phase III study. Pharmacogenetics-guided rhythm control has a lot of exciting possibilities for the future. Not just for #afib @DCRINews #HeartFaiure2018 @coconnormd @True_EP https://twitter.com/escardio/status/1000636924623835138 …
51,Results of Genetic-AF were presented at ESC-HF by Dr. Abraham. Missed primary endpoint but with favorable trends in large sub populations. More studies are needed. Discussion by @coconnormd #HeartFailure2018 @JonPicciniSr @sean_pokorney @manesh_patelMD pic.twitter.com/6HyA437XOg
52,Great job @FudimMarat on proof of concept study for splanchnic nerve block in #acuteheartfailure @escardio @manesh_patelMD @DCRINews http://circ.ahajournals.org/content/early/2018/05/18/CIRCULATIONAHA.118.035260 …
53,Bayesian power calculations always make me nervous. @f2harrell @ADAlthousePhD https://twitter.com/esteyerberg/status/999693905460383746 …
54,Still have work to do when you get home? Improve efficiency by reviewing patient charts as part of your children's bedtime story.
55,Agree with @califf001 and @RossMcKinneyMD - substantial problem if folks have the illusion that phase 1 provides sufficient evidence for patient treatment - especially because at least half of the doses at this phase are subtherapeutic  http://DCRI.org/earlyphase  https://twitter.com/califf001/status/999281248504893440 …
56,You know it is going to be a tough day in the lab when the staff brings in these to throw around pic.twitter.com/2mYlSmIC1g
57,Great editorial highlighting another example of complexity in clinical trials. Simple descriptions like “positive” and “negative” often don’t apply. https://twitter.com/nejm/status/999397086100680704 …
58,Outcomes researchers and clinical trialists should read this as well.  Randomization critical when want/need to understand direct comparisons. @gcfmd put this into context in @JAMACardio  https://jamanetwork.com/journals/jamacardiology/fullarticle/2536027 … https://twitter.com/vik_bajaj/status/999089886081597440 …
59,Check out the newest #afib citations @ncbi_pubmed  https://bit.ly/2s19srA  pic.twitter.com/cn3FwRTkmA
60,Problems with @AbbottNews  HeartMate 3 #LVAD leads to @US_FDA recall.  https://www.fda.gov/MedicalDevices/Safety/ListofRecalls/ucm608396.htm … pic.twitter.com/iaFC11g7iw
61,Another important observational study supporting the concept of surgical LAAO. Need the RCTs #LAAOS3 #ASAPTOO #EPeeps #afib - congrats @noseworthypeter & @MayoClinic https://twitter.com/noseworthypeter/status/999024894775058433 …
62,It’s not about doing too many or too few procedures - it’s about doing the right thing for the right patient at the right time. Mortality reduction is not an appropriate endpoint for everything we do in medicine. https://nyti.ms/2GB1qKv 
63,We've got to do a far better job in supporting young biomedical scientists.Background of very sobering data and 3 specific proposals:  http://science.sciencemag.org/content/360/6390/716 …@sciencemagazine @NIH pic.twitter.com/WtIVM5yocc
64,Just opening up a search for a chief of cardiovascular medicine in @StanfordDeptMed. Scientist/clinical/educator. Great time in @StanfordMed w growth and opportunity to recruit and build. Details on position and application:  https://medicine.stanford.edu/faculty/openpositions.html#cardiovascular-medicine-(cvmed)---68071---division-chief …
65,"Who solved the mystery of blue babies? It was cardiologist Helen Taussig, the second woman at Johns Hopkins to be awarded professorship. #HopkinsMed125  http://bit.ly/2IpEK5J  pic.twitter.com/zKQi0NvolE"
66,"@EPeeps_Bot @J_D_Moss @DoctorPhillEP Here is the figure that explains it. Sauer et al Heart Rhythm 2007.  Basically extending AV Node ERP to reveal retrograde AP conduction. Like the bot, one of my better ideas. pic.twitter.com/XI1ybnpSYr"
67,happens all the time 😎 https://twitter.com/toaster_pastry/status/997180247022841856 …
68,"RCTs are complicated and boiling the entire story down to whether then primary analysis had p < 0.05 or not is a vast oversimplification and does a disservice to all we can learn from a study, especially one like CABANA. https://twitter.com/coconnormd/status/996960902091034624 …"
69,Legendary program with big shoes to fill after Professor Tomaselli. @ErinMichos @HopkinsMedicine - hope it’s someone from Thayer Firm #aequanimitas @Ajar_Kochar @DukeHFDoc @sanjayvdesai @mobitz @ba_steinberg https://twitter.com/erinmichos/status/997251559225425921 …
70,@PrashSanders @netta_doc @JagSinghMD @DrRoderickTung @drjohnm @tobymarkowitz @gauravaupadhyay What offended me was that a physician who accepted $190k in consulting fees from pharma accused the EP community of doing afib ablation for financial gain https://openpaymentsdata.cms.gov/physician/1287538/payment-information …
71,Epicardial gel containing amiodarone reduces atrial fibrillation for one month  http://ow.ly/iYYU30k0Gy1  pic.twitter.com/6J3Ckrryrv
72,"Do you or a loved one have #AFib?  Wish you could talk to the top EPs & get the latest research in patient language?  Early Bird registration is open for the @stopafib  Get In Rhythm, Stay in Rhythm Patient conference Aug 3-5 in Dallas. Register today!  http://ow.ly/PNSv30k2pgN  pic.twitter.com/mp2THcratA"
73,When the burden is the beast: atrial fibrillation and stroke risk  https://jamanetwork.com/journals/jamacardiology/fullarticle/2681476 … https://jamanetwork.com/journals/jamacardiology/fullarticle/2681474 …@JAMACardio smart commentary by @JonPicciniSr @ba_steinberg pic.twitter.com/x14SVaK5tn
74,"Thank you! RT @Dr_BowTie65: Respectfully disagree QoL ‘fatally flawed.’  Sure, it reflects placebo effect, but w robust controls (hard but not impossible w procedural interventions), it is a valid, reliable, & reproducible way to measure what matters most. https://twitter.com/drjohnm/status/995478176355749888 …"
75,It was but not to the magnitude of 10+27%.  If I am not mistaken the V3 protocol assumes 10% as was observed in the CABANA pilot trial. https://twitter.com/SergioPinski/status/995736452460875776 …
76,"Hospitalization is not a trivial outcome from the patient, provider, or healthcare system perspective. #CABANA #afib #HRS2018 @ba_steinberg @CMSGov @stopafib @noseworthypeter https://twitter.com/epinnovation/status/995019899838791680 …"
77,Interesting and yet maddening. Certainly mixed evidence with CF sensing. Having CF information is only helpful. We need to better understand how to optimally use it to guide ablation. Lots of unanswered questions. #datapending #posteriorwall #HRS2018 #afib #EPeeps https://twitter.com/drjohnm/status/995013046996258816 …
78,"Dr Christopher Ellis great tips on epicardial access, recommends 2” below xiohoid, needle in needle approach- then contrast via micro puncture needle until tenting. Remember breath hold. #HRS2018 pic.twitter.com/BnATtcq7Ts"
79,Introducing the Get With The Guidelines-AFIB ablation program. Join forces with @HRSonline and @American_Heart. #EPeeps #Afib Learn more at Booth 1417 @leftbundle @drjohndayMD  http://ow.ly/s6hd30jV5cj 
80,"Agree Prash. Debate and discourse are critical. However, can’t summarize CABANA in a single word. https://twitter.com/prashsanders/status/994571573234421761 …"
81,"In tx received analysis in CABANA, abl - particularly in younger patients, HF, minorities was better #HRS2018 pic.twitter.com/wZ01M39uA2"
82,Finally pic.twitter.com/GY4OHOBTL7
83,Tomorrow . . .  #afib #HRS2018 @NIH @MayoClinic @DCRINews @DukeHeartCenter pic.twitter.com/Wb4gTyHKT2
84,Big time #afib study brought to you by @leftbundle @StanfordDeptMed and @Apple. This one is going to be important.#EPeeps pic.twitter.com/WWPowgSs2W
85,Great day for baseball. No worries- we will be flying the W soon @DoctorPhillEP ! Go @Cubs Go https://twitter.com/doctorphillep/status/992889488769736706 …
86,Tough case! Our practice in pregnancy has been to prefer sotalol over flecainide. https://twitter.com/jrwinterfield/status/992827384461250561 …
87,And there you have it-  Andexanet alpha is approved by FDA!  http://investors.portola.com/mobile.view?c=198136&v=203&d=1&id=2347018 … #EPeeps #cardiotwitter pic.twitter.com/KigBt05cq3
88,"In patients w/ pers AF, p-wave duration ≥150ms in SR had 94.3% sens & 91.7% spec for predicting low voltage (<0.5 mv) areas. Freedom from arrhythmia following PVI was significantly higher in patients w/ PWD <150 ms (72% vs 40.8%). Read more in #JACCCEP:  http://ow.ly/G1KG30jPVHd . pic.twitter.com/SqQgjw5D3F"
89,"I love studies that correlate non-invasive and invasive metrics, especially when they show both can predict outcomes: P-wave duration, LA activation and PVI success  https://goo.gl/Wz2afK  #JACCEP"
90,"Outstanding @DukeHeartCenter @DukeSurgery physician, surgeon, and colleague - congrats Jack ! https://twitter.com/dukectsurgery/status/991370103630393344 …"
91,Better visualization of late potentials and good maneuverability with #HDgrid while substrate mapping an RV with Ebstein anomaly @DukeHeartCenter #EPeeps pic.twitter.com/Q4bIadTXJH
92,"On March 4, 1968, a 32yo fisherman from Salter Path, NC, presented to Duke for treatment of a paroxysmal tachyarrhythmia which had started at age 4 but that became progressively more problematic until he developed cardiomegaly and heart failure as a result. pic.twitter.com/5u8A8splXd"
93,"Today could be considered the 50th anniversary of interventional electrophysiology. On May 2, 1968, surgeon, Dr. Will Camp Sealy and his colleagues at @DukeHealth performed the first successful ablation of an accessory pathway in a patient with Wolff-Parkinson-White syndrome. pic.twitter.com/vjklOG0AK8"
94,"""Cooking with Radiofrequency Energy:"" David Haines’ editorial on a new recipe for RF ablation - high power, short duration #JACCCEP.  http://ow.ly/64ZB30jF0ZR  pic.twitter.com/m6wfbDTtnh"
95,A bit awestruck this morning attending the #IEEconf2018 as I recall the origins of @HopkinsMedicine created from the vision of Mr.  Hopkins & Ms. Garrett that emphasized the importance of formal education. @Hopkins_IEE continues to emphasize quality education for our learners. pic.twitter.com/QmINYRGyEC
96,Nate Waldron presenting not one but two afib posters at AUA meeting @Duke_Anesthesia @nathanhwaldron pic.twitter.com/n5yWxcHbfx
97,Figure illustrating the ‘Teach-the-Tangent’ or ‘Avoid-the-Tail’ method for manual measurement of the QT interval #EurHeartJ pic.twitter.com/McdnxuMd3h
98,"Episode 2 of our new ""EP on EP"" video series is live. Click here  http://HRSonline.org/ep  to view an interview with Dr. Douglas Packer. Hosted by global heart rhythm expert, Dr. Eric Prystowsky."
99,Great first case with HD grid today. Post AF ablation 6 months ago. AT at anterior of left upper vein.  Terminated on ridge at area or earliest activation. Incredible fractionation. @AbbottGlobal pic.twitter.com/sH4fhySt0r
100,MRA use in Afib did not affect Afib burden but trended towards lower adjusted stroke risk. Findings from Orbit-AF. Future studies should test this finding.  #AFib @JAHA_AHA @JonPicciniSr @gcfmd @ericpetersonMD @EHylek_realMD @TheMahaf @DCRINews http://jaha.ahajournals.org/content/7/8/e007987 …
101,Reminds me of that old saying -  “don’t *%#^* with the pancreas” - except different https://twitter.com/mrazminia/status/987894133644824576 …
102,"Application of #3Dprinting, #3DCAD computer aided design, to understand #2DTEE, #iecho, #LAAocclusion. and #ICE, @ASE360, @MaterialiseNV @tmpietila #3dheals, #3d to teach #2D, @purviparwani @SCAI_WIN @crfheart @HRSonline @ClinicalKey,  https://www.clinicalkey.com/#!/content/journal/1-s2.0-S2211745818300014 … pic.twitter.com/vwThuLtJ7h"
103,Not a massive difference in radiation dose between a chest x-ray and eating a bag of Brazil nuts! Dr Menezes on nuclear cardiology #BJCACore @TheBJCA pic.twitter.com/YQ7wg1jLRG
104,FDA Grants Full Approval Anticoagulant Reversal Agent  http://ow.ly/eBkc30jB5qr  #FDAUpdate #cvCoag
105,"“People might still think that statistics and numbers are cold, hard facts but they’re soft, fluffy things. They can be manipulated and changed, made to look big, made to look small, all depending on the story that someone wants to tell.” Wisdom from @d_spiegel https://twitter.com/hetanshah/status/986979878481354752 …"
106,Common issue in patients with #afib - great analysis led by Emily O’Brien and Elaine Hylek in ORBIT-AF @DukeHeartCenter @DCRINews @The_BMC https://twitter.com/gcfmd/status/987311852756414464 …
107,"Pre @HRSonline CME meeting on Stroke Prevention in Atrial Fibrillation Boston 5/8/18 Review the agenda, #retweet register for free. Great faculty/program @JonHsuMD @JonPicciniSr @DJ_Lakkireddy @andreanatalemd @nmarrouche @atulverma_md @leftbundle @vswarup1  http://www.innovationsincrm.com/spaf  pic.twitter.com/oVLIeyYEX6"
108,NIH looks to punish reviewers who violate confidentiality http://science.sciencemag.org/content/360/6384/17 …
109,"“[NEST] will facilitate timely detection of potential safety risks that wouldn’t otherwise be identified as quickly, or at all,” said @SGottliebFDA while announcing Medical Device Safety Action Plan | More on this @US_FDA plan and its support for NEST: http://nestcc.org/FDA-Action-Plan "
110,"@NTrayanova Our new study, a collaboration with researchers at @ihu_liryc, compares AF dynamics observed in patient-specific computational models simulations and non-invasive electrocardiographic imaging (ECGI). Online today!  https://www.frontiersin.org/article/10.3389/fphys.2018.00414 … @ntrayanova @trayanovalab @JHUBME pic.twitter.com/H8zxnJpz0M"
111,Instructive case. Highlights the importance of always doing a test injection before the balloon goes up. Simple but crucial. #CRT https://twitter.com/seth_j_worley/status/986593941209452544 …
112,CoachK  #dukenation #duke addressing @DukeHealth 1DukePeriop event “...what you do is not win basketball games. You win life.” Powerful message. @Duke_Anesthesia @DukeSurgery @DukeMedSchool @DukeAnesAlumni @PDCDuke #dukestrong pic.twitter.com/moEnC5OTVN
113,#afib burden is an important endpoint. Congrats to Lin Chen @noseworthypeter @leftbundle and colleagues for this great contribution @AHAScience @CircAHA https://twitter.com/afib_emory/status/986592706632830976 …
114,This is thoughtful commentary on results of the VEST trial http://circheartfailure.ahajournals.org/content/11/4/e005116 …
115,Thanks for sharing. Don’t ask my patients with #afib to avoid caffeine/coffee unless they notice it’s a repeated trigger. #coffee #happy https://twitter.com/khandelwalmd/status/986433313962373121 …
116,"Barbara Bush, former first lady and political matriarch, has died at age 92  https://cnn.it/2HadmEq  pic.twitter.com/Ec6NEQUKyG"
117,Amen https://twitter.com/johnofa/status/986285298102382592 …
118,"Sim Sitkin (the Michael W. Krzyzewski University Professor at @DukeU) giving a fantastic lecture this AM. “Actions speak louder than words, but action without words is often misunderstood.” #communication"
119,Informative analysis in JCE from @AmrFBarakat @omwazni @ClevelandClinic showing repeat ablation bests medical therapy for those w/PrsAF and recurrent symptomatic #Afib after ablation (60 vs 32% free from AT/AF at median 26 months).  https://onlinelibrary.wiley.com/doi/epdf/10.1111/jce.13434 … pic.twitter.com/nnBKGgXgaD
120,Thanks for sharing. What was the flow rate? https://twitter.com/drjasonandrade/status/985223569033412608 …
121,"@nmarrouche I agree, we recently didn’t find a consistent interaction between LA size and outcomes also in patients with LA>6 cm, @Simon_CM will present findings at HRS - LA diameter per se is not a sufficient criterion to avoid ablation."
122,AV nodal reentrant tachycardia: evidence of an upper common pathway in some patients  http://www.heartrhythmcasereports.com/article/S2214-0271(18)30030-7/fulltext … pic.twitter.com/3RouP39uXt
123,"@WUSTLmed @JonPicciniSr @andreanatalemd Whoa, whoa, did someone turn up the thermostat? It's getting warm in here... While I can't speak to CardioInsight maps, the ECGI data has 30+ years of validation. Here's a link to our Science Translational Medicine paper where Bruce Lindsay mapped the VTs. http://stm.sciencemag.org/content/3/98/98ra84.full …"
124,@califf001 Tune in to the latest NIH Collaboratory Grand Rounds podcast to hear former FDA Commissioner & @DukeForge Director Dr. Robert Califf discuss data science in the era of data ubiquity  http://bit.ly/2GT9Bmm  @Califf001 pic.twitter.com/sjwkp9pnEA
125,French Universities Cancel Subscriptions to Springer Journals | The Scientist Magazine® https://www.the-scientist.com/?articles.view/articleNo/52208/title/French-Universities-Cancel-Subscriptions-to-Springer-Journals/ …
126,Workflow for ECGi for persistent #afib ablation @WUSTLmed via @DoctorPhillEP #EPeeps pic.twitter.com/6z8zMTbVcr
127,Brad Knight emphasizing importance of CMAP and diaphragm pacing during cryoballooon #afib ablation of R-sided veins this morning in Chicago #EPeeps pic.twitter.com/I2IgZMyC45
128,Interesting discussion this AM between Drs. Marchlinski and Prystowsky at the Adv EP Chicago meeting. LA diameter cutoff for AF ablation? Dr.P starts debate suggesting 6 cm. #afib #EPeeps
129,Congrats Mintu - sooo well-deserved ! @StanfordDeptMed https://twitter.com/stanforddeptmed/status/984854480532463617 …
130,#CircAdapt computer simulations reveal: Interventricular dyssynchrony drives response to CRT.  http://ow.ly/suId30jtFXD  pic.twitter.com/QD63cDRfay
131,That’s fine Rob - we steal your good ideas all the time ! #EPcommunity #leadmanagement https://twitter.com/rdschaller/status/984950002043817987 …
132,"NOAC trials clearly show efficacy and safety preserved down to CrCl 30 cc per min - best practice in those CKD patients = NOAC. Again, the key question is #afib complicated by ESRD: appropriately dosed NOAC vs LAAC or nothing - no one knows. https://twitter.com/guroledip/status/984882484176355328 …"
133,"AF: Ablation or drugs? In addition to late-breaking results from CABANA, hear Dr. Nassir Marrouche talk about data from CASTLE-AF! Does AF burden contribute to improved outcomes? HRS 2018 Boston May 11th   http://abstractsonline.com/pp8/#!/4554/presentation/7924 … @nmarrouche #hrs2018 @PrashSanders @LuigiDiBiaseMD"
134,Rob Lewis & @sean_pokorney kicking off the @DukeHeartCenter 3rd Annual EP Fellows Lead Management Program #EPeeps pic.twitter.com/hBp12J3dyo
135,The AXAFA – AFNET 5 trial showed that apixaban is noninferior to VKA for the composite clinical endpoint w/ no differences in cognitive function among patients undergoing first-time catheter ablation for #AFib:  http://ow.ly/hD7m30jr6wG 
136,Great to have Dr. Califf for Vanderbilt medicine GR. @VUMChealth @VUMC_heart @DukeCardiology @DukeHFDoc pic.twitter.com/V3kv6cn61t
137,#innovation https://twitter.com/tomasz_j_guzik/status/982199675166998528 …
138,"The Wenger Awards honor those who have made extraordinary contributions to advancing women’s heart health. This year, we are thrilled to honor Dr. Clyde Yancy, Chief of Cardiology at Northwestern University, with the Excellence in Medical Research award! #WengerWendesday pic.twitter.com/Vpt3oMIBml"
139,"J-shaped relation btw physical activity volume and atrial fibrillation risk: physical activity at volumes of up to 20 MET-h/week is associated with reduced #AFib risk, whereas volumes exceeding 20 MET-h/week show no relation with risk  https://bit.ly/2GNlavo @escardio #ESCCoT pic.twitter.com/FA86wySQfH"
140,"@MiguelVldrbno We should preserve the quotation marks when discussing ""TBM"" - It doesn't exist. Twitter encourages discussion amongst colleagues that would not otherwise be able to share information. It has not and will not replace evidence or affect the practice of medicine negatively."
141,We're excited for this week's #TwitterChat with our #ACC18 Learning Pathway Tweeters. Unable to make it? DM your questions & we'll include them in the discussion. pic.twitter.com/o2pMt6PrwD
142,"Sharing some good news from @jaha ""Habitual consumption of >3 cups/d of coffee decreased odds of subclinical atherosclerosis""  http://jaha.ahajournals.org/content/7/7/e007155 … pic.twitter.com/vwXqbq0sNu"
143,"That’s Masters winner Patrick Reed at a Notre Dame game in South Bend last fall. Pretty sure this was against Georgia, just a hunch... pic.twitter.com/IlYJmA0qX1"
144,"New Li battery technologies can help batteries ""heal"" themselves. Another avenue for potential innovation in PM and ICD batteries?  http://science.sciencemag.org/content/359/6383/1463 … pic.twitter.com/V3kGMCGhj7"
145,"A big congratulations to Eric Peterson, MD for being honored with the AHA's Council on Quality of Care and Outcomes Research Recognition of Outstanding Achievement Award! #QCOR18 @ericpetersonMD @DCRINews pic.twitter.com/HbZbwIgIuM"
146,@ericpetersonMD receives the #AHA QCOR Council Lifetime Achievement Award #QCOR18. Congratulations—well-deserved! pic.twitter.com/yb16dB2xhf
147,Dofetilide is a useful drug for #afib. But you have to be careful. Women have a higher risk for QT prolongation. Nice study in @hrs_journal from Duke group suggests this common observation is real >  http://www.heartrhythmjournal.com/article/S1547-5271(18)30091-2/abstract … cc @JonPicciniSr
148,Left atrial appendage occlusion has a high degree of complications  http://www.onlinejacc.org/content/71/14/1528/ … #afib pic.twitter.com/VDpQPMYNnM
