,0
62,"Looking forward to helping @CassSunstein @jflier build out a Behavioral Insights Health Project at Harvard, leveraging expertise @harvardmed @Harvard_Law @HarvardHBS @Kennedy_School teaching hospitals including @MassGeneralNews @BWHResearch 1/x https://today.law.harvard.edu/harvard-project-will-use-behavioral-insights-improve-health-care-decisions-delivery%e2%80%af/ …"
63,"Just announced - Behavioral Insights Health Project at Harvard, spearheaded by the great @AnupamBJena and @jflier; based in large part at Harvard Medical School but university-wide initiative. Hoping for better outcomes for patients. https://today.law.harvard.edu/harvard-project-will-use-behavioral-insights-improve-health-care-decisions-delivery%E2%80%AF/ …"
64,See @ahyder1 from @JohnsHopkinsSPH deftly make a social justice argument for road safety “many of those who could never afford a car are killed on the roads” @HarvardGH @HarvardChanSPH Road safety for all meeting. What do you think @AnupamBJena ? pic.twitter.com/KY4FQhNbj6
65,"Nice insight and reminder here from @ihdezdelso @VinayPrasadMD @walidgellad that cost effectiveness analysis of therapies should include comparative analysis of downstream costs (e.g., in this case, increased cost due to side effects of one drug vs. another) and benefits https://twitter.com/ihdezdelso/status/989526370677125120 …"
66,Our latest paper in @bmj_latest with @ashishkjha @AnupamBJena @blumenthalDM1 @Thomasctsai @wmehtsun https://twitter.com/bmj_latest/status/989293141240045568 …
67,"Our study in @bmj_latest on how operative mortality varies by surgeon age & sex, led by @ytsugawa1 & @ashishkjha-Mortality falls w/ surgeon age. Effects modest-Male v Female surgeon mortality similar; if anything female surgeons slightly lower mortality https://www.bmj.com/content/361/bmj.k1343 …"
68,Everything you need to know about health care in two circles. https://twitter.com/JohnMullahy/status/988787046234972160 …
69,"Funny how the per capita rate of scientific papers on how to reduce health care spending originate from most expensive state (MA), and probably cities (Boston, Cambridge), in terms of health care spending...From @ashishkjha and my last class of the semesterCc @amitabhchandra2"
70,"Common view that much end-of-life care is inconsistent w/ patient preferences, is filled w/ both hope & hype, & if only ppl understood odds of recovery then things would improve. How do we square this w/ EOL intensity being so similar b/t docs and others? https://ja.ma/2Fb821A  pic.twitter.com/OLAr52CHWa"
71,"Kate Baicker, the biggest-brain in health care, is featured on a new podcast from @UChicago called “Big Brains”. Here she is on myths and truths about US health care. Listen and get 20 IQ points for free. https://news.uchicago.edu/article/2018/04/23/big-brains-podcast-examines-truths-and-myths-about-us-health-care-system …"
72,"1/ Evidence suggests high prices—not greater utilization—drives higher overall health care spending in the USIn @bmj_latest, @RahulRajkumar11 & I explore 6 reforms that could be piloted to confront high prices directly (w/thanks to @amitabhchandra2) https://www.bmj.com/content/361/bmj.k1591 … pic.twitter.com/opRnBk5cXO"
73,"Really interesting piece @CassSunstein about how shared political ideology makes people believe others opinions (even if false) in non-political domains. Idea has lots of applications, even in how academics think and science is viewed https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3162009#.WttemL1BIC8.twitter …"
74,"Last night, sorting laundry, I thought ""is everyone else submitting in the next grant cycle spending time doing this stuff..."" The evidence says no, no they aren't. #LeakyPipeline https://twitter.com/AnupamBJena/status/986609739332227072 …"
75,How does time spent on household activities differ b/t male & female docs?New study of ours led by Dan Ly using national time use data.Female docs spend 100min/day more vs males.Similar findings in doc-doc couples and when adj for non-home hrs worked. http://www.mayoclinicproceedings.org/article/S0025-6196%2818%2930147-2/fulltext#.WtdNIk-JeS8.twitter … pic.twitter.com/C3THzoCIHl
76,"New analysis by Lerchenmueller & @OSorenson on gender differences in academic hiring. They studied transition of ~6000 scientists from post-doc to PI, linking to pubs: 40% of gender gap in transition to PI stems from lower returns to similar pub records. https://www.sciencedirect.com/science/article/pii/S0048733318300404 … pic.twitter.com/l7re4ggna6"
77,Is this debate / match really going to be aired by @HBO and Pay Per View??? https://twitter.com/vinayprasadmd/status/984933352107982848 …
78,"With the @bostonmarathon AND Red Sox Fenway game this Monday, re-upping our 2017 @NEJM study on marathons and mortalityWe found a 13% increase in mortality for Medicare patients w/ cardiac arrest or heart attack likely due to road closures and delays http://www.nejm.org/doi/full/10.1056/NEJMsa1614073 … pic.twitter.com/5at4SMcha0"
79,"From @DhruvKhullar and @AnupamBJena: Political preferences shape how doctors feel about guns, abortion, Obamacare and stem cells. We were happy to find they don't affect end-of-life care. https://usat.ly/2qp7mRI "
80,"In an era of historic partisanship, we find medical professionalism seems to trump political ideology when it comes to end-of-life care. Our study finds that patients are treated the same regardless of their doctor's politics cc @AnupamBJena https://usat.ly/2GVBIFW "
81,"@USATODAY MDs @DhruvKhullar & @AnupamBJena on their new study: Political preferences shape how doctors feel about #guns, #abortion, #Obamacare, etc. But we found #EndOfLife care is the same whether doctor is Dem or GOP.  https://usat.ly/2GVBIFW  @usatoday @usatodayopinion"
82,Our @USATODAY op ed this AM w/ @DhruvKhullar on whether doctors’ political beliefs influence the end of life care that they provide patients.  https://www.usatoday.com/story/opinion/2018/04/12/end-life-care-same-whatever-your-doctors-political-views-column/504348002/ …Based on our @bmj_latest study 👇 https://www.bmj.com/content/361/bmj.k1161 …
83,The price you don’t see.Stumbled upon this thread. No one likes high drug prices but point @C_Garthwaite makes is that for many at least there’s a price. For some diseases you can’t buy better health at ANY price. Point of innovation is to drive that infinite price down. https://twitter.com/c_garthwaite/status/984382408018493441 …
84,“There comes a time when ev- eryone realizes a group has been wronged & it’s time to right it. now is the time for women.” Thx @SHMLive for cover story on closing gender gaps w @jeannemfarnan @AnupamBJena  https://www.the-hospitalist.org/sites/default/files/Document/April-2018/hosp_apr2018_digital2.pdf … #WomenInMedicine #HospMed18 pic.twitter.com/bS0Rhp7tMj
85,"6/6-Lots of limitations here (donations are likely specific but not sensitive for political ideology; politics is correlated with physician race/age/gender, but we control for latter two; end of life care may be different from other care; probably more)"
86,"5/N-Is this a false straw man? Perhaps, but health care is highly polarized, e.g., on coverage of the poor, reproductive issues, end of life issues, vaccines, etc.-Other areas may exhibit different findings, as interesting work by @eitanhersh suggests http://www.pnas.org/content/113/42/11811 …"
87,"4/N-Across these measures we found no relationship between physician political affiliation and intensity of end of life care-Although for a variety of reasons one might hypothesize higher intensity of care among R vs D physicians, care patterns appear similar"
88,"3/N-Among patients who died in hospital, we analyzed hospital spending, ICU use, & use of intensive procedures like breathing/feeding tubes & dialysis-We also looked hospice discharge rates for patients at high predicted risk of mortality w/in 30 days of hospital discharge"
89,2/N-We focused on end of life care provided by hospitalist physicians practicing w/in same hospital. Idea - physicians may be quasi-randomized to physicians of varying political affiliation.-This isn't perfect (randomization may not hold & contributions are imperfect proxy)
90,1/N Does a physician's political affilation affect the end of life care that they provide patients?No...our @bmj_latest study linking political contribution data of U.S. physicians to end of life care patterns of their hospitalized Medicare patients https://www.bmj.com/content/361/bmj.k1161 … pic.twitter.com/HvtLU24wBE
91,There’s an interesting economic ? here. Could competition drive companies to roll out drugs into trials earlier & w/ less solid prelim data? To gain 1st mover advantage. Empirically hard to study bc drug classes w/ lots of trials may be those where expected success rate higher. https://twitter.com/vinayprasadmd/status/982299317573566464 …
92,Is the mortality benefit of academic conferences mitigated if @AnupamBJena is giving a keynote 🤔 https://twitter.com/richduszak/status/982039695252185089 …
93,New health policy podcast by @harvardmed @HMSHCP. Look forward to voices & ideas of @Michael_Chernew @sherrirose @laura_tastic @JMichaelMcW @timothyjlayton @Ateevm @NicoleMaestas2 @DavidCGrabowski & others. I discuss study on gun injuries during NRA mtgs  http://www.nejm.org/doi/full/10.1056/NEJMc1712773 … https://twitter.com/hmshcp/status/982260069193543681 …
94,"@AnupamBJena Jena peddling economics, pommade, teeth whitener, and men's warehouse suits all at once. Best part is that he's writing a paper about his audience's clinical skills while doing so."
95,I am awaiting at least 3 comments from @amitabhchandra2 on this... https://twitter.com/richduszak/status/982039695252185089 …
96,"Heard @VinayPrasadMD talk 2nite about issues plaguing evidence generation in medicine, including poor trial design, multiplicity (many trials conducted for same drug,which may be leading to false positive trials),& other issues.Really made me think differently. @TEDTalks material"
97,‘A surrogate endpoint is something a patient didn’t care about until a doctor told them about it’ per @VinayPrasadMD (attributed to @adamcifu) at an interesting talk on medical reversals at @MassMedical today.
98,"Investments in the U.S. health care system woefully underperform relative to those made in other countries. To see better outcomes, we need to start thinking like investors, says HMS’ @AnupamBJena and @blumenthalDM1 (via @HarvardBiz) https://hbr.org/2018/04/health-care-is-an-investment-and-the-u-s-should-start-treating-it-like-one …"
99,Some important points here:-women's salaries cluster on the lower end-relatively similar pay for men and women in radiology-men paid more than women even in peds and ob/gyn-women's salaries similar to those of men at lower rank@AnupamBJena  https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2532788 … pic.twitter.com/oGhRXZ0Sew
100,"4/4Part of viewing health care as an investment means finding low value care that exist, weeding it out, and investing in high value health care assets, expensive or not. Hospital and physician care is a ripe place to look for evidence, in addn to what we already know about Rx."
101,"3/NOddly, we have so much comparative effectiveness data on drugs b/c mandated by the FDA, so they are a natural target for efforts to 'enhance value.' But there is no equivalent of the FDA for the likely tons of low value hospital or physician care that is provided."
102,"2/NThink HCV therapies. They are expensive but long-term high value. Would an investment fund not invest in an expensive, but high ROI, asset? Probably not. Would instead find the low value projects and disinvest or raise capital to finance the investment."
103,"1/N Our piece in @HarvardBiz where we argue health care is an investment but we don't treat it like one. Financial investors find ways to invest in high-value assets, even if high cost, by disinvesting in low value assets, using capital markets, etc. https://hbr.org/2018/04/health-care-is-an-investment-and-the-u-s-should-start-treating-it-like-one …"
104,"Introduction of Nestle infant formula in developing countries led to increases in infant mortality, mostly among women w/o clean water access. New @nberpubs study. Really inventive & scary finding.  http://www.nber.org/papers/w24452  pic.twitter.com/pJ9Z6FNT75"
105,"Have rhinoplasties (nose jobs) increased due to social media / selfies?No discernible effect in our analysis of insurance data. No increase post iPhone 4 w/ front-facing camera, intro of instragram / snapchat, ""selfie"" rise in google trends.h/t Aakash Jain @tannerhicks42 pic.twitter.com/7N4tGY5BM5"
106,2/2-additional induction in births led to lower birth weights and higher hospitalizations in first 2 months of infants’ lives-Paper is great example of how clinically impt questions can and should be studied-Too many clinical studies sidestep obvious biasesa-h/t @DavidSlusky
107,1/2 Clever & important evidence of how inducing births for non medical reasons leads to worse outcomes for infants-Dec 31 2010 spain eliminated a ‘baby bonus’ that paid women $$$ for having a baby-Births shifted from Jan 2011 to Dec 2010 https://academic.oup.com/jeea/advance-article/doi/10.1093/jeea/jvx060/4922082#.Wr4iVT8N-9c.twitter … pic.twitter.com/SKhewPkJ49
108,Interesting @UpshotNYT piece on 'assortative matching' in college https://nyti.ms/2uCFazx  An overlooked feature of this phenomenon is that it raises economic returns to schooling for any given personE.g. ~10% of male docs & 30% of female docs are married to another doc
109,"A lot of fun talking to @CardiffGarcia & @svaneksmith of @planetmoney on why american spends so much more on healthcare than everyone else.No, its not because we are a nation of hypochondriacs. https://twitter.com/planetmoney/status/978732147132559363 …"
110,"Critical piece of research in @JAMAFacial on how selfies distort nasal appearance.  https://ja.ma/2E3k38S Apparently, surgeons also report increased cosmetic procedures due to increased selfies on social media. @amitabhchandra2 & I will be selling selfie sticks pic.twitter.com/brNjDWOGTD"
111,"Register for #ACR2018 to hear @AnupamBJena's Moreton Lecture: ""Thinking Differently."" I cannot exclude a provocative talk. https://dooz.us/2Gcadaz "
112,"Live, @jonreismanMD & @AnupamBJena talk about how, why, and when painkillers get prescribed."
113,@AnupamBJena this paper made me think of you. https://twitter.com/asteadwesley/status/976087938357440513 …
114,"I won't share the JAMA Ioannidis article, since it has already been viewed >93,000 times (probably more than all my publications combined) but I will share one that he cites. So good. @VinayPrasad82 @AnupamBJena https://jamanetwork.com/journals/jama/fullarticle/1557739 …"
115,"Interesting @nberpubs study on how a UK mandate to reduce ED wait times to less than 4 hours led to a 14% reduction in mortality. Effect thought to be driven by faster treatment, not the increased # of hospital admissions that were observed. http://www.nber.org/papers/w24445  pic.twitter.com/LFs0rYftXf"
116,This is classic. But what about @Spotify? https://twitter.com/dangebremedhin/status/977969286835666944 …
117,"Help him out particularly since, at the time of this tweet, it appears he lost two ‘followers’ after tweeting this. 2297->2295 https://twitter.com/ml_barnett/status/977334427704377344 …"
118,"This impt @UpshotNYT piece has analog to health inequality. Econs often think in terms of ‘full income’ which depends on life expectancy. Similar patterns surely true for mortality, which means reductions in ‘full income’ for these men are even larger. https://nyti.ms/2tYGuMu "
119,"Is this @EpidemiologyLWW study, which shows higher rates of assault on days of trump campaign rallies, real?  https://journals.lww.com/epidem/Abstract/publishahead/Assaults_on_Days_of_Campaign_Rallies_During_the.98735.aspx …Seems like study of London children suggesting test scores went up after Michelle Obama visited. http://simonburgesseconomics.co.uk/wp-content/uploads/2016/06/EGA-paper-20160627.pdf …Except the opposite!"
120,@olgakhazan @lindy2350 @juliaoftoronto @RichDuszak @daviesbj @amitabhchandra2 @ml_barnett @tannerhicks42 @andrewolenski @AnupamBJena This is on our hospital cafeteria tables. I kid you not. #MarchVasectomyMadness pic.twitter.com/2AyIoIUKPG
121,How college basketball makes a vas defrens in the timing for elective sterilization. Courtesy of KingJena (@AnupamBJena) https://twitter.com/anupambjena/status/974712341752401920 …
122,Welcome our Intern Class of 2018. I am so thrilled to be working with such an amazing group. We look forward to them joining the MGH family.Congratulations! #MGH4life pic.twitter.com/6S1RmnMtmh
123,"Re: national IV opioid shortageFuture holds natural experiments to study impact of exogenous reductions of inpatient IV opioid use on length of stay, patient satisfaction scores (@MWFriedberg will be happy to see no effect), opioid use post discharge... https://www.statnews.com/2018/03/15/hospitals-opioid-shortage/ …"
124,We looked at March Madness dates from 2007-2015.  @athenahealth observed this in their group practices as well  https://www.athenahealth.com/insight/welcome-vas-madness … cc @JoshGray_hit
125,Is 'Vas Madness' real?We find a 20-30% increase in vasectomies in a large privately insured population on the Wed & Thurs of March Madness week compared to identical days in surrounding 4 weeks. What better time to recuperate?h/t @andrewolenski @tannerhicks42 pic.twitter.com/VnyvYPqYgK
126,"There's an interesting analog to how doctors are produced. Production of docs rests partly on Medicare graduate med ed  funding, i.e. public $$$. Don't often hear arguments that doctor wages are too high or should be subject to federal price controls. wonder why @amitabhchandra2 https://twitter.com/C_Garthwaite/status/974686232935530496 …"
127,"For those interested in quality (or statistics), follow @Mblandrum."
128,"Recently seen string of tweets about journalists covering less-than-well conducted observational studies. Maybe worth redirecting those efforts to the PhDs, MDs, etc (fine, including me!) who produce those studies, the journals that publish them, the agencies that fund them,etc."
