,0
13,"Active day on Capitol Hill. The Energy and Commerce #HealthSub Committee is acting on legislation pertaining to disaster preparedness and response #PAHPA, funding for palliative care education #PCHETA, and Children’s Hospital GME #CHGMEFollow the hearing: https://energycommerce.house.gov/markups/subcommittee-vote-on-h-r-__-pandemic-and-all-hazards-preparedness-reauthorization-act-of-2018-h-r-959-h-r-1676-h-r-3728-and-h-r-5385/ … – at House Energy and Commerce Committee"
14,.@AmCollSurgeons is pleased to see @HouseCommerce @EnergyCommerce marking up several ACS legislative priorities aimed at improving and providing #quality #surgical #patient care. #PCHETA #PAHPA #CHGME
15,"I went down to the border protection processing center in McAllen, Texas so I could see what’s happening there with my own eyes. They wouldn’t let cameras inside, but I can tell you what I saw: pic.twitter.com/JDqgTw4Z2J"
16,Congrats! https://twitter.com/WashUSurgery/status/1011255357568581632 …
17,Supreme Court Justice Sotomayor's dissenting opinion in today's #TravelBan decision is an eloquent defense of American values and the U.S. Constitution. A ray of light in this dark episode. Worth a read. #IDissent pic.twitter.com/v4JTNmROmD
18,And a bit more context to Dr. Baicker's previous remark. #ARM18 #ARM2018 (2/2) https://twitter.com/YasminZerhouni/status/1011034121735245824?s=19 …
19,"From the @nytimes: Medicare Allows More Benefits for Chronically Ill, Aiming to Improve Care for Millions https://www.nytimes.com/2018/06/24/us/politics/medicare-chronic-illness-benefits.html …"
20,"Point well taken, but would caution the interpretation.  Considering surgery as a single health service is akin to treating Cancer as a single diagnosis.  Lots of work to be done determining what sectors of it can improve through protocol utilization https://mobile.reuters.com/article/amp/idUSKBN1JH36O?__twitter_impression=true …"
21,Worth the break from #ARM2018 to be there for #SeattlePrideParade #PrideMonth pic.twitter.com/uvmTOtGFdZ
22,We're promoting a simple and once-universal idea: that facts matter.  http://r.rand.org/7w2o  #TruthDecay pic.twitter.com/TEbcWAywRq
23,Congratulations @MegSmith471 on an outstanding presentation in the Top Abstract Session of #AHPeriopIG & an even more amazing and thoughtful Q&A that followed. #soproudofyou ☺️#ARM18 @AcademyHealth pic.twitter.com/Ld30nJAfmy
24,Great preconference sessions this year! https://twitter.com/AmirGhaferi/status/1010567311340654592 …
25,"Finally, some bipartisan action to help combat this epidemic!   #opioidcrisis @AmCollSurgeons @RASACS @justinmrosen @pturnermd @jhsutton1 @TomVargheseJr @JosephSakran @JohnMaaMD @AmerMedicalAssn https://twitter.com/sahilkapur/status/1010203970667794433 …"
26,"Vaccine-preventable diseases include:Cervical cancerCholeraDiphtheriaHep BInfluenzaJapanese encephalitisMeaslesMumpsPertussisPneumoniaPolioRabiesRotavirusRubellaTetanusTyphoidVaricellaYellow FeverProtected together, #VaccinesWork! pic.twitter.com/NPvxlLbQ2f"
27,"When it’s the last 2 weeks of June & you’re short on residents, everyone pitches in....multiple UAMS attendings responding to several Trauma activations yesterday. #teamwork #traumaisateamsport @uamshealth @UAMSIPE @BU65Dad @kwsexton @kimbrough_katie @AnnaPrivratsky pic.twitter.com/6o77msLCyL"
28,Increased Healthcare Utilization for Medical Comorbidities Prior to Surgery Improves Postoperative Outcomes  https://bit.ly/2I14KzB  #VisualAbstract pic.twitter.com/mGnHJ7ZqxP
29,"@thehill published @AmCollSurgeons recent #stopthebleed training! Thanks to the event sponsor, @RepThompson, for stressing the importance of utilizing @bleedingcontrol techniques in traumatic situations. Read the full article here:  http://thehill.com/policy/healthcare/392914-congressional-staffers-get-livesaving-skills-in-stop-the-bleed-class … @smhenry59 @Alistair_MD"
30,Stop the Bleed may become as common as CPR  http://ow.ly/VXp130ksE8H  #StopTheBleed
31,Thanks for posting! https://twitter.com/sangerkatz/status/1009063740552155136 …
32,Thanks to Dr. Bailey and @smhenry59 for making this congressional #StopTheBleed training a huge success!   http://thehill.com/policy/healthcare/392914-congressional-staffers-get-livesaving-skills-in-stop-the-bleed-class … pic.twitter.com/oJkrHC1OwH
33,Huge issue.  Appreciate the everyday work from vp @BeccaCFarley and @NationalCouncil https://twitter.com/RANDCorporation/status/1008839727074590720 …
34,Great tp see such a strong turnout! https://twitter.com/smhenry59/status/1008800139379642368 …
35,In the Rayburn House Office Building this morning teaching #StoptheBleed techniques to Capitol Hill staff! Learn more at  http://www.bleedingcontrol.org . pic.twitter.com/lbEpULaIOv
36,"Our mission at @JohnsHopkinsSPH is to improve the health of populations, and in that effort nothing is more essential than conducting high-quality, unbiased research. But knowing what to do is only step one. We must also advocate to effect real change! https://magazine.jhsph.edu/2018/case-advocacy …"
37,"The line between fact and fiction in American public life is becoming blurred.RAND has begun studying the causes and consequences of this phenomenon that we call #TruthDecay, what causes it, and how it affects democracy and political and civil discourse. http://r.rand.org/7uk7 "
38,"🖼️ *NEW* July BJS #VisualAbstract""Meta-analysis of in-hospital delay before #surgery as a risk factor for complications in patients with acute #appendicitis""#surgicalresearch #metaanalysis #surgtweeting #patientsafety pic.twitter.com/goHqEWupWk"
39,Nice work! https://twitter.com/mrladd/status/1008041949125840896 …
40,Legislative update: we’re advocating for a #trauma system that will ensure all Americans have timely access to high-quality trauma care. #PAHPA @ACSTrauma http://bulletin.facs.org/2018/06/acs-advocacy-efforts-related-to-reauthorization-of-pahpa/ …
41,Congrats dude.  Great program https://twitter.com/LVSelbs/status/1006943839582654465 …
42,"Separating families at U.S. borders is damaging children, families, communities and public health. We stand with those seeking an end to this unacceptable practice. https://www.jhsph.edu/about/dean-mackenzie/news/separating-families-at-us-borders-is-a-public-health-issue.html …"
43,Medical care could learn a great deal from this tweet. https://twitter.com/davegray/status/1006543974725816321 …
44,"@drbeckyhoffman @LVSelbs @AndrewMIbrahim @pferrada1 @susieQP8 @SeanLangenfeld @LoggheMD @LillianKao1 @VNikolian @asha_zimmerman @jpmeizoso @DrAttai @RASACS T5 #RASJACS Ask faculty you know to support, hype, #sponsor you on #SoMe. They (we) should tweet your accomplishments regularly. This is part of #SurgMentoring I’ve tried to do for @HopkinsMedicine @hopkinssurgery residents @SandraDiBrito @IraLeeds_MD @HeidiOverton @cmholscher pic.twitter.com/IXyYxeaDWu"
45,"The ability to recognize life-threatening bleeding and intervene effectively can save a life. Whether the injury was a result of a shooting or an accident at home, #StopTheBleed training can make a difference. Get trained today!  https://www.buzzfeed.com/lissandravilla/stop-the-bleed-trainings-capitol-hill-shootings?utm_term=.nhBkNgOwb … via @LissandraVilla"
46,Congrats! https://twitter.com/michellechii215/status/1006964413352628224 …
47,"@UPMCnews @Alarcon_Louis @jelevenson Thx for invite to share our @HopkinsMedicine #VTE collaborative’s work for #BloodClot prevention. Including our @PCORI funded #PatientCenteredCare projects. Hey, Joe Caprini, nice button.  https://www.hopkinsmedicine.org/armstrong_institute/improvement_projects/infections_complications/VTE/patients.html … pic.twitter.com/BXPlS38eX5"
48,"I once met a med student new to our surgery rotation. When I asked what field interested her, before telling me she said, “You’re not going to like it.”It wasn’t surgery, and she’d gotten the impression others considered her choice somehow “less”. That’s worth fixing."
49,"Ohio’s interactive budget is now two years old. We take taxpayer dollars seriously, so we built this comprehensive site so Ohioans can have the transparency in government spending that they deserve.  http://InteractiveBudget.Ohio.Gov  pic.twitter.com/9uikJo3uEZ"
50,"Kicking off #PCPACS18 @PCounterpoint with #StopTheBleed with EMS, community, and conference attendees!! @ACSTrauma @AmCollSurgeons @EAST_TRAUMA pic.twitter.com/CLdZOzF5G0"
51,Phenomonel group moving the ACS COT firearm strategy foreward!  So appreciative to be included.   @Stewartr84 @dakuhls @rigross12021 @rsidwell @Str8bonesJim @Dj53Jenkins @DrBobOKC @ACSTrauma @Shalgian @PMHTrauma_ALE pic.twitter.com/O7QXmwZHfj
52,Officers save shooting victim's life with tourniquet  http://ow.ly/jp6k30kpjKZ  #StopTheBleed @WLWT
53,Really impressed with the response.  Health security is inherently a global issue. https://twitter.com/WHO/status/1005900355996192768 …
54,Congrats to our graduating Chief Residents! Celebrating excellence at our graduation dinner tonight. Wonderful group! Go Bucks! @OSUSurgery pic.twitter.com/YV9WG431rb
55,"""7 in 10 doctors say the demands of electronic health records are a major contributor to physician #burnout.""""Time for an overhaul.""#hcldr #HealthIT https://twitter.com/StanfordHealth/status/1004362273081655297 …"
56,"Such well-deserved recognition! As former Surgeon General Julius Richmond said, Dr. Apgar has “done more to improve the health of mothers, babies, and unborn infants than anyone in the twentieth century.”  http://women.jhu.edu/apgar  https://twitter.com/johnshopkinssph/status/1004696690899800064 …"
57,"Our @hopkinssurgery Research Day was great! Tons of amazing work by students, residents, fellows, and staff. pic.twitter.com/G7O44uNmPw"
58,Great job guys! @VCU_Surgery @VCUHealth and @PSU_Surgery @PennStHershey should be proud of what you have done! https://twitter.com/elliotthaut/status/1004766022417768448 …
59,"“What is dangerous about extremists is not that they are extreme, but that they are intolerant. The evil is not what they say about their cause, but what they say about their opponents.” - Robert F. Kennedy https://www.sfchronicle.com/news/us/article/The-Latest-Several-thousand-mark-anniversary-of-12972329.php …"
60,"Good article jesse.  Protecting turf and tribes.  My own is experience is that good interdepartmental relationships lead to good diplomacy among teams and good patient care; but, solutions need codified in a pathway or policy to be consistently effective in large systems https://twitter.com/DrJessePines/status/1003830601089208322 …"
61,The Largest Health Disparity We Don’t Talk About (or accept for presentation at national trauma meetings...😬) https://nyti.ms/2H062u4 
62,Excellent talk on immunotherapy by @AlexBlairMD this morning at #PancClub18. Great work and way to represent @hopkinssurgery! pic.twitter.com/abHTACDlGS
63,Great multidisciplinary effort! https://twitter.com/elliotthaut/status/1003073142917562368 …
64,Agree:) go get em https://twitter.com/CaitlinWHicks/status/1002693683521708033 …
65,Cant echo this enough https://twitter.com/bryanacotton1/status/1001999760650272768 …
66,I can sew a pretty good button but am better at a ventricle https://twitter.com/jonessurgery/status/1001529865303097344 …
67,Amazing to see data driven health policy and advocacy in action.  #ACSLAS18. Thanks to all my @hopkinssurgery and @shocktrauma colleagues and our representatives @SurgeonsVoice for comminicating w lawmakers on this nationally critical legislation. #PAHPA https://twitter.com/justinmrosen/status/999302671894044673 …
68,Lots of great meetings.  We appreciate the support! @Call_Me_Dutch @ChrisVanHollen @SenatorCardin @RepSarbanes https://twitter.com/HeidiOverton/status/999106516702629889 …
69,Amazing program and a much needed discipline https://twitter.com/EllenJMacKenzie/status/998582942791331841 …
70,Dr. Richardson: the first surgeon to quote AC/DC “It’s the Long Way to the Top”. #ACSLAS18 #surgicalhealthpolicyadvocacy @AmCollSurgeons @SurgeonsVoice pic.twitter.com/uASawZALGu
71,Don't forget to tune-in now to set your virtual connection for @traumadoctors #Virtual #GrandRounds with @JosephSakran! 5:00 EDST.   💻🖼️📡 pic.twitter.com/kD9Or1lO0g
72,Creative use of HSR methods by @vineet_chopra and @sanjaysaint to gain crucial insights into hospital teamwork: “Focused Ethnography of Diagnosis in Academic Medical Centers”  https://www.journalofhospitalmedicine.com/jhospmed/article/163573/hospital-medicine/focused-ethnography-diagnosis-academic-medical-centers … pic.twitter.com/Dm5w7cSfKJ
73,Probably cause all of those awesome @OSUSurgery senior residents you guys had ;) @JonCHenry1 @VeinGal congrats guys! Well earned https://twitter.com/eonwuka1/status/996805200445956096 …
74,Great job everybody! https://twitter.com/elliotthaut/status/996757538187202566 …
75,Im in! https://twitter.com/elliotthaut/status/996513381174693888 …
76,"""Mathematics is the result of human curiosity and our desire to explain, predict, and explore observed and imagined phenomena."" @BraunMath. Yet cultural & social forces stifle wonder & curiosity. What can be done? See #Math culture beyond the classroom at  http://bit.ly/2wGiL5j  pic.twitter.com/8CwRwJ4AjG"
77,Remember when we had a state depatment?  Oh and a somewhat cohesive foreign policy? That was pretty nice. https://twitter.com/BarackObama/status/993938824752451586 …
78,Average ACS gallbladder? https://twitter.com/BJSurgery/status/993809014780825600 …
79,"It's #TeacherAppreciationWeek in the US. AMS thanks all the #math teachers who use their knowledge and enthusiasm to inspire students at all levels to try, learn, gain confidence & succeed.  Thx for making an impact on the next generation of mathematicians, scientists & citizens. pic.twitter.com/SXWmwBHw45"
80,May is Trauma Awareness Month - Learn more at  http://bit.ly/2jnwMvh  @EAST_ICVP pic.twitter.com/pavUrxVJxV
81,Are you a young trauma surgeon or scientist wondering what to study?? Here is a list of topics in Pre Hospital care from @bulgercot Chair @ACSTrauma @AmCollSurgeons and director @harborviewmc trauma - I am sure @MollyJarman @BWHSurgery @CSPH_BWH is all over it ! #surgmentoring pic.twitter.com/W8GCQHeTk7
82,MORE Trauma and SICU  rotations predict better performance on ABSITE!! @EAST_TRAUMA #SEW2018 pic.twitter.com/V0noG6cQ7V
83,Would love to see some economic modeling of this idea https://twitter.com/mikejohansen2/status/991888274716176384 …
84,"Fantastic work, @jonessurgery, @SandraDiBrito, and @MaceyLHenderson! Such an interesting and uncommon topic of discussion in Trauma Surgery... glad we’re moving the conversation forward @hopkinssurgery! https://twitter.com/journalofethics/status/991308759292137475 …"
85,Important lesson for all of us who care for people with acute severe illness https://twitter.com/elliotthaut/status/993480066037436417 …
86,@ewakeam @JessicaLuc1 @DavidCookeMD @maraantonoff @AATSHQ @TomVargheseJr So very @hopkinssurgery #AATS2018 Proud faculty on the #HalstedService @roberthiggins32 @JosephSakran @jonessurgery @DrReemaKar @Alistair_MD
87,Halsted Surgical Principles#MedEd #SurgTweeting📷from Dr. Duke Cameron's @AATSHQ Presidential Address #AATS2018 pic.twitter.com/ayWcLqnJJl
88,I wonder how this varies with complexity and acuity (i have thoughts...).  Maybe more interesting question is: how should we measure that acuity/complexity? https://twitter.com/BuyskeJ/status/990236513723133952 …
89,"Today on the Beyond Reviews blog, a look at Carl Friedrich Gauss's mathematical legacy (and a link to his MathSciNet author profile): https://buff.ly/2FtO2HJ "
90,"I had missed this point earlier... ""In 21 states, the probability of death has actually increased from 1990 to 2016, but of these, only 5 showed an increase of greater than 10% (Kentucky, Oklahoma, New Mexico, West Virginia, and Wyoming."" http://ow.ly/lewc30jL7ml "
91,Best surg parenting post to date! https://twitter.com/jonessurgery/status/990588506257883136 …
92,Fantastic Faculty Exchange Program lecture provides by @macky_neal discussing prehospital treatment of injuries and on-going trials related to resuscitation science. #UMSurgUpdates pic.twitter.com/3ofSf2x6uX
93,"Might suggest some interesting systemic and tech assisted approaches to reducing technical complications, particularly in operative fields where aberrant anatomy is common https://twitter.com/kevin_volpp/status/989683348737003520 …"
94,Would love to hear your specific thoughts https://twitter.com/mitchgoldenberg/status/989873902762377216 …
95,"Packed house for @MproserNACHC @lisabari @billwinfrey32 talking about, among other #SDOH, FQHCs really like open source PRAPARE tool & honestly, not a lot of tangible interventions out there & this one’s a hit:  http://www.nachc.org/research-and-data/prapare/ … #HDpalooza"
96,".@nickculber of @Protenus points out use and protection of data in #healthcare is not like any other sector. There’s an incredible need to share and access data for research/care, so practices & protection must be vastly different from other sectors.  #hdpalooza #dataprivacy pic.twitter.com/yfE9KX7Qlo"
97,Thought i saw you walking around earlier!   totally agree.  Well done @DrSimpsonHSR and @AcademyHealth https://twitter.com/RasuShrestha/status/989475290886877184 …
98,Best conversation of a productive day at #hdpalooza.  Discussion of EHR intraoperability strategies w @Deloitte rep that made me think hard about narrow scope in academic med research.  Clinicians have a responsibility to better curate and coordinate their research efforts.
99,“Do you want to have your complex pelvic fracture managed at a place where they only do about 100 a year?” Dr. Demetriades discusses risks of having too many trauma hospitals @traumadoctors @ACSTrauma @EAST_TRAUMA @shocktrauma @UMmedschool @smhenry59 @JoseJDiaz9 @oper8n pic.twitter.com/cigBAUTSk4
100,"@roberthiggins32 @Alistair_MD @DrReemaKar @JosephSakran @jonessurgery @HopkinsMedicine @hopkinssurgery @elliotthaut @EBHabermann Even a short commute in an urban center can take a lot of time and planning. If we can show utility for the patients that currently qualify, then regulations may be easier to change."
101,Day 2 Scientific Session at #AmerSurg18 Surgical risk is simply not linear: Derivation and validation of a novel and interactive machine-learning Predictive OpTimization Trees in Emergency surgery Risk (POTTER) calculator #LiveVisualAbstract pic.twitter.com/RgW2kVNYuz
102,"""Trauma Quality Improvement Can Potentially Save 100,000 Lives in Just Over 5 Years""--- Our recent paper sets the target for @theNASEM 's #ZeroPreventable #TraumaDeaths mandate @AdilHaiderMD @elliotthaut @CSPH_BWH @traumadoctors @ACSTrauma @AHRQNews @BWHSurgery #VisualAbstract pic.twitter.com/plH4McXna8"
103,This makes so much sense - community-based #palliative care  Sweden Rethinking Its Healthcare Provisions as Population Ages  #HPM #aging https://axcessnews.com/national/health/sweden-rethinking-healthcare-provisions-population-ages_5151/ …
104,Always wondered about this.  Good topic! https://twitter.com/UMichCHOPFellow/status/984086930362019840 …
105,Projection mapping onto live patients using Hololens from @MakiS_HoloEyes #SAGES2018 pic.twitter.com/WE93nmqHdh
106,I think a more timely article than it first appears.  Somewhat surprised we haven't heard more more on this in the public sphere in the last year https://twitter.com/RANDCorporation/status/984188597908553728 …
107,@CNN Making us all proud. @JosephSakran has been a great addition to our #trauma division in @hopkinssurgery @HopkinsMedicine @JohnsHopkinsSPH @ACSTrauma @AmCollSurgeons @EAST_TRAUMA pic.twitter.com/ydUz6aAL6A
108,Worth a read https://twitter.com/ashishkjha/status/973580624455000064 …
109,I was just trying to explain to a resident why this tweet made me so happy. Not hard to imagine how that went. https://twitter.com/CornellCSCU/status/973618988633772034 …
110,Congratulations Hopkins fellow Melanie Howell on your award! We need more research on hernia repair in female patients. #AHSEHS2018 #looklikeasurgeon #AWR https://twitter.com/malpani_anand/status/973229179964739584 …
111,I’m super honored to give the first @BehindTheKnife #GrandRounds. Less than 30 minutes (I promise) on surgery for acute pancreatitis. Share and enjoy! http://behindtheknife.libsyn.com/151-grand-rounds-surgical-interventions-for-acute-pancreatitis-with-dr-christian-jones …
112,@HopkinsMedicine @jonessurgery @DrJCoftheDC So many more at @hopkinssurgery w/ @JosephSakran @DrReemaKar @Alistair_MD and colleagues across the street at @JohnsHopkinsSPH w/ @DanielWWebster1 @EllenJMacKenzie and cross town at @shocktrauma w/ @smhenry59 @HabeebaPark @oper8n #TogetherWeStand against #GunViolence
113,Cool... https://twitter.com/docmartin22/status/968155670175367168 …
114,Data is an issue. #qualitymeasurement is everywhere but data limits its utility. @kbilimoria. #riskadjustment #variability #quality #validity #complexity - 37 registries at his hospital n spend >$1 million. @theNAMedicine pic.twitter.com/UHxJ7yA3jO
115,"Activism is activism. And we’re in a new age of it. It’s driven by the young, and that’s nothing new in America’s history. https://twitter.com/DeAnnaBurghart/status/966157459915190272 …"
116,"Students at #Parkland and across the nation organizing against gun violence have been impressive. They are public health heroes. At @JohnsHopkinsSPH, we will continue our efforts to reduce gun violence. I encourage everyone to help: https://www.jhsph.edu/about/dean-mackenzie/news/gun-violence-and-public-health.html …"
117,"@SurgeonsVoice Glad to see the passage of the Mission Zero Act! Another demonstration of the critical role that @surgeonsvoice plays in advocating on behalf of the collective group of surgeons, and more importantly our patients. Well done! @AmCollSurgeons @ACSTrauma #TraumaZPDD pic.twitter.com/jHRv0M3LU3"
118,"Today the #USHouse votes on the Mission Zero Act, which would integrate military-civilian trauma care providers to increase military readiness and the sharing of best practices in trauma care. Encourage your Member to support the Mission Zero Act today! @ACSTrauma #TraumaZPDD"
119,"Q1 - so much for lurking...Biggest obstacle is culture. Ignorance from those who feel incorrectly that time away is not pulling one's weight (I know, stupidity); and that somehow surgeons are not supposed to be human #awschat"
120,@KirkMcEwen @EmergencyDocs @EAST_TRAUMA And @mariannesierk from @98Rock liked the @TSACO_AAST @traumajaw @traumadoctors paper too. http://tsaco.bmj.com/content/3/1/e000137 …
121,"Agree.  Its a multifaceted problem requiring a complex set of policy solutions.  Doing less is akin to ""thoughts and prayers"" https://twitter.com/rwinfield11/status/966665336119578626 …"
122,"Congrats to #essentialhospital @utmedicalcenter on opening a new Neuro Critical Care Unit! This new facility will provide the community with excellent care for neurological damage after injury, seizures, hemorrhages, strokes or other events http://bit.ly/2sMpicC "
123,"In just a few minutes, vascular surgeon @YWLum gives @hopkinssurgery #GrandRounds: The Impact of Social Media on our Surgical Practice. Join us! http://j.mp/2Ew1yLb  #SurgTweeting pic.twitter.com/vyafqg7gvg"
124,Stop the Bleed Training comes to the University of Texas at Austin:... https://fb.me/AmD4AbdO 
125,Here is paper from @AmCollSurgeons @RASACS in @JAmCollSurg I mentioned during Q&A after @HopkinsMedicine @hopkinssurgery #GrandRounds by speaker @YWLum on #SoMe #SurgTweeting @JosephSakran @jonessurgery  https://www.ncbi.nlm.nih.gov/m/pubmed/29224795/ … pic.twitter.com/TVVFV4mDjY
126,"@TSACO_AAST Anecdotally, we've seen more severe #GunViolence trauma over the years. Thanks for supporting our bias with data. Helps our claim to @PublicHealth from @Alistair_MD @AdilHaiderMD @JosephSakran @hopkinssurgery @HopkinsMedicine  http://ajph.aphapublications.org/doi/abs/10.2105/AJPH.2017.304100 …"
127,Mass shooting in #KC last night. At least 7 injured and 2 dead in a single incident. This #TraumaSurgeon can’t find a single news story about it. #StructuralViolence keeps this episode of #GunViolence quiet.
128,A Johns Hopkins thoracic surgeon and his team are developing a “lung-in-box” program to strengthen donor lungs before #transplantation  http://bit.ly/2BTBVGp  pic.twitter.com/EzY1a3nt6b
129,A study by JHSPH/HPM alumna @MollyJarman @CSPH_BWH and @JohnsHopkinsSPH faculty shows that systems that better integrate EMS and hospital-based care could impact preventable trauma deaths.   http://ja.ma/2E8rgFA 
130,New data from @NASHPhealth shows that marketplace enrollment remained stable and increased in state-based marketplace states. #keithitcoming  http://www.healthaffairs.org/do/10.1377/hblog20180208.778942/full/ …
131,"Yes we do! Research, interpretation, translation, and policy development https://twitter.com/elliotthaut/status/961001605398179841 …"
132,Ohio's legislative leaders also deserve particular recognition for their skillful work in getting a bipartisan compromise reached on redistricting reform. Very well done!
133,"Great to see my @hopkinssurgery and @shocktrauma colleagues getting involved in advocacy.  @elliotthaut, come see what were doing across town while you're here! #NHPC18 https://twitter.com/elliotthaut/status/960958425273335809 …"
134,"""Americans are rightly angry that it's board of directors can't function""  good talk from Maryland's own @WhipHoyer #NHPC18 pic.twitter.com/txG9GJu1G6"
135,"Finally got to meet #PatrickDownes in person. #BostonMarathon #bombing #Survivor. Felt like I already knew him thru @hopkinssurgery @HopkinsMedicine #WICU connections. Oh yeah, @AdilHaiderMD too. @rescueboston #FundTraumaResearch pic.twitter.com/y9XYWnFUco"
136,Dramatic differences in 2 ortho #MDs groups after one was consolidated. Data was from @FTC subpoena!! #NHPC18 pic.twitter.com/gMdadsHZ5g
137,"32 surgeons, 160 meetings, one request: Fund a National Trauma Action Plan! https://twitter.com/elliotthaut/status/960914584101097473 …"
138,Spending the day w/ #TomScalea visiting #CapitolHill for #FundTraumaResearch advocacy w/ @CoalitionNTR @NTIResearch Great first meeting w/ Senator @ChrisVanHollen Statewide collaboration from @shocktrauma @UMMC @HopkinsMedicine @hopkinssurgery @JohnsHopkinsSPH pic.twitter.com/5euNhFEF9d
139,For surgeons x10... https://twitter.com/kennylinafp/status/960589754491375616 …
140,"Another wonderful lesson learned from #UweReinhardt by Sherry Glied: If u smile and treat people nicely, you can tell them things they do not want to hear. #NHPC18 pic.twitter.com/N6J4X3oC6l"
141,"""The members of Congress could use a course in correlation vs. Causation"" @gailwilenskycom at #nhpc2018 pic.twitter.com/ne2Px3pr5T"
142,Important that we be forward looking on this issue.  Health care not a static industry https://twitter.com/AmCollSurgeons/status/960151216994095104 …
143,"Able-bodied adult work requirements for Medicaid. Who is going pay for childcare for all the ""able-bodied"" #SingleMoms out there so that they can work? #AffordableChildCare #NHPC18 @PhysicianMomsGp"
144,Honored to have been chosen to speak at #FIX18 with some of the most innovative and inspiring medical thought leaders in the country! https://twitter.com/feminemtweets/status/959241606900666369 …
145,important https://twitter.com/jsalopek/status/959090300185694208 …
146,Most Popular: Prevention of fall-related injuries in the elderly: An Eastern Association for the Surgery of Trauma practice management guideline http://dlvr.it/QDWr4z 
147,.@PCORnetwork demonstrating that smart research is done in networks partnered with health systems and plans. @PCORI https://twitter.com/pcornetwork/status/958358391088283648 …
148,Really fascinating ideas about technological distractions in surgery and clinical education from @Schenartspj at #HopkinsSurgery Grand Rounds. Multitasking in medicine may not be as valuable a skill as we’ve always thought... Time to narrow our focus?
149,Thank you for having me to discuss this important information. #getvaccinated @DetHealth https://twitter.com/scottinthe3rd/status/958365799307268097 …
150,"""None of these concerns has yet stayed Anthem from expanding a manifestly anti-consumer policy. Only state regulators can do that, and it's time they stepped in."" http://www.latimes.com/business/hiltzik/la-fi-hiltzik-anthem-er-20180124-story.html …"
151,"Thrilled to announce that my book ""Data Science at the Command Line"" (@OReillyMedia, 2014) can now be read online for free!  http://datascienceatthecommandline.com/  pic.twitter.com/X9cxRr3nTO"
152,#FF #FacultyFriday @jonessurgery: acute care surgeon and recipient of this year's @EAST_TRAUMA Presidential Distinguished Service Award! #EAST2018 http://j.mp/2E20D5U  pic.twitter.com/WoDpczrI2i
153,Excited about the roll out of the ACS/ASE Medical Student Core Curriculum. The Steering Committee Meeting  at the ACS. Nineteen Modules to be rolled out with USMLE input! He Shelf Exam will be better. Great tool for Surgical Educators! @AmCollSurgeons #ASE pic.twitter.com/xkJBRPuqFV
154,"Your 31st EAST Annual Scientific Assembly in pictures! Thanks to all who attended #EAST2018! Mark your calendars for #EAST2019 Jan 15-19, 2019. pic.twitter.com/i8J1zPZWBg"
155,Well @BehindTheKnife image review podcast is giving our #ABSITE resident conference this am! Can’t thank you all enough for the hard work you put into this.  @UofLDeptofSurg @UofLhospital pic.twitter.com/Px0nI0r994
