,0
75,Dr. June on when he knew for the first time that his innovative therapy for cancer would work @PennMedicine pic.twitter.com/ATjysnqCcd – at Pennovation Center
76,"""Novel insights into the pathogenesis of T-cell lymphomas,"" Blood → https://dx.doi.org/10.1182/blood-2017-11-764357 …"
77,"Check out the 2018 Lab Week ""Star Labs"" video by our friends at @UMichPath:  http://pathology.med.umich.edu/news/287  #umichpath #lab4life #labweek2018"
78,@PennMedNews T Cell Biomarker Predicts Which CLL Patients Will Respond to CAR T Cell Therapy:  https://www.pennmedicine.org/news/news-releases/2018/april/t-cell-biomarker-predicts-which-cll-patients-will-respond-to-car-t-cell-therapy … via @pennmednews
79,"""The CPT1a inhibitor, etomoxir induces severe oxidative stress at commonly used concentrations,"" Sci Rep →  https://dx.doi.org/10.1038/s41598-018-24676-6 …"
80,@PennMedNews PennPORT is an NIH-sponsored program that combines a traditional postdoctoral research experience at with a mentored teaching experience at partnering minority-serving institutions:  https://www.pennmedicine.org/news/news-blog/2018/april/pennportal-into-a-thriving-science-career … via @pennmednews
81,"""Ethnic disparity in primary cutaneous CD30+ T-cell lymphoproliferative disorders: an analysis of 1496 cases from the US National Cancer Database,"" Br J Haematol →  https://dx.doi.org/10.1111/bjh.15222 …"
82,"A tight network of colleagues between labs facilitates collaboration, camaraderie and productivity. https://go.nature.com/2r3OHue "
83,How a New Kind of Autopsy Is Helping in the Fight Against Cancer http://news.doximity.com/entries/12065909 …
84,"""Immunotherapy for Breast Cancer: Current and Future Strategies,"" Curr Surg Rep → https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5894864/ …"
85,"The fate of mRNAs after translation is much more complicated than ever imagined. Zissimos Mourelatos @PennPathLabMed describe the #ribothrypsis process in @NatureSMB  Apr cover article. Pic via artist @ebdewalt, editor @AnkeSparmann, & @SpringerNature  https://go.nature.com/2I4wnJB  pic.twitter.com/5BYZa2ZeEE"
86,Noninvasive Brain Tumor Biopsy on the Horizon:  https://scicasts.com/bio-it/1844-bioinformatics/13612-noninvasive-brain-tumour-biopsy-on-the-horizon … via @scicasts
87,Pennsylvania research universities are changing the way we think about Big Pharma: http://www.pabusinesscentral.com/news/2018-04-27/News/Pennsylvania_research_universities_are_changing_th.html …
88,"""Clinical use of lentiviral vectors,"" Leukemia →  https://dx.doi.org/10.1038/s41375-018-0106-0 …"
89,Youngsters dream big during visit to Penn: check out our future lab professionals!  https://penntoday.upenn.edu/news/youngsters-dream-big-during-visit-penn … via @Penn_Today
90,"""Selective Genetic Overlap Between Amyotrophic Lateral Sclerosis and Diseases of the Frontotemporal Dementia Spectrum,"" JAMA Neurol → https://dx.doi.org/10.1001/jamaneurol.2018.0372 …"
91,@CannonDesign Cleanroom Snapshot: Novartis-Penn Center for Advanced Cellular Therapeutics @cannondesign @PennMedicine  https://www.cemag.us/blog/2018/04/cleanroom-snapshot-novartis-penn-center-advanced-cellular-therapeutics … #2018LDC pic.twitter.com/2v8wBrkNPH
92,Portable Smartphone Laboratory Would be Useful for Doctors in Rural Areas: https://phys.org/news/2016-10-portable-smartphone-laboratory-cancer.html …
93,"""CXCR4 involvement in neurodegenerative diseases,"" Transl Psychiatry → https://dx.doi.org/10.1038/s41398-017-0049-7 …"
94,Coauthor Ping Wang @PennPathLabMed enabled the design and implementation of clinical validation for the @WSUNews study https://twitter.com/PennPathLabMed/status/988807570881118215 …
95,"""Personalized cancer vaccine effectively mobilizes antitumor T cell immunity in ovarian cancer,"" Sci Transl Med → https://dx.doi.org/10.1126/scitranslmed.aao5931 …"
96,Researchers develop smart phone for quicker infection testing:  https://news.wsu.edu/2018/04/24/smart-phone-detects-infections/ … via @WSUNews
97,How @Penn working dogs are sniffing out #cancer  https://penntoday.upenn.edu/news/working-dogs-sniff-out-cancer … @CPHIatUPenn @pennvet @PennMedicine #dogs pic.twitter.com/ZDNtrTLUzb
98,From Pluripotent Stem to CAR T Cells:  http://cancerdiscovery.aacrjournals.org/content/early/2018/04/20/2159-8290.CD-NB2018-057 … via @AACR
99,Our Microbiology Lab staff was treated to a breakfast prepared by the Division directors today in celebration of #LabWeek2018 #lab4life pic.twitter.com/rZnyMTMvPA
100,Tmunity dials series A round up to $135M to fuel progress of T-cell immunotherapy pipeline:  http://www.fiercebiotech.com/biotech/tmunity-dials-series-a-round-up-to-135m-to-fuel-progress-t-cell-immunotherapy-pipeline … via @FierceBiotech
101,Happy Lab Week! Watch our social channels for more #labweek updates throughout the week. #ASCPLabWeek18 pic.twitter.com/esW4HndKuG
102,"""Epigenetic Mechanisms Impacting Aging: A Focus on Histone Levels and Telomeres,"" Genes (Basel) → https://dx.doi.org/10.3390/genes9040201 …"
103,Amazing https://twitter.com/natgeo/status/987119674159763456 …
104,Comparison of Immunohistochemistry and Direct Sequencing Methods for Identification of the BRAFV600E Mutation in Papillary Thyroid Carcinoma http://news.doximity.com/entries/11770247 …
105,"""Co-targeting BET and MEK as salvage therapy for MAPK and checkpoint inhibitor-resistant melanoma,"" EMBO Mol Med → https://dx.doi.org/10.15252/emmm.201708446 …"
106,A microscope that combines two imaging techniques now allows researchers to capture 3D videos of living cells inside organisms. https://go.nature.com/2qIQPYa 
107,Help us expand our understanding of #sarcoidosis and access an array of resources. Download the Sarcoidosis Health app today.  http://spr.ly/6017Dw7G9  pic.twitter.com/Uj9DSoNCxL
108,"""A targeted immunotherapy approach for HER2/neu transformed tumors by coupling an engineered effector domain with interferon-γ,"" Oncoimmunology → https://dx.doi.org/10.1080/2162402X.2017.1300739 …"
109,"""Cerebrospinal fluid α-synuclein contributes to the differential diagnosis of Alzheimer's disease,"" Alzheimers Dement →  https://dx.doi.org/10.1016/j.jalz.2018.02.015 …"
110,Penn Medicine Facts & Figures 2018  https://www.pennmedicine.org/news/publications-and-special-projects/facts-and-figures … #penn #ivyleague #philadelphia pic.twitter.com/hk9gsZy3Mk
111,"""An Ultra-low Cost Smartphone Octochannel Spectrometer for Mobile Health Diagnostics,"" J Biophotonics →  https://dx.doi.org/10.1002/jbio.201700382 …"
112,The success of hepatitis C virus (HCV) kidney transplants is now being replicated for heart transplantation:  https://www.pennmedicine.org/news/news-blog/2018/april/a-patients-courageous-decision-saves-his-life … via @PennMedNews
113,Dr. Carl June of @PennCancer has been named one of @TIME's 100 most influential people for his pioneering work in the development of CAR T cell therapy. #TIME100  https://ti.me/2F0avM4  pic.twitter.com/x5zlWGwABz
114,Carl June is on @TIME's list of the world's most influential people #TIME100 https://ti.me/2H9c6RW 
115,"Penn Medicine’s Carl June, MD, Named One of Time Magazine’s Most Influential People in the World:  https://www.pennmedicine.org/news/news-releases/2018/april/carl-june-named-time-magazine-most-influential-people … via @PennMedNews"
116,Adversarial Attacks Against Medical #DeepLearning Systems  https://arxiv.org/abs/1804.05296  #informatics #machinelearning pic.twitter.com/gtDf077eKr
117,Penn Medicine Patients Access Medical Data from the Palm of their Hands:  https://www.pennmedicine.org/news/news-releases/2018/april/penn-medicine-patients-access-medical-data-from-the-palm-of-their-hands … via @PennMedNews
118,"""Neurotoxicity Associated with a High-Affinity GD2 CAR-Response,"" Cancer Immunol Res → https://dx.doi.org/10.1158/2326-6066.CIR-18-0090 …"
119,".@PennSAS's Charles Yang, also of @PennEngineers, and Charles L. Bosk, also of @PennMedicine, have been named Guggenheim Fellows. Read more about the research they'll conduct with their fellowships here:  http://bit.ly/2H70x1K  pic.twitter.com/6l38GlLLhD"
120,Combined treatment with mesothelin-CAR T cells and oncolytic adenovirus expressing TNF-α and IL-2 improves efficacy in mice models of pancreatic ductal adenocarcinoma @PennMedicine  http://jci.me/canpa  pic.twitter.com/3aw03qUDe8
121,@nytimes Lung Cancer Patients Live Longer With Immune Therapy   via @NYTimes https://nyti.ms/2IZvn8L 
122,"""Melanoma Screening and Mortality,"" J Natl Cancer Inst →  https://dx.doi.org/10.1093/jnci/djy056 …"
123,"""A deep-learning classifier identifies patients with clinical heart failure using whole-slide images of H&E tissue,"" PLoS One → https://dx.doi.org/10.1371/journal.pone.0192726 …"
124,Our team from @PennPathLabMed was awesome! We are already preparing for next year! https://twitter.com/fnayoung/status/985110567009517569 …
125,"""In vivo evaluation of EGFRvIII mutation in primary glioblastoma patients via complex multiparametric MRI signature,"" Neuro Oncol → https://dx.doi.org/10.1093/neuonc/noy033 …"
126,"""Pancreatic cancer therapy with combined mesothelin-redirected chimeric antigen receptor T cells and cytokine-armed oncolytic adenoviruses,"" JCI Insight →  https://dx.doi.org/10.1172/jci.insight.99573 …"
127,The reproduction block starts next week at @PennMedicine with the help of @PennPathLabMed Can't wait to teach the medical students #gynpath and #gupath Up first GYN Gross Anatomy and Histology pic.twitter.com/GvKT1bWans
128,"""Quantitative assessment of finger tapping characteristics in mild cognitive impairment, Alzheimer's disease, and Parkinson's disease,"" J Neurol → https://dx.doi.org/10.1007/s00415-018-8841-8 …"
129,Personalized Tumor Vaccine Shows Promise in Pilot Trial:  https://www.pennmedicine.org/news/news-releases/2018/april/personalized-tumor-vaccine-shows-promise-in-pilot-trial … via @PennMedNews
130,"""Radiomic MRI signature reveals three distinct subtypes of glioblastoma with different clinical and molecular characteristics, offering prognostic value beyond IDH1,"" Sci Rep → https://dx.doi.org/10.1038/s41598-018-22739-2 …"
131,"""Analytical validation of an ultra low-cost mobile phone microplate reader for infectious disease testing,"" Clin Chim Acta →  https://dx.doi.org/10.1016/j.cca.2018.03.013 …"
132,@PennMedNews The “Immuno Revolution”: Turning Up the Heat on Resistant Tumors:  https://www.pennmedicine.org/news/news-releases/2018/april/the-immuno-revolution-turning-up-the-heat-on-resistant-tumors … via @pennmednews
133,"""The Brief Case: Disseminated Neisseria gonorrhoeae in an 18-Year-Old Female,"" J Clin Microbiol →  https://dx.doi.org/10.1128/JCM.00932-17 …"
134,Seeking Hidden Responders: Machine Learning Finds Tumor Gene Variants and Sensitivity to Drugs in The Cancer Genome Atlas:  https://www.pennmedicine.org/news/news-releases/2018/april/seeking-hidden-responders-machine-learning … via @PennMedNews
135,"""Treatment Options for Paediatric Anaplastic Large Cell Lymphoma (ALCL): Current Standard and beyond,"" Cancers (Basel) → https://dx.doi.org/10.3390/cancers10040099 …"
136,"""Disease site as a determinant of survival outcome in patients with systemic anaplastic lymphoma kinase positive anaplastic large cell lymphoma with extranodal involvement: an analysis of 1306 cases from the US National Cancer Database,"" Br J Haematol →  https://dx.doi.org/10.1111/bjh.15145 …"
137,"""AUDIOME: a tiered exome sequencing-based comprehensive gene panel for the diagnosis of heterogeneous nonsyndromic sensorineural hearing loss,"" Genet Med → https://dx.doi.org/10.1038/gim.2018.48 …"
138,New medical simulation center gives fresh perspectives on the human body:  http://www.buffalo.edu/ubnow/stories/2018/04/med-simulation-center.html … via @UBuffalo
139,"""Management of antithrombotic therapy in adults with immune thrombocytopenia (ITP): a survey of ITP specialists and general hematologist-oncologists,"" J Thromb Thrombolysis → https://dx.doi.org/10.1007/s11239-018-1649-7 …"
140,Michael Milone featured in 'Cracking the cancer code: Can immune therapy stop tumors?'  http://www.philly.com/philly/health/immune-therapy-blood-cancers-t-cells-university-of-pennsylvania-national-cancer-institute-20180405.html … via @phillyhealthsci
141,"ASEF-PSOM Spring Distinguished Lecture & Reception: CAR-T Cells at Penn and Beyond with Carl June, MD, May 2. More info → https://events.med.upenn.edu/fapd/#!view/event/event_id/694392 …"
142,Cracking the cancer code: Can immune therapy stop tumors?  http://www.philly.com/philly/health/immune-therapy-blood-cancers-t-cells-university-of-pennsylvania-national-cancer-institute-20180405.html … via @phillyhealthsci
143,New Penn Medicine marketing campaign has started: pic.twitter.com/YAwyrhxaqM
144,We have an unexpected opening for HUP-cytopathology fellowship for 2018-2019. Please spread the word and if interested please apply ASAP @PennPathLabMed  http://pathology.med.upenn.edu/sites/default/files/cytopathologyfellowshipapplication.pdf … @cytopathology @Sara_Jiang @marthabpitman @marcoslepe @EMadrigalDO @KaitlinSundling
145,"""Functional Annotation of genomic variants in studies of Late-Onset Alzheimer's Disease,"" Bioinformatics → https://dx.doi.org/10.1093/bioinformatics/bty177 …"
146,AI and deep learning beyond cancer @DeepMindAI @dl_weekly https://twitter.com/pennpathlabmed/status/981259660433879041 …
147,.@Penn announces Class of 2018 President’s Engagement and Innovation Prize winners  https://penntoday.upenn.edu/news/class-2018-presidents-engagement-and-innovation-prize-winners-announced-penn … pic.twitter.com/YXBbkpJxVJ
148,A deep-learning classifier identifies patients with clinical heart failure using whole-slide images of H&E tissue:  http://dx.plos.org/10.1371/journal.pone.0192726 … via @PLOSONE cc @feldmanm30
149,Geneticist Dr. Marylyn D. Ritchie Appointed to Institute for Biomedical Informatics:  https://www.pennmedicine.org/news/news-releases/2018/april/geneticist-marylyn-d-ritchie-appointed-to-institute-for-biomedical-informatics … via @PennMedNews cc @UPennIBI
150,Congratulations Dr. Zubair Baloch (@aakasharmand) recipient of the @PapSociety LC Tao Educator of the Year Award! #cytoPath pic.twitter.com/Wkre8Kpye2
151,@ModernPathology PGY-2 Resident Dr. Nya Nelson Receives Award for Best Bone and Soft Tissue Pathology Poster at USCAP:  https://pathology.med.upenn.edu/news/pgy-2-resident-dr-nya-nelson-receives-award-best-bone-and-soft-tissue-pathology-poster-uscap … cc @modernpathology
152,"""The Pharmacology of T Cell Therapies,"" Mol Ther Methods Clin Dev →  https://dx.doi.org/10.1016/j.omtm.2018.01.010 …"
153,2018 L.C. Tao Educator of The Year Award from the Papanicolaou Society of Cytopathology for Dr. Zubair Baloch (@aakasharmand):   https://pathology.med.upenn.edu/news/educator-year-award-dr-zubair-baloch … via @PapSociety pic.twitter.com/lxW63ryYFG
154,"Dr Bob Vonderheide addresses Pathology and Laboratory Medicine, describing his s vision for Immune Health pic.twitter.com/AdJ4NXfVr1"
155,"""A 2-Step Cerebrospinal Algorithm for the Selection of Frontotemporal Lobar Degeneration Subtypes,"" JAMA Neurol → https://dx.doi.org/10.1001/jamaneurol.2018.0118 …"
156,@PennMedNews Penn’s @EJohnWherry Receives Stand Up to Cancer’s Innovation in Collaboration Award:  https://www.pennmedicine.org/news/news-releases/2018/april/e-john-wherry-receives-stand-up-to-cancers-innovation-in-collaboration-award … via @pennmednews
157,"""Identification of p38 MAPK as a novel therapeutic target for Friedreich's ataxia,"" Sci Rep → https://dx.doi.org/10.1038/s41598-018-23168-x …"
158,"""CAR T cell immunotherapy for human cancer,"" Science → https://dx.doi.org/10.1126/science.aar6711 …"
159,Genome Time Machine  https://www.pennmedicine.org/news/news-blog/2018/march/genome-time-machine … #genomics #evolution #penn
