,0
40,"Anesthesia and surgery are linked to a subtle decline in memory and thinking in adults after age 70, a new Mayo Clinic study finds. @BJAJournals  https://mayocl.in/2uNM0ij  pic.twitter.com/0uHJPX6uKw"
41,"A new Mayo Clinic study, published this month in @MSSEonline, researchers combined multiple methods to quantify golfers’ #yips and identify those with a neurological cause.  https://mayocl.in/2uMx4Rv  pic.twitter.com/SflJwmRft5"
42,Getting drugs to liver tumors may be helped to particles in milk.  https://mayocl.in/2zHUNYC  pic.twitter.com/X4pevI7HL9
43,Experts weigh in on the summer resolutions everyone 50 and over should make to help them stay healthy - and have fun.  https://usat.ly/2msHSjO  via @USATODAY
44,"The Mayo Clinic’s J. Wayne and Delores Barr Weaver Simulation Center in Jacksonville has earned accreditation in the area of teaching and education from the Society for Simulation in Healthcare in Washington, D.C.  http://bit.ly/2mtJPg8  @jaxdotcom #MayoClinicFL"
45,#MayoClinicMinute: More than three quarters of Americans will get #HPV at some point in their lives. And Dr. Eric Moore says a growing number of people are developing HPV-related #ThroatCancer.  https://mayocl.in/2moUzMD  pic.twitter.com/TT0d7cDBQM
46,7 things that could actually be stressing you out.  http://bit.ly/2uIAZio  via @bustle
47,8 signs you should see a doctor about that #diarrhea.   http://bit.ly/2zM5UzO  via @SELFmagazine
48,"See which daily habits make the biggest difference in breast cancer risk according to Mayo Clinic experts.For more healthy living guides, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/NoF9GCFQTG"
49,Experts have some very clear steps for how to handle #ticks. Read more.  http://bit.ly/2uJtlnG  via @SELFmagazine
50,Recent study found that the risk of suffering a #HeartAttack among pregnant American women rose 25 percent from 2002 to 2014.  https://cbsn.ws/2msRhIv  via @CBSNews @MayoProceedings
51,"According to the @alzassociation 5.7 million Americans are living with #AlzheimersDisease, and this number is projected to rise to nearly 14 million by 2050. Learn to recognize the symptoms. @MayoClinicHS  https://mayocl.in/2mot9qg  pic.twitter.com/1k447OFmNj"
52,".@AmitSoodMD says, ""We live in an epidemic of lying. And the unpleasant truth is infinitely more precious than pleasant farce.""   https://mayocl.in/2mqM83m  #MayoMindfulness pic.twitter.com/y21nbOaQh2"
53,#HighBloodPressure: Three ways to lower BP reading you can do at home.  http://bit.ly/2mqOVd6  via @Daily_Express
54,"Bioethics in the Cinema Program celebrates our wonderful differences - Sun., July 22, 4-7 pm at #RochMN Civic Theater. See the inspiring movie Wonder and join community conversation on #bioethics.  https://mayocl.in/2mn8suL  @MayoClinicCIM @MAllyse"
55,Mayo Clinic is proud to welcome the @MayoClinicSOM class of 2022! New students are joining us on campuses in #MayoClinicMN and #MayoClinicAZ to begin their medical education. The future of medicine has arrived! pic.twitter.com/9GPbXAPPxV
56,Healthy eating for kids: Myth #2 – sugar in moderation. This series aims to take some confusion out of making healthy food choices.  https://mayocl.in/2z1WRub  pic.twitter.com/n48RoKQsYt
57,Researchers are examining dog and people germs and finding that bacteria living on and within dogs may be one more way that man’s best friend is guarding human health.  http://bit.ly/2zMBJbT  via @WebMD
58,"Using the power of touch, more than 100 Caring Hands volunteers provide hand massages to ease stress and provide comfort to patients and caregivers across Mayo Clinic.  https://mayocl.in/2mkjely  pic.twitter.com/TD5AzJJpul"
59,"Drinking #coffee is healthy and might contribute to a longer life, according to research in @JAMAInternalMed. @DonaldHensrudMD says many people can benefit from drinking coffee as long as they don't suffer negative side effects from #caffeine.  https://mayocl.in/2mozGRD  pic.twitter.com/GO2SW4uE9H"
60,"Questions about #SeasonalAllergies? Dr. Anupama Ravi, a pediatrician and allergist-immunologist, replies in this #MayoClinicQandA.  https://mayocl.in/2uDmz2U  #HayFever pic.twitter.com/f0N7uqcovI"
61,Mayo Clinic ranked among the Disability Equality Index’s Best Places to Work for the third year in a row.  http://bit.ly/2zUdbxw  via @PB_News
62,#MayoClinicMinute: Many women over 40 have a yearly #mammogram to check for #BreastCancer. But there's a technology called tomosynthesis that health care providers say can offer three different and distinct benefits with a 3D mammogram.  https://mayocl.in/2zNS68e  pic.twitter.com/BaEhdd31EO
63,New capabilities in maternal and #FetalMedicine in the upper Midwest. Read more.  https://mayocl.in/2mku7Uz  pic.twitter.com/z3faIbbjNJ
64,"#TuesdayTips: Would you like to get more out of your workouts in less time, and have fun doing it? It's possible with #IntervalTraining. See how it works.  https://mayocl.in/2uPk4uD  pic.twitter.com/ZusvS8EQbg"
65,"Mayo Clinic producer and director Rick Andresen says the hours he's spent filming wolves, owls, snakes and other wildlife serve an important purpose: distracting young patients and lowering their stress.  https://mayocl.in/2mmPftq  pic.twitter.com/gaj4sn83xY"
66,"Stuffed peppers are often made with ground meat. This meatless version is just as satisfying, thanks to a hearty mix of quinoa, walnuts, tomatoes and zucchini.For more healthy recipes, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/xmz9reg36D"
67,"In case you missed the program, the 7/16/18 #MayoClinicRadio podcast is now available:  https://mayocl.in/2uDPaFh . pic.twitter.com/RMYCJvrEm0"
68,"#InfectiousDiseases A-Z: An outbreak of #cyclosporiasis, a foodborne illness that affects the small bowels and intestines of those infected, has been linked to fresh #vegetable trays, according to the @CDCgov.  https://mayocl.in/2zHtbDh  pic.twitter.com/hDsjCydgT4"
69,"Learn more about what causes #eczema, and how to avoid triggers if you have it.   http://bit.ly/2mlqyNN  via @SELFmagazine"
70,Did you know that you can get sunburned on cloudy days — not just when it's sunny? Learn more about first aid for #sunburn and more in this week's consumer #HealthTips.  https://mayocl.in/2zEp6jc  pic.twitter.com/V0vvDDG2fI
71,How to tell if you need to add electrolytes to your workout.  http://bit.ly/2mloQMn  via @USNewsHealth
72,"Four years ago, middle schooler Austin McCoy took the science world by storm. He was recently awarded for his contributions to science, and named Mayo's Chris Pierret, Ph.D., as an inspiring educator.  https://mayocl.in/2mmwTbT  pic.twitter.com/NUfpbdHzwa"
73,"Travelers with cognitive impairment share why they keep exploring, even though the memories may not last.  http://bit.ly/2uAOksU   via @CNTraveler #Alzheimers"
74,#MayoClinicMinute: Thousands of people suffer from #HeatExhaustion or #HeatStroke each year. Dr. Luke Wood says everyone should know the signs and symptoms of heat-related illnesses because they can be overcome no matter how much they prepare.  https://mayocl.in/2uDXuVD  pic.twitter.com/nekNKBiUsA
75,They’re out in the woods picking up #ticks — on purpose.  https://wapo.st/2zK2EoP  via @washingtonpost @ParasiteGal
76,MayoClinic has been named a #BestPlaceToWork for #DisabilityInclusion.  https://mayocl.in/2uCaY4g  @DisabilityIN @AAPD pic.twitter.com/nFf2OBBb82
77,"Woman finds ""A New Me"" builds confidence before dropping weight.  http://bit.ly/2NjkWyY  via @LaCrosseTribune"
78,"The Mayo Clinic staff at the Proton Beam Therapy Center turned Devin's mask into a @Cubs player! Since he recently completed proton therapy, he took the mask home and plans to wear it trick-or-treating.  https://mayocl.in/2mngST6  pic.twitter.com/eF5lyXXlWs"
79,"Make time to do something you enjoy every day.For more motivational quotes, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/G29gNolT6N"
80,"Why is it necessary to have follow-up care for children born with atrial septal defect? Dr. M. Yasir Qureshi, pediatric cardiology, provides the answer.  https://mayocl.in/2mf5hFl  pic.twitter.com/eJeAJlzw42"
81,Easing the itch of mosquito bites. Home remedies work to relieve the itch to scratch.  https://mayocl.in/2mj0RgP 
82,The 7/14/18 #MayoClinicRadio podcast is now available:  https://mayocl.in/2uxfLUn . pic.twitter.com/kYxWzOSLrH
83,"""I wanted to share my fears and 'talk' with others who were having #BackPain and #NeckPain to see what they had done to relieve these issues, so I joined #MayoClinicConnect."" Meet Gailb, who now volunteers to support others on Connect.  https://mayocl.in/2KYZhP8  pic.twitter.com/DWYXEgfifx"
84,Are you looking into #VagusNerveStimulation for your child's #epilepsy? Meet other parents and guardians discussing this treatment on #MayoClinicConnect About Kids & Teens group. Ask questions. Get Support.  https://mayocl.in/2jeGhih . pic.twitter.com/c6NOolzVTJ
85,"Want to get more out of your #workouts in less time, and have fun doing it? Sound too good to be true? It's possible with intervals. See how it works.For more healthy living guides ,download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/O0C897Lbwe"
86,Particles in milk help researchers investigate new ideas in #LiverCancer therapy.  https://mayocl.in/2uqM4UQ  pic.twitter.com/CilqpyZ3kc
87,"Water is essential to good health, yet needs vary by individual. These guidelines can help ensure you drink enough fluids.  https://mayocl.in/2uum5Mm  pic.twitter.com/bPwEqRUBV0"
88,"When Nick Foles isn’t winning Super Bowl MVP trophies, he’s helping his wife, Tori, raise awareness for #POTS, a mysterious but increasingly common autonomic nervous system disorder.  https://mayocl.in/2marSTD  pic.twitter.com/ubSQDPHJC6"
89,"Thanks to treatment advances over the past 30 years, #RectalCancer can be cured in many cases. Learn about the diagnosis and staging of rectal cancer, and the treatment options that might be right for you.  https://mayocl.in/2zxigf1  pic.twitter.com/cYI9Q2r0Hm"
90,Medical experts have recognized a common link in several forms of #ChronicPain. Nerves rewired so ordinary sensations are misinterpreted as harmful or painful is known as #CentralSensitization. Is this you? Join the discussion on #MayoClinicConnect.  https://mayocl.in/2ttlV6y  pic.twitter.com/3cjoSbqHWh
91,#ScienceSaturday: Mayo Clinic's Research News Roundup is published each month. This article includes brief summaries and links to news releases from the preceding month that discuss some of the latest #MedicalResearch.  https://mayocl.in/2m2zpUr  pic.twitter.com/ThmaY8qhZW
92,Want to hear #MayoClinicRadio? Find an affiliate in your area:  https://mayocl.in/2mcy3Xo  or subscribe to the podcast:  https://mayocl.in/2mdsyHP . pic.twitter.com/sz6VgPsXs7
93,"This weekend on #MayoClinicRadio, Kennedy Folkedahl shares his story - a work accident, a severed hand and a successful hand replant. Join us!   https://mayocl.in/2meJ5ey  pic.twitter.com/DgpgNayqMc"
94,"Post Intensive Care Syndrome (PICS) is a range of dynamic issues patients may experience following critical illness. If you or a loved one has been diagnosed with PICS, learn more about risk factors, symptoms and what can be done on #MayoClinicConnect. https://mayocl.in/2sia0tn "
95,Precision genomics point the way to mutations associated with accelerated aging.  http://bit.ly/2uDIrLJ  via @xpress_medical @MayoProceedings #PrecisionMedicine
96,"@MayoClinic #DidYouKnow that the choices you make in a one-hour trip to the supermarket can affect a week’s worth of eating? Tomorrow on @NBCHealthyTV, grab a cart & roll through five ideas for smarter shopping! @mayoclinic pic.twitter.com/sRQA4zslKa"
97,"Neutrophils are a common type of white blood cell important to fighting off infections. When a person has an abnormally low level of neutrophils, it is called #neutropenia. Share your experience on #MayoClinicConnect.  https://mayocl.in/2uLXbq3  pic.twitter.com/pT37CtXtEW"
98,"Do you know how to help someone who's choking with the #HeimlichManeuver? Hear from Joshua Moeckly, a cardiac nurse, in this #MayoClinicMinute.  https://mayocl.in/2uhP0mK  pic.twitter.com/Gimw8Q6om9"
99,"Kefir, a cultured dairy product, is favored by some because of its probiotic properties, and scientists are working to better understand its possible nutritional benefits. Learn more from Anya Guy, a Mayo Clinic dietitian, in today's Mayo Clinic Minute.  https://mayocl.in/2zDlaPG  pic.twitter.com/4LGnFvQKGv"
100,Mayo Clinic scientists found that they could destroy senescent cells to stop and even reverse the ill effects of #aging in rodents.  http://bit.ly/2zxvgRY  via @Newsweek @NatureMedicine
101,"Stop by the Proton Beam Therapy Program at Mayo Clinic and you might see a superhero, unicorn or mermaid, thanks to the artistic talents of staff who have begun painting masks for young patients receiving treatment.  https://mayocl.in/2mdFHkl  pic.twitter.com/pIzTejv3Bc"
102,"Continuing to make history and inspire the next generation.@MooreMaya of our partner the @minnesotalynx graces the cover of SLAM magazine, becoming the second woman to do so, and the first since 1998. Way to go, Maya! 🏀 pic.twitter.com/ChDLzvClki"
103,Why are World Cup players spitting their drinks? @DrMJoyner provides insight.   http://bit.ly/2uwWmmF  via @LiveScience
104,Four easy tips to make sure your picnic doesn't leave you sick.  https://kare11.tv/2zx5GMT  via @kare11
105,#MayoClinicRecipes: Sesame ginger #shrimp.  https://mayocl.in/2mc8K7C  pic.twitter.com/G3LnL5jchr
106,"Do you have #scoliosis? Join Mayo Clinic Connect, real members talking about living with scoliosis. Share your experience.  http://mayocl.in/2p494HX  pic.twitter.com/odaO4QoPfd"
107,"Cardiac sarcoidosis is a rare autoimmune disorder where the body overproduces immune cells which can clump and build up in the heart. This build up can disrupt the heart's rhythm, blood flow and normal function. Learn more.  https://mayocl.in/2G01eEk  pic.twitter.com/J6KPbd7UDs"
108,Easy patient access to medical records is a `train that's left the station'.   http://bit.ly/2uyvYJc  via @HealthyDebate #healthcare
109,Married to your work? Balancing time at your job and time at home may help you feel less stressed and healthier. Try these helpful suggestions.  https://mayocl.in/2m2WExD  pic.twitter.com/ikS2l9me7O
110,"What you should know about #RockyMountainSpottedFever - hear from @ParasiteGal, a parasitic diseases expert.  https://mayocl.in/2zAnjeJ  pic.twitter.com/7s4f5uRagk"
111,What’s an #Asthma exacerbation? An asthma exacerbation (or attack) is basically when your respiratory system completely loses its cool and makes it tough for you to breathe.  Read more.  http://bit.ly/2zzVl2S  via @SELFmagazine
112,#Sleep provides the foundation for all of your daily habits and decisions. Getting enough sleep improves your health. Try these tips for getting better sleep and creating the foundation for your overall wellness.  https://mayocl.in/2zn087J  pic.twitter.com/GR9GX8JvJ6
113,Study shows late-life high blood pressure #HBP may harm the #brain.  https://abcn.ws/2zy1dcL  via @ABC #Alzheimers
114,The #RochMN fire department trains with Mayo Clinic's Simulation Center.  http://bit.ly/2maY3Cr  via @PB_News
115,"Can wearing a wet bathing suit cause a yeast infection? The answer, it turns out, isn't so clear cut. Learn more.  http://bit.ly/2mdTUhd  via @LiveScience"
116,"#WomensWellness: Making #cellulite less noticeable - learn how from Dr. Dawn Davis, a dermatologist.  https://mayocl.in/2usS5jT  @WHMayoClinic pic.twitter.com/mYJvaKLlWd"
117,Researchers say estrogen levels may play a role in why more women have #migraine headaches and why some men are more susceptible to them.  http://bit.ly/2mfCnox  via @Healthline
118,"Two 'upper-middle-aged' Twin Cities folks show that learning something new enriches your life. Memory function for older adults might be helped by engaging in “cognitively demanding, novel activities.”  http://strib.mn/2zvLLOp  via @StarTribune @RonPetersenMD"
119,"Join the Mayo Clinic Office of Entrepreneurship for 2nd talk of Clinical Innovation Summer Series: From Bench to Bedside to Biotech. This discussion will be led by Dr. Naik, VP Comparative Oncology at Vyriad in #rochmn.  http://bit.ly/2maOLGH  pic.twitter.com/h35mNdBT8L"
120,Rebecca Imhoff has spent the last 300-plus days at St. Marys hospital in #RochMN waiting for a #heart.  http://bit.ly/2mdRlf6  via @KIMTNews3 #HeartTransplant
121,Past efforts for a #LymeDisease vaccine were abandoned; now a new try is coming under fire.  https://on.wsj.com/2menpiU  via @WSJ
122,"Is #IntermittentFasting healthful or harmful? Hear from Mikel Bryant, a dietitian, in this #MayoClinicMinute.  https://mayocl.in/2mfab5b  pic.twitter.com/tGMzwHqqK0"
123,"Anyone can develop #epilepsy. It affects people of all races, ethnic backgrounds and ages. Learn about the diagnosis of epilepsy and the treatment options that might be right for you.  https://mayocl.in/2uhmKkm  pic.twitter.com/RRur7kX6oI"
124,"#Vacationers are often warned not to drink the water, in order to avoid #TravelersDiarrhea. But there are nuances to that suggestion. Foods and drinks that even come in contact with water can put you at risk too.  https://mayocl.in/2ztbFm1  #HomeRemedies pic.twitter.com/54z5CZd30N"
125,"@mayoohdr engagement with communities. @MayoClinic is collaborating with @VIMJAXFL to offer #underserved patients access to cutting-edge research, #clinicaltrials. https://advancingthescience.mayo.edu/2018/07/09/offering-underserved-groups-access-to-cutting-edge-research/ …"
126,"#MayoMindfulness: @AmitSoodMD says, ""Research shows #laughter provides a good physical workout, generates mental relaxation, lowers blood pressure and pain, and even improves immunity.""  https://mayocl.in/2maoeJj  pic.twitter.com/in6lXZY5fU"
127,"Sarcoidosis is an inflammatory disease that can affect multiple areas of the body, including the lungs, eyes, skin and, in some cases, the #heart. Learn more about care at Mayo Clinic for this disease.  https://www.mayoclinic.org/diseases-conditions/sarcoidosis/diagnosis-treatment/drc-20350363?mc_id=us&utm_source=twitter&utm_medium=sm&utm_content=infographic&utm_campaign=mayoclinic&geo=minnesota&placementsite=enterprise&cauid=101238 … pic.twitter.com/PSaPPwqoyU"
128,"Get to the top of your #golf game with these tips from Mayo Clinic experts.For more healthy living tips, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/NB9BmNmzyQ"
129,Looking for a way to eat healthier this summer? Try swapping that ice cream cone for a nice fruit kebab. @DonaldHensrudMD provides more tips to choosing the right sugars. http://bit.ly/2m8u8uA 
130,"Cardiologists see firsthand what a bad diet can do to your #heart. “There isn’t a food that will save your life … And there isn’t one that’s going to kill you. It is about balance,” said @SharonneHayes.  https://on.today.com/2m9GjHp  via @TODAYshow"
131,Nonalcoholic fatty liver disease is the most common liver disease in America. Here are 9 fatty liver symptoms you need to watch out for.  http://bit.ly/2mbtaOk  via @readersdigest
132,"As a lifelong smoker, Sue Franken had resigned herself to the unhealthy habit. Thanks to the advice of her sister, Sue underwent a CT scan. The test and evaluation that followed revealed Sue had early stage #LungCancer.  https://mayocl.in/2zpJYud  pic.twitter.com/DpAkDMQIwp"
133,"The Dorothy J. and Harry T. Mangurian Jr. Building, a five-story, 190,000-square-foot structure that will expand the #MayoClinicFL cancer, neurological and neurosurgical care programs.  http://bit.ly/2mcAEQR  via @jaxdotcom"
134,"Meet the Investigator: In this video, Dr. Ansell, a @MayoClinic hematologist, discusses his research on lymphoma biology and treatment.  https://mayocl.in/2lPTs8q  pic.twitter.com/UnwzE0tcA1"
135,"Questions about #tinnitus? Dr. Gayla L. Poling, an audiologist, replies in this #MayoClinicQandA.  https://mayocl.in/2m7beEv  pic.twitter.com/2RK7r19YIo"
136,"Hope for creaky old humans: Removing aged cells from mice can restore their youth, study finds.  http://bit.ly/2m4xT4a  via @statnews"
137,"Dr. @Rfonsi1 joins @TEDx Eaglebrook School to share the current landscape of #CancerResearch and his hope that, with the pace of cancer research, the next few decades will bring dramatic improvement in cancer #treatment for patients. http://bit.ly/2lYyt3h "
138,New capabilities in maternal and #FetalMedicine in the upper Midwest. Read more.  https://mayocl.in/2zqMQqP  pic.twitter.com/MHmimBmoqZ
139,"Safe boating in the Land of 10,000 Lakes. Take some basic safety precautions before you launch your watercraft this summer.   https://mayocl.in/2tM1uDT  #MayoClinicMN pic.twitter.com/LQQFokKAUd"
140,"#MayoClinicMinute: #Eczema, is a common skin affliction that often begins in children as young as 2 months. Dermatologist Dr. Dawn Davis says there are medications to ease the pain and discomfort, as well as more advanced treatments.  https://mayocl.in/2ulHtDl  pic.twitter.com/U0htjSFfq8"
141,@Nature_NPJ Parkinson’s Foundation study published in #scientificjournal @nature_NPJ reveals findings from the most comprehensive estimate of #Parkinsonsdisease in the #UnitedStates & #Canada to date. Nearly doubles #Parkinsons Prevalence estimate from 1978  https://buff.ly/2L6IKFQ  @jbeck_PhD pic.twitter.com/gvLslVFjaK
142,"#InfectiousDiseases: ""It's one of the few #bacteria that likes to divide at low temperatures. That’s why we see #listeria being a problem in foods that are refrigerated,"" says infectious diseases specialist Dr. Nipunie Rajapakse.   https://mayocl.in/2zpMd0D  pic.twitter.com/rLFG3lcpZI"
143,#TuesdayTips: What really works to prevent #MemoryLoss? Here are some suggestions to boost #BrainPower and keep your mind sharp as you age.  https://mayocl.in/2zqGaJ5  pic.twitter.com/wcNr944ik7
144,"Questions about #CleftLip and #CleftPalate? Join us Thursday, July 12 at 11 a.m. CT for a video Q&A with Dr. Angela Mattke, pediatrician, Dr. Shelagh Cofer, pediatric otolaryngology, and Dr. Samir Mardini, plastic surgery #AsktheMayoMom @MayoClinic  https://connect.mayoclinic.org/webinar/video-qa-about-cleft-lip-and-cleft-palate/?date=1531353600 … pic.twitter.com/WQ5HTbsqub"
145,"#TanningBeds, exercise and hot weather, nosebleeds, #CleanEating, and kratom and opioid withdrawal - in #ConsumerHealth.  https://mayocl.in/2zmOCtb  pic.twitter.com/Vaeoz9U0Hr"
146,@NBCDFW In some areas of the country it's snake season. Learn more about what immediate actions should be taken to save you from serious complications.  http://bit.ly/2m2IyMN  via @nbcdfw
