,0
14,"“I identified as a tomboy growing up, dark skin, black woman with natural hair, I didn’t really fit into the traditional, classically beautiful definition,” says @IssaRae, '07. Now, she's changing that definition.  https://stanford.io/2LjiUSY "
15,"“I never would have thought that my interest in science would lead to a deeper relationship with my father.” Wendy Mao, associate professor of geological sciences, of photon science and, by courtesy, of geophysics #MeetOurFaculty  https://stanford.io/2KIW5n2  Photo by Holly Hernandez pic.twitter.com/A3pFMXtLrS"
16,Listen to School's In today at 9 a.m. PT on @SIRIUSXM Insight channel 121 and find past episodes at  https://stanford.io/2LzOoAs  pic.twitter.com/BMnnJeQ8Hz
17,.@StanfordLaw professors Jeff Fisher and Michelle Wilde Anderson are the guests on this week's episode of Stanford Legal. Listen on SiriusXM channel 121 and find past episodes at  https://stanford.io/2LbD0yC . pic.twitter.com/pOD5RNIwKB
18,"""We just listened to the data. Science is about data, not dogma."" Stanford researchers have found that a thin membrane, thought to be just a shrink wrap around some bacterial cell walls, has structural properties critical for survival. https://stanford.io/2JLsXdQ "
19,"Sweat offers lots of information about a person's health, thanks to the key electrolytes, hormones, and more it contains. https://stanford.io/2L8NIpo "
20,"The three leaves of parchment discussed ancient medical knowledge, and were written in Arabic using Hebrew letters, with Latin and old Spanish notes on the edges. https://stanford.io/2LAhU90 "
21,"Twenty years ago, a group of behavioral economists ""cooked-up collaborations"" at @CASBSStanford that would go on to have profound impacts in the field:  https://stanford.io/2JFK6FO  pic.twitter.com/lgEBJABzwZ"
22,.@StanfordEd scholars Linda Darling-Hammond and Ari Kelman are the guests on this week's episode of School's In. Listen on SiriusXM Insight channel 121 and find past episodes at  https://stanford.io/2L9EdX3 . pic.twitter.com/XqVsSDsUwl
23,Listen to Stanford Legal today at 7 a.m. PT on @SIRIUSXM Insight channel 121 and find past episodes at  https://stanford.io/2LewzLa . pic.twitter.com/B2w4tmABfd
24,"Selected as part of a nationwide filmmaking competition, ""Many Names"" explores identity, relationships and managing small, everyday interactions. https://stanford.io/2LarrHU "
25,"Sweat offers lots of information about a person's health, thanks to the key electrolytes, hormones, and more it contains. https://stanford.io/2LbLzJv "
26,"“We’re discovering new geological materials that nature knows exist, but that no person has ever seen.” Wendy Mao, associate professor of geological sciences, of photon science and, by courtesy, of geophysics #MeetOurFaculty  https://stanford.io/2KIW5n2  Photo by Holly Hernandez pic.twitter.com/AHIEbx5yhX"
27,"The three leaves of parchment discussed ancient medical knowledge, and were written in Arabic using Hebrew letters, with Latin and old Spanish notes on the edges. https://stanford.io/2JFt4aR "
28,"While working with @StanfordREAP to improve training for community health workers in China, Zecheng Wang, ’21, also learned how to make wheat naan and grind walnuts. https://stanford.io/2Lb6qg1 "
29,"Burton Richter's Nobel Prize-winning discovery of a new subatomic particle was described at the time as ""the greatest discovery ever in the field of elementary particles."" https://stanford.io/2LbNVID "
30,"Children with autism have structural and functional abnormalities in the brain circuit that normally makes social interaction feel rewarding, a @StanfordMed study shows:  https://stanford.io/2L9VPC3 "
31,"Burton Richter's love of science was born during the nightly blackouts of World War II. Meant to foil potential air raids, they revealed an unparalleled view of the sky and the hazy band of stars known as the Milky Way. https://stanford.io/2JAtTlm "
32,"""We just listened to the data. Science is about data, not dogma."" Stanford researchers have found that a thin membrane, thought to be just a shrink wrap around some bacterial cell walls, has structural properties critical for survival. https://stanford.io/2LbwaJh "
33,"When black men see black doctors, they're more likely to follow through with preventive care — an important finding given 1) they have the lowest life expectancy of any major group in the U.S., and 2) that disadvantage is due largely to chronic disease.  https://stanford.io/2JDlBco  pic.twitter.com/r4HdJoDSnn"
34,".@StanfordEng scientists have advanced a new way to store wind and solar electricity on a large scale, affordably and at room temperature. https://stanford.io/2L5BU7r "
35,"65% of you underestimated the number of Americans who believe the Earth is warming — and that tracks with what Jon Krosnick found. ""If people knew how prevalent green views are in the country, they might be more inclined to demand more government action on the issue,"" he says. https://twitter.com/Stanford/status/1019603674442522626 …"
36,"California's highest-quality wine grapes grow best in what's already a ""narrow climate envelope,"" and that envelope could be shrinking under current warming trends, says @StanfordEarth's Noah Diffenbaugh. https://stanford.io/2L3rmFM "
37,"Nearly 100,000 people are waiting for a kidney transplant in the U.S. But the system that matches them with live donors isn’t operating as efficiently as it could be, a @StanfordEng study shows. https://stanford.io/2LwgDQC "
38,"After Katie Ledecky, '20, broke the world record in the 800 freestyle, she quickly set a new goal: shaving off another nine seconds. https://stanford.io/2Jy40Tg "
39,SPARQ toolkits help people from different backgrounds and points of view find ways to reduce prejudice and resolve disagreements. https://stanford.io/2L40XHY 
40,"Organ transplants save lives, but the immune-suppressing drugs needed to protect a transplant leave the recipient susceptible to potentially deadly infections. https://stanford.io/2JypfnP "
41,"Before you read the article, take a guess: What percent of Americans believe the world's temperature has been rising?  https://news.stanford.edu/2018/07/16/poll-shows-consensus-climate-policy-remains-strong/ …"
42,Acoustic ejection (seen here at 1/2500 speed) is at the heart of a new bio-printer that could speed diagnosis of bacterial blood infections and reduce the use of ineffective antibiotics.  https://stanford.io/2L2DbMI  pic.twitter.com/hPDnMFmlzU
43,"In the U.S., career counselors often advise applicants to convey excitement & enthusiasm when they’re applying for jobs. But it’s important to recognize that message is shaped by our culture, and it may not be right for everyone, Lucy Zhang Bencharit says. https://stanford.io/2L2ecJg "
44,"Today's predictive text had a precursor in the 1950s, when typists using the Double Pigeon began to experiment with new ways of organizing the characters on their tray beds into a ""connected thought"" layout. https://stanford.io/2L0FpMi "
45,"""When you watch elephants interacting, it's almost like looking in a mirror,"" Caitlin O’Connell-Rodwell says. ""It's just so human.""  https://stanford.io/2KXYUFe  pic.twitter.com/LcboZGCh3T"
46,"Analyzing data from 10,000 school districts, @StanfordEd researchers uncovered a pattern: in affluent, highly-educated and predominantly white districts, boys outperformed girls in math. In poorer, more racially diverse districts, girls had the upper hand. https://stanford.io/2KZbHHz "
47,"An extremely fast ""electron camera"" at @SLAClab has produced a detailed atomic movie of the decisive point where molecules hit by light decide to stay intact or break apart.  https://stanford.io/2NlcrDG  pic.twitter.com/KTrTwzVL8U"
48,Which would you think is more damaging to human health -- the workplace or secondhand smoke? @JeffreyPfeffer says the literature provides an unequivocal answer.  https://stanford.io/2L1NeS9  pic.twitter.com/Q7o08NkY0w
49,"In an effort to identify ways to help Syrian refugees, Stanford researcher Laila Soudi will spend the next five weeks visiting the Jordan-Syria and Lebanon-Syria borders.  https://stanford.io/2KZ05Et  pic.twitter.com/gYqw6yFoGb"
50,"""No matter where you come from ... there is some sense of pride that you share this earth with these creatures."" For almost 25 years now, Caitlin O’Connell-Rodwell has been studying the elephants in Namibia’s Etosha National Park:  https://stanford.io/2KXYUFe  pic.twitter.com/aaYghiQdAb"
51,"The American people are vastly underestimating how green the country wants to be, Jon Krosnick says. https://stanford.io/2NkJmZb "
52,Radioactive mineral samples collected by @StanfordEarth's Rodney Ewing could aid a Department of Homeland Security project aiming to hunt down the source of illegal nuclear material. https://stanford.io/2NfQjKJ 
53,A bio-printer in development at Stanford could speed diagnosis of bacterial blood infections and reduce the use of ineffective antibiotics.  https://stanford.io/2L2DbMI  pic.twitter.com/ZBZSYYjJeU
54,"An algorithm developed in the Stanford @ImmigrationLab uses refugees' backgrounds to match them with their ideal cities, improving their chances at employment and integration. https://stanford.io/2KFyHKX "
55,Professor Chris Chafe composed a piece of music that tracks global average temperature and CO2 levels from A.D. 850 to 2016 using data compiled by his colleagues at @UCBerkeley. https://stanford.io/2NeoZN2 
56,"Matthew Wigler, ’19, is taking a road trip this summer to America's swing districts to learn about the voters who reject partisanship in a time of great political polarization.  https://stanford.io/2KXVyCj  pic.twitter.com/dNPP3qzuoX"
57,"During the summer, classrooms, labs and libraries across campus open up and students of all ages, from all over the world, get a chance to learn from Stanford scholars:  https://stanford.io/2NfFBnG  pic.twitter.com/KkZ69IBlbv"
58,Listen to The Future of Everything today at 9 a.m. PT and find past episodes at  https://stanford.io/2KY8J68 . pic.twitter.com/R7Bh0Quofv
59,"A free course to consider, from @StanfordOnline: Love as a Force for Social Justice. Enroll today and learn on your own schedule.  https://stanford.io/2KUPEBL  pic.twitter.com/6fDp9QiJ6N"
60,Summer reading to shift your perspective:  https://stanford.io/2Ne8tNe  #CardinalBookClub pic.twitter.com/Ou2YRhfEyQ
61,"Things professor Mark Applebaum has created: 1) an electro-acoustic contraption (""the Mousetrap"") he alone knows how to play; 2) a piece to be performed by three gesturing conductors—without any actual musicians making sound; 3) a concerto for florist. https://stanford.io/2KYNxge "
62,A @StanfordLaw program sends students to strengthen justice systems in some of the most historically challenging places on Earth. https://stanford.io/2KVVcff 
63,Dirty air is responsible for one in five infant deaths in sub‑Saharan Africa.  https://stanford.io/2NeZ8Vd  pic.twitter.com/pkvrGlb5U7
64,"An online course that challenges teachers to overcome the ""math person"" myth results in better outcomes for students. https://stanford.io/2KVLsSr "
65,Listen to The Future of Everything today at 8 a.m. PT with guests @JeffreyPfeffer and Sarah Billington on SiriusXM Insight channel 121. Past episodes are available at  https://stanford.io/2NfmolZ . pic.twitter.com/n60OwfSoec
66,"@StanfordTennis .@stanfordtennis alum Mike Bryan (right, in 1996) plays in the men’s doubles final at #Wimbledon today. Down a twin — Bob is sidelined because of an injury — he’ll compete with fellow American Jack Sock. #gostanford pic.twitter.com/Ok5n9AnTCG"
67,"""When someone shows up to a workplace in the morning, they have entrusted—in an important and fundamental way—their psychological and physical well-being to that organization."" -@JeffreyPfeffer  https://stanford.io/2KUyRiq  pic.twitter.com/tWDGR1iu37"
68,"""We can't have sustainability in fisheries without human justice and well-being,"" @oceansolutions' Elena Finkbeiner says. https://stanford.io/2NdRRoz "
69,"Steven Denning to @StanfordGSB students: ""Rather than simply improve what we have, we must push the limits to provide what is truly needed. We must be big, bold and daring in our thinking, and we must be willing to look outside of ourselves for answers.""  https://stanford.io/2KRJFxH  pic.twitter.com/mE5kg7NmUK"
70,"""Girls are as good as boys at math"" ≠ ""Boys are as good as girls at math"" https://stanford.io/2NffCwu "
71,"Congrats to Emmy nominees @IssaRae, '07 (Best Actress, Comedy); @SterlingKBrown, '98 (Best Actor, Drama); and Lisa Joy, '99, co-creator and executive producer of Westworld (Best Drama)!  https://stanford.io/2NdmZo9  #Emmys"
72,"With four NCAA championships and 17 top-10 sport finishes overall, Stanford has become the first school to capture both the men's and women's Capital One Cup titles in the same season.  https://stanford.io/2KQTQ5H  pic.twitter.com/IgTcfWioFn"
73,"Following up on research he conducted over the academic year, @codyevans is putting his boots on the ground this summer, exploring the “opportunity zones” created by the new tax code. https://stanford.io/2KRXvAe "
74,"When employers hire for ""cultural fit,"" they’re often making the misguided assumption that there's only one way to thrive at their organization. https://stanford.io/2KDN7Mm "
75,"A free week-long bootcamp for incoming graduate students provides an introduction to energy research at Stanford, on topics ranging from technology innovation and entrepreneurship to policy, markets, business and regulation. Apply to participate:  https://stanford.io/2KQw2Pb  pic.twitter.com/TNI1UXYHow"
76,"""Malnutrition & poverty are the precise settings where you absolutely do need to breast-feed, because that's the setting where access to safe & clean water for reconstituting powdered formula is often impossible to find,"" @StanfordMed’s Michele Barry says. https://stanford.io/2Nd3fRV "
77,"By bending, breaking, and blending sound, composers attempt to reshape the world. More from this year's Music and the Brain symposium at @ccrma. https://stanford.io/2NbFFVy "
78,How can the U.S. break out of gridlock on nuclear waste management? Rodney Ewing discusses current challenges and what's needed to move forward. https://stanford.io/2KR0yIQ 
79,"To improve student performance in math, teachers need to expand their own beliefs about who can and can’t be successful in the subject, @joboaler’s research suggests. https://stanford.io/2KPIPS6 "
80,"Could an issue with an economy or a corporation — at any scale — be seen as a design flaw? @steingreenberg, director of the @stanforddschool, discusses on #makemesmart with @kairyssdal and @mollywood:  https://stanford.io/2KSGSEr  pic.twitter.com/8GJEpQfxu7"
81,A trip they'll remember forever.See @StanfordWLax's adventures abroad in photos ⤵️#GoStanford http://bit.ly/2La23xK 
82,"@Broad #StanfordLawMag talked with Deborah Kanter, JD ‘91 (MA ‘92) about finding beauty in the law and her time bringing LA’s @broad museum to life.  https://stanford.io/2MNtXQT  pic.twitter.com/ffdtIrpDT5"
83,"If you can predict the path of the jet stream, the upper atmosphere's undulating river of wind, then you can predict weather – not just for a week or two, but for an entire season. A new Stanford study moves toward that level of foresight.  https://stanford.io/2KP1f5y  pic.twitter.com/pIUOXoeYzn"
84,"Career advice from a @StanfordGSB alum: ""It's a great thing to have a conversation with somebody and ask them, 'What do you see in me? What patterns are you detecting?' Often that will identify some of your core values."" https://stanford.io/2KN9L4R "
85,"Parag Mallick is a professor with the @CanaryCenter for Cancer Early Detection. On the side, he’s a magician.  https://stanford.io/2KMgcoR  pic.twitter.com/BbEKX5fFQi"
86,"Medical errors are believed to be responsible for 100,000 to 200,000 deaths in the United States each year — and they have more to do with physician burnout than with workplace safety, a @StanfordMed study suggests.  https://stanford.io/2N9IhDf  pic.twitter.com/m5RPBKlmYQ"
87,We’re on the airwaves! So pleased to hear @steingreenberg featured on this week’s #makemesmart with @kairyssdal and @mollywood talking about design and the value of empathy. pic.twitter.com/MHv1xrsKrn
88,"An extremely fast ""electron camera"" at @SLAClab has produced a detailed atomic movie of the decisive point where molecules hit by light decide to stay intact or break apart.  https://stanford.io/2NaGoq6  pic.twitter.com/Xh5UMyu81L"
89,A new @StanfordLibs archive explores how race is mediated in commercial ventures. https://stanford.io/2N9cYIX 
90,"A @StanfordLaw program deploys students around the globe, aiming to strengthen justice systems in some of the most historically challenging places on Earth. https://stanford.io/2N2NzAo "
91,"More than 130,000 never-before-seen images by Andy Warhol will be on view in a @CantorArts exhibition and book by Professors Peggy Phelan and Richard Meyer. https://stanford.io/2N72725 "
92,"Rather than building on science that has a long legacy and is often at the edge of breakthrough – what he calls ""science in flower"" – Tadashi Tokieda prefers pursuing answers amidst the unknown – ""science in bud."" https://stanford.io/2KPBOAV "
93,For days when you’re in a non-fiction mood:  https://stanford.io/2KLDJpL  #CardinalBookClub pic.twitter.com/MFOUmHkJv7
94,".@StanfordEarth researchers are monitoring Antarctic ice shelves to understand how and why the continent is changing, and what that could mean for future sea levels. https://stanford.io/2KJAm2N "
95,"""The pursuit of knowledge, to discovery, seems to me an unalloyed good, akin to ice cream or kindness or apple pie or the Beatles."" @StanfordLaw Dean M. Elizabeth Magill on what matters to her and why:  https://stanford.io/2KL2anB  pic.twitter.com/TLWo1FaZiC"
96,"Thirty-nine percent of Americans over age 65 take five or more medications. But in many cases, doctors have no idea what side effects might arise from adding another drug to a patient’s personal pharmacy. https://stanford.io/2KNEEX1 "
97,"While saying “girls are as good as boys at math” is meant as encouragement, it can unfortunately backfire. https://stanford.io/2KKmup6 "
98,"If you can predict the path of the jet stream, the upper atmosphere’s undulating river of wind, then you can predict weather – not just for a week or two, but for an entire season. https://stanford.io/2N30GkW "
99,"Aquatic mammal size is bounded at the small end by the need to retain heat and at the large end by difficulties getting enough food to survive, @StanfordEarth researchers found.  https://stanford.io/2N3f6BA  pic.twitter.com/wM0uCmbIby"
100,"Mindsets are not peripheral, but central to health and behavior, says @StanfordHumSci psychologist @AliaCrum. https://stanford.io/2KI98tf "
101,"Stanford researchers are deploying #AI to map poverty in Africa, find safer alternatives to conventional rechargeable batteries and perhaps even understand our own minds. https://stanford.io/2KGWHOt "
102,"Over the last decade, scientists have used supercomputers and advanced simulation software to predict hundreds of new materials with exciting properties for next-generation energy technologies. Now they need to figure out how to make them. https://stanford.io/2KMiLY4 "
103,".@StanfordTennis alum Mike Bryan is back in #Wimbledon quarterfinals, pursuing a No. 1 ranking and a fourth men's doubles crown. Here he is in 1996, as a freshman on the Farm.  https://stanford.io/2KIXH4t  #gostanford pic.twitter.com/PkkVl6Oqq5"
104,"""I couldn't save my father from cancer, but I'm working to improve our techniques so that I can help save many others. It feels like a tribute to him every time we're able to save a child."" Heike Daldrup-Link, professor of radiology.  http://stanford.io/2IdIliT  #MeetOurFaculty pic.twitter.com/yw24bYpPNJ"
105,"The Stanford Jazz Festival continues Friday with an outdoor performance by @mileselectrics, @KevChoice and @talktochalk.  https://stanford.io/2KMsUnt  pic.twitter.com/9BYXjNDkOP"
106,"Craig Heller has created cooling systems for athletes and for bomb-sniffing dogs. Now, at the request of health care workers who helped during the 2014 Ebola outbreak, he’s working on one that would guard against overheating in hazmat suits.  https://stanford.io/2KLGwQ0  pic.twitter.com/wld7496Qtx"
107,Career advice from a @StanfordGSB alum: don’t wait until you’re unhappy to make career moves; spend 20 minutes a day working on important-but-not-urgent tasks; ask someone else how they see you. https://stanford.io/2MZphXT 
108,"Medical errors may stem more from physician burnout than from unsafe health care settings, a study led by @StanfordMed researchers found.  https://stanford.io/2ND3DK9  pic.twitter.com/HBFsndgHlS"
109,"What counts as an interruption, and when does it come across as rude? A lot depends on gender, Katherine Hilton found. https://stanford.io/2KKAI9h "
110,"Three potential strategies for talking about racial disparities: (a) offer context, (b) challenge associations, and (c) highlight institutions. https://stanford.io/2KI0YBm "
111,"In the U.S., career counselors often advise applicants to convey excitement & enthusiasm when they’re applying for jobs. But it’s important to recognize that message is shaped by our culture, and it may not be right for everyone, Lucy Zhang Bencharit says. https://stanford.io/2MRDJkT "
112,"Analyzing data from 10,000 school districts, @StanfordEd researchers uncovered a pattern: in affluent, highly-educated and predominantly white districts, boys outperformed girls in math. In poorer, more racially diverse districts, girls had the upper hand. https://stanford.io/2KGtEdI "
113,"Hiring for ""cultural fit"" unfairly disadvantages some groups over others, Lucy Zhang Bencharit says. https://stanford.io/2KEvzPZ "
114,"""Butler lies"" — deceptions that tactfully initiate or terminate conversation — feature prominently in messages sent on dating apps. https://stanford.io/2N1xg6V "
115,"Although well intentioned, ""enrichment"" activities may limit kids’ access to the downtime and play they need for healthy development, @StanfordEd's Denise Pope says. https://stanford.io/2KANnf3 "
116,"The mantra “find your passion” may be an unhelpful distraction, new research shows. https://stanford.io/2MSAMjW "
117,"For decades, biologists believed white sharks to be mostly solitary. But systematic tagging showed they gather at a remote ocean hot spot every spring. Now researchers are asking: why? https://stanford.io/2MSGTES  pic.twitter.com/o0mmpOFTkL"
118,Listen to School's In for discussions on school funding and helping students with mental illness today at 9 a.m. PT on @SIRIUSXM Insight channel 121. Find past episodes at  https://stanford.io/2MR1pG3 . pic.twitter.com/Jepo2p40a1
119,"A free course to consider, from @StanfordOnline: Child Nutrition and Cooking. Enroll today and learn on your own schedule.  https://stanford.io/2KCw3pL  pic.twitter.com/k2zPawf6xi"
120,"Listen to Stanford Legal, hosted by @StanfordLaw's Pam Karlan and Joe Bankman, today at 8 a.m. PT and find past episodes at  https://stanford.io/2MR0eGD . pic.twitter.com/qibc8IKLsI"
121,"Using sound waves, Sean Wu and Utkan Demirci found they can shepherd heart cells into nearly any pattern they want.  https://stanford.io/2MUHINz  https://youtu.be/yCxjl2or1H4 "
122,"Listen to School's In, hosted by @StanfordEd's Dan Schwartz and Denise Pope, today at 8 a.m. PT and find past episodes at  https://stanford.io/2KGbUiI . pic.twitter.com/smHZwcYhA7"
123,It took nearly a century of trial and error for human scientists to organize the periodic table of elements into its current form. #AI accomplished the same feat in just a few hours. https://stanford.io/2KOxFw9 
124,Issues affecting voters will be discussed on Stanford Legal today at 7 a.m. PT on @SIRIUSXM Insight channel 121. Listen to past episodes at  https://stanford.io/2KCMZwH . pic.twitter.com/AmoXywkgSn
125,May your weekend feature a few of these.  https://stanford.io/2MTJOwZ  #championshipmoments #gostanford pic.twitter.com/FmnHkmuKxJ
126,"Every summer, hundreds of Stanford students leave the Farm to complete service fellowships through the Cardinal Quarter program. This year, 484 students are spread out across the globe, serving communities in a variety of capacities.  https://stanford.io/2u8qdBD  pic.twitter.com/VbY61j2KbT"
127,"Matthew Wigler, ’19, is taking a road trip this summer to America's swing districts to learn about the voters who reject partisanship in a time of great political polarization.  https://stanford.io/2KEiztN  pic.twitter.com/zlaaJIEqK9"
128,.@StanfordMed’s Tony Ricci is intent on building a safer version of a commonly used class of antibiotic that can cause deafness.  https://stanford.io/2MRYyNa  pic.twitter.com/4W8AMuk4M8
129,American employers are more likely to favor excited candidates over relaxed ones. https://stanford.io/2KBiVkR 
130,"The lives of two patients — one a baby, one a retired physician — crossed paths in the most unexpected way in the summer of 2017, when a single organ donor helped save both their lives at once.  https://stanford.io/2MWRO0y  @StanfordChild pic.twitter.com/CoHnzp1pUs"
131,".@SLAClab's high-speed ""electron camera"" shows for the first time the coexistence of solid and liquid in laser-heated gold.  https://stanford.io/2MRoloI  https://youtu.be/PRPpMCT9Zyc "
132,The belief that passions arrive fully formed can lead people to limit their pursuit of new fields and give up when they encounter challenges. https://stanford.io/2KyzvBP 
133,Manu Prakash has created a cellphone app that identifies and maps mosquito species. https://stanford.io/2IJAbic#mapping-mosquitoes-by-their-buzz …
134,"Raising kids, taking care of aging parents and working full-time, all at once, just doesn’t make sense, Laura Carstensen says. https://stanford.io/2KJqh5d "
135,"Instead of extending gratitude to the greatest philanthropists among us as ""icons of civic beneficence,"" we should be scrutinizing and criticizing them, Rob Reich argues. ""Not because philanthropy is necessarily bad, but because it's an exercise of power."" https://stanford.io/2KBnKLb "
136,"From using virtual reality to develop treatments for anxiety, to probing the world’s biggest cause of disability, eight initiatives have advanced to the next round of Big Ideas in Neuroscience.  https://stanford.io/2KN8o5i  pic.twitter.com/LZHvwVdEmo"
137,"Katherine Van Kirk, ’19, found an unseen Diebenkorn still life hiding in plain sight at @CantorArts. @contentmag tells the story.  https://stanford.io/2KPyapM  https://stanford.io/2KPyaWO "
138,"Did you know your brain gently pulsates with each heartbeat? Now, a group of researchers have developed an imaging method that shows the organ in motion.  https://stan.md/2KJ2274  pic.twitter.com/CzjHxp6SDb"
139,"During the summer, Stanford opens its classrooms, labs and libraries to students of all ages. https://stanford.io/2KCOo6b "
140,"Scientists are tapping into sound and acoustics to listen in on the brain, track mosquitoes, design heart tissue and more.  https://stan.md/2KGN9lC  AND  https://stan.md/2KCRZ3u  pic.twitter.com/CPZwQwl3Sb"
141,Dawn's early light. Happy Fourth of July! 📷 Linda A. Cicero pic.twitter.com/IaWBt5xv8M
142,"The Stanford Jazz Festival is in full swing. Next up, on July 6: piano virtuoso Dick Hyman and woodwind master Ken Peplowski play in Campbell Recital Hall.   https://stanford.io/2MK2dw9  https://youtu.be/Lr6PjyKZCQw "
143,For days when you’re in a non-fiction mood:  https://stanford.io/2MLr7f0  #CardinalBookClub pic.twitter.com/gNH3hLlLSw
144,Summer reading to shift your perspective:  https://stanford.io/2KH2Hpr  #CardinalBookClub pic.twitter.com/3fqAmjzfDw
145,"Stanford offers more than 160 free online classes. Among them: Adventures in Writing; International Women’s Health and Human Rights; and Living at the Nuclear Brink, taught by @SecDef19. Explore them here:  https://stanford.io/2KxISSj  pic.twitter.com/rPRb3SQgx3"
146,Stanford scholars are exploring the invisible landscape of sound.  https://stanford.io/2KDu3Nk  https://youtu.be/ONuA9HmkF3M 
147,"In Design for Extreme Affordability, Stanford students build products and innovations that address specific challenges faced in the developing world. https://stanford.io/2MMN9xN "
148,"How people think is still far too complex to be understood, let alone reproduced, says neuroscientist David Eagleman. https://stanford.io/2KuBAP9 "
149,New technology from @StanfordEng can track time down to 100 billionths of a second. https://stanford.io/2KIggVC 
150,"""We are seeing a shift toward valuing extractive resource use over maintaining a functional and productive ocean ecosystem,"" Deborah Sivas said. https://stanford.io/2KEfVmT "
151,"By studying volunteers' reactions to swimming with sharks in virtual reality, @StanfordMed's Andrew Huberman hopes to help patients suffering from anxiety. https://stanford.io/2Ks6RCA "
152,An experimental water purification system developed by @StanfordEng could be adapted into solar-powered water purification stations for use in regions where fresh water is a precious resource. https://stanford.io/2Kubiwo 
153,"Dinosaurs, black holes, and a history of humankind: @StanfordEarth faculty share their summer reading picks. https://stanford.io/2KsdLaP "
154,"Reducing inequality is made more difficult by the way some people justify and rationalize it, researcher Rebecca Hetey says. https://stanford.io/2KlL3rY "
155,"The growing availability of cloud-based digital storage and services is “democratizing computing,” says @SIEPR's Nicholas Bloom.  https://stanford.io/2MBe2oC  pic.twitter.com/9mwboOdEW6"
156,"Reducing air pollution in sub-Saharan African countries could prevent more infant deaths there than any other health intervention currently, Stanford researchers found.  https://stanford.io/2Kuit7i  pic.twitter.com/bnnz6s3mHD"
157,"Mentoring others isn't about giving advice, says @tarasophia, MBA '06. https://stanford.io/2KsT4r9 "
158,.@StanfordEng Professor Larry Leifer encourages ME310 students to “dance with ambiguity.” https://stanford.io/2KgmnRQ 
159,More than 10 million learners around the world have enrolled in Stanford’s free online courses.  https://stanford.io/2KwBLsw  pic.twitter.com/B3gPIHRIDU
160,"The health insurance marketplaces created by the Affordable Care Act could unravel because its enrollees strategically drop in and out of coverage, Stanford researchers say. https://stanford.io/2MB7gzc "
161,Listen to The Future of Everything today at 9 a.m. PT on @SIRIUSXM Insight channel 121 and find past episodes at  https://stanford.io/2Kz3E38 . pic.twitter.com/zfn8E42EiS
162,Listen to Stanford Pathfinders today at 8 a.m. PT on @SIRIUSXM Insight channel 121 or find past episodes at  https://stanford.io/2KkRFHd . pic.twitter.com/2CMjqWEcSC
163,"Often, helping others with their challenges gives you more insights into the challenges you face, said @StanfordEarth's Margot Gerritsen, PhD ’97. https://stanford.io/2KxKkmV "
164,"More than 160 massive open online courses are available, including classes such as Understanding Einstein: The Special Theory of Relativity, and Language, Proof and Logic. https://stanford.io/2MBa2US "
165,More than 10 million learners around the world have enrolled in Stanford’s free online courses.  https://stanford.io/2MADbjg  pic.twitter.com/RIJGIwEDQJ
166,"For a 24th consecutive year, @GoStanford has claimed the @LDirectorsCup, an award given to the most successful intercollegiate athletic department in the nation.  https://stanford.io/2MAZup3  pic.twitter.com/OTKsO3EfDV"
167,"Russ Altman will talk bacteria and populism on The Future of Everything, today at 8 a.m. PT. Listen to past episodes at  https://stanford.io/2MtXLBy . pic.twitter.com/LPZClufXw5"
