,0
40,Thoughts?   https://mobile.nytimes.com/2018/04/05/education/learning/project-based-learning.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=second-column-region&region=top-news&WT.nav=top-news … https://mobile.nytimes.com/2018/04/05/education/learning/project-based-learning.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=second-column-region&region=top-news&WT.nav=top-news …
41,"Crashing & burning during a shift now has a whole different meaning... International Extreme Sports Medicine Congress-- endogenous adrenaline, deadly injuries, and high-end cocktails. My favorite biennial!June 1&2 @CUBoulder http://ow.ly/h93v30jmGGP #MedEd@COwildernessMED pic.twitter.com/BKM6AdGJTQ"
42,"The Future of Skiing: The Science Behind Snow, featuring CU profs Jen Kay and Ben Livneh -- Saturday April 7  https://www.arapahoebasin.com/event/thefutureofskiing/ … @Arapahoe_Basin @CIRESnews @cu_cstpr @COwildernessMED @ProtectWinters @CUBoulderNews pic.twitter.com/XaTxg698tF"
43,"Looking for summer plans? Spend two weeks getting a hands on look into the fields of emergency and wilderness medicine. Experience EMS ride alongs, ED shadowing, backpacking, kayaking, and rock climbing. You will have...  https://www.facebook.com/ColoradoWM/posts/2047022582212096 …"
44,Which type are you? http://socawlege.com/the-11-types-of-pre-medical-students/ …
45,Student adventures! Rocky Mountain National Park and Channel Islands!
46,Our students are pretty awesome! #getoutside #rockstarts
47,Congrats to a new group of WFRs.  #ROCKSTARS #snowday2018 #Snowmageddon #premed pic.twitter.com/Jp2V7Wb8P0
48,Our students are awesome!  Congrats to the new grads. pic.twitter.com/rnpffixVUq
49,Want to learn more about global health?  Join us for the Global Emergency Care Initiative course in Austere Medicine!   http://coloradoglobalem.org/missioncraft/ @COglobalEM @TayBurkholder @CUDenverAbroad @CUAnschutz @elainemreno pic.twitter.com/LNlQhYXUSr
50,Take a look at some of our highlights from our March CO 2018 Pre-Med course that took place last week!  #wildernessmedicine #PreMed #RockyMountainNationalPark #EstesPark
51,Yes! Missioncraft in austere & disaster environments:  http://coloradoglobalem.org/missioncraft/  pic.twitter.com/iEhCBaB3ei
52,"Nervous and not sure how to study for the MCAT? Listen to our Wilderness Medicine Fellow, Dr. Kurt Eifling,... https://fb.me/KUr6kcWv "
53,"In honor of International Women's Day, we want to say thank you to all the powerful women in medicine who have... https://fb.me/1RsmulZjN "
54, https://fb.me/8fAmk3cOY 
55,Interested in taking one of our courses? Take a look at one of our student testimonials from our January 2018 Pre-Med course. Photo Credit: Kelli Kokame pic.twitter.com/bin6juRlja
56,"Thus goes another titan of Rescue, and climbing. RIP. http://rockandice.com/climbing-news/jim-bridwell-founder-of-yosar-and-big-wall-godfather-dead-at-73/ …"
57, https://fb.me/LOGgLYcL 
58,Dr. Martin Musi and Dr. Anne Wagner presenting at Frostbite Rounds. Thanks to the Burn Surgery Unit for co-hosting this event with us. #wildernessmedicine pic.twitter.com/qzROFERyHn
59,Interested in ongoing learning for free?  Check out  http://littlebigmed.com/concussionpodcast/ … https://fb.me/PpM2xeoc 
60,Is your son or daughter Pre-Med? Are they interested in getting hands-on medical experience? The University of... https://fb.me/1rOg13oFb 
61,Hiring @NSF medic for Summit Greenland this spring/summer season.   Please pass on to interested colleagues https://cu.taleo.net/careersection/2/jobdetail.ftl?job=12436&lang=en …@WildMedSociety@COwildernessMED pic.twitter.com/HziITZXA0J
62,Today’s Front Range forecast is much like yesterday’s. Make good choices if you go backcountry today. https://twitter.com/caicfrontrange/status/956904195201802240 …
63,Dr. Christopher Davis presenting at altitude rounds. #altitudemedicine #wildernessmedicine pic.twitter.com/orLuY58zNf
64,Want to learn more about emergency medicine and get some great ski days in!  Meet our faculty at  http://rockymtncme.com/  @elainemreno @JayLemery @mmoreiramd @kerrybroderick3 @austereMD @Chris_McStay
65,Is suicide increased at altitude?  Check out our recent analysis with @elainemreno.  https://www.ncbi.nlm.nih.gov/pubmed/29161114 
66,Join our Colorado pre-med discussion group for the latest pre-med news and tips!  https://fb.me/77l8y0R04 
67,Our Pre-Med students are practicing wilderness medicine in an austere environment! They are learning how to...  https://fb.me/2FWPZh9Qw 
68,Our Pre-Med students are practicing wilderness medicine in an austere environment! They are learning how to...  https://fb.me/HgSCXJsu 
69,Our students had an eventful day on Monday as they learned how to suture and ultrasound! Now they are learning...  https://fb.me/LhEnkPYf 
70,Splinting and lifting! These future doctors are quickly learning wilderness medicine. They are excited to go up to camp on Tuesday!
71,Our January Pre-Med students are putting what they have learned into practice! They are learning about history...  https://fb.me/FTpEcO1G 
72,Our 2018 January Pre-Med students have arrived and are eager to learn about wilderness medicine! We are excited you are here!
73,Are you pre-med or pre-health? Do you wish you could get hands-on medical experience? Imagine spending eleven...  https://fb.me/4eISBQI3r 
74,#mountainrescue #sar & #HEMS  https://www.skyhinews.com/news/mountain-rescue-helicopters-for-mountain-rescue/ …@wildernessmd
75,#mountainrescue #sar & #HEMS  https://www.skyhinews.com/news/mountain-rescue-helicopters-for-mountain-rescue/ …@wildernessmd
76,What are you doing this Spring Break? Come join us in Channel Islands National Park!... https://fb.me/1prttcbyw 
77,Congrats! @SCrescuegroup https://twitter.com/SummitDailyNews/status/939306913875062784 …
78,REBOA simulation @DenverEMed.  #EMConf pic.twitter.com/el2M8h9Xgw
79,@DenverEMed residents: here is the link for the #REBOA lit review for my #EMconf lecture today:  https://drive.google.com/file/d/14opeRDk5BYIICAByJzgiTNuE1fLLKAQD/view … #flippedclassroom
80,10th Mountain Medicine Course- congrats to our latest graduates!You are now empowered to be a backcountry health & wellness ninja #WFA #SangreeHut@10thMtnHuts@COwildernessMED pic.twitter.com/Ak7hPbs5Ak
81,"""Climate Doctors?!""  We need them now.Here's why:  http://ow.ly/3xzC30gTDKk Our piece in BMJ @bmj_latest@COwildernessMED@ClimateReality@Climate4Health"
82,"Our new article in @theAGU on Climate Variability, Vulnerability, and Natural Disasters.  We look at #Zika after the earthquake in Ecuador. http://ow.ly/Sbz630gQgf5 @enviromedics@ejbcalvello@COwildernessMED"
83,"Ski season coming up! Off-piste #avalanches: take care, be prepared and take care of each other. https://youtu.be/Py_zhaw9ce4 "
84,#Avalanche talk from Dr Kornhall at SMACC  https://www.smacc.net.au/2016/04/avalanche-daniel-kornhall/ … @smaccteam https://twitter.com/thomas1973/status/933692319013986304 …
85,"What are you doing this spring break? Come join us for our Colorado March Pre-Med class from March 10-18, 2018!...  http://fb.me/3abqPD7VT "
86,"Looking for the perfect island spring break experience? Come learn emergency, marine, and wilderness medicine...  http://fb.me/8WJhuMpZ9 "
87, https://www.cuanschutztoday.org/physicians-book-enviromedics-explores-link-climate-change-human-health/?utm_source …... http://fb.me/9gwOa8zBt 
88,Curious about our academic #wildmed faculty? Here they are: https://www.coloradowm.org/faculty/ 
89,Great time at Golden Gate Canyon State Park for the Wilderness Medicine Track! Thank you to @elainemreno @COwildernessMED #ACOEP17 pic.twitter.com/48C1hJCUOC
90,State of the art update on #climatechange and health@PaulAuerbachMD@COwildernessMED https://twitter.com/enviromedics/status/926228426553479168 …
91,Dr Ceci Sorensen and I podcast @EnvDefenseFund on our health in a changing climate.   http://ow.ly/aZnY30getGX @enviromedics@DenverEMed
92,"A great piece from @ManagedCareMag profiling WMS member Will Smith, MD, FAWM - winner of the 2017 Ice Axe Award! https://www.managedcaremag.com/archives/2017/11/will-smith-md-paramedic-answering-call-wild-creates-different-kind-medical-director …"
93,Highest K in a surviving avalanche victim is only 6.4. Don't resuscitate if >8 #ACEP17 #emra17 #wildmed
94,"When there's controversy, study it. #drones vs helicopter #EMS in aerial search. Thank you to those who spent the day with us. @fflco"
95,Looked at effectiveness of #drone vs #HEMS in aerial search. Day 2 tomorrow. pic.twitter.com/JH9SttadXx
96,Don't miss our $150 early bird discount for our January Colorado Pre-Med course!
97,Now accepting applications for a CEO position. Interested: See  https://wms.org/CEO%20-%20Wilderness%20Medical%20Society.pdf … for details and how to apply!
98, https://www.cuanschutztoday.org/researchers-say-climate-change-may-accelerate-infectious-disease-outbreaks/ …
99,#AMTC17 .Dave Weber on SAR in #HEMS pic.twitter.com/2yKKDRQgqC
100,"Do you want to experience a fun, hands on Pre-Med course? Don't miss out on our January Pre-Med Colorado Program... http://fb.me/122zYycc7 "
101,New to Colorado? If you plan to venture out into the backcountry—don’t forget to add a #Wildmed to your “to do” list http://www.huts.org/Community/events_workshops.php … pic.twitter.com/e6givuNXbE
102,So excited and humbled to be going to spend a year with @SydneyHEMS. Thank you @5280_MD & @OutOfTheDocBox for your guidance pic.twitter.com/GLgm0WVUa8
103,Thanks Tracie White for helping to get the word out: New book warns climate change is making us sick  http://med.stanford.edu/news/all-news/2017/09/new-book-warns-climate-change-is-making-us-sick.html … @enviromedics pic.twitter.com/VfPNeOLt4b
104,"Do you want to be a backcountry ski/board expert, leading others to majestic powder stashes and breathtaking... http://fb.me/1EXlsZbgr "
105,"""New book by drs warns climate change is making us sick"" :  https://buff.ly/2xuQD3q  via @physorg_com @JayLemery #climateimpacts #publichealth pic.twitter.com/Fb2tTL5fug"
106,Take a look at our new Student Testimonial series! See what the students have to say about our Colorado Pre-Med... http://fb.me/90ck5X2xp 
107,"Our winter break, January 2018 immersive Colorado pre-med class is now open for enrollment! Sign up before...  http://fb.me/1dBLAbUNf "
108,Don't miss the block party! Come to the wilderness medicine booth for your chance to earn some free swag! pic.twitter.com/deIY81AaF7
109,Come visit our booth today anytime from 11 AM to 2PM at the Annual Anschutz Block Party! #wildernessmedicine #winfreetshirt
110,Come visit our booth today anytime from 11:00 AM - 2:00 PM at the 5th Annual Anschutz Block Party. Our booth is...  http://fb.me/NSnIe7Xn 
111,Put yourself at the forefront of cutting edge medical research and education by attending Anschutz’s Pre-Health...  http://fb.me/Z1YlE5q7 
112,Fantastic looking #SAR #mountainrescue conf. sponsored by Colorado Search and Rescue Board & @fflco. C U there  https://www.coloradosarboard.org/FFL-CSRBSARConference.shtml … #ems
113,A new podcast about EM in rural settings!  Excited to see someone taking about providing high quality care in... http://fb.me/40uc9FYiX 
114,Who in #medicine leading on #climatechange?Vulnerable+disaster= sounds like #emergencymedicine to me!@emresidents@SAEMonline@ACEPNow
115,"Do you want to be a backcountry ski/board expert, leading others to majestic powder stashes and breathtaking...  http://fb.me/45G9pw2WT "
116,"Do you want to be a backcountry ski/board expert, leading others to majestic powder stashes and breathtaking...  http://fb.me/1fFF46hkW "
117,Don't miss out on our early bird $150 discount for our December Pre-Med Costa Rica course!... http://fb.me/1I4j1aKE1 
118,#mountaineering #wildmed good read http://www.postindependent.com/news/prepare-for-the-peak-14ers-can-lead-to-tragedy-as-this-year-demonstrates/ …
119,#mountainrescue #wildmed  http://www.denverpost.com/2017/08/18/colorado-busiest-search-rescue-teams/ … @wildernessmd
120,"BBC #Astronauts looks great, I'll watch with wistful sighs & tears of crushed dreams.So, who wants to know about cardiac arrest in space? pic.twitter.com/l43dOdiURk"
121,"On a hike in Golden, CO yesterday the students had to assess a medical scenario in a wilderness environment! #wildernessmedicine #cupremed pic.twitter.com/MRwpZ9b1xf"
122,Our students went on a hike yesterday at Camp Granite Lake! They had to take what they learned and put it into...  http://fb.me/7dpRJw2Gr 
123,CPR & cardiac dissections! Students have learned so much this week! Tomorrow they will go up to camp to learn about wilderness medicine! pic.twitter.com/CkKrACJd22
124,CPR & cardiac dissections! It has been an eventful week learning about medicine! Now the students are ready to...  http://fb.me/8NDRg1wOY 
125,Dr. Jay Lemery taught the students how to suture today. Our students did a great job! #emergencymedicine #wildernessmedicine #premed pic.twitter.com/7Wh4aK5qcy
126,Our students learned how to use an ultrasound machine today! #emergencymedicine #wildernessmedicine pic.twitter.com/W9V3m8qzQn
127,Thank you Dr. Vaughn Brown for a great lecture over ultrasound! Students received hands on experience with the ultrasound machines today!
128,Check out our Pre-Med students applying what they learned today by making splints! #wildernessmedicine #emergencymedicine
129,Check out a few pictures from our August Colorado Pre- Med course! pic.twitter.com/drPabYZrFR
130,"Our August 2017 Colorado Pre-Med students are here! Today they toured the emergency room, saw different...  http://fb.me/AFWlq2Ih "
131,Chopper doc: ideal LZ is 100ft x 100ft landing into the wind. Keep survival pack always  on #WMSBreck17 @WildMedSociety @wildernessmd
132,Are you Pre-Med or Pre-Health? Do you wish you could get hands-on medical experience? Imagine spending two weeks... http://fb.me/DCSuGXFc 
133,Check out this new released interview featuring Dr. Jay Lemery and Senior Instructor Todd Miner discussing the... http://fb.me/8QIJ2H1w5 
134,2-4gm iodine is toxic in kids (<40kg)  (8 L water purified by iodine). Probably safest to use another h2O purifier. #WMSBreck17 Terez Malka
135,Some relaxation from the standard CC/EM: Follow ongoing #wmsbreck17 for Wilderness EM pearls @WildMedSociety Ping @carqun @gabrielheidari
136,"Do you like backcountry skiing or snowboarding? We are offering a ski guide school from December 27th, 2017 to...  http://fb.me/2miR1nsz0 "
137,Announcing our SKI GUIDE SCHOOLLearn what it takes 2 be a backcountry powder master http://www.coloradowm.org/courses/pre-med/ski-guide-school/ …#WFR #Avvy1@COwildernessMED pic.twitter.com/C4zkpETtoi
138,"Staying on the tech track, Chris Davis from UC Denver talks about technology and telemedicine in…  https://www.instagram.com/p/BXLT9V3Alik/ "
139,"Nothing says ""wilderness"" more than space. Richard Cole discusses ultrasound use in space.…  https://www.instagram.com/p/BXLgbJJgyEZ/ "
140,Welcome everyone to our annual summer conference! Excited to have everyone here. Share your photos and thoughts with us using #WMSBreck17! pic.twitter.com/2tUbtwcnBD
141,#drones #spacemedicine #altitude #caves #7summits #pitvipers #failfast #SAR #jetfuel #HEMS    A few hashtags I predict trending #WMSBreck17
142,Getting psyched for @WildMedSociety #WMSBreck17     Come join us for #innovation in #wildernessmedicine   Details at  http://wms.org 
143,@SAEMonline @ACEPNow Check out our Climate & Health Science Policy Fellowship! @emresidents @acepnow @saemonline @CORD_EM #FOAMed http://www.coloradowm.org/climate-health-science-policy-fellowship/ …
144,Are you looking for a one of a kind fellowship opportunity? Check out our Climate & Health Science Policy... http://fb.me/9hMfo438n 
145,We are fortunate to work and teach with this wonderful physician.  http://fb.me/3625QmqW7 
146,"If u don't know a knot, tie a lot. A knot not neat need not knotting. #wfr @COwildernessMED pic.twitter.com/i26iRJkWeJ"
147,@COwildernessMED faculty presenting @WildMedSociety Breckenridge scientific meeting: @abadulak @austereMD @wildernessmd @khtoxdoc others? pic.twitter.com/1W0Yrhgo7r
148,"""Skiing kills?"" Top 5 causes of fatality in CO backcountry: Skiing>Falls>Drowning>Avalanche>Lightning @COwildernessMED"
149,Top 5 causes of fatality in national parks Drowning>vehicle accident>falls>suicide>unspecified #wildernessmedicine @COwildernessMED
150,"The new pulse on #climatehealth, from America's white coats: http://mailchi.mp/5caf95e3553a/monthly-roundup?e=c5e61a3d4e …@docsforclimate@COwildernessMED@ClimateNexus"
151,Now offered by @COwildernessMED + @CUBoulderATOC for transfer credit! Wilderness Medicine & Climate  http://www.coloradowm.org/courses/pre-med/colorado-emergency-wilderness-medicine/ … @cucontinuinged pic.twitter.com/uNg2JcfERe
152,Annual Wilderness Medical Society Scientific meeting coming up later this month. Check it out:  https://wms.org/conferences/Breck17/ … #wildmed
