,0
24,"What is self-love? Passion & purpose fuel us, make us whole & lower our risk of heart disease. This belongs to Leigh Blake, humanitarian, filmmaker & mastermind behind “Fund a Mom” (coming soon!), providing life-changing income for women in poverty in India. #livefromtheheart pic.twitter.com/gqlHbfvzvP"
25,This is happening... all over the world. Let's change this story!!Women are dying of heart disease more than all cancers combined. We need to stand up & speak out & demand the care and attention we deserve... on every single continent!#livefromtheheart http://bit.ly/2t7ISNm 
26,"Happy #FathersDay!My Dad told me over and over (including last week!), “ You can do anything you put your mind to.” I spent today with my dad and my family and friends with laughter... hope you had some time to appreciate your dad today!#livefromtheheart pic.twitter.com/Z9UdV7oRZt"
27,"“How do you do it all?” Working mothers are often asked this question, & maybe they too struggle w/how to answer. In my #newblog, I cover finding the perfect life balance (spoiler: no such thing!), essentials for self care, & ways to #livefromtheheart. https://bit.ly/2HSRtJ3 "
28,Thanks to Bottom Line Inc for the opportunity to share this incredibly important information. We know that sitting increases your risk of cardiovascular death by 18 PERCENT! We need to exercise to mitigate...  https://www.facebook.com/DrSuzanneSteinbaum/posts/1909350989089762 …
29,Thank you @BottomLine_Inc! It's my life's work to share this information with the world and to help people #livefromtheheart!#MondayMotivation https://twitter.com/BottomLine_Inc/status/1005948012462575617 …
30,"I don't like to talk about weight as something that matters to our appearance, but we have to talk about it when it comes toour hearts. In a study of 90,000... https://www.bizjournals.com/bizwomen/news/latest-news/2018/06/obesity-linked-to-heart-disease-even-for-otherwise.html …"
31,Latest from Dr. Suzanne Steinbaum  http://drsuzannesteinbaum.com/blog/2018/06/09/latest-from-dr-suzanne-steinbaum-107/ … pic.twitter.com/ZGJ3hrUYlW
32,Latest from Dr. Suzanne Steinbaum  http://drsuzannesteinbaum.com/blog/2018/06/08/latest-from-dr-suzanne-steinbaum-106/ … pic.twitter.com/FaVbtAPr0r
33,"Book release for @DonnaHylton's “A Little Piece of Light” - a haunting account of her life. The woman she is today shows her strength & #resiliency. She's a human rights activist, criminal justice reform advocate & exemplifies 2nd chances & the human spirit.#livefromtheheart pic.twitter.com/QER9Ct2FLN"
34,"We all are complicated!! #Hormones may have something to do with it, but hormones don’t drive our personalities, our morals and ethics, or our choices. Our lives our driven by other parts of us...#livefromtheheart via @nytimes http://nyti.ms/2kKPduf "
35,Latest from Dr. Suzanne Steinbaum http://drsuzannesteinbaum.com/blog/2018/06/05/latest-from-dr-suzanne-steinbaum-105/ …
36,"My personal thanks to the 9,719 women who enrolled & completed this trial, taking a ""leap of faith"" to be randomized: #chemo or none. B/c of them we learned women w/early stage #breastcancer dont need chemo & recommendations can change. Groundbreaking! TY! http://nyti.ms/2LXirm9 "
37,Bravo to @Drroxmehran for writing this!#livefromtheheart https://bit.ly/2Jndbd1 
38,"US has 350,000+ out-of-hospital cardiac arrests/yr w/~90% fatal. Immediate Hands-only CPR = 3x chance of survival! Watch & learn the 2 simple steps to save a life: Call 911 & push hard & fast @ the center of the chest! #cprawarenessweek #livefromtheheart http://bit.ly/1X7gO64 "
39,"Congrats Dr Holly Andersen, on launching the Hands-only #CPR initiative reminding us all that we can save a life! @NYCMayor even proclaimed June 1 the official @HandsCPR Day in NYC. Check this from the cast of @ChicagoMusical on Broadway:  http://handsonly.nyc/ #livefromtheheart pic.twitter.com/MRuJOsp4J7"
40,Another reason it's so important that @acognews is now working with @American_Heart to encourage coordination of care btw OBGYNs & cardiologists. I was interviewed here on new research linking #endometriosis & #heartdisease. #livefromtheheart http://www.medscape.com/viewarticle/861301 …
41,"At my parents’ house to kick-off summer. Always appreciate life in the country, especially when spending life in the City. Every sunrise and #sunset feels like a special moment and Spencer and I never forget to share that feeling. Embrace the day!❤️❤️❤️ #livefromtheheart pic.twitter.com/m4nAUgoDgl"
42,"Women, especially just before and after birth, need to be even more aware of their risk factors for heart failure. Get the details in my interview with @EverydayHealth.#livefromtheheart https://bit.ly/2jZPIAe "
43,Latest from Dr. Suzanne Steinbaum http://drsuzannesteinbaum.com/blog/2018/05/23/latest-from-dr-suzanne-steinbaum-102/ …
44,"Such a great time for a great cause! Our @MountSinaiNYC team raised almost $7,000 for @American_Heart!#WaybackWednesday#livefromtheheart pic.twitter.com/ocqnzt000n"
45,"Okay, let's try this again... HERE is my official card for @MountSinaiNYC! ❤️#livefromtheheart pic.twitter.com/rSNhcdYaFC"
46,"There's a lot of confusion about #vitamins - which ones should I take, do they really do any good, etc? In my interview with @readersdigest, I offer some guidance.#livefromtheheart https://bit.ly/2kbjoe3 "
47,"My latest #blog is up on @BottomLine_Inc! Here I share what has helped me get through the challenges of a huge transition I've recently faced. Check it out - it can almost certainly help you, too!#livefromtheheart https://bit.ly/2IzIduH "
48,@American_Heart Did it!!! And got this beautiful shot on the way! My heartfelt thanks again to all who supported me in #Heartwalking with @MountSinaiNYC to benefit @american_heart! I couldn't have done it without you!#livefromtheheart pic.twitter.com/u9Hwj19HW1
49,"Aaaaaaannnd... we're off! #Heartwalking with @MountSinaiNYC! So happy to run into Pochea and my old team from Lenox Hill, too!#livefromtheheart pic.twitter.com/4MUCbawSDi"
50,My heartfelt thanks to all who've donated so far to help me support @American_Heart! Tomorrow's the day- I'm Heartwalking w/@MountSinaiNYC so this is my last big push to raise funds to defeat heart disease. All donation snare appreciated!  https://bit.ly/2Gg5bF1 #livefromtheheart pic.twitter.com/bJe5F8h4Tl
51,"This is how we change the stats... screening, prevention & early treatment. At times it may begin @ the OBGYN. I'm thrilled there's now official collaboration btw @American_Heart & @acognews. There's much more to do but this is progress!!#livefromtheheart https://abcn.ws/2KYzuE1 "
52,"Thurs I'm #Heartwalking w/my @MountSinaiNYC team to fund research, education & advocacy to combat the #1 killer of women (& men!). It would mean so much if you'd support me w/a tax deductible donation, no matter the amount. Thank you!❤️ https://bit.ly/2Gg5bF1 #livefromtheheart pic.twitter.com/HbEwHeyHLt"
53,Happy #MothersDay to all the women who gives their hearts to the children they love.#livefromtheheart pic.twitter.com/FGRscc18YQ
54,What a lovely surprise in The New York Times magazine section this morning!!!But now I have a new phone number...212-731-3378 😊It feels really nice to be acknowledged...and I am honored!
55,"Doctors and patients used to own their own records. Now medical systems do. Getting records is challenging, as my patients have been experiencing. It’s a huge problem and you are not alone. There needs to be a change. Communication should be a given, don’t you think? https://twitter.com/annewoj23/status/981217633067352064 …"
56,Latest from Dr. Suzanne Steinbaum http://drsuzannesteinbaum.com/blog/2018/05/11/latest-from-dr-suzanne-steinbaum-90/ …
57,"TBT to this CBS News piece I was interviewed for recently. You probably already know you should be doing these 5 things, but did you know doing them could help you live a decade longer?!#livefromtheheart https://www.cbsnews.com/news/5-habits-that-could-help-you-live-10-years-longer/ …"
58,Thanks @PamPeekeMD! https://twitter.com/PamPeekeMD/status/992427425551314945 …
59,"Always trying to stay on top of women’s issues in politics. Loved attending this wonderful evening hosted by @SenGillibrand & introduced by @_juliannemoore. Also enjoyed @ljoywilliams and @LucyWins2018 We must stay informed, be engaged, speak up & #vote!!#livefromtheheart pic.twitter.com/wqU3k7TB3o"
60,Check out my Q&A in the May issue of Natural Practitioner Magazine! This issue also features a Global Nutrition & Health Alliance study & the benefits of consuming #Omega3 fatty acids as part of living a heart-healthy lifestyle!  https://bit.ly/2rnNPl2 #livefromtheheart pic.twitter.com/yCWBLNiM3k
61,Friday Flashback to my guest spot on Tara Marie Live! Subscribe and check out our episode for a great conversation about preventing heart disease and lots of ways to #livefromtheheart!  https://conta.cc/2vrlcYS 
62,"Yes, you can die of a broken heart. Check out my guest spot on the #HERpodcast on @YourRadioMD. @PamPeekeMD @mkingrobson & I discuss broken heart syndrome, the significant connection between mind & heart, and how to #livefromtheheart. Pls rate & subscribe!  https://bit.ly/2w98e2l  pic.twitter.com/BzuET6TgHb"
63,"Well, it’s official. I’ve moved in.Made it though Day 1 & 2 and I already feel like I’m home @MountSinaiNYC . Now for Day 3...#mountsinainyc#livefromtheheart pic.twitter.com/Duynwgi382"
64,"Sent to me from my new @MountSinaiNYC team. Needless to say, I have tears in my eyes... it feels so nice to be so welcomed!! ♥️And my new office is beyond.... it’s just PERECT! ♥️♥️♥️#newjob #livefromtheheart pic.twitter.com/4zoUavKOHE"
65,Guess where I am?!New office!!! Unpacking and moving in.Can’t wait to start tomorrow!#newbeginnings #livefromtheheart@MountSinaiNYC pic.twitter.com/3W16vdueYU
66,"#Resilience is one of the most important topics we discussed yesterday @The3Tomatoes Renewal Summit with @soniasatra, Carey Davidson of @TournesolNYC and Mario Orsatti of the @LynchFoundation!#livefromtheheart pic.twitter.com/CW6hVuHLTN"
67,"I'm honored to be sharing ways to relieve stress, prevent heart disease and live from the heart @The3Tomatoes Renewal Summit today with @soniasatra, Carey Davidson of @TournesolNYC and Mario Orsatti of the @LynchFoundation!#womenshearts #livefromtheheart pic.twitter.com/Pz82pVYemg"
68,"Tomorrow's the day! Join me at The Three Tomatoes The Renewal Summit 2018! My panel on Stress Busters is at 1:30, and there's a full day of panels, speakers, exhibits, snacks, lunch, and a wine reception.Get tickets here:  https://conta.cc/2vRk9Bu "
69,"#TBT to Tuesday's @nytimes! Seems crazy, but it's possible to have a heart attack & not even realize it, as @Rosie did! Know the signs and get help asap to limit the damage to your heart. #livefromtheheart ❤Link to the article on NY Times Online:  https://nyti.ms/2Hi0RGO  pic.twitter.com/t5kg8249rh"
70,"@nikkihaley “With all due respect, I don’t get confused. “ - @NikkiHaley Sums it up. Says it all. I just love this. #Grace, dignity and “don’t mess with me,” all in 8 words. Perfect. https://bit.ly/2r2jyav #livefromtheheart"
71,"I’m at my favorite event, @TFFDisruptive, honoring innovators who have created a paradigm shift in their respective fields!!!Awards for those changing the world, like the inventor of #HASHTAGS who changed how we communicate and gave us a collective voice. #livefromtheheart pic.twitter.com/4HvTUkAYjx"
72,"1 week left til I'm officially Director of Women’s Cardiovascular Prevention, Health & Wellness @MountSinaiNYC. It’s been quite a journey & I'm grateful for all that’s to come... Heartfelt thanks to all my patients for your support, kindness and enthusiasm (& patience!). ♥️♥️ pic.twitter.com/a7mwmTF0P5"
73,"Taking care of the home we share is yet another way to #livefromtheheart. Happy #EarthDay, everyone!! ❤️🌎❤️🌎 http://torontosun.com/life/relationships/embracing-the-earth-on-earth-day …"
74,New blog! Our culture makes us feel bad about asking for help. We need to put our pride aside & lean on one another because a groundbreaking study showed group support contributes to REGRESSION of #heartdisease! How amazing is that?! #livefromtheheart. http://bit.ly/2qN3SZg 
75,"@nytimes I'm quoted in The @NYTimes today! It might seem impossible to miss having a #heartattack, but it's not always as obvious as the classic, chest-clutching heart attacks you see in movies & TV. Here are the signs you need to watch out for.  https://nyti.ms/2Hi0RGO #livefromtheheart"
76,"Join me! Sat, 4/28 other experts & I talk improving your life, stem cell research & its impact on disease & aging, reducing stress, giving back & more! Also: exhibits (jewelry, skin care, etc) lunch, wine reception & great people!Tix:  https://bit.ly/2E1KJGX #livefromtheheart pic.twitter.com/KM4DWVbTjT"
77,"Check out the latest @TaraMarie_Live #podcast! I'm Tara Marie's guest, and we share so much important information about preventing the No. 1 health risk worldwide... including that fact that it is 80% preventable!#livefromtheheart https://twitter.com/TaraMarie_Live/status/986637001196802048 …"
78,It's finally here! Download the newest episode of Tara Marie Live and subscribe! I was so honored to be Tara Marie's guest and to have the opportunity to share my passion for helping people to #livefromtheheart <3  https://www.facebook.com/DrSuzanneSteinbaum/posts/1853353484689513 …
79,"Tomorrow's the day! I'm so excited to listen to the final version of my episode as a guest on the @TaraMarie_Live #podcast! We had a great talk about heart health, prevention, and how to #livefromtheheart! ❤️ https://twitter.com/TaraMarie_Live/status/985918746656169986 …"
80,New #Podcast Drops Wed 4/18: #TARAMARIELIVE with guest @DrSteinbaum: Optimizing Heart Health. Learn info that could save your life. Wed April 18: Go to  http://TaraMarie.com  to download & listen to this podcast. #hearts #heartdisease Watch promo. >> https://buff.ly/2EPUh8f  pic.twitter.com/bPf4JmZtyh
81,"Check out the promo for the new episode of @TaraMarie_Live - I'm Tara Marie's guest, and we discuss the best ways to improve and maintain your #hearthealth, how to #livefromtheheart, and more. Be sure to listen once the episode drops this Wednesday! ❤️ https://twitter.com/TaraMarie_Live/status/985918746656169986 …"
82,"Last day in the office... Pochea, my office manager, and I started working together in 2002... I will miss her!! It’s so important to have people in your circle who love and support you. We are so lucky to have been there to support each other. #goredeveryday #livefromtheheart pic.twitter.com/2N6LYZlVmE"
83,#Overandout...Goodbye Lenox Hill! 2006-2018#livefromtheheart pic.twitter.com/mFtVcpSNyr
84,The next episode of #TARAMARIELIVE drops Wed April 18th with @DrSteinbaum: Optimizing #Heart Health. Subscribe with iTunes or your favorite #podcast app on  http://TaraMarie.com .  #HealthyLiving #hearthealth Download all episodes of TARA MARIE LIVE:  https://buff.ly/2EAflQc  pic.twitter.com/GgxzrKG3Ne
85,RT @TaraMarie_Live: The next episode of #TARAMARIELIVE drops Wed April 18th with @DrSteinbaum: Optimizing #Heart Health. Subscribe with iTunes or your favorite #podcast app on  http://TaraMarie.com .  #HealthyLiving #hearthealth Download all episodes … pic.twitter.com/B3OBZrrcCi
86,Latest from Dr. Suzanne Steinbaum http://drsuzannesteinbaum.com/blog/2018/04/14/latest-from-dr-suzanne-steinbaum-67/ …
87,"Goodbye fun w/colleagues Dr Maja Zaric & Dr Lara Oboler whose friendship makes me a better person. And w/my invaluable, amazing physician asst Rachel Parker & my fabulous office mgr Pochea Ung who show what it means to be strong, successful, kind & supportive. #livefromtheheart pic.twitter.com/w7zJXyT6uT"
88,TBT to recording Tara Marie Live on Facebook Live! It was an honor to be there and to share a little bit about how to #livefromtheheart!  https://www.facebook.com/DrSuzanneSteinbaum/posts/1847555735269288 …
89,"#WellnessWednesday Fact:Even slightly elevated blood pressure before conception puts you at a higher risk of miscarriage. In this piece from @Reuters, I weigh in w/other experts on how to take control of your health before pregnancy and #livefromtheheart!  https://reut.rs/2GtOM51  pic.twitter.com/h32SLwYH9N"
90,"Join me on #TARAMARIELIVE for cutting-edge, life-changing information about mental, emotional, physical, social & spiritual #health. Next episode drops Wed 4/18 w/ @DrSteinbaum: Optimizing #Heart Health.Subscribe with iTunes or your fave #podcast app on  http://TaraMarie.com . pic.twitter.com/ohiOHQbJHK"
91,"I hear people say, 'Well, heart disease is in my family, so I'm going to get it.' But even if you have a genetic predisposition, exercise can change your outcome. It's still in your hands. I always say - exercise is the #bestmedicine!#livefromtheheart https://wb.md/2Hoy3x2  pic.twitter.com/TTCvf0aAlr"
92,#TARAMARIELIVE Event TONIGHT: 6:30 pm ET! Join me & @DrSteinbaum as we discuss #HeartHealth. Cardiac disease is the number one killer of men & women worldwide. Learn how to protect yourself from dying of this preventable disease!6:30 pm ET/3:30 pm PT on  http://Facebook.com/TaraMarieLive  pic.twitter.com/iEcqTuxagT
93,"Facebook LIVE Event: Today, Mon April 9th 6:30 pm ET/3:30 pm PT: I'll be on Tara Marie Live on Facebook LIVE!Tara Marie Segundo and I will discuss Heart Health, and how cardiac disease is now the number one...  https://www.facebook.com/DrSuzanneSteinbaum/posts/1844389352252593 …"
94,"#Soccer(mom) season has begun- wish it was warmer! We should join the activity whenever we can. For max benefit, try 10 min of exercise, w/1 min of high intensity sprint. It's hard to make time to exercise, so squeeze it in when you can! #livefromtheheart https://bit.ly/16sRsJJ "
95,"In this interview, I clear up some common misconceptions about fish oil supplements. Check it out!#livefromtheheart https://www.betternutrition.com/checkout/do-fish-oil-supplements-work …"
96,Last week in the office...working late and watching the sun go down.7 days left....!!!#aboutlastnight#livefromtheheart pic.twitter.com/35qXjGDSIr
97,"From my interview with HealthDay News:""To me this is startling, to know that someone will say to themselves, 'It doesn't matter how I eat right now. I'm 30. When I get older... https://www.upi.com/Study-links-raised-blood-pressure-before-pregnancy-to-miscarriage/1311522686974/ …"
98,"I'm proud to be giving a speech tomorrow at @Cisco's Women of Impact 2018. For over 20 years this group has come together ""to attract, develop, retain and #celebratewomen as part of a competitive and diverse workforce.” #livefromtheheart https://bit.ly/2HEmdP4  pic.twitter.com/ZvPezzkXgz"
99,I appeared on Inside Edition last night to provide insight on why Arnold Schwarzenegger may have needed the emergency open heart procedure he underwent yesterday. Watch the segment here. https://www.insideedition.com/arnold-schwarzenegger-rushed-emergency-open-heart-surgery-after-complication-42013 …
100,"Days, weeks, or months of stress put you @ risk for numerous health issues, extending to your body, mind, & emotional #wellbeing. I'm proud to sit on this panel of experts to share how to reduce these risks & #livefromtheart! Hope to see you there!  https://bit.ly/2E1KJGX  pic.twitter.com/UteID7V7LE"
101,I was thrilled to work with @American_Heart and Tifphani White-King of @Mazars_USA on this #podcast on how to #livefromtheheart! Click the link to listen! https://twitter.com/Mazars_USA/status/977238202103877634 …
102,"In this Q&A with @GoHealio, I discuss a Global Nutrition and Health Alliance study and the benefits of consuming #omega3 fatty acids as part of living a heart-healthy lifestyle.#livefromtheheart https://bit.ly/2IC1dZS  pic.twitter.com/Wm49FX7LeY"
103,"#MondayMotivation: 80% of heart disease is preventable!So get up & move NOW! Forget that fast food dinner & have a simple, delicious Mediterranean meal. Check out my interview on @ThatKevinSmith's widowmaker heart attack to get started. #livefromtheheart https://bit.ly/2oz7ehz "
104,"This isn’t politics- just the passion of the day. Naomi Wadler is the soul of our future.I'm brought to tears by the fight & humbled by the struggle unspoken. I want to say “Naomi, we got you....”Let’s be able to collectively say that.#livefromtheheart http://tinyurl.com/y96rxfxu "
105,"#Newblog!Changes force us to be flexible & willing to redefine who we are & who we want to be. Staying the same is easier, less scary and more certain…but it leads to stagnation- & remember Leonard Sweet's words: ”Stagnation is death.”#livefromtheheart http://tinyurl.com/yb4vrj8j "
106,"Here's a Friday Flashback to Heart Month... and a reminder to listen to your heart. As I said in the article, ""Don’t have someone say to you ‘You’re fine,... http://www.foxnews.com/health/2018/02/26/supermodel-niki-taylor-opens-up-about-heart-disease-that-killed-her-sister.html …"
107,“Life is either a daring adventure or nothing at all.”- #HelenKeller#livefromtheheart pic.twitter.com/KxnQPLKDbu
108,"The difference a day makes!! Tons of snow last night in Aspen, Colorado and a full day of amazing #skiing. With my whole family and feeling the love.♥️#livefromtheheart pic.twitter.com/RzWlNyQBRp"
109,Monday Motivation: Those women who are extremely fit in mid life are 90% less likely to get dementia decades... https://fb.me/8Ll9I2tIv 
110,A #SpringBreak moment for some #timeforfun in my favorite place and home away from home.... pic.twitter.com/YSOT91kkEs
111,"Aww, thank you both!!"
112,🎉 These beauties are from 1 of my lovely patients. I'm #lucky 🍀 to have amazing pts who trust me w/their ♥️s. Nothing's as humbling as helping someone heal or become healthy. I’ve heard “Where are WE going?” from so many pts this week- what could be better?!#livefromtheheart pic.twitter.com/3ywrRkbfAq
113,Thanks all! I'm so excited!
114,"@MTSINAINYC AND....Starting May 1st...This is where you can find me!!I am the Director of Women’s Cardiovascular Health,Prevention and Wellness @MtSinaiNYC.#Dreamcometrue! ♥️#livefromtheheart pic.twitter.com/AopXQUq72q"
115,I was so happy to record a podcast with heart health advocate Tifphani White-King at Mazars USA LLP. I'll be...  https://fb.me/VWgAgk6W 
116,I was so happy to be there! Can't wait to hear the podcast! Thank you so much!! ❤️#WomensHealth #livefromtheheart https://twitter.com/Apostolidis_H/status/974060327527739392 …
117,"A Time Like This: Music for Change by high schoolers & award winning performers. PS 177Q Tech's “Take a Stand” sung by Toshi Reagon:We all need peace. We need to do something (our part) at least. By helping’ out one another. We need to stop this forever, we gotta stick together. pic.twitter.com/SP2bcCpMDb"
118,"Just got Dancing Light: The Spiritual Side of Being Through the Eyes of a Modern Yoga Master, the book of quotes from @Taoporchonlynch, born in 1918. Upon meeting her, you can’t help but be riveted by the essence of who she is... and this quote is just an example... pic.twitter.com/PZhU3gOsEv"
119,With Spencer to see @DearEvanHansen. Have been really looking forward to seeing this. I truly love the theater and #Broadway. It’s so important to do the things you love... it’s like taking a little vacation for your brain!#llivefromtheheart pic.twitter.com/V6qppb3dMq
120,"""Your diet delivers a lot of nutrients, but sometimes you need a bit more.""I shared with Reader's Digest the... https://fb.me/7H5NJ6VCm "
121,"When things are tough, think of the “Fearless Girl” statue, standing in front of the bull. It’s been a year and she’s accomplished a lot. Let her inspire you!Happy International Women’s Day! https://www.washingtonpost.com/news/on-leadership/wp/2018/03/07/embargoed-37-8-am-the-fearless-girl-statue-turns-one-today-what-the-campaign-behind-her-says-its-accomplished/ …"
122,There is nothing that makes me happier than to bring people together to help inspire them and facilitate transformation!! I’m so glad you enjoyed your time with us. ♥️♥️♥️ https://twitter.com/oyinscafe/status/971808309618659328 …
123,"Packing up and getting ready to go... 5 weeks left and onto my future!! Transitions are never easy, but I have to...  https://fb.me/GHCKCWDS "
124,@danavollmer I was happy to be interviewed for this article along with #Olympian @DanaVollmer!#livefromtheheart http://www.everydayhealth.com/heart-health/living-with/olympian-dana-vollmer-on-arrhythmia-athletics-what-you-need-know-about-your-heart/ …
125,Latest from Dr. Suzanne Steinbaum http://drsuzannesteinbaum.com/blog/2018/03/05/latest-from-dr-suzanne-steinbaum-50/ …
126,Still recovering from #HeartMonth!  I want to share more pictures from our @GoRedForWomen Luncheon on Friday.#GoRedLuncheon pic.twitter.com/Y9JACiR1CG
127,"@janicerhall @rewiremerose @RewireMeRose, Joanne Dunbar, Karen Grando, @JaniceRHall, @LoriKlein01, Susan White Morrissey, @VasanthaNair, @BethOliverVP, & Tifphani White. Thanks also to @AgapiSays & @GlowMaven!"
128,"@drstaceyrosen @lauramaniec Wonderful @GoRedForWomen Luncheon! Big TY to panelists, @CherylPegus, @GloriaFeldt & @LauraManiec & the ELT, who gave their time, passion & hearts to make it a success:@LizElting, Jessica Eker, @MollyLangenstein, Anne Dunn O'Connell, @DrStaceyRosen, Stephen Gold, Ellie Boldenow, pic.twitter.com/P0I7LspDpH"
129,I loved every minute! Thank you all for sharing your powerful journeys of #resilience! https://twitter.com/GloriaFeldt/status/969596939099693057 …
130,"Our @GoRedNYC panel ""#Resiliency: The Ultimate Way to #LivefromtheHeart"" was such a wonderful experience of sharing and empowering women! Thank you to all involved! https://twitter.com/AHANewYorkCity/status/969595687682928641 …"
131,"""I'm afraid of this and I acknowledge it and I'm going to be resilient and do it anyway.""#Resiliency: The Ultimate Way to #LivefromtheHeart pic.twitter.com/i4Y8imV78f – at New York Hilton Midtown"
132,"@lauramaniec Welcome to #Resiliency: The Ultimate Way to #LivefromtheHeart! I'm thrilled to have @GloriaFeldt, @LauraManiec of @Corkbuzz and Dr. @CherylPegus share their stories and wisdom in this @GoRedForWomen panel discussion. pic.twitter.com/oKApBMyynb"
133,@GoRedForWomen On my way to the @GoRedforWomen Luncheon in NYC in the rain!!Thank you @HelenYarmak for the beautiful earrings!! ♥️#GoRedNYC#livefromtheheart pic.twitter.com/R8JMlZeZ6d
134,"@hallawton Thank you to Molly Langenstein, @HalLawton, @JRAC2 & @Macys! It was a wonderful evening Going Red for Women and #livingfromtheheart!#HeartMonth pic.twitter.com/d8cJbekatM"
135,"Thanks Jennifer Leahy and Jamie Harrison for asking me to speak at the Women’s Luncheon- Power, Planning and Peace of Mind.I love being in a room of #powerfulwomen sharing my story and empowering them to #livefromtheheart! pic.twitter.com/XP07qjLfhO"
