,0
21,A recent study examines whether there are changes in symptoms & adverse effects from intravenous ascorbic acid infusions in cancer patients receiving or not receiving chemotherapy:  http://bit.ly/2mkiiO4 . #JeffersonResearch #VitaminC
22,There are many types of migraines—all of which are identified by their dominant symptom. Knowing what’s going on with your head can put you on the road to taking control of your symptoms:  http://bit.ly/2NaAQvw  via @readersdigest pic.twitter.com/d89Y7AJJWG
23,👍 #KidneyTransplant https://twitter.com/richwebstertjuh/status/1018152362605719552 …
24,#BeatTheHeat this summer! The @CDCgov offers these tips for staying safe when the thermometer soars:  http://bit.ly/2IVAN4j . #HeatSafety pic.twitter.com/N66ZlGWndq
25,Join Dr. Kevin Kelly on 7/20 at noon for New Treatments for Advanced #ProstateCancer at @KimmelCancerCtr's Cancer Support & Welcome Center:  http://bit.ly/2NJue8J . pic.twitter.com/GaYRrOn9FP
26,Registered dietitian & certified diabetes educator Cheryl Marco shares tips for sticking to a diet plan while still enjoying summer parties (bonus tip: lose the straw):  http://bit.ly/2zvWMzu . pic.twitter.com/HTXH55vDkn
27,Is facial plastic surgery still popular? Dr. Heffelfinger explains how plastic surgery has changed since the '90s--and how a #selfie generation is changing the demographic:  http://bit.ly/2LceFEF  via @thephillyvoice @bakerboy92 🤳
28,#HappyBirthday to Ann!🎉 #JeffersonNewie https://twitter.com/RichWebsterTJUH/status/1017512183234727942 …
29,These are 8 types of #migraines—which one do you have? Neurologist Dr. Stephen Silberstein explains how you can take control of your symptoms:  http://bit.ly/2JlS5Yq  via @readersdigest
30,It’s a beautiful afternoon to take a walk & visit the #JeffersonFarmersMarket! 🌽 Stop by today until 3p at 925 Chestnut Street! pic.twitter.com/FGg3XUxYlc – at Jefferson Farmers Market
31,"#JeffersonNewie recently visited patient Desiree in our Comprehensive Acute Rehabilitation Unit. Desiree shared “Without my amazing team & rehab & Newie, I would never be where I am now though or as accepting of my condition as I am. Thank you for everything!” pic.twitter.com/mZILAs02Eo"
32,Calling all grandparents! Join us tomorrow night for a fun program on grandparenting and what's new in the world of babies:  http://bit.ly/2zvtDEu . pic.twitter.com/D0yTJwZ8aP
33,"Whether or not to participate in a #clinicaltrial can be a difficult decision to make, and it shouldn’t be made lightly. Here are some common questions that may help you make an informed decision:  http://bit.ly/2EwzFGQ . pic.twitter.com/CkvcheorKV"
34,FYI! 👍 https://twitter.com/CEOCouncilPHL/status/1017099973559750657 …
35,Dr. Paula Stillman shares why primary care physicians deserve more respect: https://twitter.com/c_a_sutton/status/1016730646432092162 …
36,Dermatologist @drnazsaedi explains the real reasons we get adult acne & how to treat it:  http://bit.ly/2NGJSl2  via @phillydotcom
37,"Join us on Tuesday, October 30th at @SheratonPhilaDT for the 16th Annual Jefferson Gala as we honor renowned @KimmelCancerCtr medical oncologist, researcher, & champion of the underserved, @EdithMitchellMD & @Eagles head coach Doug Pederson:  http://Jefferson.edu/Gala  pic.twitter.com/6bPKJ0yvZH"
38,ICYMI: https://twitter.com/kimmelcancerctr/status/1016679381136302080 …
39,👍 https://twitter.com/CorbinPomeranz/status/1016399653284253697 …
40,"Will that tattoo hurt you professionally? Not if you're a doctor, study finds:  http://bit.ly/2NA6LXf  via @phillydotcom @mbernardreports"
41,Join @KimmelCancerCtr's Beach Day Double Feature at the Cancer Support & Welcome Center! 🍿 Escape the heat with popcorn & a family-friendly movie on our big screen:  http://bit.ly/2Hb2TYm . 🐟 #FindingNemo #FindingDory pic.twitter.com/DTaDsjV0v5
42,"Patients & families are often surprised & dismayed when beyond the arm or leg weakness, slurred speech &/or word finding problems associated with #stroke, they discover difficulty with the most basic of human motor activities- eating &swallowing:  http://bit.ly/2KBV0Se . pic.twitter.com/ixKVMGaRQd"
43,Register to attend our free #BariatricSurgery Seminar on 7/10. Dr. @docaggarwal will discuss the various procedures available & answer any of your questions:  http://bit.ly/2KCL37l .
44,The Jefferson #Sarcoma & #BoneTumor Center combines @KimmelCancerCtr oncology services with @RothmanOrtho expertise:  http://bit.ly/2KObOVm . pic.twitter.com/5opH2UaBZ8
45,"DYK we have standard & #hearthealthy patient menus available in Spanish & Mandarin at TJUH? We also offer menus in Vietnamese, Nepalese & Khmer at Methodist Hospital in South Philadelphia. 🍴 pic.twitter.com/XNdzngH6q5"
46,Watch as @drnazsaedi shares tips with @NBCPhiladelphia on how to stay safe during your next gel manicure. 💅 https://twitter.com/NBCPhiladelphia/status/1015245062106746880 …
47,These simple summer heart-smart tips will help you safely enjoy this season of sun & fun:  http://bit.ly/2tho3Pu .
48,We’re excited to have you! 👏 https://twitter.com/davidwienermd/status/1015199856690958342 …
49,DYK the Jefferson Advanced Spine Center is now equipped with a pioneering robotic navigation system at Methodist Hospital? Learn more about Methodist:  http://JeffersonHealth.org/SouthPhiladelphia … pic.twitter.com/qx5YLh4pLT
50,"The Weather’s Hot, Hot, Hot! 🔥 So Stay Safe, Safe, Safe💦:  http://bit.ly/2IVAN4j . #HeatSafety #BeatTheHeat pic.twitter.com/ctRqfzwv8x"
51,"#JeffersonNurse Megan Heyer channels her inner witch to help women & children in need, through her nonprofit Witches of East Greenwich:  http://bit.ly/2KJXJoX  via @thephillyvoice @trarom"
52,"Wishing everyone a safe & happy Independence Day! 🇺🇸 Special thanks to all our staff on-duty today, putting our patients first! pic.twitter.com/P9a8myTK7G"
53,Travel safely & remember our emergency medicine physicians are available 24/7 on #JeffConnect:  http://JeffersonHealth.org/JeffConnect  pic.twitter.com/pFWCw8UNpU
54,Understanding & addressing what patients need from an emergency room encounter could help improve patient care. New #JeffersonResearch from Dr. @RisingKristin & colleagues was published in @AnnalsofEM:  http://bit.ly/2tYmq9J . pic.twitter.com/5olb8YayzV
55,"🌡🌞 HEAT WARNING: A Heat Health Emergency has been issued by @PHLPublicHealth. Follow these tips to #BeatTheHeat & remember, our #urgentcare centers are open today & #JeffConnect is available 24/7. #HeatSafety pic.twitter.com/KwdGwne6nP"
56,At the shore? 🌊 Remember to protect your skin from the sun! #SunSafety pic.twitter.com/Tx5m2UGIa6
57,We're excited to have all the new residents on campus today! 👋
58,"Congrats to Erica Onikepe, a #JeffersonNurse on the Blood & Marrow Transplant Unit, on recently receiving a 2018 DAISY Award! Erica was nominated by a colleague because she is a great teacher, a strong leader & is in charge of the BMTU Community Service Committee! pic.twitter.com/xpBb7NQ1r4"
59,"#FireworksSafety: DYK the most common injury due to fireworks are burns? 🎆 Dr. William Hughes, Director of the Jefferson Burn Center, share tips to keep your family safe this #4thofJuly. Learn more:  http://bit.ly/2NaaxXi . pic.twitter.com/3HJUqd682T"
60,Outside this weekend? Apply sunscreen 30 min before going outdoors & don’t forget to put sunscreen on all exposed areas of skin! ☀ #SunSafety pic.twitter.com/cloBVSXNg3
61,🕵 #MedicalMystery: What caused old man's swallowing trouble? Otolaryngologist Dr. Colin Huntley explains:  http://bit.ly/2ICgusq  via @phillydotcom
62,"Pennsylvanians are more active than the national average, but still overweight. How is that possible?  ""You can’t outrun a bad diet,"" says Dr. @JanineKyrillos:   http://bit.ly/2N86CKG  via @MariSchaefer @phillyhealthsci"
63,Travel safely this weekend & remember #JeffConnect is available 24/7:  http://JeffersonHealth.org/JeffConnect  . #4thofJuly
64,Congrats! 👏 https://twitter.com/JeffersonRads/status/1012554915665899520 …
65,The Jefferson Advanced Spine Center is now equipped with a pioneering robotic navigation system at Methodist Hospital! Learn more at  http://JeffersonHealth.org/AdvancedSpine  pic.twitter.com/nb5EsLGLTm
66,#TBT to an inside look at an emergency room in Jefferson Medical College Hospital (Main Building) from 1910! 📷: @JeffArchives pic.twitter.com/TnDDqEXsM6
67,"""We have to be as creative as artists and designers"" - @BonKu interviewed about JeffDesign. In the US, we have not done a good job designing how humans experience healthcare systems. Time to change that. @JeffersonUniv Great article: https://medcitynews.com/2018/06/jeffersons-medical-school-and-patient-centered-design/ …"
68,Yesterday our urology dept. held a retirement reception for 2 of our dedicated OR nurses. Thank you to Mary Beth (left) for 45 years & Terry (right) for 14 years of service at Jefferson! @RichWebsterTJUH & Dr. LeonardGomella presented them Jefferson vases! 👏 pic.twitter.com/gqi4y2Ubim
69,Stop by the #JeffersonFarmersMarket today at 10th & Chestnut St. until 3p for #freshproduce & #plants! 🥦💐 pic.twitter.com/bDFTSSmEmr – at Jefferson Farmers Market
70,Pulmonologist @DrGregoryKane provides his perspective on a new #lungcancer screening tool—the HUNT Lung Cancer Risk Model:  http://bit.ly/2N1vzXY   via @GoHealio pic.twitter.com/rgeHZ4W1vB
71,Congrats to the Jefferson docs named to @PAMEDSociety's 2018 Top Physicians Under 40 list!  http://bit.ly/2Kt52kH  #PaDocs #ArtOfMedicine @dmitripapa @AbingtonJeff @Hand2ShoulderCt @JEFFsurgery pic.twitter.com/hXPKo7d8kO
72,"""A group from Jefferson is developing a cheaper alternative to full circadian lighting programs that has attracted start-up funding. @Circalights is a night light that comes on slowly when hospital employees enter a patient room at night."" https://twitter.com/StaceyABurling/status/1011994917470638080 …"
73,Are you at risk for eye cancer? Dr. Carol Shields of @Wills_Eye explains the importance of annual exams on @KYWNewsradio:  http://bit.ly/2tuElWn .
74,Today is National #HIVTestingDay. Get tested.  ✅ Share your story.  ✅  Use the hashtag #DoingItMyWay.  ✅ Learn more ➡  http://cdc.gov/DoingItMyWay  pic.twitter.com/CXdeHMqvf2
75,"She was just out of rehab. She was excited about the future. Three hours later, she was dead:  http://bit.ly/2tthF8V  via @phillydotcom"
76,Way to go @AustinChiangMD! 👏🎉 https://twitter.com/AustinChiangMD/status/1011694512761200640 …
77,"As cancers find ways to bypass a new therapy, researchers discover the tumor also develops an Achilles heel that can be hit with a different cancer therapy:  http://bit.ly/2yQQ2eS . #JeffersonResearch pic.twitter.com/3sZM3BcIiO"
78,"Every summer, Jefferson providers volunteer their time to offer free sports physicals to hundreds of underserved high school students in the Philadelphia area. This year, we teamed up with the @Eagles to bring the heart & energy of #worldchampions to the event! #JeffersonImpact pic.twitter.com/0Lfqy3rC7B"
79,Dr. Jonathan Miller shares information on the @US_FDA's action against #teething products containing benzocaine & tips for parents with teething kids:  http://bit.ly/2KiNAiE . pic.twitter.com/2moZrPQ51J
80,"Dr. @mechanickaren on the #opioidcrisis: ""We know that people who stay in [long-term] treatment, in general, have a much better outcome — less frequent incarceration, higher incomes, fewer relapses"":  http://bit.ly/2tthF8V  via @phillydotcom @aubreyjwhelan"
81,Faculty Profile: Gastroenterologist Dr. Stephanie Moleski spent 4 years in advertising & marketing before deciding to follow her passion for healing:  http://bit.ly/2K8xoAE . pic.twitter.com/1eEFsWWhs5
82,"As the most common form of dementia, the specialists at the Vickie & Jack Farber Institute for Neuroscience at Jefferson treat Alzheimer's patients early in the disease progression, while also providing skills & support to caregivers:  http://bit.ly/2MfYruj  pic.twitter.com/Lx3Dw9mQzE"
83,"Join @KimmeCancerCtr's biweekly #supportgroup for an overview of Leukemia in relation to the needs of caregivers of Leukemia patients. Sessions will be held the 2nd & 4th Wednesdays of each month, 1–2p:  http://bit.ly/2yyDRTV . pic.twitter.com/12wnzYIC0O"
84,.@AbingtonJeff uses webcam to update family members from the OR while waiting for a loved one in surgery:  http://bit.ly/2MhJisi  via @phillydotcom #telehealth
85,👍 https://twitter.com/jeffersonrads/status/1010581629885190144 …
86,"#SunSafety Tip: Want to stay protected from the sun? Wear sun protective clothing, such as long-sleeve shirts & hats with wide brims. 👒☀ pic.twitter.com/eIvOIMX7dR"
87,Drs. Robert Sterling & Karen Mechanic recently reviewed a study about limiting varenicline when attempting to quit smoking:  http://bit.ly/2JVHd95  via @MDAlertSTAT
88,Dietitian @EmilyLdn warns that gluten can hide in the sneakiest places:  http://bit.ly/2yyYH5T . 👀 #glutenfree pic.twitter.com/ArfQYNxTWk
89,"#FlashbackFriday to an inside look at the Keen @JEFFsurgery clinic where Dr. William Williams Keen (center, left side of patient) is leading a surgery in the 1873 Hospital amphitheater! 📷: @JeffArchives pic.twitter.com/2MI7X89TUS"
90,Tomorrow: Attend the Asplundh Cancer Pavilion Open House & Screening Event from 10a-2p! Community members can take part in screenings & education about risk factors for a variety of cancers:  http://bit.ly/2tk6SOl  pic.twitter.com/bZ0EYL7cCW
91,"This week, the @WHO recognized #GamingDisorder as a new mental health condition. 🎮 Psychiatrist Dr. James Luebbert shares why this is beneficial, but also a possible distraction from a child’s real issues:  http://bit.ly/2MOPWaB  via @phillydotcom"
92,ICYMI! The secrets of sleep deprivation: DadLab offers new fathers wisdom in the company of men:  http://bit.ly/2MI3Awc  via via @phillydotcom
93,The ribbon has officially been cut at the Asplundh Cancer Pavilion! https://twitter.com/abingtonjeff/status/1009904757073481731 …
94,"The opioid overdose crisis is hitting all of Philadelphia, new data show:  http://bit.ly/2yqOvMz  via @phillydotcom @aubreyjwhelan @PEMammen"
95,.@KimmelCancerCtr forms partnership with @SarahCannonDocs to expand access to #clinicaltrials:  http://bit.ly/2M9hDd7  via @PHLBizJournal @PHLBizJGeorge
96,"My treatment plan put me at the center of everything. - Erik, loves #yoga. 🧘‍♂️ @KimmelCancerCtr #cancersurvivor #forefront #YouGotThis #InternationalYogaDay pic.twitter.com/cAHkayuM33"
97,Know before you go! ✈ Planning an overseas trip this summer? Dr. Todd Braun of @AbingtonJeff shares tips on avoiding illness while abroad:  http://bit.ly/2M6hNSw . pic.twitter.com/qfIivbbUHu
98,Yesterday 130 Jefferson Interns participated in a #patientsafety themed #escapetheroom in our Clinical Skills & Simulation Center! This is an innovative approach to teaching interns #ptsafety & education. Great job! 👍 #meded pic.twitter.com/k05Q4QCz93
99,"Join our #Mindfulness - Based Stress Reduction Foundation Course to relieve pain, reduce stress & enhance wellness. This 8-week course takes place every Tuesday morning from June 26 through August 14:  http://bit.ly/2MIOO8I  pic.twitter.com/7IUAxusTGr – at 925 Chestnut St"
100,New #JeffersonResearch shows marathoners have less #arthritis than non-runners:  https://wapo.st/2M5ixaA  via @washingtonpost 👟
101,“There is no poster child for the epidemic.” - #EmergencyMedicine physician Dr. @PEMammen on the #opioidepidemic https://twitter.com/PEMammen/status/1009419297503014913 …
102,Congrats to @JeffAnesthesia Class of 2018! 🎉 pic.twitter.com/MiBVxD2Gyp
103,"How does the heat & humidity affect your heart? Karen Halm, Manager of Cardiac Rehabilitation at @AbingtonJeff, shares simple summer heart-smart tips so you can enjoy this season of sun & fun:  http://bit.ly/2tho3Pu . pic.twitter.com/XXavjJky1b"
104,"Cuban Salsa can help those facing cancer to cope with diagnosis, treatment & recovery. Join @KimmelCancerCtr on 8/1 for this 6-week dance workshop that aims to develop participants' bodily awareness & movement intuition:  http://bit.ly/2ynQpNZ . pic.twitter.com/tDXjJirqIm"
105,On the blog: @AbingtonJeff's Dr. Shapiro urges caregivers to keep kids safe in the water this #summer:  http://bit.ly/2I00Gj0 . pic.twitter.com/MFtF7fRUom
106,"DYK that over 110,000 people live with epilepsy in Eastern, PA? Join #TeamJefferson at @EFEPA Walk for #Epilepsy on Sunday, June 24 at Citizen's Bank Park:  http://bit.ly/2ykIIIl ."
107,"Newborns in opioid withdrawal may do better on methadone than morphine, major study finds:  http://bit.ly/2MCQ6C2  via @phillydotcom"
108,"🌡🌞 With temperatures soaring today, conditions could be dangerous if you're not careful, says @AbingtonJeff's Dr. @johnrussellmd (Tip: Stay hydrated! 💦):  https://bit.ly/2LY0zGW  via @TimJRadio"
109,"@JeffersonUniv Yesterday #TeamJefferson participated in the 2018 Philadelphia #FathersDay Run for #ProstateCancer! Shout out to team captain Anne Calvaresi, Drs. Ryan Mark, Paul Chung, Leonard Gomella, Scott Bowes, their families, and the @jeffersonuniv #Urology Society students! pic.twitter.com/1vmOmkpKGS"
110,"Don't let bug bites ruin your plans! 🐝 If you think you might be having an allergic reaction, use #JeffConnect! Jefferson #emergencymedicine physicians are available 24/7:  http://JeffersonHealth.org/JeffConnect  pic.twitter.com/lfWFSBW4xZ"
111,What are the barriers that might hinder a patient's ability to manage #migraines? Watch as Dr. Stephanie Nahas explains:  http://bit.ly/2JDgay2  via @ReachMD
112,Happy #FathersDay! pic.twitter.com/vib6FjCkF7
113,Dr. @sklasko is in company on this year’s @modrnhealthcr #mhmostinfluential list:  http://bit.ly/2JGQ51V  (Spoiler alert: he was ranked #6!)
114,"ICYMI: Congrats to @KimmelCancerCtr @ChrisEischenTJU, the new Herbert A. Rosenthal, MD ‘56 Professor of #CancerResearch @JeffersonUniv! #JeffersonResearch pic.twitter.com/C6BizkxSTs"
115,"Want to stay protected from the sun? Wear sun protective clothing, such as long-sleeve shirts & hats with wide brims. 👒☀ #SunSafety pic.twitter.com/ztpAsi3gNm"
116,Join @KimmelCancerCtr at the @Phillies game on 7/24 for Cancer Awareness Night! https://twitter.com/KimmelCancerCtr/status/1007665271123927043 …
117,Way to go Jefferson PACU team! #JeffersonImpact #mgkveteransradiothon https://twitter.com/WMGK/status/1007646953075806208 …
118,#EidMubarak! Wishing all those who are celebrating a happy & peaceful #EidAlFitr.
119,Wow! Thank you Linda for your 41 years at Jefferson! 😊 https://twitter.com/RichWebsterTJUH/status/1007441715500912640 …
120,Congrats to Dr. @sklasko on receiving @EY_EOYUS's #EOYGP Visionary Award! 👏 pic.twitter.com/MGOAUx8soO
121,"Apply sunscreen every 1–2 hrs while outside. Reapply more often if sweating/swimming, even if sunscreen is water-resistant. #SunSafety pic.twitter.com/JY0jveAWkV"
122,"Meet Jeffrey Jin, lead social worker in @KennedyHealth inpatient & outpatient dialysis centers! He offers direct social services to patients on hemodialysis, peritoneal dialysis, & their families:  http://bit.ly/2JCsgZ5 . pic.twitter.com/SnGK7bcoe9"
123,DYK each blood donation takes <1 hr & can save the lives of up to 3 patients? The Jefferson #BloodDonor Center has extended hours today in honor of #WorldBloodDonorDay:  http://JeffersonHealth.org/giveblood  pic.twitter.com/nwkjWfxG1C
124,Happy #FlagDay! 🇺🇸 pic.twitter.com/IeCwXHNG9k – at Jefferson Plastic Surgery
125,Join us in welcoming our new #psychiatry residents to Jefferson! 👋 pic.twitter.com/ffDjv3ll4e
126,"The Jefferson Diabetes Center provides guidance & management of prediabetes, #diabetes & its complications:  http://bit.ly/2sVdmmA . pic.twitter.com/Sh7cgpRSyT"
127,"Senate Bill 780, supports access to #telehealth services for all Pennsylvanians, has passed the Senate! 🎉 Dr. @JuddHollander shares what this means for patients. #SB780 #JeffConnect pic.twitter.com/DhBFqbtR8m"
128,Thank you Jim for your 28 years of service to Jefferson! 👏 https://twitter.com/RichWebsterTJUH/status/1006901822009827328 …
129,"From urology & preventive cardiology to diabetes management & sleep medicine, our #MensHealth program is designed to provide men with a comprehensive & preventive approach to their health:  http://bit.ly/2y2Ig16 . #MensHealthMonth pic.twitter.com/M5mvDjfLOb"
130,Avoid #salmonella outbreak! 🚫 Remember to wash and/or peel raw fruit or vegetables. 🍉 Dr. Frederick Randolph shares ways to prevent #salmonella infection:  http://bit.ly/2LLWlSE . 🍔 pic.twitter.com/f5WJQaiUyJ
131,"#SaveTheDate ⛳ The inaugural @KimmelCancerCtr Invitational is taking place on Friday, August 3 at Atlantic City Country Club! #DowntheShore4aCure https://twitter.com/KimmelCancerCtr/status/1006519697557393408 …"
132,.@JeffersonUniv & @DrexelUniv researchers test gel to restore independent breathing after spinal cord injuries:  http://bit.ly/2y3hZzT  via @thephillyvoice @MTanen88
133,"@FastCompany @BeckersHR #Creativity is underrated in healthcare leadership, says Dr. @sklasko in a conversation with @beckersHR. Read his thoughts on what others in healthcare can do to join him on a future @fastcompany #FCMostCreative list:  http://bit.ly/2yf3JnZ ."
134,Today is International #NASHDay. DYK the Jefferson Fatty Liver Center is Philadelphia's first adult center with a multidisciplinary approach to Nonalcoholic #FattyLiver Disease? Learn more:  http://bit.ly/2JvaUNL . #NASH #NAFLD #LiverHealth @ALFMidAtlantic @intNASHday pic.twitter.com/NgbqckcaUE
135,Going #glutenfree? Dietitian Emily Rubin shares unexpected sources of gluten:  http://bit.ly/2JstRRc  via @phillydotcom
136,.@AbingtonJeff's Dr. Steven Fisher shares the importance of monitoring children after a #drowning scare:  http://bit.ly/2sTcONS . #drydrowning pic.twitter.com/UOcXMmYRGW
137,😴 The high cost of getting a good night's #sleep:  http://bit.ly/2JL8qtV  via @phillydotcom @SarahGantz
138,Neurologist Dr. @Carol_Lippa  weighs in on #asthma drug that shows promise against Alzheimer's:  http://bit.ly/2JxvadE  via @phillydotcom
139,👀 Spotted! Dr. Marianne Ritchie presenting her poster at #DDW18! #colorectalcancer https://twitter.com/DDWMeeting/status/1003999982167437318 …
140,.@MageeRehab has completed the first phase of a $30 million renovation project to create all private rooms for patients: https://twitter.com/MageeRehab/status/1005118583935045635 …
141,Neurologist Dr. Nahas relays key tips to help diagnose #migraines in busy primary care practices with @ReachMD:  http://bit.ly/2JAdAcf .
142,"Jefferson students, faculty & staff at #PhillyPrideParade! #PrideMonth https://twitter.com/richwebstertjuh/status/1005838325436026880 …"
143,Researchers from the Jefferson Weinberg #ALS Center have been studying one of the brain’s “support cells” called astrocytes:  http://bit.ly/2JjiQle . #JeffersonResearch
144,Our #StructuralHeart Program offers innovative treatments for structural heart conditions. This usually means there is an abnormality in the heart that does not affect the blood vessels. Learn more:  http://bit.ly/2sESM9I . @fischman_david @DocSavageTJU @DrNickTJU pic.twitter.com/s0WfMhdLnT
145,"Meet Infectious Disease Specialist, Dr. David Condoluci! He is the SVP& Chief Patient Safety & Quality Officer at @KennedyHealth. He's a national expert & leading proponent in the fight against #HIV / #AIDS:  http://bit.ly/2LxA5f5 . pic.twitter.com/gXZQtswzXD"
146,"Attend our Healthy Aging Program on 6/13. During the session, we will help you understand your options if you are ever in the position that you are unable to speak for yourself:  http://bit.ly/2JqjIR9 ."
147,"For most people, a doctor's appointment means a fairly short trip to the office. For Catherine ""Kay"" Hometchko, it means a 3.5 hour bus ride—each way. Watch as Kay shares why she continues to choose Jefferson for her care:  http://bit.ly/2kTNnY6 . pic.twitter.com/lBX71e1Ras"
148,DYK Hepatitis C is a curable infection 95% of the time in newly diagnosed patients? Learn more about our #HepatitisC Center:  http://bit.ly/2skpZXb . #HepAware pic.twitter.com/QA9Q3E6v3o
149,"In the wake of Kate Spade, Anthony Bourdain deaths, clinical psychologist Dr. Matt Wintersteen shares how to help someone who may be at risk of suicide (via @phillydotcom) http://bit.ly/2xUQgkN "
150,ICYMI: Our Maternal Addiction Treatment Education & Research (MATER) program was recently featured in a @nytimes Magazine article about mothers trying to overcome substance abuse:  https://nyti.ms/2ImMOQR .
151,"Are you or a loved one suffering from #depression? Nancy DeAngelis, a psychiatric mental health nurse practitioner at @AbingtonJeff  shares 5 warning signs you shouldn't ignore:   http://bit.ly/2xVGLlj  #letstalk"
152,Happening tonight: Check out @AbingtonJeff's June Fete Fair fireworks display at dusk:  http://bit.ly/2LxK6cv . 🎆
153,☀ #SunSafety Tip: Apply sunscreen 30 minutes before going outdoors & don’t forget to put sunscreen on all exposed areas of skin! pic.twitter.com/7rL9qUAE2O
154,"Suffer from hip pain? Our orthopedic surgeons can evaluate your pain, determine its cause & discuss treatment plans:  http://bit.ly/2HsPMSu . pic.twitter.com/XyOKcBJYLh"
155,Great #ThrowbackThursday of Jefferson nurses at the shore! https://twitter.com/JeffersonAlumni/status/1004777457612935173 …
156,👋 https://twitter.com/RichWebsterTJUH/status/1004687012169908224 …
157,"@RMAphiladelphia Dr. Andrea Braverman is hosting a free online #infertility #supportgroup with @RMAPhiladelphia on 6/21 at 8p. Learn coping strategies, understanding & a framework for some of the decision-making that accompanies the infertility journey:  http://bit.ly/2If3JaZ ."
158,Fashion designer Kate Spade's death highlights the importance of recognizing suicide warning signs. Psychologist Dr. Wintersteen tells @AliGorman6abc “Suicide & depression don’t discriminate. Even powerful people are vulnerable”:  https://6abc.cm/2JAAxw0  via @6abc
159,"DYK the Jefferson Burn Center has access to the medical team behind our #Level1Trauma Center? These @JEFFsurgery surgeons, nurses, pharmacists, dietitians, PTs, OTs & case managers will treat & manage your injuries so that you can get back to your routine:  http://bit.ly/2sBLh3k  pic.twitter.com/QkyMXLTY3a"
160,Tonight at 6p: Tune in to @6abc as Dr. Matt Wintersteen discusses suicide awareness with @AliGorman6abc.
