,0
42,Children are underrepresented in #clinicaltrials for #chronicpain. This #PAINreport explores solutions to the challenges testing #children who are not simply “little adults”. @TonyaPalermo @NoNeedlessPain @ScottWPowers @PainReportsOPEN  http://journals.lww.com/painrpts/Abstract/latest/Special_considerations_in_conducting_clinical.99927.aspx … pic.twitter.com/VpGG8QsJk7
43,Celebrating July 4th the only way I know how...studying for the anesthesia advanced board exam! #anesthesiaboards #boardstudying #anesthesiology #Meded #studyingneverends #foreverlearning pic.twitter.com/2MtKe6fjXo
44,Dr. Talal Khan explains how education can be used as an intervention for the chronic pain epidemic in this @kevinmd article: http://ht.ly/OPNO30kLBQG 
45,@UPMC @UPMCCareers @UPMCnews @UPMCAnesRes @AbaPhysicians @ASALifeline @PSAnesth
46,"This has been a long road. Undergrad-4 years, Medical School-4 years, Residency-4 years. Now finally a fellow. There are not enough words to express how thankful I am for my friends and family who have pushed me and helped me reach this point. #anest #painmedicine #MedEd #SoMe pic.twitter.com/GT8LvugXdE"
47,Check out this new review by my some of my mentors at UMich on central sensitization in chronic pain. Will be be able to differentiate bottom-up from top-down mechanisms?  https://onlinelibrary.wiley.com/doi/abs/10.1111/jabr.12137#.Wzp9qCESEPc.twitter …
48,Yes! This is the side of pain medicine people don’t see. The reason we chose it is exemplified by that comment! #painmedicine https://twitter.com/jonhagedornmd/status/1014115647184351232 …
49,"Hypnosis may be effective for decreasing pre-procedural anxiety and heart rate in children undergoing repeated pediatric wound-care procedures BUT not for reducing pain intensity or accelerating wound healing  https://journals.lww.com/pain/Abstract/publishahead/The_efficacy_of_hypnosis_on_pain,_wound_healing,.98912.aspx … via @IASPPAIN #PedsPain pic.twitter.com/MCF9xU3Ix1"
50,"Happy July 1st! Whether you are starting residency or ending residency and becoming a fellow or an attending, remember that your patients and their best interest should be the basis for every decision you make! Learn from them and continue to grow each day. #MedED #SoMe #anest"
51,One of the many interesting things going on in health care this week! I would love to hear people’s thoughts on how Atul Gawande will make an impact with his new role? #Healthcare #amazonhealth #healthcareprime https://www.doximity.com/doc_news/v2/entries/12898720 …
52,"""Pain is so wonderful because it is so bad,"" says @DrSeanMackey. ""It keeps us out of harm and out of danger."" http://bit.ly/2IAgyJj "
53,ASIPP’s cadaver lab is in full force this morning. Dr. Sudhir Diwan is pictured here teaching an attendee while Dr. Ramsin Benyamin and Dr. Laxmaiah Manchikanti discuss techniques. pic.twitter.com/NmPcCvHTBy
54,Excellent editorial on the current state of #Neuromodulation and using #Evidence to improve patient outcomes. Looking forward to working with Dr. Krishnan Chakravarthy on the ⁦@ASPN_PainNeuro⁩ Committee on Translational Research. https://neuronewsinternational.com/spinal-cord-stimulation-and-chronic-pain-in-the-end-its-about-the-patient/ …
55,"Mandating “one-size-fits-all” medicine through SB 655 would have dire consequences for patients and efforts to reverse the #OpioidCrisis, writes PAMED’s Dr. John Gallagher in the @PittsburghPG - @PAMEDSociety #PaDocs #PaPolitics  https://www.pamedsoc.org/detail/article/Pennsylvania-2018-2019-budget …"
56,Our Top Physicians Under 40 list includes docs from @UPMCPinnNews @UPMCSusquehanna @WellSpan @GeisingerHealth https://rlm.ag/1jB2Tr 
57,Amazon to buy PillPack in potentially disruptive drug retail push  https://reut.rs/2KrhMrV  HT @ASALifeline
58,Our Top Physicians Under 40 list includes docs from @UPMCnews @ReadingHosp @PennStHershey @TJUHospital https://rlm.ag/1378gh 
59,"My week on Twitter 🎉: 2 Mentions, 9 Likes, 1 Retweet, 50 Retweet Reach, 8 New Followers. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/gHsdLSQp7l"
60,@pcarMD Congrats again to @pcarmd the chief resident of ⁦@UPMCAnesRes⁩  for being named to the PA physicians 40 under 4 list AS A RESIDENT!! #upmcanesthesiology #meded  https://www.pamedsoc.org/newsroom/Top40?utm_source=facebook …
61,Our biggest fans this week: @pcarMD. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/LZ8jNGky8J
62,And just like that residency is complete. Thank you to everyone at @UPMCAnesRes for taking the time to teach me and help me grow as a physician and as a person! Luckily I have one more year as a fellow to continue to learn from you! #MedEd #anest #painmedicine
63,"Slow down, take the extra few minutes to talk to your patient. Explain the condition and treatment. Get to know them. You didn’t become a doctor to finish your notes ASAP. You did it because you want to help people. #TipsForNewDocs"
64,Two of the best months of @UPMCAnesRes. It was a lot of fun to learn new clinical pearls from everyone at ISMETT! The entire staff is very welcoming to the residents! #upmcanesthesiology #MedEd #SoMe #anest #anesthesiology https://twitter.com/upmcnews/status/1010937867865133056 …
65,"Interviewer: Do you think Brazil's 1970 team can beat today's Argentina?Pelé: Yes.Interviewer: By how much?Pelé: 1:0Interviewer: That's it?Pelé: Well, most of us are over 75 now."
66,There can be an article a day covering this topic and it still would not be enough. Support your female colleagues! They went to the same med schools and residencies and deserve the same recognition for their leadership! #HeForShe #genderequity https://www.nejm.org/doi/full/10.1056/NEJMp1801164 …
67,The International Anesthesiology Clinics current journal is focused on Women in Anesthesiology! Editor in Chief Stephanie B. Jones. Forward by @KMcQMD. Please see articles by @rekhakuttikat @AmyPearsonMD and more!  https://journals.lww.com/anesthesiaclinics/Pages/currenttoc.aspx … pic.twitter.com/BFcJad7SsH
68,Congratulations to our graduating class of 2018! pic.twitter.com/YnBcSgff0K
69,Congrats @UPMCAnesRes CBYs! Your clinical anesthesia years await- Good luck in the ORs! https://twitter.com/pcarmd/status/1010947422393073665 …
70,"My week on Twitter 🎉: 5 Mentions, 1.6K Mention Reach, 33 Likes, 12 Retweets, 24.6K Retweet Reach. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/hGblwgCJnK"
71,#burnout is under recognized in the medical community. I hope all of my #anest colleagues and #healthcare colleagues take some time to care for themselves and those around them. Asking for help is not a sign of weakness but a sign of strength! https://www.nejm.org/doi/full/10.1056/NEJMp1803771 …
72,"Our biggest fans this week: @JulieSilverMD, @RUBraveEnough, @MelanieLybarger. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/QLg2uAx8Sd"
73,Interesting read on how a simple innovation can maximize the safety profile of a ubiquitous piece of medical equipment. This is an incredibly important consideration for our pediatric patients.  https://bjanaesthesia.org/article/S0007-0912(18)30338-6/pdf … @PediAnesthesia @UPMCAnesRes @BJAJournals @UPMCEnterprises
74,New persistent #opioid use after surgery becomes a primary care problem after 3 months. Tighter care intervention needed.  https://link.springer.com/article/10.1007/s11606-018-4463-1 … @JournalGIM @mklueh @DavidJuurlink @MichaelEnglesbe @UM_IHPI  http://www.michigan-OPEN.org  pic.twitter.com/Fztkzxn9w1
75,We'll pick ONE random winner later tonight.Good luck! #FathersDay Rules: https://atmlb.com/2AU2A5k 
76,RETWEET THIS for a chance to win one of our #FathersDay caps! pic.twitter.com/bJao94TVYc
77,With residency coming to a close I am glad we were able to celebrate our accomplishments Friday night! We have grown to become a great group of physician anesthesiologists! @UPMCAnesRes #upmcanesthesiology #residencygraduation #fellowstatus #attendingstatus pic.twitter.com/8Wc4McZ4dF
78,Plasticity and Function of Spinal Oxytocin and Vasopressin Signaling during Recovery from Surgery with Nerve Injury http://anesthesiology.pubs.asahq.org/article.aspx?articleid=2685660#.WyXFdW9N82E.twitter …
79,I think that is wise. I am super impressed with how academic medical journals like @Anaes_Journal are embracing Social Media and making learning and keeping up to date relevant and accessible #FreeForADay #FOAMEd #SoMe #MedEd
80,#upmcanesthesiology @UPMCAnesRes https://twitter.com/keithvogtmd/status/1007786342284177413 …
81,"""In contrast to reoperation, SCS provides the opportunity for patients to undergo a minimally invasive therapeutic trial before the definitive procedure and results in lower morbidity.""#SCS #neuromodulation #chronicpain @IntlNeuromod @IASPPAIN @WorldPain1 @UKKoeln pic.twitter.com/RaqbOVhCS7"
82,"Spinal procedure treats pain as alternative to opioids “When I was on the medication, I wasn’t myself. I was miserable. I was lashing out at people. It just wasn’t me. Then when I got on the stimulator, it was a life changer.” #neuromodulation #scs http://ow.ly/B2U650hHNYh "
83,"My week on Twitter 🎉: 51 Mentions, 7 Likes, 3 Retweets, 3.33K Retweet Reach, 5 New Followers. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/7BLnMm3Qr7"
84,Thank you @pcarMD incoming chief resident for sharing this article with all of the #upmcanesthesiology residents! @UPMCAnesRes         Thank you again to @JulieSilverMD @SashaShillcutt for an amazing article!#HeForShe #gendergap #genderequity
85,"Our biggest fans this week: @KenZeroHarm, @bhadresh61, @MedEdBot. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/bIEaZANUuT"
86,What happens when pain is no longer serving a survival basis? @DrSeanMackey explains more about the complexities of #pain in this video. pic.twitter.com/QV4vZ9hiVF
87,Two extremely important topics addressed: gender equality and the use of social media in a professional way! ⁦@SashaShillcutt⁩ well done!! ⁦@UPMCAnesRes make this available to all residents⁩! #HeForShe #genderequity #GenderPayGap #SoMe #MedEd https://www.nejm.org/doi/full/10.1056/NEJMms1801980 …
88,Important read especially with the end of residency and beginning of fellowship as we all prepare to continue to take the next steps in our careers. #anest #painmedicine #MedEd Transitioning to Practice for Young Physicians: http://monitor.pubs.asahq.org/article.aspx?articleid=2682108&ct=57c04ad861bebc5a21e48107fb126234e72c66a814e03c98f2d9e8c39698bff53cb8bc2d37e642816624d22cba7c357ebd49b9ba93b784cd1f3da2ab8835853f …
89,Do Hospitals Performing Frequent Neuraxial #Anesthesia for Hip and #KneeReplacement Have Better Outcomes? @sgmemtsoudis @jashvant_p @ASALifeline @ALNanesthesia http://anesthesiology.pubs.asahq.org/article.aspx?articleid=2684294 …
90,New research from @ALNanesthesia - Algorithm Predicts Dangerous Low Blood Pressure During Surgery. Read now:  http://ht.ly/CzAX30krIGT  #news #research pic.twitter.com/EyHJo5OHmf
91,Interesting #research looking at the effects of #Tonic vs #Burst thalamic stimulation on #sleep and wakefulness cycles. #Neuromodulation #PainMedicine https://twitter.com/natureneuro/status/1006204503912255488 …
92,"The #OpioidEpidemic has rightfully received publicity, but we also have a #ChronicPain #epidemic. 100 million #Americans suffer from #Chronicpain. More resources and research needed for #neuromodulation and novel interventional Pain therapies. @ASPN_PainNeuro"
93,"#Ketamine @ASRA_Society intraoperative dose: 0.35 mg/kg loading dose + 1 mg/kg/hr  infusion (Grade B, mod certainty) #EBM #painmanagement #surgery pic.twitter.com/D1f7E3IAje"
94,Yet another reason to consider multimodal pain management including nerve blocks and a growing list of adjuncts! #postoppain #painmedicine #rapm #OpioidEpidemic #opioidcrisis #anest https://twitter.com/elsorthopaedics/status/1005796747539636224 …
95,What to know about Michigan's new opioid legislation if you have acute or chronic pain: http://bit.ly/2sFkq6E 
96,Neuraxial vs GA:Marginal Benefit for Neuraxial Over General Anesthesia in Noncardiac Surgery https://www.anesthesiologynews.com/Clinical-Anesthesiology/Article/06-18/Marginal-Benefit-for-Neuraxial-Over-General-Anesthesia-in-Noncardiac-Surgery/48813?sub=9BCAB29B567B265258A6A217383327AA683661C8B9EB6ED79E8D8A8B49F01592 …#anest #periopoutcomes #ptsafety #patientsafety
97,“Slow and steady wins this race”: Stanford pain specialist Dr @BethDarnall studies #opioid tapering @StanfordPain @StanfordMed @ASRA_Society https://scopeblog.stanford.edu/2018/02/20/slow-and-steady-wins-the-race-stanford-pain-expert-studies-opioid-tapering/ …
98,FDA: Hospira Recalls Naloxone Hydrochloride  http://news.doximity.com/entries/12587289 … via @doximity#painmedicine #opioidcrisis #anest #naloxone
99,"I think a proper tribute to @Bourdain would be wherever you live, venture across town, across the tracks, to a place you wouldn’t normally go and find a place to eat and talk with strangers. #anthonybourdain"
100,"My week on Twitter 🎉: 5 Mentions, 23 Likes, 4 Retweets, 11K Retweet Reach, 9 New Followers. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/jUuFYd5YEx"
101,#Ketamine: Back in the News. New guidelines help fill a void for physicians looking for non-opioid alternatives for patients with acute or chronic pain. For chronic pain guidelines:  https://journals.lww.com/rapm/Abstract/onlinefirst/Consensus_Guidelines_on_the_Use_of_Intravenous.99234.aspx …For acute pain guidelines:  https://journals.lww.com/rapm/Abstract/onlinefirst/Consensus_Guidelines_on_the_Use_of_Intravenous.99233.aspx … pic.twitter.com/enUwJ1ae4L
102,"""Increased hospital-level use of neuraxial anesthesia is associated with lower hospitalization cost for lower joint replacements"" - new study published in collaboration with @sgmemtsoudis @jashvant_p @HSSAnesthesia @stanfordanes @ASRA_Society http://anesthesiology.pubs.asahq.org/article.aspx?articleid=2684294&utm_source=silverchair&utm_medium=email&utm_campaign=article_alert-Anesthes&utm_content=olf&utm_term=060618 …"
103,"Anesthesiology history buffs - today's   https://www.google.com/  Doodle is Dr. Virginia Apgar, physician anesthesiologist innovator - inventor of the APGAR score.  In the ASA DC office, we have a conference room dedicated to her.  @ASALifeline @ASAGrassroots @womenMDinanesth pic.twitter.com/CrVGitOjxU"
104,Happy Birthday Dr. Apgar! #anesxx #anest  https://www.google.com/doodles/dr-virginia-apgars-109th-birthday …
105,Fantastic DRG summary! #ChronicPain #painmanagement #anesthesia #opioidcrisis #MedEd  https://onlinelibrary.wiley.com/doi/abs/10.1111/ner.12247#.Wxk6qthZ5EQ.twitter …
106,"Our biggest fans this week: @EMARIANOMD, @AmolUtrankar, @KenZeroHarm. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/pdd0hl7gAm"
107,@ASRA_Society guidelines for ketamine in acute pain published online today. Another tool to help physicians understand and properly use it. #OpioidEpidemic @RAPMOnline @garyschwartzmd @EMARIANOMD @DanWarrenMD @EugeneViscusiMD @Kumar_asra @nelkassabany https://twitter.com/painfreeed/status/1004332379199164416 …
108,@US_FDA @painfreeED There is also an accompanying consensus guidelines on use of IV ketamine in chronic pain.  Was happy to be member on the task force. Big fan of Ketamine (AkA: Vit K!). @ASRA_Society @ASALifeline @AmerAcadPainMed https://journals.lww.com/rapm/Abstract/onlinefirst/Consensus_Guidelines_on_the_Use_of_Intravenous.99234.aspx …
109,Consensus guidelines for use of ketamine for chronic pain. #ChronicPain #painmedicine #MedEd  https://journals.lww.com/rapm/Pages/ArticleViewer.aspx?year=9000&issue=00000&article=99234&type=Abstract …
110,"Incredibly important message! No matter where you are in your career take time to stop and evaluate your current activities. Is everything inline with your priorities? If so, continue on! If not, make the change today and do not wait until tomorrow! #MEDED #peaceofmind https://twitter.com/DrMStiegler/status/1004099271136874497 …"
111,Ketamine is certainly a major focus in the midst of the #opioidepidemic but how many of you know about its powerful antidepressant effects? Read this man's story:  https://www.npr.org/sections/health-shots/2018/06/04/615671405/from-chaos-to-calm-a-life-changed-by-ketamine?utm_campaign=KHN%3A%20Daily%20Health%20Policy%20Report&utm_source=hs_email&utm_medium=email&utm_content=63468144&_hsenc=p2ANqtz-9ybLKZ0cMyy7iTt7vUW8C2iZVxbym2p9pAemxf_nKmHmGu773GMBVbF5sYQznV2uguhx5tFGTB3AEJwshruCfQcq2KZw&_hsmi=63468144 …@ASRA_Society @EMARIANOMD @DanWarrenMD @nelkassabany @garyschwartzmd @dr_rajgupta
112,"Too good not to share. Well said, @Atul_Gawande. #medicine #humanism https://www.newyorker.com/news/news-desk/curiosity-and-the-prisoner …"
113,"The Brachial Plexus Charm is now available for purchase through Shapeways!  http://shpws.me/Qhsj To celebrate, one lucky winner will be picked to receive a FREE brachial plexus necklace! Just #retweet to be entered! The winner will be selected on Monday 5/21! #GoodLuck pic.twitter.com/S9fRPrr1rH"
114,"Virtual reality is helping children reduce anxiety and also diminish the need for #pain medications, explains @StanfordMed Dean Lloyd Minor. #VR https://on.wsj.com/2J9MMjC "
115,Do you have low back pain? 12 simple treatments that may be helpful. @PreventionMag @StanfordPain http://bit.ly/2J3S7os 
116,This is an excellent point! The golden rule of “treat others how you would want to be treated” is applicable at every age and in every situation! https://twitter.com/brooksohlsonmd/status/1003297638081368067 …
117,New study shows that the phrase “the worst pain you could ever imagine” is most effective when eliciting self-report of pain from children. HT @DrCChambers #PedsPain https://twitter.com/drcchambers/status/1003054246093258754 …
118,When Twitter friends and colleagues become co-authors: articles published since 2017 presented at #RAPM2018 #hcsm @ASRA_Society pic.twitter.com/QxXTI6VKmj
119,"What you wear matters: ""[patient] respondents≥65 years preferred formal attire with white coats (p<0.001) while scrubs were most preferred for surgeons"" http://bmjopen.bmj.com/content/8/5/e021239 …"
120,"My week on Twitter 🎉: 3 Mentions, 42 Mention Reach, 8 Likes, 3 Retweets, 3.94K Retweet Reach. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/tVJytiW0v2"
121,Press Release: Surgical Outcomes Equivalent Whether Physician Anesthesiologist Assisted by Nurse Anesthetist or Anesthesiologist Assistant  http://ow.ly/6Zpz30khjcw  pic.twitter.com/PfzC2tpoBz
122,"Really impressed with @UNC_Anesthesia colleagues and their work on #opioid dispensing and disposal after surgery,  recognizing their important role in the periop period pic.twitter.com/qDoxgzbeGU"
123,Some anesthesiologists had questioned the differences between certified registered nurse anesthetists and certified anesthesiologist assistants.  ASA sought to answer the question.  Findings - same outcomes.  https://bit.ly/2skdj3u  @ASALifeline @ALNanesthesia @TRMiller1
124,Interesting! Facet blocks are not therapeutic but may be diagnostic of RFA response? Looking forward to seeing more dialogue about this study on Twitter! #Pain https://twitter.com/doctorsivamd/status/1001916113259778048 …
125,Great Thursday morning read: Growing knowledge and advances in neuromodulation therapies prove to be a favorable alternative to opioids.  https://www.bloomberg.com/news/articles/2018-05-21/shocking-the-spine-offers-an-alternative-to-opioids … via @BW
126,"Our biggest fans this week: @KenZeroHarm, @pcarMD. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/2bLbOz3j2a"
127,Thank you @ankeetudani!  Agreed. We need to get buy in from all stakeholders and give value back. https://twitter.com/ankeetudani/status/1001788061607395328 …
128,"How does a #paindoc even begin to fight the #opioidepidemic uphill battle when all this is occurring behind the scenes? From pharma to gov’t officials. Ultimately, patients and our country suffers. #sad. @dr_tgro @ibadiolamd @rakstar08 https://twitter.com/drchadb/status/1001455952565014528 …"
129,This article highlights an important point about #ptsafety; just because a treatment or practice has been proven to be safe or effective DOES NOT MEAN it will be safe and effective in your institution. Context matters. Setting matters. #anesthesia https://twitter.com/apsforg/status/1001480818747994112 …
