,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
15,Very exciting news from @AbaPhysicians! This will be great for our neurocritical care and our colleagues focused on the care of neurosurgical patients.     http://www.theaba.org/ABOUT/News-Announcements/The-American-Board-of-Anesthesiology-Announces-New … #anest #anesthesiology @ASALifeline @UPMCAnesRes,Very exciting news from AbaPhysicians! This will be great for our neurocritical care and our colleagues focused on the care of neurosurgical patients.      anest anesthesiology ASALifeline UPMCAnesRes,0.64375,0.875,Positive,Subjective
16,"A powerful editorial in @RAPMOnline based on overwhelming evidence of the usefulness & safety of periop #ketamine, & difficulty in expanding its use beyond critical care setting  http://dlvr.it/Qb44zZ  #PedsAnes #PedsPain #opioidepidemic pic.twitter.com/KffhZYZzkV","A powerful editorial in RAPMOnline based on overwhelming evidence of the usefulness & safety of periop ketamine, & difficulty in expanding its use beyond critical care setting   PedsAnes PedsPain opioidepidemic ",0.26666666666666666,0.9333333333333332,Positive,Subjective
17,Our biggest fans this week: @HCSMnews. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/QBQjVj1rpO,Our biggest fans this week: HCSMnews. Thank you! via   ,0.0,0.0,Neutral,Objective
18,"#Anesthesia Deemed Safe for Pediatric #Surgery - ""Physician anesthesiologists have been at the forefront of research on the effects of anesthesia on children and adults and continue to study this important issue” @ASALifeline Pres-Elect Dr Linda Mason https://shar.es/a10Z8O ","Anesthesia Deemed Safe for Pediatric Surgery - ""Physician anesthesiologists have been at the forefront of research on the effects of anesthesia on children and adults and continue to study this important issue” ASALifeline Pres-Elect Dr Linda Mason ",0.45,0.75,Positive,Subjective
19,APPROPRIATE use of opioids is always key! Observing proper indications will keep our patients safe. #opioidcrisis #painmedicine #upmcpainmedicine https://twitter.com/delswickMD/status/1017081759203319808 …,APPROPRIATE use of opioids is always key! Observing proper indications will keep our patients safe. opioidcrisis painmedicine upmcpainmedicine ,0.25,0.525,Positive,Subjective
20,An Observational Case Series of Spinal Cord Stimulation Waveforms Visualized on Intraoperative Neuromonitoring - new article in Neuromodulation @IntlNeuromod https://onlinelibrary.wiley.com/doi/abs/10.1111/ner.12781 … pic.twitter.com/y4P0H7lh7y,An Observational Case Series of Spinal Cord Stimulation Waveforms Visualized on Intraoperative Neuromonitoring - new article in Neuromodulation IntlNeuromod  ,0.13636363636363635,0.4545454545454545,Positive,Objective
21,Innovative study by Dr. Steven Falowski incorporating SSEP collision testing and intraoperative EMG monitoring to measure differences between various waveforms and stimulation patterns https://twitter.com/wileyneuro/status/1017034580753354752 …,Innovative study by Dr. Steven Falowski incorporating SSEP collision testing and intraoperative EMG monitoring to measure differences between various waveforms and stimulation patterns ,0.25,0.75,Positive,Subjective
22,#SpinalCordStimulation: Low Frequency vs High Frequency  https://bit.ly/2ul5Ktp  #CRPS #RSD #ChronicPain #spoonie #SCS #neuromodulation #painrelief,SpinalCordStimulation: Low Frequency vs High Frequency   CRPS RSD ChronicPain spoonie SCS neuromodulation painrelief,0.08,0.4199999999999999,Positive,Objective
23,"Rising Growth of the Global Spinal Cord Stimulation System Market: Trends, Forecast and Analysis 2018-2025  https://thechronicleindia.com/rising-growth-of-the-global-spinal-cord-stimulation-system-market-trends-forecast-and-analysis-2018-2025/ … #neuromodulation growth increases opportunity @NANS_ION @ASPN_PainNeuro et al to continue collaboration with #industry & #academia for #chronicpain","Rising Growth of the Global Spinal Cord Stimulation System Market: Trends, Forecast and Analysis 2018-2025   neuromodulation growth increases opportunity NANS_ION ASPN_PainNeuro et al to continue collaboration with industry & academia for chronicpain",0.0,0.0,Neutral,Objective
24,Great work ⁦@UPMC⁩   ⁦@pcarMD⁩ ⁦@UPMCAnesRes⁩ http://www.post-gazette.com/news/health/2018/07/10/Pitt-School-of-Medicine-chosen-to-start-program-to-train-more-physician-scientists/stories/201806290093 …,Great work ⁦UPMC⁩   ⁦pcarMD⁩ ⁦UPMCAnesRes⁩ ,0.8,0.75,Positive,Subjective
25,Using VR to learn how to give anesthesia at WISER #anesthesia #technology #Pitt #ANES18 #ASA pic.twitter.com/EWjRGoAukD,Using VR to learn how to give anesthesia at WISER anesthesia technology Pitt ANES18 ASA ,0.0,0.0,Neutral,Objective
26,Go check out these @APSForg #SoMe rockstars! https://twitter.com/dremilym/status/1016448649507659776 …,Go check out these APSForg SoMe rockstars! ,0.0,0.0,Neutral,Objective
27,@HoganAlex this is exciting stuff @hoganalex #implantables #wearables and other #forwardthinking #technologies have the potential to help make #medicine and subsequently #patient lives better  https://cmun.it/telxiiq  #AI #innovation @allen_ai @MikeQuindazzi @johnrobb @kashthefuturist,HoganAlex this is exciting stuff hoganalex implantables wearables and other forwardthinking technologies have the potential to help make medicine and subsequently patient lives better   AI innovation allen_ai MikeQuindazzi johnrobb kashthefuturist,0.135,0.5449999999999999,Positive,Subjective
28,#CA1 orientation to the ORs and anesthesia machine checks. #anesthesia #livingthedream pic.twitter.com/PoAewQEBEf,CA1 orientation to the ORs and anesthesia machine checks. anesthesia livingthedream ,0.0,0.0,Neutral,Objective
29,Happy Monday quote! pic.twitter.com/ZryxWTDAAD,Happy Monday quote! ,1.0,1.0,Positive,Subjective
30,New minimally invasive techniques for treating patients with chronic joint problems: http://cle.clinic/2ssE5Yj ,New minimally invasive techniques for treating patients with chronic joint problems: ,0.01818181818181817,0.5272727272727272,Positive,Subjective
31,Bravo @sloan_kettering for highlighting your impressive #WomeninMedicine - supporting and highlighting change. #PROWD @PROWDWomen https://twitter.com/sloan_kettering/status/1015759621548597250 …,Bravo sloan_kettering for highlighting your impressive WomeninMedicine - supporting and highlighting change. PROWD PROWDWomen ,0.625,0.625,Positive,Subjective
32,"Erector spinae blocks are another option for pain reduction/opioid reduction+safe.  See case of the month for May/June at  http://www.pedspainmedicine.org/  #pedspain, #@ASRA_Society,#Pedsanes, #PatientCare #surgery #PatientSafety #ASA #AmericanSocietyofAnesthesia Share your block tips.","Erector spinae blocks are another option for pain reduction/opioid reduction+safe.  See case of the month for May/June at   pedspain, ASRA_Society,Pedsanes, PatientCare surgery PatientSafety ASA AmericanSocietyofAnesthesia Share your block tips.",0.0,0.0,Neutral,Objective
33,Researchers found that physicians’ empathy as perceived by the patient was independently related to improvement in #pain relief and quality of life. http://bit.ly/2MUQJpE ,Researchers found that physicians’ empathy as perceived by the patient was independently related to improvement in pain relief and quality of life. ,0.0,0.4,Neutral,Objective
34,YES! #Neuromldulation has continued to improve. It is often thought of as a “last resort” which seems silly when more and more data has shown it works (naturally for the correct patients/indications) https://twitter.com/joshuarosenowmd/status/1015653034175713280 …,YES! Neuromldulation has continued to improve. It is often thought of as a “last resort” which seems silly when more and more data has shown it works (naturally for the correct patients/indications) ,0.12,0.4683333333333334,Positive,Objective
35,"#TipsForNewDocs July 1 is upon us! Congratulations and welcome!  You've worked so hard. Continue to do so, because the day will come (perhaps very soon) when you will stand between the patient and death. You will not always win, but we will know that you gave your best. pic.twitter.com/RGnDezUYhO","TipsForNewDocs July 1 is upon us! Congratulations and welcome!  You've worked so hard. Continue to do so, because the day will come (perhaps very soon) when you will stand between the patient and death. You will not always win, but we will know that you gave your best. ",0.5416666666666666,0.4883333333333333,Positive,Objective
36,Almost through week 1 of #painmedicine fellowship! I am so glad that I get to train with this group over the next year. #MedEd #Neuromodulation #upmcpainmedicine pic.twitter.com/7if2xZCTOf,Almost through week 1 of painmedicine fellowship! I am so glad that I get to train with this group over the next year. MedEd Neuromodulation upmcpainmedicine ,0.25,0.5,Positive,Objective
37,Great review article by Drs. Martucci and Mackey on pain neuroimaging. Very well written Dr. M. https://twitter.com/drkatiemartucci/status/1012027582785585152 …,Great review article by Drs. Martucci and Mackey on pain neuroimaging. Very well written Dr. M. ,0.5,0.525,Positive,Subjective
38,"My week on Twitter 🎉: 12 Mentions, 3.52K Mention Reach, 38 Likes, 4 Retweets, 3.17K Retweet Reach. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/1frh7JXnJ6","My week on Twitter 🎉: 12 Mentions, 3.52K Mention Reach, 38 Likes, 4 Retweets, 3.17K Retweet Reach. See yours with   ",0.0,0.0,Neutral,Objective
39,"Our biggest fans this week: @PAMEDSociety, @MedEdBot. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/s3lJdwRZWZ","Our biggest fans this week: PAMEDSociety, MedEdBot. Thank you! via   ",0.0,0.0,Neutral,Objective
40,Just out in print in Anesthesiology- such a great review on how obestric anesthesia has evolved! @LimGrapes pic.twitter.com/qZdIAxNrcY,Just out in print in Anesthesiology- such a great review on how obestric anesthesia has evolved! LimGrapes ,0.5,0.625,Positive,Subjective
41,New laws restricting #opioid prescriptions go into effect in three states  https://usat.ly/2KlZXhX  @ASALifeline @ASRA_Society @drchadb @MarkBicket @VanilaSingh,New laws restricting opioid prescriptions go into effect in three states   ASALifeline ASRA_Society drchadb MarkBicket VanilaSingh,0.13636363636363635,0.4545454545454545,Positive,Objective
42,Children are underrepresented in #clinicaltrials for #chronicpain. This #PAINreport explores solutions to the challenges testing #children who are not simply “little adults”. @TonyaPalermo @NoNeedlessPain @ScottWPowers @PainReportsOPEN  http://journals.lww.com/painrpts/Abstract/latest/Special_considerations_in_conducting_clinical.99927.aspx … pic.twitter.com/VpGG8QsJk7,Children are underrepresented in clinicaltrials for chronicpain. This PAINreport explores solutions to the challenges testing children who are not simply “little adults”. TonyaPalermo NoNeedlessPain ScottWPowers PainReportsOPEN   ,0.09375,0.5,Positive,Objective
43,Celebrating July 4th the only way I know how...studying for the anesthesia advanced board exam! #anesthesiaboards #boardstudying #anesthesiology #Meded #studyingneverends #foreverlearning pic.twitter.com/2MtKe6fjXo,Celebrating July 4th the only way I know how...studying for the anesthesia advanced board exam! anesthesiaboards boardstudying anesthesiology Meded studyingneverends foreverlearning ,0.25,0.8,Positive,Subjective
44,Dr. Talal Khan explains how education can be used as an intervention for the chronic pain epidemic in this @kevinmd article: http://ht.ly/OPNO30kLBQG ,Dr. Talal Khan explains how education can be used as an intervention for the chronic pain epidemic in this kevinmd article: ,0.0,0.0,Neutral,Objective
45,@UPMC @UPMCCareers @UPMCnews @UPMCAnesRes @AbaPhysicians @ASALifeline @PSAnesth,UPMC UPMCCareers UPMCnews UPMCAnesRes AbaPhysicians ASALifeline PSAnesth,0.0,0.0,Neutral,Objective
46,"This has been a long road. Undergrad-4 years, Medical School-4 years, Residency-4 years. Now finally a fellow. There are not enough words to express how thankful I am for my friends and family who have pushed me and helped me reach this point. #anest #painmedicine #MedEd #SoMe pic.twitter.com/GT8LvugXdE","This has been a long road. Undergrad-4 years, Medical School-4 years, Residency-4 years. Now finally a fellow. There are not enough words to express how thankful I am for my friends and family who have pushed me and helped me reach this point. anest painmedicine MedEd SoMe ",-0.0125,0.475,Negative,Objective
47,Check out this new review by my some of my mentors at UMich on central sensitization in chronic pain. Will be be able to differentiate bottom-up from top-down mechanisms?  https://onlinelibrary.wiley.com/doi/abs/10.1111/jabr.12137#.Wzp9qCESEPc.twitter …,Check out this new review by my some of my mentors at UMich on central sensitization in chronic pain. Will be be able to differentiate bottom-up from top-down mechanisms?  ,0.21212121212121213,0.4431818181818182,Positive,Objective
48,Yes! This is the side of pain medicine people don’t see. The reason we chose it is exemplified by that comment! #painmedicine https://twitter.com/jonhagedornmd/status/1014115647184351232 …,Yes! This is the side of pain medicine people don’t see. The reason we chose it is exemplified by that comment! painmedicine ,0.0,0.0,Neutral,Objective
49,"Hypnosis may be effective for decreasing pre-procedural anxiety and heart rate in children undergoing repeated pediatric wound-care procedures BUT not for reducing pain intensity or accelerating wound healing  https://journals.lww.com/pain/Abstract/publishahead/The_efficacy_of_hypnosis_on_pain,_wound_healing,.98912.aspx … via @IASPPAIN #PedsPain pic.twitter.com/MCF9xU3Ix1",Hypnosis may be effective for decreasing pre-procedural anxiety and heart rate in children undergoing repeated pediatric wound-care procedures BUT not for reducing pain intensity or accelerating wound healing   via IASPPAIN PedsPain ,0.6,0.8,Positive,Subjective
50,"Happy July 1st! Whether you are starting residency or ending residency and becoming a fellow or an attending, remember that your patients and their best interest should be the basis for every decision you make! Learn from them and continue to grow each day. #MedED #SoMe #anest","Happy July 1st! Whether you are starting residency or ending residency and becoming a fellow or an attending, remember that your patients and their best interest should be the basis for every decision you make! Learn from them and continue to grow each day. MedED SoMe anest",0.6125,0.5625,Positive,Subjective
51,One of the many interesting things going on in health care this week! I would love to hear people’s thoughts on how Atul Gawande will make an impact with his new role? #Healthcare #amazonhealth #healthcareprime https://www.doximity.com/doc_news/v2/entries/12898720 …,One of the many interesting things going on in health care this week! I would love to hear people’s thoughts on how Atul Gawande will make an impact with his new role? Healthcare amazonhealth healthcareprime ,0.44034090909090906,0.5136363636363637,Positive,Subjective
52,"""Pain is so wonderful because it is so bad,"" says @DrSeanMackey. ""It keeps us out of harm and out of danger."" http://bit.ly/2IAgyJj ","""Pain is so wonderful because it is so bad,"" says DrSeanMackey. ""It keeps us out of harm and out of danger."" ",0.15000000000000008,0.8333333333333333,Positive,Subjective
53,ASIPP’s cadaver lab is in full force this morning. Dr. Sudhir Diwan is pictured here teaching an attendee while Dr. Ramsin Benyamin and Dr. Laxmaiah Manchikanti discuss techniques. pic.twitter.com/NmPcCvHTBy,ASIPP’s cadaver lab is in full force this morning. Dr. Sudhir Diwan is pictured here teaching an attendee while Dr. Ramsin Benyamin and Dr. Laxmaiah Manchikanti discuss techniques. ,0.35,0.55,Positive,Subjective
54,Excellent editorial on the current state of #Neuromodulation and using #Evidence to improve patient outcomes. Looking forward to working with Dr. Krishnan Chakravarthy on the ⁦@ASPN_PainNeuro⁩ Committee on Translational Research. https://neuronewsinternational.com/spinal-cord-stimulation-and-chronic-pain-in-the-end-its-about-the-patient/ …,Excellent editorial on the current state of Neuromodulation and using Evidence to improve patient outcomes. Looking forward to working with Dr. Krishnan Chakravarthy on the ⁦ASPN_PainNeuro⁩ Committee on Translational Research. ,0.5,0.7,Positive,Subjective
55,"Mandating “one-size-fits-all” medicine through SB 655 would have dire consequences for patients and efforts to reverse the #OpioidCrisis, writes PAMED’s Dr. John Gallagher in the @PittsburghPG - @PAMEDSociety #PaDocs #PaPolitics  https://www.pamedsoc.org/detail/article/Pennsylvania-2018-2019-budget …","Mandating “one-size-fits-all” medicine through SB 655 would have dire consequences for patients and efforts to reverse the OpioidCrisis, writes PAMED’s Dr. John Gallagher in the PittsburghPG - PAMEDSociety PaDocs PaPolitics  ",0.0,0.0,Neutral,Objective
56,Our Top Physicians Under 40 list includes docs from @UPMCPinnNews @UPMCSusquehanna @WellSpan @GeisingerHealth https://rlm.ag/1jB2Tr ,Our Top Physicians Under 40 list includes docs from UPMCPinnNews UPMCSusquehanna WellSpan GeisingerHealth ,0.5,0.5,Positive,Objective
57,Amazon to buy PillPack in potentially disruptive drug retail push  https://reut.rs/2KrhMrV  HT @ASALifeline,Amazon to buy PillPack in potentially disruptive drug retail push   HT ASALifeline,0.0,1.0,Neutral,Subjective
58,Our Top Physicians Under 40 list includes docs from @UPMCnews @ReadingHosp @PennStHershey @TJUHospital https://rlm.ag/1378gh ,Our Top Physicians Under 40 list includes docs from UPMCnews ReadingHosp PennStHershey TJUHospital ,0.5,0.5,Positive,Objective
59,"My week on Twitter 🎉: 2 Mentions, 9 Likes, 1 Retweet, 50 Retweet Reach, 8 New Followers. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/gHsdLSQp7l","My week on Twitter 🎉: 2 Mentions, 9 Likes, 1 Retweet, 50 Retweet Reach, 8 New Followers. See yours with   ",0.13636363636363635,0.4545454545454545,Positive,Objective
60,@pcarMD Congrats again to @pcarmd the chief resident of ⁦@UPMCAnesRes⁩  for being named to the PA physicians 40 under 4 list AS A RESIDENT!! #upmcanesthesiology #meded  https://www.pamedsoc.org/newsroom/Top40?utm_source=facebook …,pcarMD Congrats again to pcarmd the chief resident of ⁦UPMCAnesRes⁩  for being named to the PA physicians 40 under 4 list AS A RESIDENT!! upmcanesthesiology meded  ,0.0,0.0,Neutral,Objective
61,Our biggest fans this week: @pcarMD. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/LZ8jNGky8J,Our biggest fans this week: pcarMD. Thank you! via   ,0.0,0.0,Neutral,Objective
62,And just like that residency is complete. Thank you to everyone at @UPMCAnesRes for taking the time to teach me and help me grow as a physician and as a person! Luckily I have one more year as a fellow to continue to learn from you! #MedEd #anest #painmedicine,And just like that residency is complete. Thank you to everyone at UPMCAnesRes for taking the time to teach me and help me grow as a physician and as a person! Luckily I have one more year as a fellow to continue to learn from you! MedEd anest painmedicine,0.3611111111111111,0.5777777777777778,Positive,Subjective
63,"Slow down, take the extra few minutes to talk to your patient. Explain the condition and treatment. Get to know them. You didn’t become a doctor to finish your notes ASAP. You did it because you want to help people. #TipsForNewDocs","Slow down, take the extra few minutes to talk to your patient. Explain the condition and treatment. Get to know them. You didn’t become a doctor to finish your notes ASAP. You did it because you want to help people. TipsForNewDocs",-0.16388888888888892,0.2222222222222222,Negative,Objective
64,Two of the best months of @UPMCAnesRes. It was a lot of fun to learn new clinical pearls from everyone at ISMETT! The entire staff is very welcoming to the residents! #upmcanesthesiology #MedEd #SoMe #anest #anesthesiology https://twitter.com/upmcnews/status/1010937867865133056 …,Two of the best months of UPMCAnesRes. It was a lot of fun to learn new clinical pearls from everyone at ISMETT! The entire staff is very welcoming to the residents! upmcanesthesiology MedEd SoMe anest anesthesiology ,0.3440909090909091,0.3759090909090909,Positive,Objective
65,"Interviewer: Do you think Brazil's 1970 team can beat today's Argentina?Pelé: Yes.Interviewer: By how much?Pelé: 1:0Interviewer: That's it?Pelé: Well, most of us are over 75 now.","Interviewer: Do you think Brazil's 1970 team can beat today's Argentina?Pelé: Yes.Interviewer: By how much?Pelé: 1:0Interviewer: That's it?Pelé: Well, most of us are over 75 now.",0.5,0.5,Positive,Objective
66,There can be an article a day covering this topic and it still would not be enough. Support your female colleagues! They went to the same med schools and residencies and deserve the same recognition for their leadership! #HeForShe #genderequity https://www.nejm.org/doi/full/10.1056/NEJMp1801164 …,There can be an article a day covering this topic and it still would not be enough. Support your female colleagues! They went to the same med schools and residencies and deserve the same recognition for their leadership! HeForShe genderequity ,0.0,0.22916666666666666,Neutral,Objective
67,The International Anesthesiology Clinics current journal is focused on Women in Anesthesiology! Editor in Chief Stephanie B. Jones. Forward by @KMcQMD. Please see articles by @rekhakuttikat @AmyPearsonMD and more!  https://journals.lww.com/anesthesiaclinics/Pages/currenttoc.aspx … pic.twitter.com/BFcJad7SsH,The International Anesthesiology Clinics current journal is focused on Women in Anesthesiology! Editor in Chief Stephanie B. Jones. Forward by KMcQMD. Please see articles by rekhakuttikat AmyPearsonMD and more!   ,0.20833333333333331,0.3,Positive,Objective
68,Congratulations to our graduating class of 2018! pic.twitter.com/YnBcSgff0K,Congratulations to our graduating class of 2018! ,0.0,0.0,Neutral,Objective
69,Congrats @UPMCAnesRes CBYs! Your clinical anesthesia years await- Good luck in the ORs! https://twitter.com/pcarmd/status/1010947422393073665 …,Congrats UPMCAnesRes CBYs! Your clinical anesthesia years await- Good luck in the ORs! ,0.875,0.6000000000000001,Positive,Subjective
70,"My week on Twitter 🎉: 5 Mentions, 1.6K Mention Reach, 33 Likes, 12 Retweets, 24.6K Retweet Reach. See yours with  https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/hGblwgCJnK","My week on Twitter 🎉: 5 Mentions, 1.6K Mention Reach, 33 Likes, 12 Retweets, 24.6K Retweet Reach. See yours with   ",0.0,0.0,Neutral,Objective
71,#burnout is under recognized in the medical community. I hope all of my #anest colleagues and #healthcare colleagues take some time to care for themselves and those around them. Asking for help is not a sign of weakness but a sign of strength! https://www.nejm.org/doi/full/10.1056/NEJMp1803771 …,burnout is under recognized in the medical community. I hope all of my anest colleagues and healthcare colleagues take some time to care for themselves and those around them. Asking for help is not a sign of weakness but a sign of strength! ,0.0,0.0,Neutral,Objective
72,"Our biggest fans this week: @JulieSilverMD, @RUBraveEnough, @MelanieLybarger. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=5aa86c19cb0c815c891e2a0a … pic.twitter.com/QLg2uAx8Sd","Our biggest fans this week: JulieSilverMD, RUBraveEnough, MelanieLybarger. Thank you! via   ",0.0,0.0,Neutral,Objective
73,Interesting read on how a simple innovation can maximize the safety profile of a ubiquitous piece of medical equipment. This is an incredibly important consideration for our pediatric patients.  https://bjanaesthesia.org/article/S0007-0912(18)30338-6/pdf … @PediAnesthesia @UPMCAnesRes @BJAJournals @UPMCEnterprises,Interesting read on how a simple innovation can maximize the safety profile of a ubiquitous piece of medical equipment. This is an incredibly important consideration for our pediatric patients.   PediAnesthesia UPMCAnesRes BJAJournals UPMCEnterprises,0.225,0.4642857142857143,Positive,Objective
74,New persistent #opioid use after surgery becomes a primary care problem after 3 months. Tighter care intervention needed.  https://link.springer.com/article/10.1007/s11606-018-4463-1 … @JournalGIM @mklueh @DavidJuurlink @MichaelEnglesbe @UM_IHPI  http://www.michigan-OPEN.org  pic.twitter.com/Fztkzxn9w1,New persistent opioid use after surgery becomes a primary care problem after 3 months. Tighter care intervention needed.   JournalGIM mklueh DavidJuurlink MichaelEnglesbe UM_IHPI   ,0.2681818181818182,0.4772727272727273,Positive,Objective
75,We'll pick ONE random winner later tonight.Good luck! #FathersDay Rules: https://atmlb.com/2AU2A5k ,We'll pick ONE random winner later tonight.Good luck! FathersDay Rules: ,-0.25,0.25,Negative,Objective
