,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
10,Reach beyond your current interests to develop a passion – while acquiring skills that could make you more successful in whatever you do. https://stanford.io/2JPujo2 ,Reach beyond your current interests to develop a passion – while acquiring skills that could make you more successful in whatever you do. ,0.4166666666666667,0.6166666666666667,1,0,1,0,0,Positive,Subjective
11,"When groundwater levels fall, changes in underground water pressure can suck arsenic out of clay like a sponge being squeezed, says @StanfordEarth's Scott Fendorf. https://stanford.io/2LKl0aS ","When groundwater levels fall, changes in underground water pressure can suck arsenic out of clay like a sponge being squeezed, says StanfordEarth's Scott Fendorf. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
12,"Inspired by biology, Gail Wight makes art about life. https://stanford.io/2LeJtJd ","Inspired by biology, Gail Wight makes art about life. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
13,".@StanfordEng scientists have advanced a new way to store wind and solar electricity on a large scale, affordably and at room temperature. https://stanford.io/2JKWS5O ",".StanfordEng scientists have advanced a new way to store wind and solar electricity on a large scale, affordably and at room temperature. ",0.2502164502164502,0.4943722943722944,0,1,1,0,0,Positive,Objective
14,"“I identified as a tomboy growing up, dark skin, black woman with natural hair, I didn’t really fit into the traditional, classically beautiful definition,” says @IssaRae, '07. Now, she's changing that definition.  https://stanford.io/2LjiUSY ","“I identified as a tomboy growing up, dark skin, black woman with natural hair, I didn’t really fit into the traditional, classically beautiful definition,” says IssaRae, '07. Now, she's changing that definition.  ",0.17222222222222225,0.5638888888888889,1,0,1,0,0,Positive,Subjective
15,"“I never would have thought that my interest in science would lead to a deeper relationship with my father.” Wendy Mao, associate professor of geological sciences, of photon science and, by courtesy, of geophysics #MeetOurFaculty  https://stanford.io/2KIW5n2  Photo by Holly Hernandez pic.twitter.com/A3pFMXtLrS","“I never would have thought that my interest in science would lead to a deeper relationship with my father.” Wendy Mao, associate professor of geological sciences, of photon science and, by courtesy, of geophysics MeetOurFaculty   Photo by Holly Hernandez ",0.0,0.0,0,1,0,0,1,Neutral,Objective
16,Listen to School's In today at 9 a.m. PT on @SIRIUSXM Insight channel 121 and find past episodes at  https://stanford.io/2LzOoAs  pic.twitter.com/BMnnJeQ8Hz,Listen to School's In today at 9 a.m. PT on SIRIUSXM Insight channel 121 and find past episodes at   ,-0.25,0.25,0,1,0,1,0,Negative,Objective
17,.@StanfordLaw professors Jeff Fisher and Michelle Wilde Anderson are the guests on this week's episode of Stanford Legal. Listen on SiriusXM channel 121 and find past episodes at  https://stanford.io/2LbD0yC . pic.twitter.com/pOD5RNIwKB,.StanfordLaw professors Jeff Fisher and Michelle Wilde Anderson are the guests on this week's episode of Stanford Legal. Listen on SiriusXM channel 121 and find past episodes at   ,-0.025,0.225,0,1,0,1,0,Negative,Objective
18,"""We just listened to the data. Science is about data, not dogma."" Stanford researchers have found that a thin membrane, thought to be just a shrink wrap around some bacterial cell walls, has structural properties critical for survival. https://stanford.io/2JLsXdQ ","""We just listened to the data. Science is about data, not dogma."" Stanford researchers have found that a thin membrane, thought to be just a shrink wrap around some bacterial cell walls, has structural properties critical for survival. ",-0.2,0.8250000000000001,1,0,0,1,0,Negative,Subjective
19,"Sweat offers lots of information about a person's health, thanks to the key electrolytes, hormones, and more it contains. https://stanford.io/2L8NIpo ","Sweat offers lots of information about a person's health, thanks to the key electrolytes, hormones, and more it contains. ",0.2,0.425,0,1,1,0,0,Positive,Objective
20,"The three leaves of parchment discussed ancient medical knowledge, and were written in Arabic using Hebrew letters, with Latin and old Spanish notes on the edges. https://stanford.io/2LAhU90 ","The three leaves of parchment discussed ancient medical knowledge, and were written in Arabic using Hebrew letters, with Latin and old Spanish notes on the edges. ",0.03333333333333333,0.06666666666666668,0,1,1,0,0,Positive,Objective
21,"Twenty years ago, a group of behavioral economists ""cooked-up collaborations"" at @CASBSStanford that would go on to have profound impacts in the field:  https://stanford.io/2JFK6FO  pic.twitter.com/lgEBJABzwZ","Twenty years ago, a group of behavioral economists ""cooked-up collaborations"" at CASBSStanford that would go on to have profound impacts in the field:   ",0.08333333333333333,1.0,1,0,1,0,0,Positive,Subjective
22,.@StanfordEd scholars Linda Darling-Hammond and Ari Kelman are the guests on this week's episode of School's In. Listen on SiriusXM Insight channel 121 and find past episodes at  https://stanford.io/2L9EdX3 . pic.twitter.com/XqVsSDsUwl,.StanfordEd scholars Linda Darling-Hammond and Ari Kelman are the guests on this week's episode of School's In. Listen on SiriusXM Insight channel 121 and find past episodes at   ,-0.25,0.25,0,1,0,1,0,Negative,Objective
23,Listen to Stanford Legal today at 7 a.m. PT on @SIRIUSXM Insight channel 121 and find past episodes at  https://stanford.io/2LewzLa . pic.twitter.com/B2w4tmABfd,Listen to Stanford Legal today at 7 a.m. PT on SIRIUSXM Insight channel 121 and find past episodes at   ,-0.025,0.225,0,1,0,1,0,Negative,Objective
24,"Selected as part of a nationwide filmmaking competition, ""Many Names"" explores identity, relationships and managing small, everyday interactions. https://stanford.io/2LarrHU ","Selected as part of a nationwide filmmaking competition, ""Many Names"" explores identity, relationships and managing small, everyday interactions. ",0.016666666666666663,0.5,0,1,1,0,0,Positive,Objective
25,"Sweat offers lots of information about a person's health, thanks to the key electrolytes, hormones, and more it contains. https://stanford.io/2LbLzJv ","Sweat offers lots of information about a person's health, thanks to the key electrolytes, hormones, and more it contains. ",0.2,0.425,0,1,1,0,0,Positive,Objective
26,"“We’re discovering new geological materials that nature knows exist, but that no person has ever seen.” Wendy Mao, associate professor of geological sciences, of photon science and, by courtesy, of geophysics #MeetOurFaculty  https://stanford.io/2KIW5n2  Photo by Holly Hernandez pic.twitter.com/AHIEbx5yhX","“We’re discovering new geological materials that nature knows exist, but that no person has ever seen.” Wendy Mao, associate professor of geological sciences, of photon science and, by courtesy, of geophysics MeetOurFaculty   Photo by Holly Hernandez ",0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
27,"The three leaves of parchment discussed ancient medical knowledge, and were written in Arabic using Hebrew letters, with Latin and old Spanish notes on the edges. https://stanford.io/2JFt4aR ","The three leaves of parchment discussed ancient medical knowledge, and were written in Arabic using Hebrew letters, with Latin and old Spanish notes on the edges. ",0.03333333333333333,0.06666666666666668,0,1,1,0,0,Positive,Objective
28,"While working with @StanfordREAP to improve training for community health workers in China, Zecheng Wang, ’21, also learned how to make wheat naan and grind walnuts. https://stanford.io/2Lb6qg1 ","While working with StanfordREAP to improve training for community health workers in China, Zecheng Wang, ’21, also learned how to make wheat naan and grind walnuts. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
29,"Burton Richter's Nobel Prize-winning discovery of a new subatomic particle was described at the time as ""the greatest discovery ever in the field of elementary particles."" https://stanford.io/2LbNVID ","Burton Richter's Nobel Prize-winning discovery of a new subatomic particle was described at the time as ""the greatest discovery ever in the field of elementary particles."" ",0.4787878787878788,0.7848484848484848,1,0,1,0,0,Positive,Subjective
30,"Children with autism have structural and functional abnormalities in the brain circuit that normally makes social interaction feel rewarding, a @StanfordMed study shows:  https://stanford.io/2L9VPC3 ","Children with autism have structural and functional abnormalities in the brain circuit that normally makes social interaction feel rewarding, a StanfordMed study shows:  ",0.2277777777777777,0.5722222222222222,1,0,1,0,0,Positive,Subjective
31,"Burton Richter's love of science was born during the nightly blackouts of World War II. Meant to foil potential air raids, they revealed an unparalleled view of the sky and the hazy band of stars known as the Milky Way. https://stanford.io/2JAtTlm ","Burton Richter's love of science was born during the nightly blackouts of World War II. Meant to foil potential air raids, they revealed an unparalleled view of the sky and the hazy band of stars known as the Milky Way. ",0.25,0.8,1,0,1,0,0,Positive,Subjective
32,"""We just listened to the data. Science is about data, not dogma."" Stanford researchers have found that a thin membrane, thought to be just a shrink wrap around some bacterial cell walls, has structural properties critical for survival. https://stanford.io/2LbwaJh ","""We just listened to the data. Science is about data, not dogma."" Stanford researchers have found that a thin membrane, thought to be just a shrink wrap around some bacterial cell walls, has structural properties critical for survival. ",-0.2,0.8250000000000001,1,0,0,1,0,Negative,Subjective
33,"When black men see black doctors, they're more likely to follow through with preventive care — an important finding given 1) they have the lowest life expectancy of any major group in the U.S., and 2) that disadvantage is due largely to chronic disease.  https://stanford.io/2JDlBco  pic.twitter.com/r4HdJoDSnn","When black men see black doctors, they're more likely to follow through with preventive care — an important finding given 1) they have the lowest life expectancy of any major group in the U.S., and 2) that disadvantage is due largely to chronic disease.   ",0.08980654761904762,0.5837797619047621,1,0,1,0,0,Positive,Subjective
34,".@StanfordEng scientists have advanced a new way to store wind and solar electricity on a large scale, affordably and at room temperature. https://stanford.io/2L5BU7r ",".StanfordEng scientists have advanced a new way to store wind and solar electricity on a large scale, affordably and at room temperature. ",0.2502164502164502,0.4943722943722944,0,1,1,0,0,Positive,Objective
35,"65% of you underestimated the number of Americans who believe the Earth is warming — and that tracks with what Jon Krosnick found. ""If people knew how prevalent green views are in the country, they might be more inclined to demand more government action on the issue,"" he says. https://twitter.com/Stanford/status/1019603674442522626 …","65% of you underestimated the number of Americans who believe the Earth is warming — and that tracks with what Jon Krosnick found. ""If people knew how prevalent green views are in the country, they might be more inclined to demand more government action on the issue,"" he says. ",0.225,0.35000000000000003,0,1,1,0,0,Positive,Objective
36,"California's highest-quality wine grapes grow best in what's already a ""narrow climate envelope,"" and that envelope could be shrinking under current warming trends, says @StanfordEarth's Noah Diffenbaugh. https://stanford.io/2L3rmFM ","California's highest-quality wine grapes grow best in what's already a ""narrow climate envelope,"" and that envelope could be shrinking under current warming trends, says StanfordEarth's Noah Diffenbaugh. ",0.26666666666666666,0.3666666666666667,0,1,1,0,0,Positive,Objective
37,"Nearly 100,000 people are waiting for a kidney transplant in the U.S. But the system that matches them with live donors isn’t operating as efficiently as it could be, a @StanfordEng study shows. https://stanford.io/2LwgDQC ","Nearly 100,000 people are waiting for a kidney transplant in the U.S. But the system that matches them with live donors isn’t operating as efficiently as it could be, a StanfordEng study shows. ",0.11818181818181818,0.45,0,1,1,0,0,Positive,Objective
38,"After Katie Ledecky, '20, broke the world record in the 800 freestyle, she quickly set a new goal: shaving off another nine seconds. https://stanford.io/2Jy40Tg ","After Katie Ledecky, '20, broke the world record in the 800 freestyle, she quickly set a new goal: shaving off another nine seconds. ",0.2348484848484849,0.4772727272727273,0,1,1,0,0,Positive,Objective
39,SPARQ toolkits help people from different backgrounds and points of view find ways to reduce prejudice and resolve disagreements. https://stanford.io/2L40XHY ,SPARQ toolkits help people from different backgrounds and points of view find ways to reduce prejudice and resolve disagreements. ,0.0,0.6,1,0,0,0,1,Neutral,Subjective
40,"Organ transplants save lives, but the immune-suppressing drugs needed to protect a transplant leave the recipient susceptible to potentially deadly infections. https://stanford.io/2JypfnP ","Organ transplants save lives, but the immune-suppressing drugs needed to protect a transplant leave the recipient susceptible to potentially deadly infections. ",-0.2,0.4,0,1,0,1,0,Negative,Objective
41,"Before you read the article, take a guess: What percent of Americans believe the world's temperature has been rising?  https://news.stanford.edu/2018/07/16/poll-shows-consensus-climate-policy-remains-strong/ …","Before you read the article, take a guess: What percent of Americans believe the world's temperature has been rising?  ",0.0,0.0,0,1,0,0,1,Neutral,Objective
42,Acoustic ejection (seen here at 1/2500 speed) is at the heart of a new bio-printer that could speed diagnosis of bacterial blood infections and reduce the use of ineffective antibiotics.  https://stanford.io/2L2DbMI  pic.twitter.com/hPDnMFmlzU,Acoustic ejection (seen here at 1/2500 speed) is at the heart of a new bio-printer that could speed diagnosis of bacterial blood infections and reduce the use of ineffective antibiotics.   ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
43,"In the U.S., career counselors often advise applicants to convey excitement & enthusiasm when they’re applying for jobs. But it’s important to recognize that message is shaped by our culture, and it may not be right for everyone, Lucy Zhang Bencharit says. https://stanford.io/2L2ecJg ","In the U.S., career counselors often advise applicants to convey excitement & enthusiasm when they’re applying for jobs. But it’s important to recognize that message is shaped by our culture, and it may not be right for everyone, Lucy Zhang Bencharit says. ",0.3428571428571429,0.7678571428571428,1,0,1,0,0,Positive,Subjective
44,"Today's predictive text had a precursor in the 1950s, when typists using the Double Pigeon began to experiment with new ways of organizing the characters on their tray beds into a ""connected thought"" layout. https://stanford.io/2L0FpMi ","Today's predictive text had a precursor in the 1950s, when typists using the Double Pigeon began to experiment with new ways of organizing the characters on their tray beds into a ""connected thought"" layout. ",0.06818181818181818,0.2272727272727273,0,1,1,0,0,Positive,Objective
45,"""When you watch elephants interacting, it's almost like looking in a mirror,"" Caitlin O’Connell-Rodwell says. ""It's just so human.""  https://stanford.io/2KXYUFe  pic.twitter.com/LcboZGCh3T","""When you watch elephants interacting, it's almost like looking in a mirror,"" Caitlin O’Connell-Rodwell says. ""It's just so human.""   ",0.0,0.1,0,1,0,0,1,Neutral,Objective
46,"Analyzing data from 10,000 school districts, @StanfordEd researchers uncovered a pattern: in affluent, highly-educated and predominantly white districts, boys outperformed girls in math. In poorer, more racially diverse districts, girls had the upper hand. https://stanford.io/2KZbHHz ","Analyzing data from 10,000 school districts, StanfordEd researchers uncovered a pattern: in affluent, highly-educated and predominantly white districts, boys outperformed girls in math. In poorer, more racially diverse districts, girls had the upper hand. ",0.2875,0.3625,0,1,1,0,0,Positive,Objective
47,"An extremely fast ""electron camera"" at @SLAClab has produced a detailed atomic movie of the decisive point where molecules hit by light decide to stay intact or break apart.  https://stanford.io/2NlcrDG  pic.twitter.com/KTrTwzVL8U","An extremely fast ""electron camera"" at SLAClab has produced a detailed atomic movie of the decisive point where molecules hit by light decide to stay intact or break apart.   ",0.3333333333333333,0.6833333333333332,1,0,1,0,0,Positive,Subjective
48,Which would you think is more damaging to human health -- the workplace or secondhand smoke? @JeffreyPfeffer says the literature provides an unequivocal answer.  https://stanford.io/2L1NeS9  pic.twitter.com/Q7o08NkY0w,Which would you think is more damaging to human health -- the workplace or secondhand smoke? JeffreyPfeffer says the literature provides an unequivocal answer.   ,0.13333333333333333,0.3,0,1,1,0,0,Positive,Objective
49,"In an effort to identify ways to help Syrian refugees, Stanford researcher Laila Soudi will spend the next five weeks visiting the Jordan-Syria and Lebanon-Syria borders.  https://stanford.io/2KZ05Et  pic.twitter.com/gYqw6yFoGb","In an effort to identify ways to help Syrian refugees, Stanford researcher Laila Soudi will spend the next five weeks visiting the Jordan-Syria and Lebanon-Syria borders.   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
50,"""No matter where you come from ... there is some sense of pride that you share this earth with these creatures."" For almost 25 years now, Caitlin O’Connell-Rodwell has been studying the elephants in Namibia’s Etosha National Park:  https://stanford.io/2KXYUFe  pic.twitter.com/aaYghiQdAb","""No matter where you come from ... there is some sense of pride that you share this earth with these creatures."" For almost 25 years now, Caitlin O’Connell-Rodwell has been studying the elephants in Namibia’s Etosha National Park:   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
51,"The American people are vastly underestimating how green the country wants to be, Jon Krosnick says. https://stanford.io/2NkJmZb ","The American people are vastly underestimating how green the country wants to be, Jon Krosnick says. ",0.0,0.35000000000000003,0,1,0,0,1,Neutral,Objective
52,Radioactive mineral samples collected by @StanfordEarth's Rodney Ewing could aid a Department of Homeland Security project aiming to hunt down the source of illegal nuclear material. https://stanford.io/2NfQjKJ ,Radioactive mineral samples collected by StanfordEarth's Rodney Ewing could aid a Department of Homeland Security project aiming to hunt down the source of illegal nuclear material. ,-0.3277777777777778,0.3944444444444445,0,1,0,1,0,Negative,Objective
53,A bio-printer in development at Stanford could speed diagnosis of bacterial blood infections and reduce the use of ineffective antibiotics.  https://stanford.io/2L2DbMI  pic.twitter.com/ZBZSYYjJeU,A bio-printer in development at Stanford could speed diagnosis of bacterial blood infections and reduce the use of ineffective antibiotics.   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
54,"An algorithm developed in the Stanford @ImmigrationLab uses refugees' backgrounds to match them with their ideal cities, improving their chances at employment and integration. https://stanford.io/2KFyHKX ","An algorithm developed in the Stanford ImmigrationLab uses refugees' backgrounds to match them with their ideal cities, improving their chances at employment and integration. ",0.5,0.65,1,0,1,0,0,Positive,Subjective
55,Professor Chris Chafe composed a piece of music that tracks global average temperature and CO2 levels from A.D. 850 to 2016 using data compiled by his colleagues at @UCBerkeley. https://stanford.io/2NeoZN2 ,Professor Chris Chafe composed a piece of music that tracks global average temperature and CO2 levels from A.D. 850 to 2016 using data compiled by his colleagues at UCBerkeley. ,-0.075,0.2,0,1,0,1,0,Negative,Objective
56,"Matthew Wigler, ’19, is taking a road trip this summer to America's swing districts to learn about the voters who reject partisanship in a time of great political polarization.  https://stanford.io/2KXVyCj  pic.twitter.com/dNPP3qzuoX","Matthew Wigler, ’19, is taking a road trip this summer to America's swing districts to learn about the voters who reject partisanship in a time of great political polarization.   ",0.4,0.425,0,1,1,0,0,Positive,Objective
57,"During the summer, classrooms, labs and libraries across campus open up and students of all ages, from all over the world, get a chance to learn from Stanford scholars:  https://stanford.io/2NfFBnG  pic.twitter.com/KkZ69IBlbv","During the summer, classrooms, labs and libraries across campus open up and students of all ages, from all over the world, get a chance to learn from Stanford scholars:   ",0.0,0.5,0,1,0,0,1,Neutral,Objective
58,Listen to The Future of Everything today at 9 a.m. PT and find past episodes at  https://stanford.io/2KY8J68 . pic.twitter.com/R7Bh0Quofv,Listen to The Future of Everything today at 9 a.m. PT and find past episodes at   ,-0.125,0.1875,0,1,0,1,0,Negative,Objective
59,"A free course to consider, from @StanfordOnline: Love as a Force for Social Justice. Enroll today and learn on your own schedule.  https://stanford.io/2KUPEBL  pic.twitter.com/6fDp9QiJ6N","A free course to consider, from StanfordOnline: Love as a Force for Social Justice. Enroll today and learn on your own schedule.   ",0.3833333333333333,0.6166666666666667,1,0,1,0,0,Positive,Subjective
60,Summer reading to shift your perspective:  https://stanford.io/2Ne8tNe  #CardinalBookClub pic.twitter.com/Ou2YRhfEyQ,Summer reading to shift your perspective:   CardinalBookClub ,0.0,0.0,0,1,0,0,1,Neutral,Objective
61,"Things professor Mark Applebaum has created: 1) an electro-acoustic contraption (""the Mousetrap"") he alone knows how to play; 2) a piece to be performed by three gesturing conductors—without any actual musicians making sound; 3) a concerto for florist. https://stanford.io/2KYNxge ","Things professor Mark Applebaum has created: 1) an electro-acoustic contraption (""the Mousetrap"") he alone knows how to play; 2) a piece to be performed by three gesturing conductors—without any actual musicians making sound; 3) a concerto for florist. ",0.2,0.25,0,1,1,0,0,Positive,Objective
62,A @StanfordLaw program sends students to strengthen justice systems in some of the most historically challenging places on Earth. https://stanford.io/2KVVcff ,A StanfordLaw program sends students to strengthen justice systems in some of the most historically challenging places on Earth. ,0.5,0.75,1,0,1,0,0,Positive,Subjective
63,Dirty air is responsible for one in five infant deaths in sub‑Saharan Africa.  https://stanford.io/2NeZ8Vd  pic.twitter.com/pkvrGlb5U7,Dirty air is responsible for one in five infant deaths in sub‑Saharan Africa.   ,-0.2,0.675,1,0,0,1,0,Negative,Subjective
64,"An online course that challenges teachers to overcome the ""math person"" myth results in better outcomes for students. https://stanford.io/2KVLsSr ","An online course that challenges teachers to overcome the ""math person"" myth results in better outcomes for students. ",0.5,0.5,0,1,1,0,0,Positive,Objective
65,Listen to The Future of Everything today at 8 a.m. PT with guests @JeffreyPfeffer and Sarah Billington on SiriusXM Insight channel 121. Past episodes are available at  https://stanford.io/2NfmolZ . pic.twitter.com/n60OwfSoec,Listen to The Future of Everything today at 8 a.m. PT with guests JeffreyPfeffer and Sarah Billington on SiriusXM Insight channel 121. Past episodes are available at   ,0.05000000000000001,0.25833333333333336,0,1,1,0,0,Positive,Objective
66,"@StanfordTennis .@stanfordtennis alum Mike Bryan (right, in 1996) plays in the men’s doubles final at #Wimbledon today. Down a twin — Bob is sidelined because of an injury — he’ll compete with fellow American Jack Sock. #gostanford pic.twitter.com/Ok5n9AnTCG","StanfordTennis .stanfordtennis alum Mike Bryan (right, in 1996) plays in the men’s doubles final at Wimbledon today. Down a twin — Bob is sidelined because of an injury — he’ll compete with fellow American Jack Sock. gostanford ",0.03253968253968253,0.4561507936507936,0,1,1,0,0,Positive,Objective
67,"""When someone shows up to a workplace in the morning, they have entrusted—in an important and fundamental way—their psychological and physical well-being to that organization."" -@JeffreyPfeffer  https://stanford.io/2KUyRiq  pic.twitter.com/tWDGR1iu37","""When someone shows up to a workplace in the morning, they have entrusted—in an important and fundamental way—their psychological and physical well-being to that organization."" -JeffreyPfeffer   ",0.13333333333333333,0.4142857142857143,0,1,1,0,0,Positive,Objective
68,"""We can't have sustainability in fisheries without human justice and well-being,"" @oceansolutions' Elena Finkbeiner says. https://stanford.io/2NdRRoz ","""We can't have sustainability in fisheries without human justice and well-being,"" oceansolutions' Elena Finkbeiner says. ",0.0,0.1,0,1,0,0,1,Neutral,Objective
69,"Steven Denning to @StanfordGSB students: ""Rather than simply improve what we have, we must push the limits to provide what is truly needed. We must be big, bold and daring in our thinking, and we must be willing to look outside of ourselves for answers.""  https://stanford.io/2KRJFxH  pic.twitter.com/mE5kg7NmUK","Steven Denning to StanfordGSB students: ""Rather than simply improve what we have, we must push the limits to provide what is truly needed. We must be big, bold and daring in our thinking, and we must be willing to look outside of ourselves for answers.""   ",0.11666666666666665,0.3847619047619048,0,1,1,0,0,Positive,Objective
70,"""Girls are as good as boys at math"" ≠ ""Boys are as good as girls at math"" https://stanford.io/2NffCwu ","""Girls are as good as boys at math"" ≠ ""Boys are as good as girls at math"" ",0.7,0.6000000000000001,1,0,1,0,0,Positive,Subjective
71,"Congrats to Emmy nominees @IssaRae, '07 (Best Actress, Comedy); @SterlingKBrown, '98 (Best Actor, Drama); and Lisa Joy, '99, co-creator and executive producer of Westworld (Best Drama)!  https://stanford.io/2NdmZo9  #Emmys","Congrats to Emmy nominees IssaRae, '07 (Best Actress, Comedy); SterlingKBrown, '98 (Best Actor, Drama); and Lisa Joy, '99, co-creator and executive producer of Westworld (Best Drama)!   Emmys",0.95,0.275,0,1,1,0,0,Positive,Objective
72,"With four NCAA championships and 17 top-10 sport finishes overall, Stanford has become the first school to capture both the men's and women's Capital One Cup titles in the same season.  https://stanford.io/2KQTQ5H  pic.twitter.com/IgTcfWioFn","With four NCAA championships and 17 top-10 sport finishes overall, Stanford has become the first school to capture both the men's and women's Capital One Cup titles in the same season.   ",0.08333333333333333,0.15277777777777776,0,1,1,0,0,Positive,Objective
73,"Following up on research he conducted over the academic year, @codyevans is putting his boots on the ground this summer, exploring the “opportunity zones” created by the new tax code. https://stanford.io/2KRXvAe ","Following up on research he conducted over the academic year, codyevans is putting his boots on the ground this summer, exploring the “opportunity zones” created by the new tax code. ",0.04545454545454545,0.18484848484848485,0,1,1,0,0,Positive,Objective
74,"When employers hire for ""cultural fit,"" they’re often making the misguided assumption that there's only one way to thrive at their organization. https://stanford.io/2KDN7Mm ","When employers hire for ""cultural fit,"" they’re often making the misguided assumption that there's only one way to thrive at their organization. ",0.16666666666666666,0.5,0,1,1,0,0,Positive,Objective
75,"A free week-long bootcamp for incoming graduate students provides an introduction to energy research at Stanford, on topics ranging from technology innovation and entrepreneurship to policy, markets, business and regulation. Apply to participate:  https://stanford.io/2KQw2Pb  pic.twitter.com/TNI1UXYHow","A free week-long bootcamp for incoming graduate students provides an introduction to energy research at Stanford, on topics ranging from technology innovation and entrepreneurship to policy, markets, business and regulation. Apply to participate:   ",0.4,0.8,1,0,1,0,0,Positive,Subjective
76,"""Malnutrition & poverty are the precise settings where you absolutely do need to breast-feed, because that's the setting where access to safe & clean water for reconstituting powdered formula is often impossible to find,"" @StanfordMed’s Michele Barry says. https://stanford.io/2Nd3fRV ","""Malnutrition & poverty are the precise settings where you absolutely do need to breast-feed, because that's the setting where access to safe & clean water for reconstituting powdered formula is often impossible to find,"" StanfordMed’s Michele Barry says. ",0.16000000000000006,0.78,1,0,1,0,0,Positive,Subjective
77,"By bending, breaking, and blending sound, composers attempt to reshape the world. More from this year's Music and the Brain symposium at @ccrma. https://stanford.io/2NbFFVy ","By bending, breaking, and blending sound, composers attempt to reshape the world. More from this year's Music and the Brain symposium at ccrma. ",0.45,0.45,0,1,1,0,0,Positive,Objective
78,How can the U.S. break out of gridlock on nuclear waste management? Rodney Ewing discusses current challenges and what's needed to move forward. https://stanford.io/2KR0yIQ ,How can the U.S. break out of gridlock on nuclear waste management? Rodney Ewing discusses current challenges and what's needed to move forward. ,-0.1,0.2,0,1,0,1,0,Negative,Objective
