,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
11,"""MAFB enhances oncogenic Notch signaling in T cell acute lymphoblastic leukemia,"" Sci Signal → https://dx.doi.org/10.1126/scisignal.aam6846 …","""MAFB enhances oncogenic Notch signaling in T cell acute lymphoblastic leukemia,"" Sci Signal → ",0.6,0.9,1,0,1,0,0,Positive,Subjective
12,Precision CAR T-cells therapeutics video:  https://vimeo.com/278501309  via @ecancer,Precision CAR T-cells therapeutics video:   via ecancer,0.0,0.0,0,1,0,0,1,Neutral,Objective
13,Swift Gene-Editing Method May Revolutionize Treatments for Cancer and Infectious Diseases:  https://nyti.ms/2NFU79b  via @nytimes,Swift Gene-Editing Method May Revolutionize Treatments for Cancer and Infectious Diseases:   via nytimes,0.0,0.0,0,1,0,0,1,Neutral,Objective
14,"@pennmed Born July 12, 1849, Bond Head, Ont Sir William Osler led a generation of young doctors away from the textbooks and directly to the bedsides of the afflicted. #CMHFLaureate @McGillMed @PennMed @HopkinsMedicine @UniofOxford  https://bit.ly/2w1WDR4  pic.twitter.com/eD1SUhuRGN","pennmed Born July 12, 1849, Bond Head, Ont Sir William Osler led a generation of young doctors away from the textbooks and directly to the bedsides of the afflicted. CMHFLaureate McGillMed PennMed HopkinsMedicine UniofOxford   ",0.1,0.4,0,1,1,0,0,Positive,Objective
15,"Rethinking Neurodegenerative Disease Treatment -- Target Multiple Pathological Proteins, Not Just One:  https://www.pennmedicine.org/news/news-releases/2018/july/rethinking-neurodegenerative-disease-treatment-target-multiple-pathological-proteins …","Rethinking Neurodegenerative Disease Treatment -- Target Multiple Pathological Proteins, Not Just One:  ",0.0,0.0,0,1,0,0,1,Neutral,Objective
16,@RareDR Targeting Multiple Pathological Proteins May Be Key to Treating Neurodegenerative Diseases:  https://www.raredr.com/news/targeting-multiple-pathological-proteins-may-be-key-treating-neurodegenerative-diseases … via @raredr,RareDR Targeting Multiple Pathological Proteins May Be Key to Treating Neurodegenerative Diseases:   via raredr,0.0,0.5,0,1,0,0,1,Neutral,Objective
17,National Medical Laboratory Professionals Week recognizes and celebrates medical laboratory professionals and pathologists who play a vital role in every aspect of health care:  https://www.pennmedicine.org/news/internal-newsletters/hupdate/2018/july/lab-medicine-professionals-playing-a-vital-role-in-health-care …,National Medical Laboratory Professionals Week recognizes and celebrates medical laboratory professionals and pathologists who play a vital role in every aspect of health care:  ,0.03333333333333333,0.13333333333333333,0,1,1,0,0,Positive,Objective
18,6 days to Business of Regenerative Medicine @PennMedicine We're excited about all star line up of speakers.  Registration still open  but limited  #celltherapy #immunotherapy #regenmed  http://www.med.upenn.edu/brm2018/  pic.twitter.com/mFaY65OZ22,6 days to Business of Regenerative Medicine PennMedicine We're excited about all star line up of speakers.  Registration still open  but limited  celltherapy immunotherapy regenmed   ,0.1011904761904762,0.4642857142857143,0,1,1,0,0,Positive,Objective
19,"New EHR-Phenolyzer Seeks to Automate Linkage of Genomic, Phenotypic Data:  https://www.genomeweb.com/informatics/new-ehr-phenolyzer-seeks-automate-linkage-genomic-phenotypic-data … via @GenomeWeb","New EHR-Phenolyzer Seeks to Automate Linkage of Genomic, Phenotypic Data:   via GenomeWeb",0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
20,Dramatic before-and-after images of 8 men with widespread metastatic #prostatecancer who underwent treatment with cutting-edge technology has been awarded the 2018 Image of the Year from @SNM_MI.  http://ms.spr.ly/6019r48WT  pic.twitter.com/m5pdC5g2iN,Dramatic before-and-after images of 8 men with widespread metastatic prostatecancer who underwent treatment with cutting-edge technology has been awarded the 2018 Image of the Year from SNM_MI.   ,-0.4333333333333333,0.6,1,0,0,1,0,Negative,Subjective
21,A ‘smart-connected cup’ to fight Zika:  https://penntoday.upenn.edu/news/smart-connected-cup-fight-zika … via @PennNewsToday,A ‘smart-connected cup’ to fight Zika:   via PennNewsToday,0.0,0.0,0,1,0,0,1,Neutral,Objective
22,"@OncLive Tisagenlecleucel Nears European Approval for DLBCL, ALL:  https://shar.es/a1a93E  via @onclive","OncLive Tisagenlecleucel Nears European Approval for DLBCL, ALL:   via onclive",0.0,0.0,0,1,0,0,1,Neutral,Objective
23,"That $35 that scientific journals charge you to read a paper goes 100% to the publisher, 0% to the authors. If you just email us to ask for our papers, we are allowed to send them to you for free, and we will be genuinely delighted to do so. https://twitter.com/mantia/status/1013559718759956481 …","That $35 that scientific journals charge you to read a paper goes 100% to the publisher, 0% to the authors. If you just email us to ask for our papers, we are allowed to send them to you for free, and we will be genuinely delighted to do so. ",0.55,0.75,1,0,1,0,0,Positive,Subjective
24,"Multiple Targets: Could homing in on more than one brain disease protein expand treatment of #Alzheimer’s, #Parkinson’s? @PennMedicine, @PennAging study finds many proteinopathies in neurodegeneration @PennPathLabMed, @Brain1878, @NIH, #SuperScience  http://bit.ly/2tTi6JV  pic.twitter.com/7mcvPvQOPt","Multiple Targets: Could homing in on more than one brain disease protein expand treatment of Alzheimer’s, Parkinson’s? PennMedicine, PennAging study finds many proteinopathies in neurodegeneration PennPathLabMed, Brain1878, NIH, SuperScience   ",0.3333333333333333,0.3333333333333333,0,1,1,0,0,Positive,Objective
25,"Immunotherapy for Prostate Cancer: Where Do We Go From Here?—PART 2: Checkpoint Inhibitors, Immunotherapy Combinations, Tumor Microenvironment Modulation, and Cellular Therapies  http://www.cancernetwork.com/article/immunotherapy-prostate-cancer-where-do-we-go-here …—part-2-checkpoint-inhibitors-immunotherapy","Immunotherapy for Prostate Cancer: Where Do We Go From Here?—PART 2: Checkpoint Inhibitors, Immunotherapy Combinations, Tumor Microenvironment Modulation, and Cellular Therapies  —part-2-checkpoint-inhibitors-immunotherapy",0.0,0.0,0,1,0,0,1,Neutral,Objective
26,We @PennPathLabMed #gupath group look forward to many more #mri guided #prostate biopsies. #teamwork #radiology #pathology #urology @PennRadiology https://twitter.com/pennurology/status/1013204364431896576 …,We PennPathLabMed gupath group look forward to many more mri guided prostate biopsies. teamwork radiology pathology urology PennRadiology ,0.5,0.5,0,1,1,0,0,Positive,Objective
27,Penn invests $50 million in biotech in a bold bid to build Philly's innovation cluster:  http://www.philly.com/philly/blogs/inq-phillydeals/penn-plans-45-million-investment-in-philly-biotechs-20180626.html … via @phillydotcom,Penn invests $50 million in biotech in a bold bid to build Philly's innovation cluster:   via phillydotcom,0.3333333333333333,0.6666666666666666,1,0,1,0,0,Positive,Subjective
28,Shout out to former @PennPathLabMed resident Amanda Barrett! https://twitter.com/LisaRooperMD/status/1011620625503391744 …,Shout out to former PennPathLabMed resident Amanda Barrett! ,0.0,0.0,0,1,0,0,1,Neutral,Objective
29,"As a 3rd year Neurology resident I sought a #Neuropath rotation and was extremely lucky to spend 2 months @MGHPathology. I went back to Spain, decided to become a neuropathologist. 13 years later the people who inspired me are my colleagues & I made great friends @PennPathLabMed https://twitter.com/pathologistmag/status/1011350821290823681 …","As a 3rd year Neurology resident I sought a Neuropath rotation and was extremely lucky to spend 2 months MGHPathology. I went back to Spain, decided to become a neuropathologist. 13 years later the people who inspired me are my colleagues & I made great friends PennPathLabMed ",0.22666666666666666,0.3166666666666667,0,1,1,0,0,Positive,Objective
30,Thank you to Deans' Distinguished Visiting Professor Dr. Andrew Vaughan from @pennvet who presented at yesterday's @PennPathLabMed Grand Rounds #PSOMDDVP.  Join us for the next set of DDVP events  http://ow.ly/NHQh30kFXTJ  pic.twitter.com/q3UYfc07DE,Thank you to Deans' Distinguished Visiting Professor Dr. Andrew Vaughan from pennvet who presented at yesterday's PennPathLabMed Grand Rounds PSOMDDVP.  Join us for the next set of DDVP events   ,0.25,0.5,0,1,1,0,0,Positive,Objective
31,"So proud of our 3rd year resident and AP chief, Sharon Song Who was selected as the new resident representative for Pathology to the AAMC Organization of Resident Representatives. @PennPathLabMed @david_b_roth2 @aakasharmand @lendeschwartz @emma_furth @rashmitondon @StutiPathDoc","So proud of our 3rd year resident and AP chief, Sharon Song Who was selected as the new resident representative for Pathology to the AAMC Organization of Resident Representatives. PennPathLabMed david_b_roth2 aakasharmand lendeschwartz emma_furth rashmitondon StutiPathDoc",0.3121212121212121,0.4848484848484849,0,1,1,0,0,Positive,Objective
32,"The news hit Twitter on Friday, but we'll confirm it here - BGS has unanimously decided to drop the GRE requirement for our PhD programs! The application for Fall 2019 admission will open in October.","The news hit Twitter on Friday, but we'll confirm it here - BGS has unanimously decided to drop the GRE requirement for our PhD programs! The application for Fall 2019 admission will open in October.",0.0,0.5,0,1,0,0,1,Neutral,Objective
33,AI #DeepLearning for cancer detection in lymph nodes keeps marching forward https://apple.news/AW7vsUdfEQ52S-oo4UF2npQ …,AI DeepLearning for cancer detection in lymph nodes keeps marching forward ,0.0,0.0,0,1,0,0,1,Neutral,Objective
34,". @AmerMedicalAssn, @SHSMDAHA, and @JAMAInternalMed, this new blog discusses how physicians can master Twitter and improve medical dialogue on social media.  http://bit.ly/2I3z2Sa ",". AmerMedicalAssn, SHSMDAHA, and JAMAInternalMed, this new blog discusses how physicians can master Twitter and improve medical dialogue on social media.  ",0.05656565656565656,0.17373737373737375,0,1,1,0,0,Positive,Objective
35,"Now> Penn Center for Precision Medicine 2nd annual symposium. Watch this space for the latest on innovative projects looking at tailoring the best treatment for the right person at the right time w/ @PennPrecisMed, @PennPathLab Med pic.twitter.com/NduVex6iEP","Now> Penn Center for Precision Medicine 2nd annual symposium. Watch this space for the latest on innovative projects looking at tailoring the best treatment for the right person at the right time w/ PennPrecisMed, PennPathLab Med ",0.3530612244897959,0.4816326530612245,0,1,1,0,0,Positive,Objective
36,"Welcome to the @PennPathLabMed PGY-1 class, 2 of these pictures attendings! Can you guess which one I am? @ktmontone pic.twitter.com/iMPvKBWyTZ","Welcome to the PennPathLabMed PGY-1 class, 2 of these pictures attendings! Can you guess which one I am? ktmontone ",1.0,0.9,1,0,1,0,0,Positive,Subjective
37,“It is though she is taking a pill and throwing it over her shoulder” keynote address @MarylynRitchie re: #pharmacogenomics @PennPrecisMed pic.twitter.com/5nDxLtJnQG,“It is though she is taking a pill and throwing it over her shoulder” keynote address MarylynRitchie re: pharmacogenomics PennPrecisMed ,0.0,0.0,0,1,0,0,1,Neutral,Objective
38,Kickoff! The second annual PCPM symposium @PennPrecisMed https://twitter.com/pennprecismed/status/1009056389019430913 …,Kickoff! The second annual PCPM symposium PennPrecisMed ,0.0,0.0,0,1,0,0,1,Neutral,Objective
39,All Pathology residents should check this out! Especially those @PennPathLabMed https://twitter.com/kabeerkshah/status/1008706248752197632 …,All Pathology residents should check this out! Especially those PennPathLabMed ,0.0,1.0,1,0,0,0,1,Neutral,Subjective
40,"Proud to know this incredible clinical microbiologist and ABMM/ABMLI award winner, Betz Forbes #ASMicrobe2018 pic.twitter.com/5KxhwFK7Wb","Proud to know this incredible clinical microbiologist and ABMM/ABMLI award winner, Betz Forbes ASMicrobe2018 ",0.8500000000000001,0.95,1,0,1,0,0,Positive,Subjective
41,Early-career award for @Penn expert in quantitative proteomics by the American Society for Mass Spectrometry (ASMS) by @asmsnews:  https://www.pennmedicine.org/news/news-releases/2018/june/biochemist-major-award-research-epigenetic-protein-modifications …,Early-career award for Penn expert in quantitative proteomics by the American Society for Mass Spectrometry (ASMS) by asmsnews:  ,0.0,0.0,0,1,0,0,1,Neutral,Objective
42,@PennPathLabMed @ktmontone @Sara_Jiang @lendeschwartz Kathy is a wonderful teacher and mentor!,PennPathLabMed ktmontone Sara_Jiang lendeschwartz Kathy is a wonderful teacher and mentor!,1.0,1.0,1,0,1,0,0,Positive,Subjective
43,UK going in big on digital pathology https://twitter.com/digi_pathology/status/1007935074560405504 …,UK going in big on digital pathology ,0.0,0.05,0,1,0,0,1,Neutral,Objective
44,"""Myosin VI and branched actin filaments mediate membrane constriction and fission of melanosomal tubule carriers,"" J Cell Biol → https://dx.doi.org/10.1083/jcb.201709055 …","""Myosin VI and branched actin filaments mediate membrane constriction and fission of melanosomal tubule carriers,"" J Cell Biol → ",0.0,0.0,0,1,0,0,1,Neutral,Objective
45,Honored by my @PennPathLabMed residents tonight. Humbled and grateful for the opportunity to teach and learn from them. And to workshop new dad jokes. pic.twitter.com/zI4D2btHnv,Honored by my PennPathLabMed residents tonight. Humbled and grateful for the opportunity to teach and learn from them. And to workshop new dad jokes. ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
46,"Jason Rosenbaum @olytic received outstanding teaching award, well deserved sir! @PennPathLabMed pic.twitter.com/yf2BRewBe5","Jason Rosenbaum olytic received outstanding teaching award, well deserved sir! PennPathLabMed ",0.625,0.875,1,0,1,0,0,Positive,Subjective
47,Resident and fellow graduation and goodbye party @PennPathLabMed pic.twitter.com/iRYWJiOcTv,Resident and fellow graduation and goodbye party PennPathLabMed ,0.0,0.0,0,1,0,0,1,Neutral,Objective
48,So honored to have been the associate program director under @ktmontone for the past 4 years! She is without a doubt a MVP Most Valued Pathologist! @PennPathLabMed pic.twitter.com/3xJz00ig7e,So honored to have been the associate program director under ktmontone for the past 4 years! She is without a doubt a MVP Most Valued Pathologist! PennPathLabMed ,0.15625,0.375,0,1,1,0,0,Positive,Objective
49,Surg path fellows graduating @PennPathLabMed pic.twitter.com/N0e5tFhQgr,Surg path fellows graduating PennPathLabMed ,0.0,0.0,0,1,0,0,1,Neutral,Objective
50,#RedesignAlert! Check out the brand new @PennPrecisMed site and learn more about Precision Medicine at Penn!  http://www.med.upenn.edu/pcpm/ ,RedesignAlert! Check out the brand new PennPrecisMed site and learn more about Precision Medicine at Penn!  ,0.3806818181818182,0.4772727272727273,0,1,1,0,0,Positive,Objective
51,"""Distinct Microbial Signatures Associated With Different Breast Cancer Types,"" Front Microbiol → https://dx.doi.org/10.3389/fmicb.2018.00951 …","""Distinct Microbial Signatures Associated With Different Breast Cancer Types,"" Front Microbiol → ",0.15,0.45,0,1,1,0,0,Positive,Objective
52,"@pennvet Boundary-crossing studies @Penn, AKA #PennOneHealth, span many disciplines, @PennVet, @PennMicro, @PennPathLabMed, @PennNursing as well as species… (Penn Today)  http://bit.ly/2JAXTm6   (Blog)  http://bit.ly/2MsDRIa  #SuperScience pic.twitter.com/KsZXrWjey5","pennvet Boundary-crossing studies Penn, AKA PennOneHealth, span many disciplines, PennVet, PennMicro, PennPathLabMed, PennNursing as well as species… (Penn Today)    (Blog)   SuperScience ",0.5,0.5,0,1,1,0,0,Positive,Objective
53,We @PennPathLabMed can't wait to meet all of you! Take a trip to six founders and visit us! If you want a tour let me know @pennsurgery #frozensection https://twitter.com/pennsurgery/status/1006590477687279616 …,We PennPathLabMed can't wait to meet all of you! Take a trip to six founders and visit us! If you want a tour let me know pennsurgery frozensection ,0.0,0.0,0,1,0,0,1,Neutral,Objective
54,"""Neurodegenerative disease concomitant proteinopathies are prevalent, age-related and APOE4-associated,"" Brain → https://dx.doi.org/10.1093/brain/awy146 …","""Neurodegenerative disease concomitant proteinopathies are prevalent, age-related and APOE4-associated,"" Brain → ",0.0,0.0,0,1,0,0,1,Neutral,Objective
55,@ASMicrobiology Our clinical microbiology fellow Dr. Priyanka Uprety (second from right) received an outstanding abstract travel award in the Infectious Disease Fellows Program at this year's @asmicrobiology ASM Microbe meeting in Atlanta! pic.twitter.com/cctS4QZ4VD,ASMicrobiology Our clinical microbiology fellow Dr. Priyanka Uprety (second from right) received an outstanding abstract travel award in the Infectious Disease Fellows Program at this year's asmicrobiology ASM Microbe meeting in Atlanta! ,0.3035714285714285,0.4702380952380952,0,1,1,0,0,Positive,Objective
56,"""MEF2 and the tumorigenic process, hic sunt leones,"" Biochim Biophys Acta →  https://dx.doi.org/ https://doi.org/10.1016/j.bbcan.2018.05.007 …","""MEF2 and the tumorigenic process, hic sunt leones,"" Biochim Biophys Acta →   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
57,"""Genetic Inactivation of CD33 in Hematopoietic Stem Cells to Enable CAR T Cell Immunotherapy for Acute Myeloid Leukemia,"" Cell →  https://dx.doi.org/10.1016/j.cell.2018.05.013 …","""Genetic Inactivation of CD33 in Hematopoietic Stem Cells to Enable CAR T Cell Immunotherapy for Acute Myeloid Leukemia,"" Cell →  ",0.6,0.9,1,0,1,0,0,Positive,Subjective
58,Congratulations @theREALaivisaur from @PennPathLabMed and Dr. Anne Shepler from Pitt for Diagnostic Slide Session Award at the AANP #Neuropath2018 #proud pic.twitter.com/3BRsYQs3uk,Congratulations theREALaivisaur from PennPathLabMed and Dr. Anne Shepler from Pitt for Diagnostic Slide Session Award at the AANP Neuropath2018 proud ,0.8,1.0,1,0,1,0,0,Positive,Subjective
59,@PennCancer @DrPHanley Announcing my new Internatiional Society for Cell and Gene Therapy position- honored to serve @ISCTglobal #celltherapy pic.twitter.com/pBPpf6RKeP,PennCancer DrPHanley Announcing my new Internatiional Society for Cell and Gene Therapy position- honored to serve ISCTglobal celltherapy ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
60,Tales from the GI crypt: Search for gut stem cell niche produces surprise. @PennMedicine @PennIDOM @PennGenetics Klaus Kaestner lab found layer of cells running from #stomach to #colon that signal to GI stem cells for regeneration. @NatureNews  https://go.nature.com/2JQCctM  pic.twitter.com/TQuQCvnRdC,Tales from the GI crypt: Search for gut stem cell niche produces surprise. PennMedicine PennIDOM PennGenetics Klaus Kaestner lab found layer of cells running from stomach to colon that signal to GI stem cells for regeneration. NatureNews   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
61,Awesome diagram. I hope the residents @PennPathLabMed  take note! #gupath https://twitter.com/HeartPathology/status/991728454713380865 …,Awesome diagram. I hope the residents PennPathLabMed  take note! gupath ,1.0,1.0,1,0,1,0,0,Positive,Subjective
62,"""Cerebrospinal fluid neurogranin concentration in neurodegeneration: relation to clinical phenotypes and neuropathology,"" Acta Neuropathol → https://dx.doi.org/10.1007/s00401-018-1851-x …","""Cerebrospinal fluid neurogranin concentration in neurodegeneration: relation to clinical phenotypes and neuropathology,"" Acta Neuropathol → ",0.0,0.1,0,1,0,0,1,Neutral,Objective
63,"Welcome to all the scientists, medical experts, and lovers of knowledge following this account! We’re excited to share all things basic biomedical #research  happening @PennMedicine!","Welcome to all the scientists, medical experts, and lovers of knowledge following this account! We’re excited to share all things basic biomedical research  happening PennMedicine!",0.235,0.375,0,1,1,0,0,Positive,Objective
64,@PennMedicine Great team science with investigators from @BasserBRCA @Penn_OCRC @PennRadiology @PennPathLabMed and @Pennmedicine.JCI - A PET imaging agent for evaluating PARP-1 expression in ovarian cancer.  https://www.jci.org/articles/view/97992#.Wusm5bcIuaI.twitter …,PennMedicine Great team science with investigators from BasserBRCA Penn_OCRC PennRadiology PennPathLabMed and Pennmedicine.JCI - A PET imaging agent for evaluating PARP-1 expression in ovarian cancer.  ,0.8,0.75,1,0,1,0,0,Positive,Subjective
65,Take a closer look at how @PennMedicine scored on @Forbes’ Best Employers list  http://bit.ly/2JJagYP  pic.twitter.com/lO9yePz8sr,Take a closer look at how PennMedicine scored on Forbes’ Best Employers list   ,1.0,0.3,0,1,1,0,0,Positive,Objective
66,"""CALHM3 Is Essential for Rapid Ion Channel-Mediated Purinergic Neurotransmission of GPCR-Mediated Tastes,"" Neuron →  https://dx.doi.org/10.1016/j.neuron.2018.03.043 …","""CALHM3 Is Essential for Rapid Ion Channel-Mediated Purinergic Neurotransmission of GPCR-Mediated Tastes,"" Neuron →  ",0.0,0.3,0,1,0,0,1,Neutral,Objective
67,@Pathologists @ChildrensPhila @harvardmed @BIDMChealth @ktmontone Update: energizing day w a group of highly dedicated #pathologists & #patientsafety professionals. Great to connect w others trying to build broad overarching Quality & Safety programs in #PediPath & adult #pathology as well @feldmanm30 & @LaurelGlaser of @PennPathLabMed,Pathologists ChildrensPhila harvardmed BIDMChealth ktmontone Update: energizing day w a group of highly dedicated pathologists & patientsafety professionals. Great to connect w others trying to build broad overarching Quality & Safety programs in PediPath & adult pathology as well feldmanm30 & LaurelGlaser of PennPathLabMed,0.280625,0.475625,0,1,1,0,0,Positive,Objective
68,We're celebrating another milestone in CAR-T immunotherapy: @US_FDA approval for 2nd indication! @PennMedicine @PennCancer #immunorevolution pic.twitter.com/dnR3JJ9Q5h,We're celebrating another milestone in CAR-T immunotherapy: US_FDA approval for 2nd indication! PennMedicine PennCancer immunorevolution ,0.0,0.0,0,1,0,0,1,Neutral,Objective
69,"""One for all and all for One: Improving replication of genetic studies through network diffusion,"" PLoS Genet → https://dx.doi.org/10.1371/journal.pgen.1007306 …","""One for all and all for One: Improving replication of genetic studies through network diffusion,"" PLoS Genet → ",0.0,0.0,0,1,0,0,1,Neutral,Objective
70,@Penn_Today FDA approves CAR T therapy for large B-Cell lymphoma developed at Penn:  https://penntoday.upenn.edu/news/fda-approves-car-t-therapy-large-b-cell-lymphoma-developed-penn … via @penn_today,Penn_Today FDA approves CAR T therapy for large B-Cell lymphoma developed at Penn:   via penn_today,0.15714285714285714,0.3642857142857143,0,1,1,0,0,Positive,Objective
71,Great new study on why CAR T fail in some CLL from J.Fraietta and J.Melenhorst. Memory vs Exhaustion matters! https://www.nature.com/articles/s41591-018-0010-1 …,Great new study on why CAR T fail in some CLL from J.Fraietta and J.Melenhorst. Memory vs Exhaustion matters! ,0.1037878787878788,0.5015151515151515,1,0,1,0,0,Positive,Subjective
72,Good luck to the @PennMedicine medical students tomorrow on your exam! The faculty of @PennPathLabMed greatly enjoyed teaching you this year! #gynpath #gupath pic.twitter.com/HZLc8T9Mnk,Good luck to the PennMedicine medical students tomorrow on your exam! The faculty of PennPathLabMed greatly enjoyed teaching you this year! gynpath gupath ,0.44166666666666665,0.43333333333333335,0,1,1,0,0,Positive,Objective
73,Penn study points to why T-cell therapy fails in some patients:  http://www.philly.com/philly/health/penn-study-points-to-why-t-cell-therapy-fails-in-some-patients-20180430.html … via @phillydotcom,Penn study points to why T-cell therapy fails in some patients:   via phillydotcom,-0.5,0.3,0,1,0,1,0,Negative,Objective
74,@Penn_Today Healthy T cells have a fighting chance for cell therapy:  https://penntoday.upenn.edu/news/healthy-t-cells-have-fighting-chance-cell-therapy … via @penn_today,Penn_Today Healthy T cells have a fighting chance for cell therapy:   via penn_today,0.5,0.5,0,1,1,0,0,Positive,Objective
75,Dr. June on when he knew for the first time that his innovative therapy for cancer would work @PennMedicine pic.twitter.com/ATjysnqCcd – at Pennovation Center,Dr. June on when he knew for the first time that his innovative therapy for cancer would work PennMedicine  – at Pennovation Center,0.21666666666666667,0.4777777777777778,0,1,1,0,0,Positive,Objective
76,"""Novel insights into the pathogenesis of T-cell lymphomas,"" Blood → https://dx.doi.org/10.1182/blood-2017-11-764357 …","""Novel insights into the pathogenesis of T-cell lymphomas,"" Blood → ",0.0,0.0,0,1,0,0,1,Neutral,Objective
77,"Check out the 2018 Lab Week ""Star Labs"" video by our friends at @UMichPath:  http://pathology.med.umich.edu/news/287  #umichpath #lab4life #labweek2018","Check out the 2018 Lab Week ""Star Labs"" video by our friends at UMichPath:   umichpath lab4life labweek2018",0.0,0.0,0,1,0,0,1,Neutral,Objective
78,@PennMedNews T Cell Biomarker Predicts Which CLL Patients Will Respond to CAR T Cell Therapy:  https://www.pennmedicine.org/news/news-releases/2018/april/t-cell-biomarker-predicts-which-cll-patients-will-respond-to-car-t-cell-therapy … via @pennmednews,PennMedNews T Cell Biomarker Predicts Which CLL Patients Will Respond to CAR T Cell Therapy:   via pennmednews,0.0,0.0,0,1,0,0,1,Neutral,Objective
79,"""The CPT1a inhibitor, etomoxir induces severe oxidative stress at commonly used concentrations,"" Sci Rep →  https://dx.doi.org/10.1038/s41598-018-24676-6 …","""The CPT1a inhibitor, etomoxir induces severe oxidative stress at commonly used concentrations,"" Sci Rep →  ",-0.3,0.5,0,1,0,1,0,Negative,Objective
