username,date,time,tweet,likes,replies,retweets,retweet,hashtags
AcadMedJournal,2018-04-22,17:00:18,Addressing #MedStudent Burnout: What #MedEd Can Learn From #MBA programs: http://ow.ly/ptvz30jf1ak .,9,0,9,True,"#MedStudent,#MedEd,#MBA"
jdimick1,2018-04-17,13:39:07,"One of our very best mentors at @UMichSurgery, @waljeejenn, preaching what she practices in a great @JAMA_current viewpoint: ""How to Mentor Millennials""  https://ja.ma/2JUtFa6  pic.twitter.com/2H7h5fVfAC",186,4,106,True,
apathipati,2018-04-16,14:04:32,Nice perspective from Dr. Chris Cassel in @JAMA_current on the potential of retail clinics  https://jamanetwork.com/journals/jama/fullarticle/2678844 …,2,0,3,True,
apathipati,2018-04-13,17:29:52,Small but growing presence of house calls for primary care https://www.trusteemag.com/articles/1354-the-rise-of-house-calls?eid=257867226&bid=2067638 …,0,0,0,True,
FierceHealth,2018-04-13,15:41:33,A new study in @JAMA_current highlights significant health disparities between states. https://www.fiercehealthcare.com/regulatory/burden-disease-varies-widely-between-states-study-finds …,4,0,5,True,
HC_Finance,2018-04-13,11:00:22,"JPMorgan CEO shares more on aims, tactics of healthcare venture with Amazon, Berkshire Hathaway http://ow.ly/NEn530jtI7E ",1,0,4,True,
apathipati,2018-04-11,21:19:27,CVS pharmacies to start questioning prescriptions to try to control costs https://www.washingtonpost.com/news/wonk/wp/2018/04/11/cvs-pharmacists-will-have-new-tools-to-help-patients-save-money-on-drugs/?noredirect=on&utm_term=.7de9914e3202 …,1,1,0,True,
chadterhune,2018-04-10,10:35:46,"As California considers setting health-care prices in private market, a good explainer here on all payer vs single payer from @afrakt #AB3087 https://www.bu.edu/today/2018/single-payer-vs-all-payer-health-care/ …",8,1,11,True,#AB3087
statnews,2018-04-09,20:00:21,"How to reduce health care costs? Experts say lots of ideas, few successes. https://buff.ly/2Jz7mX4 ",12,3,11,True,
KPDigitalHealth,2018-04-08,12:00:35,"New technologies in virtual care are helping move elements of patient care from medical workers to patients themselves, allowing health care to improve access and control costs  https://k-p.li/2uQyhe2  @HarvardBiz #mhealth #telehealth #digitalhealth",11,0,13,True,"#mhealth,#telehealth,#digitalhealth"
amitabhchandra2,2018-04-07,10:56:54,A+...practicing physicians have conceded too much ground to hobbyist physicians who privilege health-policy over patients“Practicing physicians need make their views about the MIPS and its alternatives known...” http://www.nejm.org/doi/full/10.1056/NEJMp1801673 …,40,5,22,True,
apathipati,2018-04-07,11:50:19,More and more emphasis on convenient care https://www.nytimes.com/2018/04/07/health/health-care-mergers-doctors.html …,1,0,0,True,
apathipati,2018-04-06,15:08:36,Interesting angle on med school rankings https://twitter.com/acadmedjournal/status/982287333700526080 …,0,0,0,True,
rgourevitch,2018-04-04,17:03:00,A clear and thorough analysis of why price transparency has fallen short of expectations [if you build it they still might not come + your high deductible is not enough] @Ateevm @Michael_Chernew http://www.nejm.org/doi/full/10.1056/NEJMhpr1715229?query=featured_home …,10,1,5,True,
apathipati,2018-04-04,15:58:43,Healthcare consolidation continues to have a lot of momentum via @FierceHealth https://www.fiercehealthcare.com/finance/healthcare-mergers-and-acquisitions-walmart-humana …,0,0,1,True,
EricTopol,2018-04-02,17:11:47,Did you think electronic health records could be used to generate quality of care reports? Think again. https://www.healthaffairs.org/doi/abs/10.1377/hlthaff.2017.1254 …@Health_Affairs @OHSUNews @OHSUSOM #EHR pic.twitter.com/WEcWoSeqhY,141,9,94,True,#EHR
AcadMedJournal,2018-04-02,14:00:56,Addressing Student #Burnout: Authors argue—based on their experience in both medical & business education—that #medschools can draw 3 lessons from business schools that can help reinvigorate #medstudents:   http://ow.ly/ptvz30jf1ak . #MedEd,15,0,10,True,"#Burnout,#medschools,#medstudents,#MedEd"
apathipati,2018-04-02,13:01:40,Interesting take from @AnupamBJena on health spending as an investment in @HarvardBiz https://hbr.org/2018/04/health-care-is-an-investment-and-the-u-s-should-start-treating-it-like-one …,2,0,0,True,
HC_Finance,2018-04-01,11:10:11,Merger and acquisition activity has record-breaking first quarter in 2018 http://ow.ly/3OCt30je7CN ,6,0,10,True,
bobkocher,2018-03-30,18:22:30,"Nice piece by @Bob_Wachteron how AI, and design can fix EHRs! https://hbr.org/2018/03/to-combat-physician-burnout-and-improve-care-fix-the-electronic-health-record …",27,0,22,True,
apathipati,2018-03-30,09:30:30,Interested to see how this plays out. Makes sense with Walmart’s growing presence in healthcare https://www.forbes.com/sites/brucejapsen/2018/03/30/if-walmart-buys-humana-retailer-taps-booming-medicare-market-of-seniors/#283cf57e34b2 …,0,0,0,True,#283cf57e34b2
StanfordMed,2018-03-29,12:16:34,"Beginning today, patients at @StanfordHealth and numerous other hospitals and clinics can access their secure medical records right from their iPhone: http://stan.md/2IfuybN ",82,1,50,True,
apathipati,2018-03-28,07:51:10,Potential role for smart speakers in health care https://hbr.org/2018/03/what-will-health-care-look-like-once-smart-speakers-are-everywhere …,0,0,0,True,
apathipati,2018-03-27,12:40:21,Nice overview of tradeoffs in standalone vs provider-based telemedicine and the key players in each space via @MobiHealthNews http://www.mobihealthnews.com/content/depth-who-owns-telemedicine-delivery-%E2%80%94-payers-or-providers …,1,0,0,True,
apathipati,2018-03-26,13:52:04,Lots of interesting work in @JAMA_current recently on health spending in different countries but great reminder from Katherine Baicker and @amitabhchandra2 on the challenges of making those comparisons  https://jamanetwork.com/journals/jama/article-abstract/2674648?redirect=true …,10,0,6,True,
apathipati,2018-03-26,09:56:27,Lawmakers scrambling to assign blame as rising health insurance premiums become an election issue https://www.wsj.com/articles/health-insurance-premiums-loom-as-election-issue-1521975600 …,0,0,0,True,
apathipati,2018-03-26,01:50:26,Nice narrative telling of the first gene therapy for an inherited disease @MassEyeAndEar https://www.statnews.com/2018/03/21/gene-therapy-luxturna-launch/ …,2,0,1,True,
HC_Finance,2018-03-24,16:55:06,Amazon made another bold move into healthcare that went relatively unnoticed http://ow.ly/YBem30j7YXW ,7,0,9,True,
apathipati,2018-03-24,10:08:12,Will be interesting to see where this goes. Almost certainly won’t be according to plan: https://mobile.nytimes.com/2018/03/19/health/nih-biobank-genes.html?referer= …,0,0,0,True,
PartnersNews,2018-03-22,13:36:30,"After groundbreaking surgery at @MassEyeAndEar, both patient and doctor are beaming, with hope.More from @cbsboston: http://ow.ly/Djkj30j6vR8 ",17,1,10,True,
apathipati,2018-03-22,11:32:14,Concerning disconnect between medical educators and trainees on satisfaction with work hour policies. There’s a pressing need to re-evaluate the learning environment @NEJM http://www.nejm.org/doi/full/10.1056/NEJMe1802899 …,1,0,0,True,
apathipati,2018-03-22,08:07:30,Interesting take on how the cost of illness goes beyond medical bills https://twitter.com/sangerkatz/status/976461961624981505 …,0,0,0,True,
mppathipati,2018-03-21,13:21:57,So exciting! @MassEyeAndEar makes history by by performing the first post-FDA approval gene therapy for patients with a form of inherited blindness cc: @apathipati https://twitter.com/masseyeandear/status/976150551837794310 …,4,0,1,True,
apathipati,2018-03-21,11:58:01,Phone calls at dawn and a final countdown: Reflections on the residency application process https://scopeblog.stanford.edu/2018/03/21/phone-calls-at-dawn-reflections-on-the-residency-application-process/ …,2,0,1,True,
apathipati,2018-03-02,09:21:42,Uber and Lyft moving into healthcare: https://www.washingtonpost.com/news/the-switch/wp/2018/03/01/uber-and-lyft-think-they-can-solve-one-of-medicines-biggest-problems/?utm_term=.f11e9ba9da09 …,1,1,0,True,
apathipati,2018-02-15,14:02:10,My commentary on the need for and roles of physician leaders in @AmJOphthalmol :  https://authors.elsevier.com/c/1WZLegnY~y~3 ,4,0,3,True,
ScopeMedBlog,2018-02-14,11:47:16,Ranking residency programs: Tips for ordering your list http://stan.md/2o6yXVK ,0,0,2,True,
apathipati,2018-02-01,12:25:38,My analysis of ophthalmology industry trends in the Journal of Academic Ophthalmology:  https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0037-1620237 …,3,0,0,True,
sciam,2017-10-31,07:30:10,"On Blogs: ""While I sympathize with the goal of standardizing best practices, good care depends on context."" http://bit.ly/2A2FIgH ",69,2,28,True,
apathipati,2017-10-31,09:41:18,Reflections on how good health care depends on context: https://blogs.scientificamerican.com/observations/we-should-not-treat-all-patients-the-same/ …,2,0,1,True,
apathipati,2017-10-04,14:28:21,Some of my favorite books about medicine: http://scopeblog.stanford.edu/2017/10/04/a-medical-students-reading-list/ …,5,0,1,True,
TheEconomist,2017-09-15,03:27:18,Closing in on cancer http://econ.st/2eY12dG ,117,6,73,True,
StanfordMed,2017-07-05,14:00:17,A student discusses the benefits of walking away from med school for a year:  http://stan.md/2uKpgy5  #meded pic.twitter.com/sWuZggKDiw,9,0,7,True,#meded
